"EdgeBetweenness","Host_organism_taxid","interaction","irefindex_check","mean_prob_aff","method","name","numParticipants","OP_A","OP_B","OP_check","Predicted Classes","Probability Score","Regression Value","score_norm","selected","shared interaction","shared name","stringdb_check","uidA","uidA_irefindex","uidB","uidB_irefindex"
"18.0","","interacts with","0","0.464192036","","SYT17 (interacts with) AKR7A3",,"0","0","0","1","0.526829268","0.401554803",,"false","interacts with","SYT17 (interacts with) AKR7A3","0","Q9BSW7","","O95154",""
"0.0","","interacts with","0","0.568118692","","PGR (interacts with) PGR",,"1","1","1","1","0.726829268","0.409408115",,"false","interacts with","PGR (interacts with) PGR","0","P06401","","P06401",""
"8.0","","interacts with","0","0.464231316","","JUN (interacts with) TPPP2",,"1","0","1","1","0.526829268","0.401633364",,"false","interacts with","JUN (interacts with) TPPP2","0","P05412","","P59282",""
"12.208057465410409","","interacts with","0","0.461777163","","SMC1B (interacts with) ZNF772",,"0","0","0","1","0.52195122","0.401603107",,"false","interacts with","SMC1B (interacts with) ZNF772","0","Q8NDV3","","Q68DY9",""
"12.97068372803667","","interacts with","0","0.4617772","","SMC1B (interacts with) ZNF221",,"0","0","0","1","0.52195122","0.401603181",,"false","interacts with","SMC1B (interacts with) ZNF221","0","Q8NDV3","","Q9UK13",""
"41.0","","interacts with","0","0.476426317","","TP53 (interacts with) TBC1D28",,"1","0","1","1","0.551219512","0.401633121",,"false","interacts with","TP53 (interacts with) TBC1D28","0","P04637","","Q2M2D7",""
"9.238095238095239","","interacts with","0","0.476387199","","RGR (interacts with) TELO2",,"0","0","0","1","0.551219512","0.401554885",,"false","interacts with","RGR (interacts with) TELO2","0","P47804","","Q9Y4R8",""
"19.271311289118195","","interacts with","0","0.461816209","","COX11 (interacts with) CROCC2",,"0","0","0","1","0.52195122","0.401681198",,"false","interacts with","COX11 (interacts with) CROCC2","0","Q9Y6N1","","H7BZ55",""
"4.866666666666667","","interacts with","0","0.464192171","","HNF1B (interacts with) ESCO1",,"0","0","0","1","0.526829268","0.401555074",,"false","interacts with","HNF1B (interacts with) ESCO1","0","P35680","","Q5FWF5",""
"6.499999999999999","","interacts with","0","0.476387105","","HNF1B (interacts with) CCDC150",,"0","0","0","1","0.551219512","0.401554698",,"false","interacts with","HNF1B (interacts with) CCDC150","0","P35680","","Q8NCX0",""
"32.53333333333332","","interacts with","0","0.476426244","","COL1A2 (interacts with) UAP1",,"1","0","1","1","0.551219512","0.401632976",,"false","interacts with","COL1A2 (interacts with) UAP1","0","P08123","","Q16222",""
"3.8484848484848486","","interacts with","0","0.464231326","","COX11 (interacts with) SHC2",,"0","0","0","1","0.526829268","0.401633384",,"false","interacts with","COX11 (interacts with) SHC2","0","Q9Y6N1","","P98077",""
"18.0","","interacts with","0","0.464192283","","SYT17 (interacts with) CNMD",,"0","0","0","1","0.526829268","0.401555298",,"false","interacts with","SYT17 (interacts with) CNMD","0","Q9BSW7","","O75829",""
"17.833333333333336","","interacts with","0","0.476387145","","SYT17 (interacts with) FAAP100",,"0","0","0","1","0.551219512","0.401554779",,"false","interacts with","SYT17 (interacts with) FAAP100","0","Q9BSW7","","Q0VG06",""
"7.333333333333334","","interacts with","0","0.469070249","","HPD (interacts with) FAM20A",,"0","0","0","1","0.536585366","0.401555132",,"false","interacts with","HPD (interacts with) FAM20A","0","P32754","","Q96MK3",""
"16.666666666666668","","interacts with","0","0.461753445","","SYT17 (interacts with) LPAR2",,"0","0","0","1","0.52195122","0.401555671",,"false","interacts with","SYT17 (interacts with) LPAR2","0","Q9BSW7","","Q9HBW0",""
"15.02147737883032","","interacts with","0","0.464216147","","SMC1B (interacts with) AADACL4",,"0","0","0","1","0.526829268","0.401603025",,"false","interacts with","SMC1B (interacts with) AADACL4","0","Q8NDV3","","Q5VUY2",""
"6.933333333333334","","interacts with","0","0.469070423","","HPD (interacts with) PSMD12",,"0","0","0","1","0.536585366","0.40155548",,"false","interacts with","HPD (interacts with) PSMD12","0","P32754","","O00232",""
"12.532588489941432","","interacts with","0","0.461777131","","SMC1B (interacts with) PDE7A",,"0","0","0","1","0.52195122","0.401603043",,"false","interacts with","SMC1B (interacts with) PDE7A","0","Q8NDV3","","Q13946",""
"15.333333333333334","","interacts with","0","0.476426205","","CTSK (interacts with) CASKIN2",,"1","0","1","1","0.551219512","0.401632897",,"false","interacts with","CTSK (interacts with) CASKIN2","0","P43235","","Q8WXE0",""
"8.833333333333334","","interacts with","0","0.476387236","","HPD (interacts with) B4GALNT2",,"0","0","0","1","0.551219512","0.40155496",,"false","interacts with","HPD (interacts with) B4GALNT2","0","P32754","","Q8NHY0",""
"8.333333333333332","","interacts with","0","0.461753254","","HPD (interacts with) ZNF669",,"0","0","0","1","0.52195122","0.401555289",,"false","interacts with","HPD (interacts with) ZNF669","0","P32754","","Q96BR6",""
"10.642857142857142","","interacts with","0","0.476387362","","SF3A1 (interacts with) CAMK1G",,"0","0","0","1","0.551219512","0.401555213",,"false","interacts with","SF3A1 (interacts with) CAMK1G","0","Q15459","","Q96NX5",""
"5.699999999999999","","interacts with","0","0.476387028","","HPD (interacts with) OIT3",,"0","0","0","1","0.551219512","0.401554544",,"false","interacts with","HPD (interacts with) OIT3","0","P32754","","Q8WWZ8",""
"17.0","","interacts with","0","0.476388287","","SYT17 (interacts with) CLNK",,"0","0","0","1","0.551219512","0.401557062",,"false","interacts with","SYT17 (interacts with) CLNK","0","Q9BSW7","","Q7Z7G1",""
"15.000000000000004","","interacts with","0","0.476387372","","SYT17 (interacts with) MSTN",,"0","0","0","1","0.551219512","0.401555231",,"false","interacts with","SYT17 (interacts with) MSTN","0","Q9BSW7","","O14793",""
"18.0","","interacts with","0","0.476387302","","SYT17 (interacts with) CFHR2",,"0","0","0","1","0.551219512","0.401555093",,"false","interacts with","SYT17 (interacts with) CFHR2","0","Q9BSW7","","P36980",""
"12.437350394703337","","interacts with","0","0.461777135","","SMC1B (interacts with) IQCM",,"0","0","0","1","0.52195122","0.401603051",,"false","interacts with","SMC1B (interacts with) IQCM","0","Q8NDV3","","A0A1B0GVH7",""
"17.333333333333336","","interacts with","0","0.464192201","","SYT17 (interacts with) MCHR1",,"0","0","0","1","0.526829268","0.401555134",,"false","interacts with","SYT17 (interacts with) MCHR1","0","Q9BSW7","","Q99705",""
"13.408057465410408","","interacts with","0","0.464216137","","SMC1B (interacts with) SULT1E1",,"0","0","0","1","0.526829268","0.401603005",,"false","interacts with","SMC1B (interacts with) SULT1E1","0","Q8NDV3","","P49888",""
"14.1","","interacts with","0","0.476387057","","HPD (interacts with) STOX2",,"0","0","0","1","0.551219512","0.401554601",,"false","interacts with","HPD (interacts with) STOX2","0","P32754","","Q9P2F5",""
"14.641390798743743","","interacts with","0","0.46421612","","SMC1B (interacts with) GLYATL1",,"0","0","0","1","0.526829268","0.401602971",,"false","interacts with","SMC1B (interacts with) GLYATL1","0","Q8NDV3","","Q969I3",""
"9.560493130058346","","interacts with","0","0.476426425","","MYC (interacts with) OR51M1",,"1","0","1","1","0.551219512","0.401633338",,"false","interacts with","MYC (interacts with) OR51M1","0","P01106","","Q9H341",""
"5.7","","interacts with","0","0.47638701","","HPD (interacts with) UAP1",,"0","0","0","1","0.551219512","0.401554507",,"false","interacts with","HPD (interacts with) UAP1","0","P32754","","Q16222",""
"82.0","","interacts with","0","0.476426326","","OR13C8 (interacts with) TRAF6",,"0","1","1","1","0.551219512","0.401633139",,"false","interacts with","OR13C8 (interacts with) TRAF6","0","Q8NGS7","","Q9Y4K3",""
"15.0","","interacts with","0","0.47638755","","SYT17 (interacts with) OR2J1",,"0","0","0","1","0.551219512","0.401555589",,"false","interacts with","SYT17 (interacts with) OR2J1","0","Q9BSW7","","Q9GZK6",""
"15.000000000000002","","interacts with","0","0.464192079","","SYT17 (interacts with) DOK5",,"0","0","0","1","0.526829268","0.401554889",,"false","interacts with","SYT17 (interacts with) DOK5","0","Q9BSW7","","Q9P104",""
"15.0","","interacts with","0","0.47642619","","VTN (interacts with) RPS6KC1",,"1","0","1","1","0.551219512","0.401632868",,"false","interacts with","VTN (interacts with) RPS6KC1","0","P04004","","Q96S38",""
"4.133333333333333","","interacts with","0","0.476387168","","CASKIN2 (interacts with) TSPYL2",,"0","0","0","1","0.551219512","0.401554824",,"false","interacts with","CASKIN2 (interacts with) TSPYL2","0","Q8WXE0","","Q9H2G4",""
"13.500000000000002","","interacts with","0","0.469070196","","SYT17 (interacts with) RBM25",,"0","0","0","1","0.536585366","0.401555026",,"false","interacts with","SYT17 (interacts with) RBM25","0","Q9BSW7","","P49756",""
"6.133333333333333","","interacts with","0","0.476387083","","CASKIN2 (interacts with) PWWP3A",,"0","0","0","1","0.551219512","0.401554653",,"false","interacts with","CASKIN2 (interacts with) PWWP3A","0","Q8WXE0","","Q2TAK8",""
"9.10952380952381","","interacts with","0","0.476426464","","SF3A1 (interacts with) GPR141",,"0","0","0","1","0.551219512","0.401633415",,"false","interacts with","SF3A1 (interacts with) GPR141","0","Q15459","","Q7Z602",""
"18.466666666666665","","interacts with","0","0.464231192","","DHRS13 (interacts with) PROCR",,"0","1","1","1","0.526829268","0.401633116",,"false","interacts with","DHRS13 (interacts with) PROCR","0","Q6UX07","","Q9UNN8",""
"3.0","","interacts with","0","0.476387129","","P2RX6 (interacts with) PCARE",,"0","0","0","1","0.551219512","0.401554746",,"false","interacts with","P2RX6 (interacts with) PCARE","0","O15547","","A6NGG8",""
"18.0","","interacts with","0","0.464192555","","SYT17 (interacts with) CXCR1",,"0","0","0","1","0.526829268","0.401555841",,"false","interacts with","SYT17 (interacts with) CXCR1","0","Q9BSW7","","P25024",""
"87.0","","interacts with","0","0.476426234","","VGLL3 (interacts with) COL1A1",,"0","1","1","1","0.551219512","0.401632956",,"false","interacts with","VGLL3 (interacts with) COL1A1","0","A8MV65","","P02452",""
"4.0","","interacts with","0","0.461629056","","TAPT1 (interacts with) KRTAP9-2",,"0","0","0","1","0.52195122","0.401306893",,"false","interacts with","TAPT1 (interacts with) KRTAP9-2","0","Q6NXT6","","Q9BYQ4",""
"6.666666666666666","","interacts with","0","0.464192607","","HPD (interacts with) MKRN4P",,"0","0","0","1","0.526829268","0.401555946",,"false","interacts with","HPD (interacts with) MKRN4P","0","P32754","","Q13434",""
"15.000000000000002","","interacts with","0","0.464192111","","SYT17 (interacts with) NDUFAF6",,"0","0","0","1","0.526829268","0.401554954",,"false","interacts with","SYT17 (interacts with) NDUFAF6","0","Q9BSW7","","Q330K2",""
"20.0","","interacts with","0","0.461792209","","OOSP4A (interacts with) BGLAP",,"0","1","1","1","0.52195122","0.401633198",,"false","interacts with","OOSP4A (interacts with) BGLAP","0","A0A2R8YFL7","","P02818",""
"3.833333333333333","","interacts with","0","0.464192226","","NBPF6 (interacts with) CALHM2",,"0","0","0","1","0.526829268","0.401555183",,"false","interacts with","NBPF6 (interacts with) CALHM2","0","Q5VWK0","","Q9HA72",""
"7.619047619047619","","interacts with","0","0.461753347","","TFAP2A (interacts with) OR52K2",,"0","0","0","1","0.52195122","0.401555474",,"false","interacts with","TFAP2A (interacts with) OR52K2","0","P05549","","Q8NGK3",""
"7.833333333333333","","interacts with","0","0.476387147","","HPD (interacts with) PDZD4",,"0","0","0","1","0.551219512","0.401554782",,"false","interacts with","HPD (interacts with) PDZD4","0","P32754","","Q76G19",""
"16.333333333333336","","interacts with","0","0.461753665","","SYT17 (interacts with) CXCR3",,"0","0","0","1","0.52195122","0.40155611",,"false","interacts with","SYT17 (interacts with) CXCR3","0","Q9BSW7","","P49682",""
"5.0","","interacts with","0","0.464192152","","HMGCS2 (interacts with) KIF27",,"0","0","0","1","0.526829268","0.401555036",,"false","interacts with","HMGCS2 (interacts with) KIF27","0","P54868","","Q86VH2",""
"20.0","","interacts with","0","0.476426296","","PGR (interacts with) ZNF582",,"1","0","1","1","0.551219512","0.40163308",,"false","interacts with","PGR (interacts with) ZNF582","0","P06401","","Q96NG8",""
"9.10952380952381","","interacts with","0","0.476387313","","SF3A1 (interacts with) OR9A1P",,"0","0","0","1","0.551219512","0.401555114",,"false","interacts with","SF3A1 (interacts with) OR9A1P","0","Q15459","","Q8NGU1",""
"69.79630492293536","","interacts with","0","0.476426218","","COL5A3 (interacts with) SLC2A11",,"1","0","1","1","0.551219512","0.401632924",,"false","interacts with","COL5A3 (interacts with) SLC2A11","0","P25940","","Q9BYW1",""
"9.095670995670995","","interacts with","0","0.476387218","","OR51M1 (interacts with) PMS2",,"0","0","0","1","0.551219512","0.401554924",,"false","interacts with","OR51M1 (interacts with) PMS2","0","Q9H341","","P54278",""
"10.642857142857144","","interacts with","0","0.476387238","","SF3A1 (interacts with) USP17L6P",,"0","0","0","1","0.551219512","0.401554964",,"false","interacts with","SF3A1 (interacts with) USP17L6P","0","Q15459","","Q6QN14",""
"4.4","","interacts with","0","0.461753163","","MAGEB17 (interacts with) MAGEB6B",,"0","0","0","1","0.52195122","0.401555107",,"false","interacts with","MAGEB17 (interacts with) MAGEB6B","0","A8MXT2","","A0A0J9YX57",""
"64.46297158960203","","interacts with","0","0.47642629","","COL5A3 (interacts with) ITFG2",,"1","0","1","1","0.551219512","0.401633067",,"false","interacts with","COL5A3 (interacts with) ITFG2","0","P25940","","Q969R8",""
"8.177056277056275","","interacts with","0","0.476387541","","TFAP2A (interacts with) RAB24",,"0","0","0","1","0.551219512","0.40155557",,"false","interacts with","TFAP2A (interacts with) RAB24","0","P05549","","Q969Q5",""
"8.799999999999999","","interacts with","0","0.476387117","","NCR1 (interacts with) RGL2",,"0","0","0","1","0.551219512","0.401554721",,"false","interacts with","NCR1 (interacts with) RGL2","0","O76036","","O15211",""
"11.748809523809522","","interacts with","0","0.47638721","","OR51M1 (interacts with) PHC2",,"0","0","0","1","0.551219512","0.401554907",,"false","interacts with","OR51M1 (interacts with) PHC2","0","Q9H341","","Q8IXK0",""
"49.66666666666667","","interacts with","0","0.476426198","","COL3A1 (interacts with) ZNF311",,"1","0","1","1","0.551219512","0.401632883",,"false","interacts with","COL3A1 (interacts with) ZNF311","0","P02461","","Q5JNZ3",""
"9.297330447330449","","interacts with","0","0.476387476","","OR51M1 (interacts with) ZNF319",,"0","0","0","1","0.551219512","0.401555439",,"false","interacts with","OR51M1 (interacts with) ZNF319","0","Q9H341","","Q9P2F9",""
"11.333333333333337","","interacts with","0","0.476387524","","SF3A1 (interacts with) BPIFC",,"0","0","0","1","0.551219512","0.401555535",,"false","interacts with","SF3A1 (interacts with) BPIFC","0","Q15459","","Q8NFQ6",""
"6.233333333333332","","interacts with","0","0.469070542","","TFAP2A (interacts with) OR10H4",,"0","0","0","1","0.536585366","0.401555717",,"false","interacts with","TFAP2A (interacts with) OR10H4","0","P05549","","Q8NGA5",""
"18.0","","interacts with","0","0.464231152","","STX16 (interacts with) BGLAP",,"0","1","1","1","0.526829268","0.401633035",,"false","interacts with","STX16 (interacts with) BGLAP","0","O14662","","P02818",""
"14.027128427128428","","interacts with","0","0.461777162","","ZNF772 (interacts with) ZCCHC2",,"0","0","0","1","0.52195122","0.401603105",,"false","interacts with","ZNF772 (interacts with) ZCCHC2","0","Q68DY9","","Q9C0B9",""
"5.152380952380954","","interacts with","0","0.4617536","","OR51M1 (interacts with) METTL15P1",,"0","0","0","1","0.52195122","0.40155598",,"false","interacts with","OR51M1 (interacts with) METTL15P1","0","Q9H341","","P0C7V9",""
"2.0","","interacts with","0","0.47638722","","MAGI3 (interacts with) PAM",,"0","0","0","1","0.551219512","0.401554929",,"false","interacts with","MAGI3 (interacts with) PAM","0","Q5TCQ9","","P19021",""
"20.92981366459627","","interacts with","0","0.476426281","","PMS2 (interacts with) TRAF6",,"0","1","1","1","0.551219512","0.40163305",,"false","interacts with","PMS2 (interacts with) TRAF6","0","P54278","","Q9Y4K3",""
