"__mclCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OP_A","OP_B","OP_check","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
,"0.0","0.0","0.0","0.0","0","0","true","AKAP17A","0.0","0","0","0","0","0","0","Infinity","false","0","AKAP17A","0","0.0"
"78","1.0","0.0","1.0","0.0","1","1","false","UBE2I","1.0","0","1","0","0","0","0","1.0","false","0","UBE2I","0","0.0"
"14","1.7894736842105263","0.00253411306042885","0.5588235294117647","0.6666666666666666","4","2","false","KCNJ12","12.0","0","4","0","0","0","0","0.9584487534626038","false","0","KCNJ12","4","0.631578947368421"
,"0.0","0.0","0.0","0.0","0","0","true","SHTN1","0.0","0","0","0","0","0","0","Infinity","false","0","SHTN1","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","RASSF2","0.0","0","0","0","0","0","0","Infinity","false","0","RASSF2","0","0.0"
"19","2.0","0.0","0.5","0.0","1","3","false","CARD14","12.0","0","1",,"0","0","0","0.9166666666666666","false","0","CARD14","0","0.0"
"3","1.9565217391304348","0.0","0.5111111111111111","1.0","2","2","false","KCNJ2","30.0","0","2","0","0","0","0","0.9792060491493383","false","0","KCNJ2","0","0.6521739130434783"
"16","1.8666666666666667","0.0","0.5357142857142857","1.0","2","2","false","WNT9A","12.5","0","2","0",,"0","0","0.9422222222222222","false","0","WNT9A","0","0.8333333333333334"
"11","1.8571428571428572","7.936507936507937E-4","0.5384615384615384","0.6666666666666666","3","2","false","RBMX2","14.0","0","3",,"0","0","0","0.9591836734693877","false","0","RBMX2","2","0.6666666666666666"
,"0.0","0.0","0.0","0.0","0","0","true","TDGF1","0.0","0","0","0","0","0","0","Infinity","false","0","TDGF1","0","0.0"
"14","1.5263157894736843","0.051364522417153995","0.6551724137931034","0.4166666666666667","9","2","false","GOLGA3","7.777777777777778","0","9","0","0","0","0","0.9722991689750692","false","0","GOLGA3","42","0.4093567251461988"
"5","2.358974358974359","0.0023970181864918704","0.42391304347826086","0.1","5","3","false","ZCCHC2","8.4","0","5",,"0","0","0","0.9632709632709633","false","0","ZCCHC2","18","0.4588235294117647"
"31","1.0","0.30000000000000004","1.0","0.4","5","1","false","BOD1L1","2.6","0","5","0","0","0","0","1.0","false","0","BOD1L1","12","0.52"
,"0.0","0.0","0.0","0.0","0","0","true","ARF5","0.0","0","0","0","0","0","0","Infinity","false","0","ARF5","0","0.0"
"63","1.0","0.0","1.0","0.0","1","1","false","FAM161B","1.0","0","1","0","0","0","0","1.0","false","0","FAM161B","0","0.0"
"18","1.5","0.008791208791208793","0.6666666666666666","0.7619047619047619","7","2","false","MIDEAS","9.571428571428571","0","7","0","0","0","0","0.9642857142857143","false","0","MIDEAS","10","0.6836734693877551"
"45","1.0","0.0","1.0","0.0","1","1","false","PPM1B","1.0","0","1","0","0","0","0","1.0","false","0","PPM1B","0","0.0"
"7","1.9310344827586208","0.0","0.5178571428571428","1.0","2","2","false","NXPH3","17.5","0","2","0",,"0","0","0.9678953626634959","false","0","NXPH3","0","0.603448275862069"
"2","1.9807692307692308","0.0","0.5048543689320388","1.0","2","3","false","ZNF136","29.5","0","2",,"0","0","0","0.9803846153846153","false","0","ZNF136","0","0.5784313725490197"
"18","1.5714285714285714","0.011355311355311355","0.6363636363636364","0.6666666666666666","6","2","false","CNTLN","9.0","0","6","0","0","0","0","0.9591836734693878","false","0","CNTLN","10","0.6428571428571429"
"1","1.962962962962963","0.0","0.5094339622641509","1.0","2","2","false","KCNJ1","33.5","0","2","0","0","0","0","0.9821673525377229","false","0","KCNJ1","0","0.6203703703703703"
"76","1.0","0.0","1.0","0.0","1","1","false","CAPZB","1.0","0","1","0","0","0","0","1.0","false","0","CAPZB","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","RIOX2","0.0","0","0","0","0","0","0","Infinity","false","0","RIOX2","0","0.0"
"17","1.7333333333333334","0.001360544217687075","0.5769230769230769","0.8333333333333334","4","2","false","ANKRD22","10.25","0","4",,"0","0","0","0.951111111111111","false","0","ANKRD22","2","0.6833333333333333"
"10","1.8181818181818181","6.184291898577612E-4","0.55","0.8333333333333334","4","2","false","ACP5","14.25","0","4","0","0","0","0","0.962809917355372","false","0","ACP5","2","0.6477272727272727"
"4","1.829268292682927","0.005400080948861436","0.5466666666666666","0.42857142857142855","7","2","false","OR12D2","17.428571428571427","0","7","0","0","0","0","0.9781771501925546","false","0","OR12D2","80","0.43214285714285716"
"2","1.9423076923076923","3.9939294004411095E-4","0.5148514851485149","0.6666666666666666","4","3","false","COX11","26.25","0","4","0","0","0","0","0.9811538461538462","false","0","COX11","30","0.5147058823529411"
"8","1.3461538461538463","0.16641025641025636","0.7428571428571428","0.15441176470588236","17","2","false","PHACTR2","4.705882352941177","0","17","0","0","0","0","0.9866863905325444","false","0","PHACTR2","230","0.18099547511312217"
,"0.0","0.0","0.0","0.0","0","0","true","SKI","0.0","0","0","0","0","0","0","Infinity","false","0","SKI","0","0.0"
"6","1.868421052631579","3.048160942897785E-4","0.5352112676056338","0.8","5","2","false","HOXA13","22.4","0","5",,"0","0","0","0.9771468144044321","false","0","HOXA13","4","0.5894736842105263"
"26","1.1428571428571428","0.1825396825396825","0.875","0.4666666666666667","6","2","false","ZC3H13","3.5","0","6","0","0","0","0","0.979591836734694","false","0","ZC3H13","16","0.5"
"7","1.6551724137931034","0.017880600516068497","0.6041666666666666","0.28888888888888886","10","2","false","RNF168","9.2","0","10",,"0","0","0","0.9774078478002378","false","0","RNF168","64","0.31724137931034485"
,"0.0","0.0","0.0","0.0","0","0","true","EIF2S1","0.0","0","0","0","0","0","0","Infinity","false","0","EIF2S1","0","0.0"
"14","1.894736842105263","0.0","0.5277777777777778","1.0","2","2","false","FBXL18","16.5","0","2",,"0","0","0","0.9529085872576177","false","0","FBXL18","0","0.868421052631579"
"11","1.8095238095238095","0.0031746031746031746","0.5526315789473684","0.6666666666666666","4","2","false","C10orf67","12.25","0","4","0","0","0","0","0.9614512471655329","false","0","C10orf67","4","0.5833333333333334"
"3","1.934782608695652","0.0","0.5168539325842697","1.0","3","2","false","MSTN","26.0","0","3","0","0","0","0","0.979678638941399","false","0","MSTN","0","0.5652173913043478"
"13","1.9","0.0","0.5263157894736842","1.0","2","2","false","OR1M1","11.5","0","2","0","0","0","0","0.9550000000000001","false","0","OR1M1","0","0.575"
"3","1.9782608695652173","0.0","0.5054945054945055","0.0","1","2","false","CHN1","46.0","0","1",,"0","0","0","0.9787334593572778","false","0","CHN1","0","0.0"
"38","1.5","0.0","0.6666666666666666","0.0","1","2","false","TAPT1","2.0","0","1","0","0","0","0","0.75","false","0","TAPT1","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","USO1","0.0","0","0","0","0","0","0","Infinity","false","0","USO1","0","0.0"
"1","1.9259259259259258","0.0","0.5192307692307693","1.0","4","2","false","PUS1","33.75","0","4",,"0","0","0","0.9828532235939643","false","0","PUS1","0","0.625"
"11","1.7619047619047619","0.0011904761904761906","0.5675675675675675","0.8","5","2","false","SH3D21","12.6","0","5","0","0","0","0","0.9637188208616779","false","0","SH3D21","4","0.6"
"9","1.8695652173913044","0.0015527950310559005","0.5348837209302325","0.5","4","3","false","IGHV1-45","14.75","0","4","0",,"0","0","0.9604743083003953","false","0","IGHV1-45","6","0.6704545454545454"
"20","1.8","0.0","0.5555555555555556","1.0","2","2","false","CPSF3","6.5","0","2",,"0","0","0","0.9199999999999999","false","0","CPSF3","0","0.65"
,"0.0","0.0","0.0","0.0","0","0","true","AP1M2","0.0","0","0","0","0","0","0","Infinity","false","0","AP1M2","0","0.0"
"2","1.9230769230769231","2.765208647561589E-4","0.52","0.6666666666666666","4","2","false","MAMLD1","24.0","0","4",,"0","0","0","0.9815384615384616","false","0","MAMLD1","4","0.46153846153846156"
"18","1.7857142857142858","0.0010989010989010991","0.5599999999999999","0.6666666666666666","3","2","false","PGA3","12.333333333333334","0","3","0",,"0","0","0.9438775510204082","false","0","PGA3","2","0.8809523809523809"
"17","1.7333333333333334","0.001360544217687075","0.5769230769230769","0.8333333333333334","4","2","false","LCN15","10.25","0","4",,"0","0","0","0.951111111111111","false","0","LCN15","2","0.6833333333333333"
"2","1.8653846153846154","0.004912888491319864","0.5360824742268041","0.3333333333333333","7","2","false","DZIP1","11.571428571428571","0","7","0","0","0","0","0.9826923076923078","false","0","DZIP1","52","0.22252747252747251"
"10","1.5909090909090908","0.01634714491857349","0.6285714285714286","0.5833333333333334","9","2","false","SULT1A4","10.222222222222221","0","9","0","0","0","0","0.9731404958677686","false","0","SULT1A4","30","0.46464646464646464"
"5","1.8461538461538463","0.008118181841092057","0.5416666666666666","0.4666666666666667","6","2","false","SULT1E1","14.833333333333334","0","6","0","0","0","0","0.9771309771309771","false","0","SULT1E1","96","0.38596491228070173"
"17","1.8","0.001360544217687075","0.5555555555555556","0.6666666666666666","3","2","false","GRAMD2B","10.666666666666666","0","3",,"0","0","0","0.9466666666666667","false","0","GRAMD2B","2","0.7111111111111111"
,"0.0","0.0","0.0","0.0","0","0","true","TRIM69","0.0","0","0","0","0","0","0","Infinity","false","0","TRIM69","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","TRIM55","0.0","0","0","0","0","0","0","Infinity","false","0","TRIM55","0","0.0"
"10","1.8181818181818181","9.018759018759018E-4","0.55","0.6666666666666666","4","2","false","BTBD16","15.5","0","4","0","0","0","0","0.962809917355372","false","0","BTBD16","4","0.7045454545454546"
"1","1.9074074074074074","5.778637854109552E-4","0.5242718446601942","0.6","5","2","false","TBX10","27.0","0","5","0","0","0","0","0.9831961591220851","false","0","TBX10","8","0.5"
,"0.0","0.0","0.0","0.0","0","0","true","CTDNEP1","0.0","0","0","0","0","0","0","Infinity","false","0","CTDNEP1","0","0.0"
"27","1.5714285714285714","0.023809523809523808","0.6363636363636364","0.6666666666666666","3","2","false","SEPTIN5","4.666666666666667","0","3","0","0","0","0","0.9183673469387755","false","0","SEPTIN5","2","0.6666666666666666"
"6","1.894736842105263","0.0","0.5277777777777778","1.0","4","2","false","ERF","24.0","0","4",,"0","0","0","0.976454293628809","false","0","ERF","0","0.631578947368421"
"3","1.9565217391304348","0.0","0.5111111111111111","1.0","2","2","false","CNMD","32.0","0","2","0","0","0","0","0.9792060491493383","false","0","CNMD","0","0.6956521739130435"
"1","1.8888888888888888","3.643378905433412E-4","0.5294117647058824","0.8","6","2","false","ZDHHC11","27.5","0","6","0","0","0","0","0.9835390946502058","false","0","ZDHHC11","6","0.5092592592592593"
"8","1.6923076923076923","0.024615384615384612","0.5909090909090909","0.25","8","2","false","FAM117B","6.375","0","8","0","0","0","0","0.9733727810650887","false","0","FAM117B","42","0.24519230769230768"
,"0.0","0.0","0.0","0.0","0","0","true","IL16","0.0","0","0","0","0","0","0","Infinity","false","0","IL16","0","0.0"
"35","1.6666666666666667","0.0","0.6","0.0","1","2","false","IRX2","3.0","0","1",,"0","0","0","0.7777777777777777","false","0","IRX2","0","0.0"
"4","1.853658536585366","0.001868363608819601","0.5394736842105263","0.5333333333333333","6","2","false","UCP3","20.0","0","6","0","0","0","0","0.9775353016688062","false","0","UCP3","30","0.4878048780487805"
"2","2.0","0.0","0.5","1.0","2","3","false","WNT2B","28.5","0","2",,"0","0","0","0.98","false","0","WNT2B","0","0.57"
"12","1.4285714285714286","0.1146825396825397","0.7","0.24242424242424243","12","2","false","ZCCHC8","5.416666666666667","0","12","0","0","0","0","0.979591836734694","false","0","ZCCHC8","100","0.25793650793650796"
"12","1.8095238095238095","0.004365079365079365","0.5526315789473684","0.5","4","2","false","KCNK18","9.0","0","4","0","0","0","0","0.9614512471655329","false","0","KCNK18","6","0.42857142857142855"
"25","1.75","0.0","0.5714285714285714","1.0","2","2","false","DEGS2","5.0","0","2",,"0","0","0","0.90625","false","0","DEGS2","0","0.625"
"12","1.9047619047619047","0.0","0.525","1.0","2","2","false","SERPINB10","16.5","0","2",,"0","0","0","0.9569160997732427","false","0","SERPINB10","0","0.7857142857142857"
"2","1.9038461538461537","5.027652086475615E-4","0.5252525252525253","0.8","5","2","false","MARK1","16.0","0","5","0","0","0","0","0.9819230769230769","false","0","MARK1","4","0.3076923076923077"
"57","1.0","0.0","1.0","0.0","1","1","false","KRTAP10-9","1.0","0","1","0","0","0","0","1.0","false","0","KRTAP10-9","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","MYLK2","0.0","0","0","0","0","0","0","Infinity","false","0","MYLK2","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","ZNF668","0.0","0","0","0","0","0","0","Infinity","false","0","ZNF668","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","RPAP3","0.0","0","0","0","0","0","0","Infinity","false","0","RPAP3","0","0.0"
"42","1.0","0.0","1.0","0.0","1","1","false","GSR","1.0","0","1","0","0","0","0","1.0","false","0","GSR","0","0.0"
"3","1.608695652173913","0.05611916264090177","0.6216216216216216","0.17647058823529413","18","2","false","SYT17","6.611111111111111","0","18","0","0","0","0","0.9867674858223062","false","0","SYT17","252","0.14371980676328502"
"13","1.75","0.015789473684210527","0.5714285714285714","0.4","5","2","false","OR6C76","6.4","0","5","0","0","0","0","0.9625","false","0","OR6C76","12","0.32"
"17","1.4666666666666666","0.03580498866213152","0.6818181818181819","0.5357142857142857","8","2","false","SALL2","7.25","0","8","0","0","0","0","0.9688888888888889","false","0","SALL2","26","0.48333333333333334"
,"0.0","0.0","0.0","0.0","0","0","true","JUP","0.0","0","0","0","0","0","0","Infinity","false","0","JUP","0","0.0"
"6","1.9736842105263157","0.0","0.5066666666666667","0.0","1","2","false","SLC2A4RG","38.0","0","1",,"0","0","0","0.974376731301939","false","0","SLC2A4RG","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","DUSP4","0.0","0","0","0","0","0","0","Infinity","false","0","DUSP4","0","0.0"
"77","1.0","0.0","1.0","0.0","1","1","false","CFAP418","1.0","0","1","0","0","0","0","1.0","false","0","CFAP418","0","0.0"
"13","1.95","0.0","0.5128205128205129","0.0","1","2","false","OR10D3","20.0","0","1",,"0","0","0","0.9525","false","0","OR10D3","0","0.0"
"5","1.794871794871795","0.016444455956839858","0.5571428571428572","0.2222222222222222","9","3","false","RUBCNL","10.11111111111111","0","9","0","0","0","0","0.9785169785169785","false","0","RUBCNL","78","0.26608187134502925"
"1","1.9444444444444444","8.735150244584206E-5","0.5142857142857143","0.6666666666666666","3","2","false","DGLUCY","36.333333333333336","0","3","0","0","0","0","0.9825102880658436","false","0","DGLUCY","2","0.6728395061728395"
"14","1.736842105263158","0.004873294346978557","0.5757575757575757","0.7","5","2","false","ZNF438","11.0","0","5","0","0","0","0","0.961218836565097","false","0","ZNF438","6","0.5789473684210527"
"15","1.9375","0.0","0.5161290322580645","0.0","1","2","false","TCFL5","16.0","0","1",,"0","0","0","0.94140625","false","0","TCFL5","0","0.0"
"6","1.894736842105263","0.0","0.5277777777777778","1.0","4","2","false","PDZD4","19.75","0","4",,"0","0","0","0.976454293628809","false","0","PDZD4","0","0.5197368421052632"
"6","1.894736842105263","1.016053647632595E-4","0.5277777777777778","0.8333333333333334","4","2","false","USP17L6P","26.0","0","4",,"0","0","0","0.976454293628809","false","0","USP17L6P","2","0.6842105263157895"
"4","1.8780487804878048","9.241024087259507E-4","0.5324675324675325","0.6","5","2","false","METTL15P1","19.2","0","5","0","0","0","0","0.9768934531450578","false","0","METTL15P1","16","0.4682926829268293"
"16","1.8666666666666667","0.0","0.5357142857142857","1.0","2","2","false","NPEPL1","12.5","0","2",,"0","0","0","0.9422222222222222","false","0","NPEPL1","0","0.8333333333333334"
"10","1.4090909090909092","0.06432694289837147","0.7096774193548386","0.358974358974359","13","2","false","SULT1A1","7.923076923076923","0","13","0","0","0","0","0.981404958677686","false","0","SULT1A1","100","0.36013986013986016"
"9","1.6956521739130435","0.008018068887634105","0.5897435897435898","0.5714285714285714","7","2","false","TMEM61","12.142857142857142","0","7","0","0","0","0","0.9683794466403163","false","0","TMEM61","24","0.5279503105590062"
"5","1.9230769230769231","9.821404945243954E-4","0.52","0.6666666666666666","3","2","false","MINDY2","20.0","0","3","0","0","0","0","0.9750519750519752","false","0","MINDY2","24","0.5128205128205128"
,"0.0","0.0","0.0","0.0","0","0","true","H2BC26","0.0","0","0","0","0","0","0","Infinity","false","0","H2BC26","0","0.0"
"37","1.3333333333333333","0.0","0.75","1.0","2","2","false","P2RX6","3.0","0","2","0",,"0","0","0.888888888888889","false","0","P2RX6","0","1.0"
"36","1.6666666666666667","0.0","0.6","0.0","1","2","false","RPIA","3.0","0","1","0","0","0","0","0.7777777777777777","false","0","RPIA","0","0.0"
"19","1.8461538461538463","0.00641025641025641","0.5416666666666666","0.6666666666666666","3","3","false","ZNF717","6.333333333333333","0","3","0","0","0","0","0.9294871794871794","false","0","ZNF717","2","0.5277777777777778"
"9","1.9130434782608696","9.881422924901185E-4","0.5227272727272727","0.6666666666666666","3","3","false","GOLGA6D","11.333333333333334","0","3","0","0","0","0","0.9584980237154149","false","0","GOLGA6D","2","0.5151515151515151"
,"0.0","0.0","0.0","0.0","0","0","true","PCBP1","0.0","0","0","0","0","0","0","Infinity","false","0","PCBP1","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","MRE11","0.0","0","0","0","0","0","0","Infinity","false","0","MRE11","0","0.0"
"6","1.6842105263157894","0.0148005148005148","0.59375","0.4696969696969697","12","2","false","HPD","12.333333333333334","0","12","0","0","0","0","0.9819944598337951","false","0","HPD","70","0.32456140350877194"
"10","1.6363636363636365","0.0091991341991342","0.611111111111111","0.6785714285714286","8","2","false","ASXL2","11.75","0","8",,"0","0","0","0.9710743801652892","false","0","ASXL2","18","0.5340909090909091"
"2","1.9423076923076923","5.027652086475615E-4","0.5148514851485149","0.6666666666666666","4","3","false","OSGIN2","22.5","0","4","0","0","0","0","0.9811538461538462","false","0","OSGIN2","4","0.4411764705882353"
,"0.0","0.0","0.0","0.0","0","0","true","RABEP1","0.0","0","0",,"0","0","0","Infinity","false","0","RABEP1","0","0.0"
"11","1.619047619047619","0.018293650793650792","0.6176470588235294","0.39285714285714285","8","2","false","TRAV12-3","9.75","0","8","0","0","0","0","0.9705215419501133","false","0","TRAV12-3","34","0.4642857142857143"
"50","1.0","0.0","1.0","0.0","1","1","false","DCP2","1.0","0","1",,"0","0","0","1.0","false","0","DCP2","0","0.0"
"32","1.4","0.025","0.7142857142857143","0.6666666666666666","3","2","false","ZFR2","4.333333333333333","0","3",,"0","0","0","0.9199999999999999","false","0","ZFR2","2","0.8666666666666667"
"47","1.0","0.0","1.0","0.0","1","1","false","ATXN10","1.0","0","1","0","0","0","0","1.0","false","0","ATXN10","0","0.0"
"51","1.0","0.0","1.0","0.0","1","1","false","GRAP2","1.0","0","1","0",,"0","0","1.0","false","0","GRAP2","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","LRRC8E","0.0","0","0","0","0","0","0","Infinity","false","0","LRRC8E","0","0.0"
"77","1.0","0.0","1.0","0.0","1","1","false","B9D1","1.0","0","1","0","0","0","0","1.0","false","0","B9D1","0","0.0"
"2","1.9615384615384615","3.770739064856712E-4","0.5098039215686275","0.6666666666666666","3","3","false","ARHGEF15","20.333333333333332","0","3","0","0","0","0","0.9807692307692308","false","0","ARHGEF15","2","0.39869281045751637"
,"0.0","0.0","0.0","0.0","0","0","true","CMKLR1","0.0","0","0",,"0","0","0","Infinity","false","0","CMKLR1","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","PROP1","0.0","0","0","0","0","0","0","Infinity","false","0","PROP1","0","0.0"
"3","1.9782608695652173","0.0","0.5054945054945055","0.0","1","2","false","ALDH1A2","46.0","0","1","0",,"0","0","0.9787334593572778","false","0","ALDH1A2","0","0.0"
"11","1.6666666666666667","0.016354875283446712","0.6","0.2857142857142857","7","2","false","COBLL1","8.714285714285714","0","7","0","0","0","0","0.9682539682539681","false","0","COBLL1","30","0.41496598639455784"
"9","1.7826086956521738","0.0026350461133069825","0.5609756097560976","0.7","5","2","false","APOBEC3A","13.8","0","5","0","0","0","0","0.9644268774703558","false","0","APOBEC3A","8","0.6"
"19","1.5384615384615385","0.08205128205128204","0.6499999999999999","0.3333333333333333","6","2","false","QRICH2","5.0","0","6","0","0","0","0","0.9551282051282052","false","0","QRICH2","28","0.38461538461538464"
"2","1.7884615384615385","0.018760609331049335","0.5591397849462365","0.2909090909090909","11","2","false","CNR2","13.545454545454545","0","11","1","1","1","0","0.9842307692307692","false","0","CNR2","260","0.2638146167557932"
"75","1.0","0.0","1.0","0.0","1","1","false","SNRNP48","1.0","0","1","0","0","0","0","1.0","false","0","SNRNP48","0","0.0"
"12","1.8571428571428572","0.0015873015873015873","0.5384615384615384","0.6666666666666666","3","2","false","SYN1","11.333333333333334","0","3",,"0","0","0","0.9591836734693877","false","0","SYN1","2","0.5396825396825397"
"11","1.6666666666666667","0.018815192743764173","0.6","0.2857142857142857","7","2","false","MED15","8.428571428571429","0","7","0",,"0","0","0.9682539682539681","false","0","MED15","30","0.4013605442176871"
"4","1.9024390243902438","6.721835075493613E-4","0.5256410256410257","0.6","5","3","false","TRIB1","20.8","0","5","0","0","0","0","0.9762516046213093","false","0","TRIB1","8","0.52"
"28","1.7142857142857142","0.0","0.5833333333333334","1.0","2","2","false","ZPBP","4.5","0","2","0","0","0","0","0.8979591836734694","false","0","ZPBP","0","0.6428571428571429"
"76","1.0","0.0","1.0","0.0","1","1","false","UBE2Q2","1.0","0","1","0","0","0","0","1.0","false","0","UBE2Q2","0","0.0"
"4","1.975609756097561","0.0","0.5061728395061729","1.0","3","3","false","GNAT2","22.666666666666668","0","3","0","0","0","0","0.9743260590500642","false","0","GNAT2","0","0.5811965811965812"
"10","1.8636363636363635","0.0","0.5365853658536586","1.0","3","2","false","NMUR1","17.666666666666668","0","3",,"0","0","0","0.9607438016528925","false","0","NMUR1","0","0.803030303030303"
,"0.0","0.0","0.0","0.0","0","0","true","TTYH1","0.0","0","0",,"0","0","0","Infinity","false","0","TTYH1","0","0.0"
"31","1.6","0.0","0.625","1.0","2","2","false","ZNF277","5.0","0","2","0","0","0","0","0.8800000000000001","false","0","ZNF277","0","1.0"
"37","1.0","0.16666666666666666","1.0","0.6666666666666666","3","1","false","PCARE","2.3333333333333335","0","3","0","0","0","0","1.0","false","0","PCARE","2","0.7777777777777778"
"35","1.6666666666666667","0.0","0.6","0.0","1","2","false","LRP2BP","3.0","0","1","0","0","0","0","0.7777777777777777","false","0","LRP2BP","0","0.0"
"5","1.794871794871795","0.015098238821149034","0.5571428571428572","0.2857142857142857","8","2","false","HTR1E","11.5","0","8","0","0","0","0","0.9785169785169785","false","0","HTR1E","124","0.2993421052631579"
,"0.0","0.0","0.0","0.0","0","0","true","STAP1","0.0","0","0","0","0","0","0","Infinity","false","0","STAP1","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","CAMKV","0.0","0","0",,"0","0","0","Infinity","false","0","CAMKV","0","0.0"
"22","1.7","0.007407407407407408","0.5882352941176471","0.6666666666666666","3","2","false","FGD5","6.0","0","3","0","0","0","0","0.93","false","0","FGD5","2","0.6"
,"0.0","0.0","0.0","0.0","0","0","true","ZNF397","0.0","0","0","0","0","0","0","Infinity","false","0","ZNF397","0","0.0"
"4","1.7560975609756098","0.007498381787883378","0.5694444444444444","0.5555555555555556","10","2","false","RAB24","15.2","0","10","0","0","0","0","0.9801026957637997","false","0","RAB24","66","0.37073170731707317"
"3","1.934782608695652","0.0","0.5168539325842697","1.0","3","2","false","OR2J1","26.0","0","3","0","0","0","0","0.979678638941399","false","0","OR2J1","0","0.5652173913043478"
,"0.0","0.0","0.0","0.0","0","0","true","CYB5R1","0.0","0","0","0","0","0","0","Infinity","false","0","CYB5R1","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","PNMA8A","0.0","0","0","0","0","0","0","Infinity","false","0","PNMA8A","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","MIER2","0.0","0","0","0","0","0","0","Infinity","false","0","MIER2","0","0.0"
"4","1.975609756097561","1.016260162601626E-4","0.5061728395061729","0.6666666666666666","3","3","false","OR4K15","27.0","0","3","0","0","0","0","0.9743260590500642","false","0","OR4K15","2","0.6923076923076923"
"40","1.0","0.0","1.0","1.0","2","1","false","SH3RF3","2.0","0","2","0","0","0","0","1.0","false","0","SH3RF3","0","1.0"
,"0.0","0.0","0.0","0.0","0","0","true","HNRNPM","0.0","0","0","0","0","0","0","Infinity","false","0","HNRNPM","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","CALU","0.0","0","0","0","0","0","0","Infinity","false","0","CALU","0","0.0"
"23","1.7777777777777777","0.0","0.5625","1.0","2","2","false","TRBJ1-2","5.5","0","2","0","0","0","0","0.9135802469135802","false","0","TRBJ1-2","0","0.6111111111111112"
"1","1.9444444444444444","0.0","0.5142857142857143","1.0","3","2","false","MFSD9","43.333333333333336","0","3","0","0","0","0","0.9825102880658436","false","0","MFSD9","0","0.8024691358024691"
,"0.0","0.0","0.0","0.0","0","0","true","APOBEC3C","0.0","0","0","0","0","0","0","Infinity","false","0","APOBEC3C","0","0.0"
"5","1.6153846153846154","0.049467046254971954","0.6190476190476191","0.3047619047619048","15","2","false","POPDC3","9.466666666666667","0","15","0","0","0","0","0.9833679833679835","false","0","POPDC3","256","0.24273504273504273"
"4","1.8048780487804879","0.00354315002777357","0.5540540540540541","0.5714285714285714","8","2","false","EFCAB9","17.25","0","8","0","0","0","0","0.978818998716303","false","0","EFCAB9","40","0.42073170731707316"
"11","1.4761904761904763","0.06154761904761904","0.6774193548387096","0.2909090909090909","11","2","false","SMIM26","8.181818181818182","0","11","0","0","0","0","0.9773242630385488","false","0","SMIM26","78","0.38961038961038963"
"6","1.9473684210526316","0.0","0.5135135135135135","1.0","2","2","false","IL32","33.5","0","2",,"0","0","0","0.9750692520775623","false","0","IL32","0","0.881578947368421"
"5","2.0256410256410255","0.0","0.4936708860759494","0.0","1","3","false","ENTPD5","37.0","0","1","0",,"0","0","0.9722799722799724","false","0","ENTPD5","0","0.0"
"10","1.8181818181818181","3.6075036075036075E-4","0.55","0.8333333333333334","4","2","false","SH3D19","16.75","0","4",,"0","0","0","0.962809917355372","false","0","SH3D19","2","0.7613636363636364"
"16","1.8666666666666667","0.0","0.5357142857142857","1.0","2","2","false","CDY2B","11.0","0","2",,"0","0","0","0.9422222222222222","false","0","CDY2B","0","0.7333333333333333"
"2","1.9423076923076923","0.0","0.5148514851485149","1.0","3","2","false","ZNF595","21.666666666666668","0","3",,"0","0","0","0.9811538461538462","false","0","ZNF595","0","0.4166666666666667"
"13","1.95","0.0","0.5128205128205129","0.0","1","2","false","BEAN1","20.0","0","1",,"0","0","0","0.9525","false","0","BEAN1","0","0.0"
"6","1.5263157894736843","0.04632527264106212","0.6551724137931034","0.2875816993464052","18","2","false","SF3A1","9.0","0","18","0","0","0","0","0.9861495844875346","false","0","SF3A1","218","0.23684210526315788"
"33","1.75","0.0","0.5714285714285714","0.0","1","2","false","CNNM2","4.0","0","1",,"0","0","0","0.8125","false","0","CNNM2","0","0.0"
"1","1.9259259259259258","0.0","0.5192307692307693","1.0","4","2","false","MRPL28","35.75","0","4","0","0","0","0","0.9828532235939643","false","0","MRPL28","0","0.6620370370370371"
"4","1.7317073170731707","0.019541014982425373","0.5774647887323944","0.2727272727272727","11","2","false","ODF3","12.545454545454545","0","11","0",,"0","0","0.9807445442875481","false","0","ODF3","148","0.31136363636363634"
