"EdgeBetweenness","Host_organism_taxid","interaction","irefindex_check","mean_prob_aff","method","name","numParticipants","OP_A","OP_B","OP_check","Predicted Classes","Probability Score","Regression Value","score_norm","selected","shared interaction","shared name","stringdb_check","uidA","uidA_irefindex","uidB","uidB_irefindex"
"107.04937943850805","","interacts with","0","0.56406929","","NOP9 (interacts with) FAM234A",,"0","0","0","1","0.726829268","0.401309311",,"false","interacts with","NOP9 (interacts with) FAM234A","0","Q86U38","","Q9H0X4",""
"13.333333333333332","","interacts with","0","0.47642624","","AKT1 (interacts with) PDXDC1",,"1","0","1","1","0.551219512","0.401632967",,"false","interacts with","AKT1 (interacts with) PDXDC1","0","P31749","","Q6P996",""
"60.99402819402822","","interacts with","0","0.464192036","","SYT17 (interacts with) AKR7A3",,"0","0","0","1","0.526829268","0.401554803",,"false","interacts with","SYT17 (interacts with) AKR7A3","0","Q9BSW7","","O95154",""
"0.0","","interacts with","0","0.568118692","","PGR (interacts with) PGR",,"1","1","1","1","0.726829268","0.409408115",,"false","interacts with","PGR (interacts with) PGR","0","P06401","","P06401",""
"22.676190476190474","","interacts with","0","0.464192002","","SF3A1 (interacts with) HOXD13",,"0","0","0","1","0.526829268","0.401554736",,"false","interacts with","SF3A1 (interacts with) HOXD13","0","Q15459","","P35453",""
"18.0","","interacts with","0","0.464231316","","JUN (interacts with) TPPP2",,"1","0","1","1","0.526829268","0.401633364",,"false","interacts with","JUN (interacts with) TPPP2","0","P05412","","P59282",""
"158.63868993011195","","interacts with","0","0.464192346","","SYT17 (interacts with) XRCC1",,"0","0","0","1","0.526829268","0.401555424",,"false","interacts with","SYT17 (interacts with) XRCC1","0","Q9BSW7","","P18887",""
"17.91188123988196","","interacts with","0","0.461777163","","SMC1B (interacts with) ZNF772",,"0","0","0","1","0.52195122","0.401603107",,"false","interacts with","SMC1B (interacts with) ZNF772","0","Q8NDV3","","Q68DY9",""
"132.17692307692303","","interacts with","0","0.464255247","","PECAM1 (interacts with) COL5A3",,"0","1","1","1","0.526829268","0.401681227",,"false","interacts with","PECAM1 (interacts with) COL5A3","0","P16284","","P25940",""
"18.01336390191229","","interacts with","0","0.4617772","","SMC1B (interacts with) ZNF221",,"0","0","0","1","0.52195122","0.401603181",,"false","interacts with","SMC1B (interacts with) ZNF221","0","Q8NDV3","","Q9UK13",""
"15.259745746756705","","interacts with","0","0.464216117","","RIPK2 (interacts with) MED1",,"0","0","0","1","0.526829268","0.401602965",,"false","interacts with","RIPK2 (interacts with) MED1","0","O43353","","Q15648",""
