"__mcodeCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OP_A","OP_B","OP_check","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"5","2.032258064516129","3.021832741557755E-4","0.4920634920634921","0.8333333333333334","4","3","false","USP17L6P","37.5","0","4",,"0","0","0","0.9797596457938014","false","0","USP17L6P","24","0.6696428571428571"
"6","4.009090909090909","0.0","0.24943310657596374","1.0","2","8","false","METTL15P1","13.5","0","2","0","0","0","0","0.8632231404958678","false","0","METTL15P1","0","0.6136363636363636"
"8","3.96875","0.0","0.25196850393700787","0.0","1","6","false","NPEPL1","7.0","0","1",,"0","0","0","0.814453125","false","0","NPEPL1","0","0.0"
"3","1.4444444444444444","0.11832303498970166","0.6923076923076923","0.3523809523809524","15","2","false","SULT1A1","9.2","0","15","0","0","0","0","0.9822222222222223","false","0","SULT1A1","252","0.35128205128205126"
"2","7.942028985507246","4.265859056910134E-5","0.1259124087591241","0.6666666666666666","6","12","false","TMEM61","12.333333333333334","0","6","0","0","0","0","0.7896354852876593","false","0","TMEM61","10","0.5138888888888888"
"15","4.565217391304348","0.0","0.21904761904761905","0.0","1","8","false","MINDY2","3.0","0","1","0","0","0","0","0.8449905482041588","false","0","MINDY2","0","0.0"
"20","1.2","0.75","0.8333333333333334","0.0","4","2","false","H2BC26","1.5","0","4","0","0","0","0","0.95","false","0","H2BC26","20","0.5"
"21","3.0","0.0","0.3333333333333333","1.0","2","5","false","P2RX6","4.5","0","2","0",,"0","0","0.6","false","0","P2RX6","0","0.9"
"13","0.0","0.0","0.0","0.0","0","0","true","RPIA","0.0","0","0","0","0","0","0","Infinity","false","0","RPIA","0","0.0"
"7","1.8","0.012698412698412698","0.5555555555555556","0.5","4","3","false","ZNF717","6.5","0","4","0","0","0","0","0.9428571428571428","false","0","ZNF717","6","0.4642857142857143"
"2","7.956521739130435","1.5634038428466457E-5","0.12568306010928962","0.6666666666666666","3","12","false","GOLGA6D","12.0","0","3","0","0","0","0","0.7891963109354414","false","0","GOLGA6D","2","0.5"
"11","3.9375","0.007061403508771929","0.25396825396825395","0.5","4","8","false","PCBP1","5.75","0","4","0","0","0","0","0.908203125","false","0","PCBP1","106","0.36666666666666664"
"11","4.583333333333333","0.0","0.2181818181818182","0.0","1","8","false","MRE11","5.0","0","1","0","0","0","0","0.8880208333333334","false","0","MRE11","0","0.0"
"5","1.8709677419354838","0.010790461081312482","0.5344827586206897","0.44871794871794873","13","3","false","HPD","15.846153846153847","0","13","0","0","0","0","0.98292220113852","false","0","HPD","160","0.27800269905533065"
"3","1.7407407407407407","0.005672785587315502","0.574468085106383","0.6785714285714286","8","3","false","ASXL2","13.5","0","8",,"0","0","0","0.9703703703703703","false","0","ASXL2","22","0.5192307692307693"
"2","5.265700483091788","7.929137726603353E-4","0.18990825688073393","0.3333333333333333","4","8","false","OSGIN2","13.25","0","4","0","0","0","0","0.8707363489972185","false","0","OSGIN2","224","0.41935483870967744"
"6","3.8454545454545452","0.0","0.2600472813238771","0.0","1","7","false","RABEP1","11.0","0","1",,"0","0","0","0.8706611570247934","false","0","RABEP1","0","0.0"
"16","2.35","0.002105263157894737","0.425531914893617","0.6666666666666666","3","4","false","TRAV12-3","7.666666666666667","0","3","0","0","0","0","0.8875000000000001","false","0","TRAV12-3","4","0.5897435897435898"
"2","4.202898550724638","0.043239233606849586","0.23793103448275862","0.3333333333333333","3","7","false","DCP2","17.333333333333332","0","3",,"0","0","0","0.9029424681598595","false","0","DCP2","5738","0.4473684210526316"
"6","5.281818181818182","4.170141784820684E-5","0.189328743545611","0.0","2","9","false","ZFR2","4.0","0","2",,"0","0","0","0.8053719008264463","false","0","ZFR2","2","1.0"
"2","5.584541062801932","0.028494542603871437","0.17906574394463667","0.0","2","9","false","ATXN10","11.0","0","2","0","0","0","0","0.8610745132484263","false","0","ATXN10","3552","0.5"
"4","3.6233766233766236","0.0","0.27598566308243727","1.0","2","6","false","GRAP2","15.0","0","2","0",,"0","0","0.8456837280366692","false","0","GRAP2","0","0.75"
"15","3.63768115942029","0.028985507246376812","0.2749003984063745","0.0","2","6","false","LRRC8E","6.0","0","2","0","0","0","0","0.8853182104599874","false","0","LRRC8E","148","0.5"
"13","1.0","0.0","1.0","0.0","1","1","false","B9D1","1.0","0","1","0","0","0","0","1.0","false","0","B9D1","0","0.0"
"2","5.048309178743962","0.0015521250008375387","0.19808612440191387","0.5","4","8","false","ARHGEF15","10.5","0","4","0","0","0","0","0.877323964280486","false","0","ARHGEF15","222","0.328125"
"15","4.594202898550725","0.0","0.21766561514195584","0.0","1","7","false","CMKLR1","3.0","0","1",,"0","0","0","0.8437303087586641","false","0","CMKLR1","0","0.0"
"14","2.75","0.0","0.36363636363636365","1.0","2","4","false","PROP1","4.5","0","2","0","0","0","0","0.9239130434782609","false","0","PROP1","0","0.75"
,"0.0","0.0","0.0","0.0","0","0","true","ALDH1A2","0.0","0","0","0",,"0","0","Infinity","false","0","ALDH1A2","0","0.0"
"16","2.3","0.010526315789473684","0.4347826086956522","0.4","5","4","false","COBLL1","5.0","0","5","0","0","0","0","0.8916666666666666","false","0","COBLL1","12","0.4166666666666667"
"2","7.951690821256038","0.0","0.12575941676792224","1.0","4","12","false","APOBEC3A","14.5","0","4","0","0","0","0","0.7893427023861808","false","0","APOBEC3A","0","0.6041666666666666"
"7","1.6666666666666667","0.037142857142857144","0.6","0.4","5","2","false","QRICH2","6.2","0","5","0","0","0","0","0.9523809523809524","false","0","QRICH2","18","0.41333333333333333"
"15","3.318840579710145","0.2971014492753623","0.30131004366812225","0.13333333333333333","6","6","false","CNR2","4.166666666666667","0","6","1","1","1","0","0.8991808443604284","false","0","CNR2","1594","0.21568627450980393"
"6","3.9454545454545453","0.010368561102506058","0.2534562211981567","0.3333333333333333","3","8","false","SNRNP48","9.333333333333334","0","3","0","0","0","0","0.8661157024793389","false","0","SNRNP48","214","0.391304347826087"
"15","3.6231884057971016","0.0","0.27599999999999997","1.0","2","7","false","SYN1","15.0","0","2",,"0","0","0","0.8859483301827347","false","0","SYN1","0","0.6521739130434783"
"16","2.2","0.11052631578947368","0.45454545454545453","0.26666666666666666","6","4","false","MED15","4.333333333333333","0","6","0",,"0","0","0.9","false","0","MED15","60","0.3472222222222222"
"8","4.453125","0.17261904761904762","0.22456140350877193","0.0","2","7","false","TRIB1","5.5","0","2","0","0","0","0","0.7841796875","false","0","TRIB1","1032","0.5"
"4","4.4935064935064934","0.0","0.22254335260115607","0.0","1","7","false","ZPBP","6.0","0","1","0","0","0","0","0.7944996180290298","false","0","ZPBP","0","0.0"
"11","3.5416666666666665","0.0","0.2823529411764706","0.0","1","6","false","UBE2Q2","5.0","0","1","0","0","0","0","0.9205729166666666","false","0","UBE2Q2","0","0.0"
"6","4.0181818181818185","0.0","0.24886877828054296","0.0","1","8","false","GNAT2","22.0","0","1","0","0","0","0","0.8628099173553718","false","0","GNAT2","0","0.0"
"3","1.8888888888888888","8.14000814000814E-4","0.5294117647058824","0.8333333333333334","4","3","false","NMUR1","17.25","0","4",,"0","0","0","0.9644444444444444","false","0","NMUR1","4","0.6634615384615384"
"15","2.681159420289855","0.5569053708439898","0.372972972972973","0.0","11","5","false","TTYH1","2.6363636363636362","0","11",,"0","0","0","0.9269061121613106","false","0","TTYH1","3036","0.10227272727272728"
"6","5.754545454545455","0.07155963302752294","0.17377567140600314","0.0","4","8","false","ZNF277","1.5","0","4","0","0","0","0","0.7838842975206611","false","0","ZNF277","1026","0.25"
"21","2.5","0.08333333333333333","0.4","0.5","4","4","false","PCARE","3.25","0","4","0","0","0","0","0.7","false","0","PCARE","40","0.4642857142857143"
"11","3.25","0.02087257406336353","0.3076923076923077","0.3333333333333333","3","6","false","LRP2BP","13.333333333333334","0","3","0","0","0","0","0.9296875","false","0","LRP2BP","472","0.38235294117647056"
"6","6.445454545454545","0.01818181818181818","0.15514809590973203","0.0","2","9","false","HTR1E","2.5","0","2","0","0","0","0","0.7524793388429752","false","0","HTR1E","252","0.5"
"4","3.3896103896103895","0.08780447033432437","0.2950191570881226","0.3333333333333333","3","5","false","STAP1","6.666666666666667","0","3","0","0","0","0","0.8594346829640948","false","0","STAP1","1264","0.4523809523809524"
"10","1.8888888888888888","0.41666666666666663","0.5294117647058824","0.0","3","3","false","CAMKV","2.3333333333333335","0","3",,"0","0","0","0.8222222222222222","false","0","CAMKV","34","0.3333333333333333"
"21","4.0625","0.0","0.24615384615384617","0.0","1","7","false","FGD5","3.0","0","1","0","0","0","0","0.3875","false","0","FGD5","0","0.0"
"2","5.314009661835748","0.020372914330132195","0.1881818181818182","0.3333333333333333","3","9","false","ZNF397","4.0","0","3","0","0","0","0","0.8692724344898258","false","0","ZNF397","3432","0.4074074074074074"
"4","4.792207792207792","8.544087491455913E-5","0.2086720867208672","0.8333333333333334","4","7","false","RAB24","6.5","0","4","0","0","0","0","0.7769289533995416","false","0","RAB24","2","0.5909090909090909"
"8","3.796875","0.0","0.26337448559670784","0.0","1","7","false","OR2J1","16.0","0","1","0","0","0","0","0.8251953125","false","0","OR2J1","0","0.0"
"15","3.1594202898550723","0.01676612674055129","0.31651376146788995","0.0","2","5","false","CYB5R1","8.0","0","2","0","0","0","0","0.9061121613106491","false","0","CYB5R1","192","0.5384615384615384"
"5","2.5161290322580645","0.0","0.3974358974358974","0.0","1","4","false","PNMA8A","31.0","0","1","0","0","0","0","0.9702719797596459","false","0","PNMA8A","0","0.0"
"4","4.12987012987013","0.0","0.2421383647798742","0.0","1","6","false","MIER2","7.0","0","1","0","0","0","0","0.8158899923605806","false","0","MIER2","0","0.0"
"8","6.265625","0.0","0.1596009975062344","0.0","1","9","false","OR4K15","6.0","0","1","0","0","0","0","0.6708984375","false","0","OR4K15","0","0.0"
"11","3.5416666666666665","0.0","0.2823529411764706","1.0","2","7","false","SH3RF3","15.5","0","2","0","0","0","0","0.9205729166666666","false","0","SH3RF3","0","0.7045454545454546"
"5","2.629032258064516","0.0","0.3803680981595092","0.0","1","4","false","HNRNPM","27.0","0","1","0","0","0","0","0.9680581910183429","false","0","HNRNPM","0","0.0"
"15","3.9565217391304346","0.0","0.25274725274725274","0.0","1","6","false","CALU","5.0","0","1","0","0","0","0","0.8714555765595463","false","0","CALU","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","TRBJ1-2","0.0","0","0","0","0","0","0","Infinity","false","0","TRBJ1-2","0","0.0"
"2","4.753623188405797","0.0","0.2103658536585366","0.0","1","8","false","MFSD9","33.0","0","1","0","0","0","0","0.886253842775582","false","0","MFSD9","0","0.0"
"6","4.2727272727272725","0.032161760026647425","0.23404255319148937","0.0","4","9","false","APOBEC3C","3.25","0","4","0","0","0","0","0.8512396694214875","false","0","APOBEC3C","632","0.25"
"2","5.314009661835748","0.08191888650642704","0.1881818181818182","0.15151515151515152","12","10","false","POPDC3","4.166666666666667","0","12","0","0","0","0","0.8692724344898258","false","0","POPDC3","10946","0.21296296296296297"
"6","3.7363636363636363","0.0023562060217606497","0.26763990267639903","0.5","5","8","false","EFCAB9","9.8","0","5","0","0","0","0","0.8756198347107439","false","0","EFCAB9","164","0.3769230769230769"
"16","2.35","0.002105263157894737","0.425531914893617","0.6666666666666666","3","4","false","SMIM26","7.666666666666667","0","3","0","0","0","0","0.8875000000000001","false","0","SMIM26","4","0.5897435897435898"
"5","2.1451612903225805","0.0","0.4661654135338346","1.0","2","3","false","IL32","46.0","0","2",,"0","0","0","0.9775458570524984","false","0","IL32","0","0.9019607843137255"
"11","3.3125","0.0","0.3018867924528302","0.0","1","6","false","ENTPD5","32.0","0","1","0",,"0","0","0.927734375","false","0","ENTPD5","0","0.0"
"8","3.96875","0.0","0.25196850393700787","0.0","1","6","false","SH3D19","7.0","0","1",,"0","0","0","0.814453125","false","0","SH3D19","0","0.0"
"4","4.0","0.0","0.25","1.0","2","7","false","CDY2B","13.0","0","2",,"0","0","0","0.8235294117647058","false","0","CDY2B","0","0.7222222222222222"
"2","5.265700483091788","0.0","0.18990825688073393","1.0","3","8","false","ZNF595","14.666666666666666","0","3",,"0","0","0","0.8707363489972185","false","0","ZNF595","0","0.4444444444444444"
"14","2.1785714285714284","0.0","0.459016393442623","0.0","1","4","false","BEAN1","23.0","0","1",,"0","0","0","0.9487577639751553","false","0","BEAN1","0","0.0"
"5","1.6451612903225807","0.11288559844879256","0.6078431372549019","0.1794871794871795","27","3","false","SF3A1","8.962962962962964","0","27","0","0","0","0","0.9873497786211258","false","0","SF3A1","1392","0.16161616161616163"
,"0.0","0.0","0.0","0.0","0","0","true","CNNM2","0.0","0","0",,"0","0","0","Infinity","false","0","CNNM2","0","0.0"
"2","4.3478260869565215","0.02604425584081757","0.23","0.3333333333333333","4","8","false","MRPL28","11.5","0","4","0","0","0","0","0.8985507246376812","false","0","MRPL28","3540","0.28846153846153844"
"11","1.0","1.0","1.0","0.0","2","1","false","ODF3","1.0","0","2","0",,"0","0","1.0","false","0","ODF3","2","0.0"
"2","5.855072463768116","0.0","0.17079207920792078","0.0","1","9","false","CCDC83","7.0","0","1","0","0","0","0","0.8528765920070267","false","0","CCDC83","0","0.0"
"4","4.3896103896103895","0.002659843841842957","0.22781065088757396","0.6666666666666666","4","7","false","OR4X1","6.0","0","4","0",,"0","0","0.80061115355233","false","0","OR4X1","106","0.5"
"2","4.676328502415459","0.019384030053088728","0.21384297520661155","0.0","2","7","false","CRTAC1","17.0","0","2","0","0","0","0","0.8885961059874103","false","0","CRTAC1","2314","0.5"
"2","5.753623188405797","0.0","0.17380352644836272","0.0","1","10","false","FGF7","15.0","0","1",,"0","0","0","0.8559508124725516","false","0","FGF7","0","0.0"
"3","1.8148148148148149","0.00541886097441653","0.5510204081632653","0.6666666666666666","7","3","false","TC2N","13.857142857142858","0","7","0","0","0","0","0.9674074074074074","false","0","TC2N","14","0.5542857142857143"
"7","1.6666666666666667","0.016507936507936506","0.6","0.7","5","2","false","ARHGAP30","7.0","0","5","0","0","0","0","0.9523809523809524","false","0","ARHGAP30","10","0.4666666666666667"
"2","4.859903381642512","0.10430358797406099","0.20576540755467196","0.047619047619047616","7","8","false","TCTN3","3.0","0","7","0","0","0","0","0.8830332308593178","false","0","TCTN3","14552","0.2077922077922078"
"6","4.672727272727273","0.023116883116883105","0.2140077821011673","0.0","3","9","false","TLR5","3.3333333333333335","0","3","0","0","0","0","0.8330578512396695","false","0","TLR5","432","0.3333333333333333"
"5","2.032258064516129","3.021832741557755E-4","0.4920634920634921","0.8333333333333334","4","3","false","CAMK1G","37.5","0","4",,"0","0","0","0.9797596457938014","false","0","CAMK1G","24","0.6696428571428571"
"6","4.3090909090909095","0.02677231025854879","0.23206751054852318","0.0","4","8","false","PRR14L","2.5","0","4","0","0","0","0","0.8495867768595041","false","0","PRR14L","774","0.5"
"11","3.2083333333333335","0.0012902046783625732","0.3116883116883117","0.5","5","6","false","FLYWCH1","9.2","0","5","0","0","0","0","0.9309895833333334","false","0","FLYWCH1","34","0.27058823529411763"
"5","2.161290322580645","0.0","0.4626865671641791","0.0","1","3","false","SMIM23","51.0","0","1","0",,"0","0","0.9772296015180265","false","0","SMIM23","0","0.0"
"11","2.5520833333333335","0.12683131683131688","0.39183673469387753","0.0","5","5","false","WDR77","10.2","0","5","0","0","0","0","0.9514973958333334","false","0","WDR77","2526","0.20909090909090908"
"6","4.390909090909091","0.002489773223718177","0.2277432712215321","0.0","2","9","false","ZRSR2","3.0","0","2","0","0","0","0","0.8458677685950413","false","0","ZRSR2","104","0.5"
"15","3.9565217391304346","0.0","0.25274725274725274","0.0","1","6","false","UBE2G1","5.0","0","1","0","0","0","0","0.8714555765595463","false","0","UBE2G1","0","0.0"
"5","2.5161290322580645","0.0","0.3974358974358974","0.0","1","4","false","FGF13","31.0","0","1","0","0","0","0","0.9702719797596459","false","0","FGF13","0","0.0"
"2","4.599033816425121","0.0331860383263722","0.21743697478991597","0.17777777777777778","10","8","false","ST8SIA5","7.0","0","10","0","0","0","0","0.8909383691992387","false","0","ST8SIA5","3788","0.2"
"15","3.5942028985507246","6.39386189258312E-4","0.2782258064516129","0.5","4","7","false","SOBP","8.5","0","4","0","0","0","0","0.8872085696282292","false","0","SOBP","6","0.3695652173913043"
"11","3.59375","0.025572263993316628","0.2782608695652174","0.3","5","7","false","IGF2BP3","4.4","0","5","0","0","0","0","0.9189453125","false","0","IGF2BP3","422","0.3076923076923077"
"17","3.230769230769231","0.0","0.30952380952380953","0.0","1","5","false","MLEC","4.0","0","1","0","0","0","0","0.5538461538461539","false","0","MLEC","0","0.0"
"6","3.8","0.039122965348987036","0.2631578947368421","0.2","6","8","false","NVL","6.833333333333333","0","6","0","0","0","0","0.8727272727272727","false","0","NVL","926","0.26"
"11","3.3020833333333335","0.0","0.3028391167192429","1.0","2","6","false","GOT1L1","18.5","0","2","0","0","0","0","0.9280598958333334","false","0","GOT1L1","0","0.578125"
"6","5.154545454545454","0.0","0.1940035273368607","1.0","2","10","false","MRTFB","6.0","0","2",,"0","0","0","0.8111570247933884","false","0","MRTFB","0","0.6666666666666666"
"2","7.961352657004831","0.0","0.12560679611650485","1.0","2","12","false","IGHV4-61","20.5","0","2","0",,"0","0","0.789049919484702","false","0","IGHV4-61","0","0.8541666666666666"
,"0.0","0.0","0.0","0.0","0","0","true","CLDN22","0.0","0","0",,"0","0","0","Infinity","false","0","CLDN22","0","0.0"
"11","3.3125","0.0","0.3018867924528302","0.0","1","6","false","CCDC78","32.0","0","1","0",,"0","0","0.927734375","false","0","CCDC78","0","0.0"
"2","5.5603864734299515","1.6415740349889777E-4","0.17984361424847958","0.0","4","9","false","RIN3","5.0","0","4","0","0","0","0","0.8618064705021227","false","0","RIN3","18","0.4"
"1","3.2","4.2735042735042735E-4","0.3125","0.8333333333333334","4","6","false","NBPF6","11.5","0","4","0","0","0","0","0.9","false","0","NBPF6","2","0.5227272727272727"
"22","2.1333333333333333","0.0","0.46875","0.0","1","3","false","IHH","12.0","0","1","0","0","0","0","0.9055555555555556","false","0","IHH","0","0.0"
"2","4.753623188405797","0.0","0.2103658536585366","0.0","1","8","false","RASGEF1A","33.0","0","1","0","0","0","0","0.886253842775582","false","0","RASGEF1A","0","0.0"
"6","5.3090909090909095","0.0","0.18835616438356162","0.0","1","9","false","IGHV3-9","5.0","0","1","0","0","0","0","0.8041322314049587","false","0","IGHV3-9","0","0.0"
"1","3.2","0.0010683760683760683","0.3125","0.6666666666666666","4","6","false","CALHM2","11.75","0","4",,"0","0","0","0.9","false","0","CALHM2","4","0.5340909090909091"
"2","4.753623188405797","0.0","0.2103658536585366","0.0","1","8","false","ZNF257","33.0","0","1","0","0","0","0","0.886253842775582","false","0","ZNF257","0","0.0"
"2","6.125603864734299","0.0","0.1632492113564669","1.0","3","11","false","PDE7A","10.666666666666666","0","3",,"0","0","0","0.8446786707656273","false","0","PDE7A","0","0.6666666666666666"
"2","5.898550724637682","0.003336594862141341","0.16953316953316952","0.6666666666666666","3","11","false","ZNF221","10.333333333333334","0","3","0","0","0","0","0.8515590689503734","false","0","ZNF221","752","0.6078431372549019"
"11","0.0","0.0","0.0","0.0","0","0","true","RTP3","0.0","0","0","0","0","0","0","Infinity","false","0","RTP3","0","0.0"
"6","4.345454545454546","0.0","0.2301255230125523","0.0","1","9","false","VGF","13.0","0","1","0","0","0","0","0.8479338842975207","false","0","VGF","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","FAM110C","0.0","0","0",,"0","0","0","Infinity","false","0","FAM110C","0","0.0"
"11","3.3125","0.0","0.3018867924528302","0.0","1","6","false","OTUD1","32.0","0","1","0","0","0","0","0.927734375","false","0","OTUD1","0","0.0"
"7","1.6","0.14920634920634923","0.625","0.3333333333333333","6","2","false","PWWP3A","5.5","0","6",,"0","0","0","0.9571428571428572","false","0","PWWP3A","54","0.38095238095238093"
"6","3.418181818181818","0.0759414318421825","0.2925531914893617","0.18181818181818182","12","8","false","PHC2","5.666666666666667","0","12","0","0","0","0","0.8900826446280992","false","0","PHC2","2370","0.1574074074074074"
"22","2.7333333333333334","0.004761904761904762","0.36585365853658536","0.0","2","4","false","TELO2","2.5","0","2",,"0","0","0","0.8555555555555555","false","0","TELO2","2","0.75"
"17","2.8461538461538463","0.0","0.3513513513513513","0.0","1","4","false","TPTE2","5.0","0","1","0","0","0","0","0.6307692307692307","false","0","TPTE2","0","0.0"
"6","6.463636363636364","0.0","0.15471167369901548","0.0","1","9","false","AADACL4","4.0","0","1",,"0","0","0","0.7516528925619834","false","0","AADACL4","0","0.0"
"4","3.727272727272727","0.004955570745044429","0.2682926829268293","0.0","2","6","false","ZNF382","7.5","0","2",,"0","0","0","0.839572192513369","false","0","ZNF382","40","0.5"
"14","2.857142857142857","0.0","0.35","0.0","1","4","false","MECP2","5.0","0","1","0","0","0","0","0.9192546583850931","false","0","MECP2","0","0.0"
"8","5.28125","0.15079365079365079","0.1893491124260355","0.06666666666666667","6","8","false","CC2D1A","1.5","0","6","0","0","0","0","0.732421875","false","0","CC2D1A","888","0.2777777777777778"
"6","3.8","0.0","0.2631578947368421","1.0","2","8","false","OR52D1","17.0","0","2","0","0","0","0","0.8727272727272727","false","0","OR52D1","0","0.7083333333333334"
"1","3.25","0.0","0.3076923076923077","1.0","2","6","false","CCNQ","19.0","0","2","0","0","0","0","0.8977272727272727","false","0","CCNQ","0","0.8636363636363636"
"2","5.082125603864735","0.062472004866413015","0.1967680608365019","0.3333333333333333","3","9","false","PODXL","9.333333333333334","0","3","0","0","0","0","0.876299224125311","false","0","PODXL","5444","0.375"
"2","4.434782608695652","0.0","0.22549019607843138","1.0","2","7","false","KIAA0513","24.5","0","2","0",,"0","0","0.8959156785243741","false","0","KIAA0513","0","0.6805555555555556"
"19","2.0","0.0","0.5","0.0","1","3","false","SAA1","3.0","0","1","0",,"0","0","0.6666666666666666","false","0","SAA1","0","0.0"
"6","4.045454545454546","0.009969418960244648","0.24719101123595502","0.3333333333333333","3","8","false","SART1","6.333333333333333","0","3",,"0","0","0","0.8615702479338843","false","0","SART1","194","0.375"
"4","5.324675324675325","0.0","0.1878048780487805","0.0","1","8","false","ODAD1","9.0","0","1",,"0","0","0","0.7456073338426279","false","0","ODAD1","0","0.0"
"2","6.309178743961352","0.0","0.15849923430321594","0.0","1","11","false","ZNF565","12.0","0","1","0","0","0","0","0.8391157956375347","false","0","ZNF565","0","0.0"
"4","4.12987012987013","0.0","0.2421383647798742","0.0","1","6","false","CCDC183","7.0","0","1","0","0","0","0","0.8158899923605806","false","0","CCDC183","0","0.0"
"10","2.5555555555555554","0.0","0.391304347826087","0.0","1","4","false","KIF22","5.0","0","1","0","0","0","0","0.6888888888888889","false","0","KIF22","0","0.0"
"14","2.1785714285714284","0.0","0.459016393442623","0.0","1","4","false","OR14C36","23.0","0","1",,"0","0","0","0.9487577639751553","false","0","OR14C36","0","0.0"
"2","7.966183574879227","0.0","0.1255306246209824","0.0","1","12","false","GOLGA6C","24.0","0","1","0",,"0","0","0.7889035280339628","false","0","GOLGA6C","0","0.0"
"2","6.125603864734299","0.0","0.1632492113564669","1.0","3","11","false","IQCM","10.666666666666666","0","3","0","0","0","0","0.8446786707656273","false","0","IQCM","0","0.6666666666666666"
"11","3.53125","0.002136912794807531","0.2831858407079646","0.6666666666666666","3","7","false","RASEF","11.333333333333334","0","3","0","0","0","0","0.9208984375","false","0","RASEF","102","0.5151515151515151"
"20","2.0","0.0","0.5","0.0","1","3","false","ARID5B","4.0","0","1","0","0","0","0","0.75","false","0","ARID5B","0","0.0"
"14","3.0357142857142856","0.0","0.32941176470588235","0.0","1","5","false","DSG2","3.0","0","1","0","0","0","0","0.9114906832298137","false","0","DSG2","0","0.0"
"2","3.714975845410628","0.24949448617951664","0.26918075422626786","0.125","16","6","false","TRMT1","5.0","0","16","0","0","0","0","0.9177280046845264","false","0","TRMT1","27228","0.11079545454545454"
"1","2.775","0.00608974358974359","0.3603603603603604","0.6666666666666666","3","5","false","AHRR","10.666666666666666","0","3","0","0","0","0","0.9193181818181819","false","0","AHRR","72","0.463768115942029"
"6","4.0181818181818185","0.0","0.24886877828054296","0.0","1","8","false","OR51A2","22.0","0","1","0","0","0","0","0.8628099173553718","false","0","OR51A2","0","0.0"
"6","3.8454545454545452","0.0","0.2600472813238771","0.0","1","7","false","REEP4","11.0","0","1","0","0","0","0","0.8706611570247934","false","0","REEP4","0","0.0"
"4","4.571428571428571","0.0","0.21875","1.0","2","7","false","RAD54B","6.0","0","2",,"0","0","0","0.7899159663865546","false","0","RAD54B","0","0.8571428571428571"
"4","4.103896103896104","0.0","0.24367088607594936","0.0","1","7","false","MYT1","17.0","0","1",,"0","0","0","0.8174178762414056","false","0","MYT1","0","0.0"
"5","1.9516129032258065","0.035556898592329585","0.512396694214876","0.4642857142857143","8","3","false","GID4","21.25","0","8","0","0","0","0","0.9813409234661606","false","0","GID4","384","0.37723214285714285"
"11","2.375","0.2407720538477117","0.42105263157894735","0.19047619047619047","7","5","false","EPB41L5","11.0","0","7","0","0","0","0","0.95703125","false","0","EPB41L5","3954","0.17511520737327188"
"15","3.0144927536231885","0.11764705882352941","0.3317307692307692","0.0","2","6","false","ZNF829","14.0","0","2","0","0","0","0","0.9124133585381223","false","0","ZNF829","594","0.5"
"6","6.127272727272727","0.0","0.1632047477744807","0.0","1","9","false","ARMC2","2.0","0","1","0","0","0","0","0.7669421487603306","false","0","ARMC2","0","0.0"
"8","4.578125","0.0","0.21843003412969283","0.0","1","8","false","ACOT4","7.0","0","1",,"0","0","0","0.7763671875","false","0","ACOT4","0","0.0"
"8","5.296875","0.0","0.1887905604719764","0.0","1","8","false","HSP90AA2P","7.0","0","1",,"0","0","0","0.7314453125","false","0","HSP90AA2P","0","0.0"
"9","2.142857142857143","0.47619047619047616","0.4666666666666667","0.0","2","4","false","TAF4B","2.5","0","2","0","0","0","0","0.6190476190476191","false","0","TAF4B","20","0.5"
"2","5.753623188405797","0.039914314325209976","0.17380352644836272","0.4","5","10","false","","8.0","0","5","0","0","0","0","0.8559508124725516","false","0","","4744","0.25161290322580643"
"2","7.956521739130435","0.0","0.12568306010928962","1.0","3","12","false","ZNF165","16.333333333333332","0","3","0","0","0","0","0.7891963109354414","false","0","ZNF165","0","0.6805555555555556"
"2","5.154589371980676","0.03520788161283448","0.19400187441424555","0.0","2","9","false","UEVLD","8.0","0","2","0","0","0","0","0.8741033523642219","false","0","UEVLD","4950","0.5"
"15","3.63768115942029","0.011935208866155157","0.2749003984063745","0.0","2","6","false","CENPL","6.5","0","2","0","0","0","0","0.8853182104599874","false","0","CENPL","122","0.55"
"1","4.55","0.0","0.21978021978021978","1.0","2","6","false","LIG1","7.0","0","2","0","0","0","0","0.8386363636363636","false","0","LIG1","0","0.875"
"8","4.890625","0.0","0.20447284345047922","0.0","1","8","false","TNFAIP3","8.0","0","1","0","0","0","0","0.7568359375","false","0","TNFAIP3","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","CSF1R","0.0","0","0","1","1","1","0","Infinity","false","0","CSF1R","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","ABCC11","0.0","0","0",,"0","0","0","Infinity","false","0","ABCC11","0","0.0"
"4","3.961038961038961","0.003987240829346101","0.2524590163934426","0.0","2","7","false","PCCA","7.5","0","2","0","0","0","0","0.8258212375859435","false","0","PCCA","290","0.8125"
"12","1.7894736842105263","0.11695906432748537","0.5588235294117647","0.3333333333333333","4","2","false","PROS1","6.5","0","4","0","0","0","0","0.9473684210526316","false","0","PROS1","54","0.3472222222222222"
