"EdgeBetweenness","Host_organism_taxid","interaction","irefindex_check","mean_prob_aff","method","name","numParticipants","OP_A","OP_B","OP_check","Predicted Classes","Probability Score","Regression Value","score_norm","selected","shared interaction","shared name","stringdb_check","uidA","uidA_irefindex","uidB","uidB_irefindex"
"0.0","","interacts with","0","0.677821383","","MYC (interacts with) MYC",,"1","1","1","1","0.946341463","0.409301303",,"false","interacts with","MYC (interacts with) MYC","0","P01106","","P01106",""
"12.309956709956708","","interacts with","0","0.476426321","","MYC (interacts with) PSMA4",,"1","0","1","1","0.551219512","0.40163313",,"false","interacts with","MYC (interacts with) PSMA4","0","P01106","","P25789",""
"7.671428571428573","","interacts with","0","0.476426425","","MYC (interacts with) OR51M1",,"1","0","1","1","0.551219512","0.401633338",,"false","interacts with","MYC (interacts with) OR51M1","0","P01106","","Q9H341",""
"8.808571428571428","","interacts with","0","0.476426152","","MYC (interacts with) PMS2",,"1","0","1","1","0.551219512","0.401632792",,"false","interacts with","MYC (interacts with) PMS2","0","P01106","","P54278",""
"16.09140222096744","","interacts with","0","0.464231186","","MYC (interacts with) ZNF319",,"1","0","1","1","0.526829268","0.401633103",,"false","interacts with","MYC (interacts with) ZNF319","0","P01106","","Q9P2F9",""
"12.148316498316499","","interacts with","0","0.47642628","","MYC (interacts with) TRIM55",,"1","0","1","1","0.551219512","0.401633048",,"false","interacts with","MYC (interacts with) TRIM55","0","P01106","","Q9BYV6",""
"11.9","","interacts with","0","0.476426266","","MYC (interacts with) UCP3",,"1","0","1","1","0.551219512","0.401633019",,"false","interacts with","MYC (interacts with) UCP3","0","P01106","","P55916",""
"13.399999999999999","","interacts with","0","0.476426303","","MYC (interacts with) ZNF668",,"1","0","1","1","0.551219512","0.401633095",,"false","interacts with","MYC (interacts with) ZNF668","0","P01106","","Q96K58",""
"10.866666666666667","","interacts with","0","0.476426301","","MYC (interacts with) METTL15P1",,"1","0","1","1","0.551219512","0.40163309",,"false","interacts with","MYC (interacts with) METTL15P1","0","P01106","","P0C7V9",""
"14.3","","interacts with","0","0.46423127","","MYC (interacts with) STAP1",,"1","0","1","1","0.526829268","0.401633272",,"false","interacts with","MYC (interacts with) STAP1","0","P01106","","Q9ULZ2",""
"10.63","","interacts with","0","0.476426247","","MYC (interacts with) RAB24",,"1","0","1","1","0.551219512","0.401632982",,"false","interacts with","MYC (interacts with) RAB24","0","P01106","","Q969Q5",""
"10.52142857142857","","interacts with","0","0.476426371","","EFCAB9 (interacts with) MYC",,"0","1","1","1","0.551219512","0.401633231",,"false","interacts with","EFCAB9 (interacts with) MYC","0","A8MZ26","","P01106",""
"11.631939686722292","","interacts with","0","0.476426165","","MYC (interacts with) PHC2",,"1","0","1","1","0.551219512","0.401632818",,"false","interacts with","MYC (interacts with) PHC2","0","P01106","","Q8IXK0",""
"9.585714285714284","","interacts with","0","0.476426373","","MYC (interacts with) GSTP1",,"1","0","1","1","0.551219512","0.401633234",,"false","interacts with","MYC (interacts with) GSTP1","0","P01106","","P09211",""
"13.8087217935044","","interacts with","0","0.476426262","","MYC (interacts with) FILIP1",,"1","0","1","1","0.551219512","0.401633012",,"false","interacts with","MYC (interacts with) FILIP1","0","P01106","","Q7Z7B0",""
"12.433333333333334","","interacts with","0","0.47642647","","MYC (interacts with) OR2A7",,"1","0","1","1","0.551219512","0.401633427",,"false","interacts with","MYC (interacts with) OR2A7","0","P01106","","Q96R45",""
"10.238095238095237","","interacts with","0","0.476426267","","FAM166C (interacts with) MYC",,"0","1","1","1","0.551219512","0.401633021",,"false","interacts with","FAM166C (interacts with) MYC","0","A6NJV1","","P01106",""
"8.428571428571427","","interacts with","0","0.464231204","","MYC (interacts with) SAMD15",,"1","0","1","1","0.526829268","0.401633139",,"false","interacts with","MYC (interacts with) SAMD15","0","P01106","","Q9P1V8",""
"20.38455988455988","","interacts with","0","0.476426267","","PSMA4 (interacts with) TRAF6",,"0","1","1","1","0.551219512","0.401633023",,"false","interacts with","PSMA4 (interacts with) TRAF6","0","P25789","","Q9Y4K3",""
"11.738095238095237","","interacts with","0","0.476387053","","PSMA4 (interacts with) PMS2",,"0","0","0","1","0.551219512","0.401554594",,"false","interacts with","PSMA4 (interacts with) PMS2","0","P25789","","P54278",""
"12.739754689754688","","interacts with","0","0.476387322","","TRIM55 (interacts with) PSMA4",,"0","0","0","1","0.551219512","0.401555132",,"false","interacts with","TRIM55 (interacts with) PSMA4","0","Q9BYV6","","P25789",""
"6.852380952380954","","interacts with","0","0.469109671","","PSMA4 (interacts with) UCP3",,"0","0","0","1","0.536585366","0.401633975",,"false","interacts with","PSMA4 (interacts with) UCP3","0","P25789","","P55916",""
"9.152380952380952","","interacts with","0","0.461752951","","PSMA4 (interacts with) TRIB1",,"0","0","0","1","0.52195122","0.401554683",,"false","interacts with","PSMA4 (interacts with) TRIB1","0","P25789","","Q96RU8",""
"10.13809523809524","","interacts with","0","0.476387049","","PSMA4 (interacts with) PHC2",,"0","0","0","1","0.551219512","0.401554585",,"false","interacts with","PSMA4 (interacts with) PHC2","0","P25789","","Q8IXK0",""
"10.526623376623377","","interacts with","0","0.476387125","","FILIP1 (interacts with) PSMA4",,"0","0","0","1","0.551219512","0.401554738",,"false","interacts with","FILIP1 (interacts with) PSMA4","0","Q7Z7B0","","P25789",""
"6.533333333333333","","interacts with","0","0.461754737","","PSMA4 (interacts with) OR2A7",,"0","0","0","1","0.52195122","0.401558255",,"false","interacts with","PSMA4 (interacts with) OR2A7","0","P25789","","Q96R45",""
"6.3047619047619055","","interacts with","0","0.47638729","","PSMA4 (interacts with) MAGEB6B",,"0","0","0","1","0.551219512","0.401555068",,"false","interacts with","PSMA4 (interacts with) MAGEB6B","0","P25789","","A0A0J9YX57",""
"7.99090909090909","","interacts with","0","0.476387539","","PSMA4 (interacts with) MSI1",,"0","0","0","1","0.551219512","0.401555566",,"false","interacts with","PSMA4 (interacts with) MSI1","0","P25789","","O43347",""
"8.552380952380952","","interacts with","0","0.461753265","","PSMA4 (interacts with) MAGEB17",,"0","0","0","1","0.52195122","0.40155531",,"false","interacts with","PSMA4 (interacts with) MAGEB17","0","P25789","","A8MXT2",""
"0.0","","interacts with","0","0.552806146","","TRAF6 (interacts with) TRAF6",,"1","1","1","1","0.707317073","0.398295219",,"false","interacts with","TRAF6 (interacts with) TRAF6","0","Q9Y4K3","","Q9Y4K3",""
"20.465705920488528","","interacts with","0","0.476426377","","OR51M1 (interacts with) TRAF6",,"0","1","1","1","0.551219512","0.401633243",,"false","interacts with","OR51M1 (interacts with) TRAF6","0","Q9H341","","Q9Y4K3",""
"11.794877344877344","","interacts with","0","0.476426281","","PMS2 (interacts with) TRAF6",,"0","1","1","1","0.551219512","0.40163305",,"false","interacts with","PMS2 (interacts with) TRAF6","0","P54278","","Q9Y4K3",""
"17.883333333333336","","interacts with","0","0.476426321","","RASSF2 (interacts with) TRAF6",,"0","1","1","1","0.551219512","0.40163313",,"false","interacts with","RASSF2 (interacts with) TRAF6","0","P50749","","Q9Y4K3",""
"22.858563063345674","","interacts with","0","0.476426379","","OR12D2 (interacts with) TRAF6",,"0","1","1","1","0.551219512","0.401633245",,"false","interacts with","OR12D2 (interacts with) TRAF6","0","P58182","","Q9Y4K3",""
"26.46666666666665","","interacts with","0","0.476426237","","UCP3 (interacts with) TRAF6",,"0","1","1","1","0.551219512","0.401632962",,"false","interacts with","UCP3 (interacts with) TRAF6","0","P55916","","Q9Y4K3",""
"35.3","","interacts with","0","0.46423115","","ZNF668 (interacts with) TRAF6",,"0","1","1","1","0.526829268","0.401633031",,"false","interacts with","ZNF668 (interacts with) TRAF6","0","Q96K58","","Q9Y4K3",""
"33.666666666666664","","interacts with","0","0.476426293","","METTL15P1 (interacts with) TRAF6",,"0","1","1","1","0.551219512","0.401633074",,"false","interacts with","METTL15P1 (interacts with) TRAF6","0","P0C7V9","","Q9Y4K3",""
"29.46666666666666","","interacts with","0","0.47642617","","TRIB1 (interacts with) TRAF6",,"0","1","1","1","0.551219512","0.401632827",,"false","interacts with","TRIB1 (interacts with) TRAF6","0","Q96RU8","","Q9Y4K3",""
"32.195431750214354","","interacts with","0","0.46423123","","STAP1 (interacts with) TRAF6",,"0","1","1","1","0.526829268","0.401633191",,"false","interacts with","STAP1 (interacts with) TRAF6","0","Q9ULZ2","","Q9Y4K3",""
"17.949999999999996","","interacts with","0","0.476426321","","RAB24 (interacts with) TRAF6",,"0","1","1","1","0.551219512","0.40163313",,"false","interacts with","RAB24 (interacts with) TRAF6","0","Q969Q5","","Q9Y4K3",""
"17.970274170274173","","interacts with","0","0.476426327","","EFCAB9 (interacts with) TRAF6",,"0","1","1","1","0.551219512","0.401633143",,"false","interacts with","EFCAB9 (interacts with) TRAF6","0","A8MZ26","","Q9Y4K3",""
