"EdgeBetweenness","Host_organism_taxid","interaction","irefindex_check","mean_prob_aff","method","name","numParticipants","OP_A","OP_B","OP_check","Predicted Classes","Probability Score","Regression Value","score_norm","selected","shared interaction","shared name","stringdb_check","uidA","uidA_irefindex","uidB","uidB_irefindex"
"36.800000000000004","","interacts with","0","0.476426349","","COL3A1 (interacts with) LNX2",,"1","0","1","1","0.551219512","0.401633186",,"false","interacts with","COL3A1 (interacts with) LNX2","0","P02461","","Q8N448",""
"29.924242424242422","","interacts with","0","0.464231263","","COL3A1 (interacts with) MCAM",,"1","0","1","1","0.526829268","0.401633258",,"false","interacts with","COL3A1 (interacts with) MCAM","0","P02461","","P43121",""
"45.58333333333333","","interacts with","0","0.476426256","","SOCS5 (interacts with) COL3A1",,"0","1","1","1","0.551219512","0.401633",,"false","interacts with","SOCS5 (interacts with) COL3A1","0","O75159","","P02461",""
"8.886904761904761","","interacts with","0","0.464231179","","ELAC2 (interacts with) SULT1E1",,"0","0","0","1","0.526829268","0.40163309",,"false","interacts with","ELAC2 (interacts with) SULT1E1","0","Q9BQ52","","P49888",""
"10.575000000000001","","interacts with","0","0.476387102","","HTR1E (interacts with) ELAC2",,"0","0","0","1","0.551219512","0.401554691",,"false","interacts with","HTR1E (interacts with) ELAC2","0","P28566","","Q9BQ52",""
"13.311507936507939","","interacts with","0","0.476387123","","POPDC3 (interacts with) ELAC2",,"0","0","0","1","0.551219512","0.401554733",,"false","interacts with","POPDC3 (interacts with) ELAC2","0","Q9HBV1","","Q9BQ52",""
"9.233333333333333","","interacts with","0","0.461753062","","FLYWCH1 (interacts with) ELAC2",,"0","0","0","1","0.52195122","0.401554905",,"false","interacts with","FLYWCH1 (interacts with) ELAC2","0","Q4VC44","","Q9BQ52",""
"8.989285714285714","","interacts with","0","0.476387162","","ELAC2 (interacts with) AMZ2",,"0","0","0","1","0.551219512","0.401554813",,"false","interacts with","ELAC2 (interacts with) AMZ2","0","Q9BQ52","","Q86W34",""
"8.414285714285713","","interacts with","0","0.464231204","","ELAC2 (interacts with) TNMD",,"0","0","0","1","0.526829268","0.40163314",,"false","interacts with","ELAC2 (interacts with) TNMD","0","Q9BQ52","","Q9H2S6",""
"8.555555555555554","","interacts with","0","0.464192151","","ELAC2 (interacts with) TMPPE",,"0","0","0","1","0.526829268","0.401555034",,"false","interacts with","ELAC2 (interacts with) TMPPE","0","Q9BQ52","","Q6ZT21",""
