Term,description,Category,Count,%,PValue,Genes,List Total,Pop Total,Fold Enrichment,Jaccard,F-measure,FDR
IL13RA1-TRAF3IP1 complex,IL13RA1-TRAF3IP1 complex,complex_name,1,6.25,0.04125923511516731,TRAF3IP1,16,768,24.0,0.059,0.111,0.04715
TRAF3IP1-TUBB complex,TRAF3IP1-TUBB complex,complex_name,1,6.25,0.04125923511516731,TRAF3IP1,16,768,24.0,0.059,0.111,0.04715
TRAF3IP1-TUBB2A complex,TRAF3IP1-TUBB2A complex,complex_name,1,6.25,0.04125923511516731,TRAF3IP1,16,768,24.0,0.059,0.111,0.04715
TRAF3IP1-TUBB2B complex,TRAF3IP1-TUBB2B complex,complex_name,1,6.25,0.04125923511516731,TRAF3IP1,16,768,24.0,0.059,0.111,0.04715
LRP5-SOST complex ,LRP5-SOST complex ,complex_name,1,6.25,0.04125923511516731,SOST,16,768,24.0,0.059,0.111,0.04715
LRP6-SOST complex ,LRP6-SOST complex ,complex_name,1,6.25,0.04125923511516731,SOST,16,768,24.0,0.059,0.111,0.04715
LRP4-SOST complex ,LRP4-SOST complex ,complex_name,1,6.25,0.04125923511516731,SOST,16,768,24.0,0.059,0.111,0.04715
RAN-RANBP3-XPO1 complex,RAN-RANBP3-XPO1 complex,complex_name,1,6.25,0.061285151875163826,RANBP3,16,768,16.0,0.056,0.105,0.06129
