Term,description,Category,Count,%,PValue,Genes,List Total,Pop Total,Fold Enrichment,Jaccard,F-measure,FDR
BCL10-CARD14-MALT1 complex,BCL10-CARD14-MALT1 complex,complex_name,1,7.14,0.0537654334646192,CARD14,14,768,18.29,0.062,0.118,0.09478
FANCI-FANCD2 complex,FANCI-FANCD2 complex,complex_name,1,7.14,0.036149364406779655,FANCI,14,768,27.43,0.067,0.125,0.09478
ELL-ICE1-ICE2-ZC3H8 complex,ELL-ICE1-ICE2-ZC3H8 complex,complex_name,1,7.14,0.0710821444861817,ICE2,14,768,13.71,0.059,0.111,0.09478
ITPR1-MRVI1-PDE5A-PRKG1 complex,ITPR1-MRVI1-PDE5A-PRKG1 complex,complex_name,1,7.14,0.0710821444861817,PDE5A,14,768,13.71,0.059,0.111,0.09478
AIPL1-PDE5A complex,AIPL1-PDE5A complex,complex_name,1,7.14,0.036149364406779655,PDE5A,14,768,27.43,0.067,0.125,0.09478
MSH5-PDE5A complex,MSH5-PDE5A complex,complex_name,1,7.14,0.036149364406779655,PDE5A,14,768,27.43,0.067,0.125,0.09478
7SK snRNP-LEC complex,7SK snRNP-LEC complex,complex_name,1,7.14,0.10483623246813106,ICE2,14,768,9.14,0.053,0.1,0.11981
AKT1-FANCI-FANCD2-PHLPP1-PHLPP2-USP1-WDR48 complex,AKT1-FANCI-FANCD2-PHLPP1-PHLPP2-USP1-WDR48 complex,complex_name,1,7.14,0.1212828108742284,FANCI,14,768,7.84,0.05,0.095,0.12128
