Term,description,Category,Count,%,PValue,Genes,List Total,Pop Total,Fold Enrichment,Jaccard,F-measure,FDR
NGF-TrkA complex,NGF-TrkA complex,complex_name,1,25.0,0.010396295089091697,NTRK1,4,768,96.0,0.2,0.333,0.01386
GCGR-RAMP2 complex,GCGR-RAMP2 complex,complex_name,1,25.0,0.010396295089091697,GCGR,4,768,96.0,0.2,0.333,0.01386
GCGR-YWHAB complex,GCGR-YWHAB complex,complex_name,1,25.0,0.010396295089091697,GCGR,4,768,96.0,0.2,0.333,0.01386
GCGR-LRP5 complex,GCGR-LRP5 complex,complex_name,1,25.0,0.010396295089091697,GCGR,4,768,96.0,0.2,0.333,0.01386
GCGR-RAMP1 complex,GCGR-RAMP1 complex,complex_name,1,25.0,0.010396295089091697,GCGR,4,768,96.0,0.2,0.333,0.01386
GCGR-RAMP3 complex,GCGR-RAMP3 complex,complex_name,1,25.0,0.010396295089091697,GCGR,4,768,96.0,0.2,0.333,0.01386
GIPC1-NTRK1-RGS19 complex,GIPC1-NTRK1-RGS19 complex,complex_name,1,25.0,0.015563938456772683,NTRK1,4,768,64.0,0.167,0.286,0.01779
Glucagon-GCGR-Gs complex,Glucagon-GCGR-Gs complex,complex_name,1,25.0,0.025838482438249065,GCGR,4,768,38.4,0.125,0.222,0.02584
