Term,description,Category,Count,%,PValue,Genes,List Total,Pop Total,Fold Enrichment,Jaccard,F-measure,FDR
REST-CoREST-mSIN3A complex,REST-CoREST-mSIN3A complex,complex_name,1,50.0,0.0078023142112125165,REST,2,768,128.0,0.25,0.4,0.0156
CDYL-complex,CDYL-complex,complex_name,1,50.0,0.0233152705345502,REST,2,768,42.67,0.1,0.182,0.02332
