Term,description,Category,Count,%,PValue,Genes,List Total,Pop Total,Fold Enrichment,Jaccard,F-measure,FDR
ARF1-ARFIP2-ARL1-PKD2 complex,ARF1-ARFIP2-ARL1-PKD2 complex,complex_name,1,50.0,0.010396295089091697,ARF1,2,768,96.0,0.2,0.333,0.0104
ADRA2B-ARF1 complex,ADRA2B-ARF1 complex,complex_name,1,50.0,0.005204938070404171,ARF1,2,768,192.0,0.333,0.5,0.0104
