Term,description,Category,Count,%,PValue,Genes,List Total,Pop Total,Fold Enrichment,Jaccard,F-measure,FDR
ITGB3-ITGAV-VTN complex,ITGB3-ITGAV-VTN complex,complex_name,1,9.09,0.042410725683463775,VTN,11,768,23.27,0.077,0.143,0.04241
ITGB5-ITGAV-VTN complex,ITGB5-ITGAV-VTN complex,complex_name,1,9.09,0.042410725683463775,VTN,11,768,23.27,0.077,0.143,0.04241
F2-SERPINC1-VTN complex,F2-SERPINC1-VTN complex,complex_name,1,9.09,0.042410725683463775,VTN,11,768,23.27,0.077,0.143,0.04241
BCHE-VTN complex,BCHE-VTN complex,complex_name,1,9.09,0.028459093872229464,VTN,11,768,34.91,0.083,0.154,0.04241
VTN-PLAU-PLAUR complex,VTN-PLAU-PLAUR complex,complex_name,1,9.09,0.042410725683463775,VTN,11,768,23.27,0.077,0.143,0.04241
SERPINE1-VTN complex,SERPINE1-VTN complex,complex_name,1,9.09,0.028459093872229464,VTN,11,768,34.91,0.083,0.154,0.04241
