Term,description,Category,Count,%,PValue,Genes,List Total,Pop Total,Fold Enrichment,Jaccard,F-measure,FDR
BDKRB2-GNAQ-PECAM1 complex,BDKRB2-GNAQ-PECAM1 complex,complex_name,1,50.0,0.0078023142112125165,PECAM1,2,768,128.0,0.25,0.4,0.0104
CDH5-KDR-PECAM1 complex,CDH5-KDR-PECAM1 complex,complex_name,1,50.0,0.0078023142112125165,PECAM1,2,768,128.0,0.25,0.4,0.0104
CLDN1-ESAM-OCLN-PECAM1 complex,CLDN1-ESAM-OCLN-PECAM1 complex,complex_name,1,50.0,0.010396295089091697,PECAM1,2,768,96.0,0.2,0.333,0.0104
CD19-CD38 complex,CD19-CD38 complex,complex_name,1,50.0,0.005204938070404171,CD38,2,768,192.0,0.333,0.5,0.0104
CD38-CD9-HLA-DR complex,CD38-CD9-HLA-DR complex,complex_name,1,50.0,0.010396295089091697,CD38,2,768,96.0,0.2,0.333,0.0104
CD38-CD44-ITGA4-MMP9 complex,CD38-CD44-ITGA4-MMP9 complex,complex_name,1,50.0,0.010396295089091697,CD38,2,768,96.0,0.2,0.333,0.0104
CD38-LRRK2 complex,CD38-LRRK2 complex,complex_name,1,50.0,0.005204938070404171,CD38,2,768,192.0,0.333,0.5,0.0104
CD38-ITGA4-ITGB1 complex,CD38-ITGA4-ITGB1 complex,complex_name,1,50.0,0.0078023142112125165,CD38,2,768,128.0,0.25,0.4,0.0104
PECAM1-SYK complex,PECAM1-SYK complex,complex_name,1,50.0,0.005204938070404171,PECAM1,2,768,192.0,0.333,0.5,0.0104
