Term,description,Category,Count,%,PValue,Genes,List Total,Pop Total,Fold Enrichment,Jaccard,F-measure,FDR
Condensin I complex,Condensin I complex,complex_name,1,50.0,0.012986880704041722,NCAPG,2,768,76.8,0.167,0.286,0.01515
DNA ligase III-XRCC1-PNK-DNA-pol III multiprotein complex,DNA ligase III-XRCC1-PNK-DNA-pol III multiprotein complex,complex_name,1,50.0,0.010396295089091697,POLB,2,768,96.0,0.2,0.333,0.01515
DNA repair complex (NEIL2-PNK-Pol(beta)-LigIII(alpha)-XRCC1),DNA repair complex (NEIL2-PNK-Pol(beta)-LigIII(alpha)-XRCC1),complex_name,1,50.0,0.012986880704041722,POLB,2,768,76.8,0.167,0.286,0.01515
DNA repair complex NEIL1-PNK-Pol(beta)-LigIII(alpha)-XRCC1,DNA repair complex NEIL1-PNK-Pol(beta)-LigIII(alpha)-XRCC1,complex_name,1,50.0,0.012986880704041722,POLB,2,768,76.8,0.167,0.286,0.01515
9-1-1-POLB complex,9-1-1-POLB complex,complex_name,1,50.0,0.010396295089091697,POLB,2,768,96.0,0.2,0.333,0.01515
DNA base excision repair complex,DNA base excision repair complex,complex_name,1,50.0,0.012986880704041722,POLB,2,768,76.8,0.167,0.286,0.01515
Condensin I-PARP-1-XRCC1 complex,Condensin I-PARP-1-XRCC1 complex,complex_name,1,50.0,0.01815786614515428,NCAPG,2,768,54.86,0.125,0.222,0.01816
