Term,description,Category,Count,%,PValue,Genes,List Total,Pop Total,Fold Enrichment,Jaccard,F-measure,FDR
CAPZalpha-CAPZbeta complex,CAPZalpha-CAPZbeta complex,complex_name,1,50.0,0.005204938070404171,CAPZB,2,768,192.0,0.333,0.5,0.01301
CAPZA3-CAPZB complex,CAPZA3-CAPZB complex,complex_name,1,50.0,0.005204938070404171,CAPZB,2,768,192.0,0.333,0.5,0.01301
"RICH1/AMOT polarity complex, Flag-Rich1 precipitated","RICH1/AMOT polarity complex, Flag-Rich1 precipitated",complex_name,1,50.0,0.020738265971316817,CAPZB,2,768,48.0,0.111,0.2,0.02592
WASH-CAPZalpa/beta complex,WASH-CAPZalpa/beta complex,complex_name,1,50.0,0.01815786614515428,CAPZB,2,768,54.86,0.125,0.222,0.02592
PI4K2A-WASH complex,PI4K2A-WASH complex,complex_name,1,50.0,0.036149364406779655,CAPZB,2,768,27.43,0.067,0.125,0.03615
