Term,description,Category,Count,%,PValue,Genes,List Total,Pop Total,Fold Enrichment,Jaccard,F-measure,FDR
Cardinal-NLRP3 inflammasome,Cardinal-NLRP3 inflammasome,complex_name,1,50.0,0.010396295089091697,CARD8,2,768,96.0,0.2,0.333,0.0104
Cardinal-NLRP2 inflammasome,Cardinal-NLRP2 inflammasome,complex_name,1,50.0,0.010396295089091697,CARD8,2,768,96.0,0.2,0.333,0.0104
