Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
GO:0031419~cobalamin binding,cobalamin binding,"""Binding to cobalamin (vitamin B12), a water-soluble vitamin characterized by possession of a corrin nucleus containing a cobalt atom."" [GOC:mah]",GOTERM_MF_DIRECT,1,50.0,0.011658031088082943,CBLIF,2,1,1,386.0,0.011658031088082943
GO:0140355~cargo receptor ligand activity,cargo receptor ligand activity,"""The activity of a gene product that interacts with a cargo receptor and initiates endocytosis."" [PMID:15797858]",GOTERM_MF_DIRECT,1,50.0,0.011658031088082943,CBLIF,2,1,1,386.0,0.011658031088082943
GO:0015889~cobalamin transport,cobalamin transport,"""The directed movement of cobalamin (vitamin B12), a water-soluble vitamin characterized by possession of a corrin nucleus containing a cobalt atom, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",GOTERM_BP_DIRECT,1,50.0,0.015544041450777257,CBLIF,2,1,1,386.0,0.015544041450777257
GO:0006824~cobalt ion transport,cobalt ion transport,"""The directed movement of cobalt (Co2+) ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",GOTERM_BP_DIRECT,1,50.0,0.015544041450777257,CBLIF,2,1,1,386.0,0.015544041450777257
GO:0051180~vitamin transport,vitamin transport,"""The directed movement of vitamins into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. A vitamin is one of a number of unrelated organic substances that occur in many foods in small amounts and that are necessary in trace amounts for the normal metabolic functioning of the body."" [GOC:ai]",GOTERM_BP_DIRECT,1,50.0,0.015544041450777257,CBLIF,2,1,1,386.0,0.015544041450777257
WP:WP2596~Gastric acid production,Gastric acid production,Gastric acid production,WIKIPATHWAYS,1,50.0,0.018099433479164373,CBLIF,2,1,3,128.66666666666666,0.018099433479164373
WP:WP1533~Vitamin B12 metabolism,Vitamin B12 metabolism,Vitamin B12 metabolism,WIKIPATHWAYS,1,50.0,0.018099433479164373,CBLIF,2,1,4,96.5,0.018099433479164373
HP:0200143~Megaloblastic erythroid hyperplasia,Megaloblastic erythroid hyperplasia,Megaloblastic erythroid hyperplasia,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.018504811250925304,CBLIF,2,1,1,386.0,0.018504811250925304
HP:0200118~Malabsorption of Vitamin B12,Malabsorption of Vitamin B12,Malabsorption of Vitamin B12,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.018504811250925304,CBLIF,2,1,1,386.0,0.018504811250925304
HP:0001889~Megaloblastic anemia,Megaloblastic anemia,Anemia characterized by the presence of erythroblasts that are larger than normal (megaloblasts).,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.018504811250925304,CBLIF,2,1,1,386.0,0.018504811250925304
HP:0001972~Macrocytic anemia,Macrocytic anemia,A type of anemia characterized by increased size of erythrocytes with increased mean corpuscular volume (MCV) and increased mean corpuscular hemoglobin (MCH).,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.018504811250925304,CBLIF,2,1,1,386.0,0.018504811250925304
HP:0100502~Decreased circulating vitamin B12 concentration,Decreased circulating vitamin B12 concentration,The concentration of vitamin B12 in the blood circulation is below the lower limit of normal.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.018504811250925304,CBLIF,2,1,1,386.0,0.018504811250925304
HP:0031965~Increased RBC distribution width,Increased RBC distribution width,Red blood cell distribution width (RDW) is a simple parameter of the standard full blood count and a measure of heterogeneity in the size of circulating erythrocytes. It is provided by automated hematology analyzers and it reflects the range of the red cell size. It is calculated by dividing the standard deviation of erythrocyte volume by the mean corpuscular volume (MCV) and multiplied by 100 to convert to a percentage.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.018504811250925304,CBLIF,2,1,1,386.0,0.018504811250925304
HP:0005219~Absence of intrinsic factor,Absence of intrinsic factor,"Absence of gastric intrinsic factor, which is normally produced by the parietal cells of the stomach, and is required for the absorption of vitamin B12.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.018504811250925304,CBLIF,2,1,1,386.0,0.018504811250925304
HP:0040126~Abnormal circulating vitamin B12 concentration,Abnormal circulating vitamin B12 concentration,A deviation from the normal concentration of cobalamin (vitamin B12) in the blood. Vitamin B12 is one of the eight B vitamins.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.023536304558864754,CBLIF,2,1,2,193.0,0.023536304558864754
HP:0020181~Reduced haptoglobin level,Reduced haptoglobin level,"An abnormally low concentration of haptoglobin in the blood circulation. Decreased haptoglobin in conjunction with increased reticulocyte count and anemia may indicate hemolysis. Decreased haptoglobin levels can also occur in the absence of hemolysis, due to cirrhosis of the liver, disseminated ovarian carcinomatosis, pulmonary sarcoidosis, and elevated estrogen state.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.023536304558864754,CBLIF,2,1,2,193.0,0.023536304558864754
HP:0020179~Abnormal circulating haptoglobin concentration,Abnormal circulating haptoglobin concentration,A deviation from the normal concentration of haptoglobin in the blood circulation.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.023536304558864754,CBLIF,2,1,2,193.0,0.023536304558864754
HP:0005518~Increased mean corpuscular volume,Increased mean corpuscular volume,Larger than normal size of erythrocytes.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.023536304558864754,CBLIF,2,1,2,193.0,0.023536304558864754
REAC:R-HSA-6805567~Keratinization,Keratinization,Keratinization,REACTOME_PATHWAY,1,50.0,0.024224562004798306,KRTAP10-9,2,1,5,77.2,0.024224562004798306
HP:0004341~Abnormality of vitamin B12 metabolism,Abnormality of vitamin B12 metabolism,Abnormality of vitamin B12 metabolism,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.024256063385819093,CBLIF,2,1,3,128.66666666666666,0.024256063385819093
HP:0025065~Abnormal mean corpuscular volume,Abnormal mean corpuscular volume,"A deviation from normal of the mean corpuscular volume, or mean cell volume (MCV) of red blood cells, usually taken to be 80 to 100 femtoliters.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.024256063385819093,CBLIF,2,1,3,128.66666666666666,0.024256063385819093
HP:0032245~Abnormal metabolism,Abnormal metabolism,"An abnormality in the function of the chemical reactions related to processes including conversion of food to enter, synthesis of proteins, lipids, nucleic acids, and carbohydrates, or the elimination of waste products.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.024256063385819093,CBLIF,2,1,3,128.66666666666666,0.024256063385819093
HP:0004340~Abnormality of vitamin B metabolism,Abnormality of vitamin B metabolism,Abnormality of vitamin B metabolism,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.024256063385819093,CBLIF,2,1,3,128.66666666666666,0.024256063385819093
HP:0100508~Abnormality of vitamin metabolism,Abnormality of vitamin metabolism,An anomaly in the metabolism of a vitamin.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.024256063385819093,CBLIF,2,1,3,128.66666666666666,0.024256063385819093
REAC:R-HSA-196849~Metabolism of water-soluble vitamins and cofactors,Metabolism of water-soluble vitamins and cofactors,Metabolism of water-soluble vitamins and cofactors,REACTOME_PATHWAY,1,50.0,0.02582273206857407,CBLIF,2,1,6,64.33333333333333,0.02582273206857407
REAC:R-HSA-5668914~Diseases of metabolism,Diseases of metabolism,Diseases of metabolism,REACTOME_PATHWAY,1,50.0,0.027096227898631586,CBLIF,2,1,7,55.142857142857146,0.027096227898631586
HP:0012132~Erythroid hyperplasia,Erythroid hyperplasia,"Increased count of erythroid precursor cells, that is, erythroid lineage cells in the bone marrow.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.030419215931368693,CBLIF,2,1,4,96.5,0.030419215931368693
REAC:R-HSA-196854~Metabolism of vitamins and cofactors,Metabolism of vitamins and cofactors,Metabolism of vitamins and cofactors,REACTOME_PATHWAY,1,50.0,0.03162967755415515,CBLIF,2,1,9,42.88888888888889,0.03162967755415515
HP:0010972~Anemia of inadequate production,Anemia of inadequate production,A kind of anemia characterized by inadequate production of erythrocytes.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.03399938526989236,CBLIF,2,1,5,77.2,0.03399938526989236
HP:0012131~Abnormal number of erythroid precursors,Abnormal number of erythroid precursors,"A deviation from the normal count of erythroid precursor cells, that is, erythroid lineage cells in the bone marrow.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.03399938526989236,CBLIF,2,1,5,77.2,0.03399938526989236
WP:WP2877~Vitamin D receptor pathway,Vitamin D receptor pathway,Vitamin D receptor pathway,WIKIPATHWAYS,1,50.0,0.036057740771355616,KRTAP10-9,2,1,10,38.6,0.036057740771355616
HP:0045040~Abnormal circulating lactate dehydrogenase concentration,Abnormal circulating lactate dehydrogenase concentration,"A deviation from the normal serum concentration/activity of lactate dehydrogenase (LDH), which catalyzes the reduction of pyruvate to form lactate.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04300988555338347,CBLIF,2,1,7,55.142857142857146,0.04300988555338347
HP:0025435~Increased circulating lactate dehydrogenase concentration,Increased circulating lactate dehydrogenase concentration,An elevated level of the enzyme lactate dehydrogenase in the blood circulation.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04300988555338347,CBLIF,2,1,7,55.142857142857146,0.04300988555338347
WP:WP5420~ADHD and autism ASD pathways,ADHD and autism ASD pathways,ADHD and autism ASD pathways,WIKIPATHWAYS,1,50.0,0.04492516951943195,CBLIF,2,1,15,25.733333333333334,0.04492516951943195
GO:0000041~transition metal ion transport,transition metal ion transport,"""The directed movement of transition metal ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. A transition metal is an element whose atom has an incomplete d-subshell of extranuclear electrons, or which gives rise to a cation or cations with an incomplete d-subshell. Transition metals often have more than one valency state. Biologically relevant transition metals include vanadium, manganese, iron, copper, cobalt, nickel, molybdenum and silver."" [ISBN:0198506732]",GOTERM_BP_DIRECT,1,50.0,0.0465414003749941,CBLIF,2,1,4,96.5,0.0465414003749941
HP:0003401~Paresthesia,Paresthesia,"Abnormal sensations such as tingling, pricking, or numbness of the skin with no apparent physical cause.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04688932835542791,CBLIF,2,1,8,48.25,0.04688932835542791
