Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
WP:WP4803~Ciliopathies,Ciliopathies,Ciliopathies,WIKIPATHWAYS,2,100.0,0.0009240405099359551,"CFAP418,B9D1",2,2,11,70.18181818181819,0.0009240405099359551
HP:0001395~Hepatic fibrosis,Hepatic fibrosis,The presence of excessive fibrous connective tissue in the liver. Fibrosis is a reparative or reactive process.,HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.0028705258438529906,"CFAP418,B9D1",2,2,5,154.4,0.0028705258438529906
HP:6000852~Megacolon,Megacolon,Persistent and substantial increase in diameter diameter and length of the colon.,HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.0028705258438529906,"CFAP418,B9D1",2,2,5,154.4,0.0028705258438529906
HP:0002251~Aganglionic megacolon,Aganglionic megacolon,"An abnormality resulting from a lack of intestinal ganglion cells (i.e., an aganglionic section of bowel) that results in bowel obstruction with enlargement of the colon.",HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.0028705258438529906,"CFAP418,B9D1",2,2,5,154.4,0.0028705258438529906
HP:0025028~Abnormal enteric nervous system morphology,Abnormal enteric nervous system morphology,A structural anomaly of nerves of the enteric nervous system.,HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.0028705258438529906,"CFAP418,B9D1",2,2,5,154.4,0.0028705258438529906
HP:0012331~Abnormal autonomic nervous system morphology,Abnormal autonomic nervous system morphology,A structural abnormality of the autonomic nervous system.,HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.0028705258438529906,"CFAP418,B9D1",2,2,5,154.4,0.0028705258438529906
HP:0004362~Abnormal enteric ganglion morphology,Abnormal enteric ganglion morphology,"An abnormality of the enteric nervous system, which comprises two types of ganglia, the myenteric (Auerbach's) and submucosal (Meissner's) plexuses. The enteric nervous system functions to control gut movement, fluid exchange between the gut and its lumen, and local blood flow.",HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.0028705258438529906,"CFAP418,B9D1",2,2,5,154.4,0.0028705258438529906
HP:0001162~Postaxial hand polydactyly,Postaxial hand polydactyly,"Supernumerary digits located at the ulnar side of the hand (that is, on the side with the fifth finger).",HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.0028705258438529906,"CFAP418,B9D1",2,2,4,193.0,0.0028705258438529906
HP:0001161~Hand polydactyly,Hand polydactyly,A kind of polydactyly characterized by the presence of a supernumerary finger or fingers.,HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.004219672990463901,"CFAP418,B9D1",2,2,7,110.28571428571429,0.004219672990463901
HP:0000426~Prominent nasal bridge,Prominent nasal bridge,Anterior positioning of the nasal root in comparison to the usual positioning for age.,HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.004219672990463901,"CFAP418,B9D1",2,2,7,110.28571428571429,0.004219672990463901
HP:0100259~Postaxial polydactyly,Postaxial polydactyly,A form of polydactyly in which the extra digit or digits are localized on the side of the fifth finger or fifth toe.,HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.004219672990463901,"CFAP418,B9D1",2,2,7,110.28571428571429,0.004219672990463901
HP:0002270~Abnormality of the autonomic nervous system,Abnormality of the autonomic nervous system,An abnormality of the autonomic nervous system.,HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.006907202811771265,"CFAP418,B9D1",2,2,11,70.18181818181819,0.006907202811771265
HP:0009142~Duplication of bones involving the upper extremities,Duplication of bones involving the upper extremities,Duplication of bones involving the upper extremities,HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.006907202811771265,"CFAP418,B9D1",2,2,11,70.18181818181819,0.006907202811771265
HP:0004275~Duplication of hand bones,Duplication of hand bones,Duplication of hand bones,HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.006907202811771265,"CFAP418,B9D1",2,2,11,70.18181818181819,0.006907202811771265
HP:0010442~Polydactyly,Polydactyly,A congenital anomaly characterized by the presence of supernumerary fingers or toes.,HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.006907202811771265,"CFAP418,B9D1",2,2,10,77.2,0.006907202811771265
HP:0009997~Duplication of phalanx of hand,Duplication of phalanx of hand,"This term applies if one or more of the phalanges of the hand are either partially duplicated, depending on severity leading to a broad or bifid appearance of the phalanges, or completely duplicated.",HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.006907202811771265,"CFAP418,B9D1",2,2,11,70.18181818181819,0.006907202811771265
HP:0010946~Dilatation of the renal pelvis,Dilatation of the renal pelvis,The presence of dilatation of the renal pelvis.,HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.006907202811771265,"CFAP418,B9D1",2,2,10,77.2,0.006907202811771265
HP:0410008~Abnormality of the peripheral nervous system,Abnormality of the peripheral nervous system,Any abnormality of the part of the nervous system that consists of the nerves and ganglia outside of the brain and spinal cord.,HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.007367682999222686,"CFAP418,B9D1",2,2,12,64.33333333333333,0.007367682999222686
HP:0010944~Abnormal renal pelvis morphology,Abnormal renal pelvis morphology,An abnormality of the renal pelvis.,HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.007367682999222686,"CFAP418,B9D1",2,2,12,64.33333333333333,0.007367682999222686
HP:0000107~Renal cyst,Renal cyst,A fluid filled sac in the kidney.,HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.007836535553718679,"CFAP418,B9D1",2,2,13,59.38461538461538,0.007836535553718679
HP:0000069~Abnormality of the ureter,Abnormality of the ureter,An abnormality of the ureter. The ureter is the duct by which urine passes from the kidney to the bladder.,HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.007836535553718679,"CFAP418,B9D1",2,2,13,59.38461538461538,0.007836535553718679
HP:0008056~Aplasia/Hypoplasia affecting the eye,Aplasia/Hypoplasia affecting the eye,Aplasia/Hypoplasia affecting the eye,HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.00959016588741795,"CFAP418,B9D1",2,2,15,51.46666666666667,0.00959016588741795
HP:0000358~Posteriorly rotated ears,Posteriorly rotated ears,"A type of abnormal location of the ears in which the position of the ears is characterized by posterior rotation (the superior part of the ears is rotated towards the back of the head, and the inferior part of the ears towards the front).",HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.00959016588741795,"CFAP418,B9D1",2,2,15,51.46666666666667,0.00959016588741795
HP:0002250~Abnormal large intestine morphology,Abnormal large intestine morphology,Any abnormality of the large intestine.,HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.011386419180616869,"CFAP418,B9D1",2,2,17,45.411764705882355,0.011386419180616869
HP:0001762~Talipes equinovarus,Talipes equinovarus,Talipes equinovarus (also called clubfoot) typically has four main components: inversion and adduction of the forefoot; inversion of the heel and hindfoot; equinus (limitation of extension) of the ankle and subtalar joint; and internal rotation of the leg.,HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.011386419180616869,"CFAP418,B9D1",2,2,17,45.411764705882355,0.011386419180616869
HP:0004207~Abnormal 5th finger morphology,Abnormal 5th finger morphology,An abnormality affecting one or both 5th fingers.,HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.012725997907748265,"CFAP418,B9D1",2,2,19,40.63157894736842,0.012725997907748265
