Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
REAC:R-HSA-5696398~Nucleotide Excision Repair,Nucleotide Excision Repair,Nucleotide Excision Repair,REACTOME_PATHWAY,1,50.0,0.016525421248661264,UBE2I,2,1,3,128.66666666666666,0.016525421248661264
REAC:R-HSA-9833482~PKR-mediated signaling,PKR-mediated signaling,PKR-mediated signaling,REACTOME_PATHWAY,1,50.0,0.018448843391889555,UBE2I,2,1,4,96.5,0.018448843391889555
REAC:R-HSA-4090294~SUMOylation of intracellular receptors,SUMOylation of intracellular receptors,SUMOylation of intracellular receptors,REACTOME_PATHWAY,1,50.0,0.018448843391889555,UBE2I,2,1,4,96.5,0.018448843391889555
REAC:R-HSA-8864260~Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors,Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors,Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors,REACTOME_PATHWAY,1,50.0,0.018448843391889555,UBE2I,2,1,4,96.5,0.018448843391889555
REAC:R-HSA-5693532~DNA Double-Strand Break Repair,DNA Double-Strand Break Repair,DNA Double-Strand Break Repair,REACTOME_PATHWAY,1,50.0,0.018448843391889555,UBE2I,2,1,4,96.5,0.018448843391889555
REAC:R-HSA-3108214~SUMOylation of DNA damage response and repair proteins,SUMOylation of DNA damage response and repair proteins,SUMOylation of DNA damage response and repair proteins,REACTOME_PATHWAY,1,50.0,0.018448843391889555,UBE2I,2,1,4,96.5,0.018448843391889555
REAC:R-HSA-9683701~Translation of Structural Proteins,Translation of Structural Proteins,Translation of Structural Proteins,REACTOME_PATHWAY,1,50.0,0.018448843391889555,UBE2I,2,1,4,96.5,0.018448843391889555
GO:0071535~RING-like zinc finger domain binding,RING-like zinc finger domain binding,"""Binding to a RING-like zinc finger domain domain of a protein. The RING-like domain is a zinc finger domain that is related to the C3HC4 RING finger domain."" [GOC:mah, InterPro:IPR014857]",GOTERM_MF_DIRECT,1,50.0,0.021761658031088163,UBE2I,2,1,1,386.0,0.021761658031088163
GO:0061656~SUMO conjugating enzyme activity,SUMO conjugating enzyme activity,"""Isoenergetic transfer of SUMO from one protein to another via the reaction X-SUMO + Y = Y-SUMO + X, where both the X-SUMO and Y-SUMO linkages are thioester bonds between the C-terminal amino acid of SUMO and a sulfhydryl side group of a cysteine residue."" [GOC:dph]",GOTERM_MF_DIRECT,1,50.0,0.021761658031088163,UBE2I,2,1,1,386.0,0.021761658031088163
GO:0044388~small protein activating enzyme binding,small protein activating enzyme binding,"""Binding to a small protein activating enzyme, such as ubiquitin-activating enzyme."" [GOC:jl]",GOTERM_MF_DIRECT,1,50.0,0.021761658031088163,UBE2I,2,1,1,386.0,0.021761658031088163
GO:0019789~SUMO transferase activity,SUMO transferase activity,"""Catalysis of the transfer of SUMO from one protein to another via the reaction X-SUMO + Y = Y-SUMO + X, where both X-SUMO and Y-SUMO are covalent linkages."" [GOC:rn, PMID:11031248, PMID:11265250]",GOTERM_MF_DIRECT,1,50.0,0.021761658031088163,UBE2I,2,1,1,386.0,0.021761658031088163
GO:0004741~[pyruvate dehydrogenase (acetyl-transferring)]-phosphatase activity,[pyruvate dehydrogenase (acetyl-transferring)]-phosphatase activity,"""Catalysis of the reaction: O-phospho-L-seryl-[pyruvate dehydrogenase E1 alpha subunit] + H2O = L-seryl-[pyruvate dehydrogenase E1 alpha subunit] + phosphate."" [EC:3.1.3.43]",GOTERM_MF_DIRECT,1,50.0,0.021761658031088163,PPM1J,2,1,1,386.0,0.021761658031088163
REAC:R-HSA-9772573~Late SARS-CoV-2 Infection Events,Late SARS-CoV-2 Infection Events,Late SARS-CoV-2 Infection Events,REACTOME_PATHWAY,1,50.0,0.021864220065869237,UBE2I,2,1,5,77.2,0.021864220065869237
REAC:R-HSA-9694635~Translation of Structural Proteins,Translation of Structural Proteins,Translation of Structural Proteins,REACTOME_PATHWAY,1,50.0,0.021864220065869237,UBE2I,2,1,5,77.2,0.021864220065869237
REAC:R-HSA-9692914~SARS-CoV-1-host interactions,SARS-CoV-1-host interactions,SARS-CoV-1-host interactions,REACTOME_PATHWAY,1,50.0,0.025564504747888326,UBE2I,2,1,6,64.33333333333333,0.025564504747888326
WP:WP138~Androgen receptor signaling,Androgen receptor signaling,Androgen receptor signaling,WIKIPATHWAYS,1,50.0,0.027508405968517707,UBE2I,2,1,7,55.142857142857146,0.027508405968517707
WP:WP5362~TAR syndrome,TAR syndrome,TAR syndrome,WIKIPATHWAYS,1,50.0,0.027508405968517707,UBE2I,2,1,4,96.5,0.027508405968517707
WP:WP399~Wnt signaling and pluripotency,Wnt signaling and pluripotency,Wnt signaling and pluripotency,WIKIPATHWAYS,1,50.0,0.027508405968517707,PPM1J,2,1,8,48.25,0.027508405968517707
REAC:R-HSA-2555396~Mitotic Metaphase and Anaphase,Mitotic Metaphase and Anaphase,Mitotic Metaphase and Anaphase,REACTOME_PATHWAY,1,50.0,0.027726372733483485,UBE2I,2,1,7,55.142857142857146,0.027726372733483485
REAC:R-HSA-68882~Mitotic Anaphase,Mitotic Anaphase,Mitotic Anaphase,REACTOME_PATHWAY,1,50.0,0.027726372733483485,UBE2I,2,1,7,55.142857142857146,0.027726372733483485
REAC:R-HSA-1169410~Antiviral mechanism by IFN-stimulated genes,Antiviral mechanism by IFN-stimulated genes,Antiviral mechanism by IFN-stimulated genes,REACTOME_PATHWAY,1,50.0,0.027726372733483485,UBE2I,2,1,7,55.142857142857146,0.027726372733483485
KEGG:03013~Nucleocytoplasmic transport,Nucleocytoplasmic transport,Nucleocytoplasmic transport,KEGG_PATHWAY,1,50.0,0.03219441140299609,UBE2I,2,1,3,128.66666666666666,0.03219441140299609
KEGG:04064~NF-kappa B signaling pathway,NF-kappa B signaling pathway,NF-kappa B signaling pathway,KEGG_PATHWAY,1,50.0,0.03219441140299609,UBE2I,2,1,9,42.88888888888889,0.03219441140299609
KEGG:04120~Ubiquitin mediated proteolysis,Ubiquitin mediated proteolysis,Ubiquitin mediated proteolysis,KEGG_PATHWAY,1,50.0,0.03219441140299609,UBE2I,2,1,6,64.33333333333333,0.03219441140299609
KEGG:05206~MicroRNAs in cancer,MicroRNAs in cancer,MicroRNAs in cancer,KEGG_PATHWAY,1,50.0,0.03219441140299609,UBE2I,2,1,10,38.6,0.03219441140299609
REAC:R-HSA-3108232~SUMO E3 ligases SUMOylate target proteins,SUMO E3 ligases SUMOylate target proteins,SUMO E3 ligases SUMOylate target proteins,REACTOME_PATHWAY,1,50.0,0.03469112085873864,UBE2I,2,1,10,38.6,0.03469112085873864
REAC:R-HSA-73894~DNA Repair,DNA Repair,DNA Repair,REACTOME_PATHWAY,1,50.0,0.03469112085873864,UBE2I,2,1,10,38.6,0.03469112085873864
REAC:R-HSA-913531~Interferon Signaling,Interferon Signaling,Interferon Signaling,REACTOME_PATHWAY,1,50.0,0.03469112085873864,UBE2I,2,1,10,38.6,0.03469112085873864
REAC:R-HSA-9678108~SARS-CoV-1 Infection,SARS-CoV-1 Infection,SARS-CoV-1 Infection,REACTOME_PATHWAY,1,50.0,0.03469112085873864,UBE2I,2,1,9,42.88888888888889,0.03469112085873864
REAC:R-HSA-9694516~SARS-CoV-2 Infection,SARS-CoV-2 Infection,SARS-CoV-2 Infection,REACTOME_PATHWAY,1,50.0,0.03469112085873864,UBE2I,2,1,10,38.6,0.03469112085873864
REAC:R-HSA-2990846~SUMOylation,SUMOylation,SUMOylation,REACTOME_PATHWAY,1,50.0,0.03469112085873864,UBE2I,2,1,10,38.6,0.03469112085873864
REAC:R-HSA-68886~M Phase,M Phase,M Phase,REACTOME_PATHWAY,1,50.0,0.04074353339650439,UBE2I,2,1,12,32.166666666666664,0.04074353339650439
GO:0061650~ubiquitin-like protein conjugating enzyme activity,ubiquitin-like protein conjugating enzyme activity,"""Isoenergetic transfer of a ubiquitin-like protein (ULP) from one protein to another molecule, usually another protein, via the reaction X-SCP + Y = Y-SCP + X, where both the X-SCP and Y-SCP linkages are thioester bonds between the C-terminal amino acid of SCP and a sulfhydryl side group of a cysteine residue."" [GOC:dph]",GOTERM_MF_DIRECT,1,50.0,0.04075018648817608,UBE2I,2,1,3,128.66666666666666,0.04075018648817608
GO:0017018~myosin phosphatase activity,myosin phosphatase activity,"""Catalysis of the reaction: phosphomyosin + H2O = myosin + phosphate."" [EC:3.1.3.16]",GOTERM_MF_DIRECT,1,50.0,0.04075018648817608,PPM1J,2,1,3,128.66666666666666,0.04075018648817608
GO:0004722~protein serine/threonine phosphatase activity,protein serine/threonine phosphatase activity,"""Catalysis of the reaction: protein serine phosphate + H2O = protein serine + phosphate, and protein threonine phosphate + H2O = protein threonine + phosphate."" [GOC:bf]",GOTERM_MF_DIRECT,1,50.0,0.04075018648817608,PPM1J,2,1,3,128.66666666666666,0.04075018648817608
