Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
CORUM:441~TFTC-type histone acetyl transferase complex,TFTC-type histone acetyl transferase complex,TFTC-type histone acetyl transferase complex,CORUM_COMPLEX,1,20.0,0.008635578583765144,ESR1,5,1,1,154.4,0.008635578583765144
CORUM:7312~CTNNB1-ESR1 complex,CTNNB1-ESR1 complex,CTNNB1-ESR1 complex,CORUM_COMPLEX,1,20.0,0.008635578583765144,ESR1,5,1,1,154.4,0.008635578583765144
CORUM:7250~ESR1-MDM4 complex,ESR1-MDM4 complex,ESR1-MDM4 complex,CORUM_COMPLEX,1,20.0,0.008635578583765144,ESR1,5,1,1,154.4,0.008635578583765144
CORUM:7249~ERS1-MDM2 complex,ERS1-MDM2 complex,ERS1-MDM2 complex,CORUM_COMPLEX,1,20.0,0.008635578583765144,ESR1,5,1,1,154.4,0.008635578583765144
"CORUM:6502~Estrogen receptor complex (ESR1, EP300, NCOA1)","Estrogen receptor complex (ESR1, EP300, NCOA1)","Estrogen receptor complex (ESR1, EP300, NCOA1)",CORUM_COMPLEX,1,20.0,0.008635578583765144,ESR1,5,1,1,154.4,0.008635578583765144
CORUM:6251~Shc-ERalpha-IGF-1R complex,Shc-ERalpha-IGF-1R complex,Shc-ERalpha-IGF-1R complex,CORUM_COMPLEX,1,20.0,0.008635578583765144,ESR1,5,1,1,154.4,0.008635578583765144
CORUM:6069~ESR1-GRIP1 complex,ESR1-GRIP1 complex,ESR1-GRIP1 complex,CORUM_COMPLEX,1,20.0,0.008635578583765144,ESR1,5,1,1,154.4,0.008635578583765144
CORUM:6068~ESR1-CEBPB complex,ESR1-CEBPB complex,ESR1-CEBPB complex,CORUM_COMPLEX,1,20.0,0.008635578583765144,ESR1,5,1,1,154.4,0.008635578583765144
CORUM:7581~ESR1-TRAP/Mediator coactivator-complex,ESR1-TRAP/Mediator coactivator-complex,ESR1-TRAP/Mediator coactivator-complex,CORUM_COMPLEX,1,20.0,0.008635578583765144,ESR1,5,1,1,154.4,0.008635578583765144
CORUM:6067~ESR1-SP1 complex,ESR1-SP1 complex,ESR1-SP1 complex,CORUM_COMPLEX,1,20.0,0.008635578583765144,ESR1,5,1,1,154.4,0.008635578583765144
CORUM:2657~ESR1-CDK7-CCNH-MNAT1-MTA1-HDAC2 complex,ESR1-CDK7-CCNH-MNAT1-MTA1-HDAC2 complex,ESR1-CDK7-CCNH-MNAT1-MTA1-HDAC2 complex,CORUM_COMPLEX,1,20.0,0.008635578583765144,ESR1,5,1,1,154.4,0.008635578583765144
CORUM:2470~p130Cas-ER-alpha-cSrc-kinase- PI3-kinase p85-subunit complex,p130Cas-ER-alpha-cSrc-kinase- PI3-kinase p85-subunit complex,p130Cas-ER-alpha-cSrc-kinase- PI3-kinase p85-subunit complex,CORUM_COMPLEX,1,20.0,0.008635578583765144,ESR1,5,1,1,154.4,0.008635578583765144
CORUM:2124~IKK-alpha--ER-alpha-AIB1 complex,IKK-alpha--ER-alpha-AIB1 complex,IKK-alpha--ER-alpha-AIB1 complex,CORUM_COMPLEX,1,20.0,0.008635578583765144,ESR1,5,1,1,154.4,0.008635578583765144
CORUM:5862~CAV1-VDAC1-ESR1 complex,CAV1-VDAC1-ESR1 complex,CAV1-VDAC1-ESR1 complex,CORUM_COMPLEX,1,20.0,0.008635578583765144,ESR1,5,1,1,154.4,0.008635578583765144
CORUM:7586~FOXO1-ESR1 complex,FOXO1-ESR1 complex,FOXO1-ESR1 complex,CORUM_COMPLEX,1,20.0,0.008635578583765144,ESR1,5,1,1,154.4,0.008635578583765144
CORUM:2700~ESR1-JUN complex,ESR1-JUN complex,ESR1-JUN complex,CORUM_COMPLEX,1,20.0,0.013599754107956828,ESR1,5,1,2,77.2,0.013599754107956828
CORUM:2699~ESR1-JUN-GRIP1 complex,ESR1-JUN-GRIP1 complex,ESR1-JUN-GRIP1 complex,CORUM_COMPLEX,1,20.0,0.013599754107956828,ESR1,5,1,2,77.2,0.013599754107956828
CORUM:2670~Er-alpha-p53-hdm2 complex,Er-alpha-p53-hdm2 complex,Er-alpha-p53-hdm2 complex,CORUM_COMPLEX,1,20.0,0.013599754107956828,ESR1,5,1,2,77.2,0.013599754107956828
CORUM:1054~ESR1-RELA-BCL3-NCOA3 complex,ESR1-RELA-BCL3-NCOA3 complex,ESR1-RELA-BCL3-NCOA3 complex,CORUM_COMPLEX,1,20.0,0.013599754107956828,ESR1,5,1,2,77.2,0.013599754107956828
