Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
REAC:R-HSA-72764~Eukaryotic Translation Termination,Eukaryotic Translation Termination,Eukaryotic Translation Termination,REACTOME_PATHWAY,1,50.0,0.007150259067357539,RPS27L,2,1,1,386.0,0.007150259067357539
REAC:R-HSA-72613~Eukaryotic Translation Initiation,Eukaryotic Translation Initiation,Eukaryotic Translation Initiation,REACTOME_PATHWAY,1,50.0,0.007150259067357539,RPS27L,2,1,1,386.0,0.007150259067357539
REAC:R-HSA-156842~Eukaryotic Translation Elongation,Eukaryotic Translation Elongation,Eukaryotic Translation Elongation,REACTOME_PATHWAY,1,50.0,0.007150259067357539,RPS27L,2,1,1,386.0,0.007150259067357539
REAC:R-HSA-72649~Translation initiation complex formation,Translation initiation complex formation,Translation initiation complex formation,REACTOME_PATHWAY,1,50.0,0.007150259067357539,RPS27L,2,1,1,386.0,0.007150259067357539
REAC:R-HSA-6791226~Major pathway of rRNA processing in the nucleolus and cytosol,Major pathway of rRNA processing in the nucleolus and cytosol,Major pathway of rRNA processing in the nucleolus and cytosol,REACTOME_PATHWAY,1,50.0,0.011165034475111468,RPS27L,2,1,2,193.0,0.011165034475111468
REAC:R-HSA-168255~Influenza Infection,Influenza Infection,Influenza Infection,REACTOME_PATHWAY,1,50.0,0.011165034475111468,RPS27L,2,1,2,193.0,0.011165034475111468
REAC:R-HSA-927802~Nonsense-Mediated Decay (NMD),Nonsense-Mediated Decay (NMD),Nonsense-Mediated Decay (NMD),REACTOME_PATHWAY,1,50.0,0.011165034475111468,RPS27L,2,1,2,193.0,0.011165034475111468
REAC:R-HSA-168273~Influenza Viral RNA Transcription and Replication,Influenza Viral RNA Transcription and Replication,Influenza Viral RNA Transcription and Replication,REACTOME_PATHWAY,1,50.0,0.011165034475111468,RPS27L,2,1,2,193.0,0.011165034475111468
REAC:R-HSA-975957~Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),REACTOME_PATHWAY,1,50.0,0.011165034475111468,RPS27L,2,1,2,193.0,0.011165034475111468
REAC:R-HSA-9634815~Transcriptional Regulation by NPAS4,Transcriptional Regulation by NPAS4,Transcriptional Regulation by NPAS4,REACTOME_PATHWAY,1,50.0,0.011165034475111468,REST,2,1,2,193.0,0.011165034475111468
REAC:R-HSA-2408522~Selenoamino acid metabolism,Selenoamino acid metabolism,Selenoamino acid metabolism,REACTOME_PATHWAY,1,50.0,0.011165034475111468,RPS27L,2,1,2,193.0,0.011165034475111468
REAC:R-HSA-1643685~Disease,Disease,Disease,REACTOME_PATHWAY,2,100.0,0.013721314269690317,"RPS27L,REST",2,2,63,12.253968253968255,0.013721314269690317
REAC:R-HSA-72766~Translation,Translation,Translation,REACTOME_PATHWAY,1,50.0,0.014474969717807717,RPS27L,2,1,3,128.66666666666666,0.014474969717807717
REAC:R-HSA-8868773~rRNA processing in the nucleus and cytosol,rRNA processing in the nucleus and cytosol,rRNA processing in the nucleus and cytosol,REACTOME_PATHWAY,1,50.0,0.014474969717807717,RPS27L,2,1,3,128.66666666666666,0.014474969717807717
REAC:R-HSA-72312~rRNA processing,rRNA processing,rRNA processing,REACTOME_PATHWAY,1,50.0,0.014474969717807717,RPS27L,2,1,3,128.66666666666666,0.014474969717807717
REAC:R-HSA-9711097~Cellular response to starvation,Cellular response to starvation,Cellular response to starvation,REACTOME_PATHWAY,1,50.0,0.014474969717807717,RPS27L,2,1,3,128.66666666666666,0.014474969717807717
REAC:R-HSA-9010553~Regulation of expression of SLITs and ROBOs,Regulation of expression of SLITs and ROBOs,Regulation of expression of SLITs and ROBOs,REACTOME_PATHWAY,1,50.0,0.017840870143747738,RPS27L,2,1,4,96.5,0.017840870143747738
REAC:R-HSA-4839726~Chromatin organization,Chromatin organization,Chromatin organization,REACTOME_PATHWAY,1,50.0,0.017840870143747738,REST,2,1,4,96.5,0.017840870143747738
REAC:R-HSA-3247509~Chromatin modifying enzymes,Chromatin modifying enzymes,Chromatin modifying enzymes,REACTOME_PATHWAY,1,50.0,0.017840870143747738,REST,2,1,4,96.5,0.017840870143747738
REAC:R-HSA-9031628~NGF-stimulated transcription,NGF-stimulated transcription,NGF-stimulated transcription,REACTOME_PATHWAY,1,50.0,0.020731718180850643,REST,2,1,5,77.2,0.020731718180850643
REAC:R-HSA-8943724~Regulation of PTEN gene transcription,Regulation of PTEN gene transcription,Regulation of PTEN gene transcription,REACTOME_PATHWAY,1,50.0,0.020731718180850643,REST,2,1,5,77.2,0.020731718180850643
REAC:R-HSA-9705683~SARS-CoV-2-host interactions,SARS-CoV-2-host interactions,SARS-CoV-2-host interactions,REACTOME_PATHWAY,1,50.0,0.020731718180850643,RPS27L,2,1,5,77.2,0.020731718180850643
GO:0022627~cytosolic small ribosomal subunit,cytosolic small ribosomal subunit,"""The small subunit of a ribosome located in the cytosol."" [GOC:mtg_sensu]",GOTERM_CC_DIRECT,1,50.0,0.02245250431778937,RPS27L,2,1,1,386.0,0.02245250431778937
GO:0022626~cytosolic ribosome,cytosolic ribosome,"""A ribosome located in the cytosol."" [GOC:mtg_sensu]",GOTERM_CC_DIRECT,1,50.0,0.02245250431778937,RPS27L,2,1,1,386.0,0.02245250431778937
GO:0015935~small ribosomal subunit,small ribosomal subunit,"""The smaller of the two subunits of a ribosome."" [GOC:mah]",GOTERM_CC_DIRECT,1,50.0,0.02245250431778937,RPS27L,2,1,1,386.0,0.02245250431778937
REAC:R-HSA-376176~Signaling by ROBO receptors,Signaling by ROBO receptors,Signaling by ROBO receptors,REACTOME_PATHWAY,1,50.0,0.023240458861716662,RPS27L,2,1,6,64.33333333333333,0.023240458861716662
REAC:R-HSA-9692914~SARS-CoV-1-host interactions,SARS-CoV-1-host interactions,SARS-CoV-1-host interactions,REACTOME_PATHWAY,1,50.0,0.023240458861716662,RPS27L,2,1,6,64.33333333333333,0.023240458861716662
REAC:R-HSA-9679191~Potential therapeutics for SARS,Potential therapeutics for SARS,Potential therapeutics for SARS,REACTOME_PATHWAY,1,50.0,0.023240458861716662,REST,2,1,6,64.33333333333333,0.023240458861716662
WP:WP3584~MECP2 and associated Rett syndrome,MECP2 and associated Rett syndrome,MECP2 and associated Rett syndrome,WIKIPATHWAYS,1,50.0,0.025839532805118193,REST,2,1,3,128.66666666666666,0.025839532805118193
WP:WP5180~DYRK1A involvement regarding cell proliferation in brain development,DYRK1A involvement regarding cell proliferation in brain development,DYRK1A involvement regarding cell proliferation in brain development,WIKIPATHWAYS,1,50.0,0.025839532805118193,REST,2,1,5,77.2,0.025839532805118193
WP:WP5348~11p11 2 copy number variation syndrome ,11p11 2 copy number variation syndrome ,11p11 2 copy number variation syndrome ,WIKIPATHWAYS,1,50.0,0.025839532805118193,REST,2,1,5,77.2,0.025839532805118193
KEGG:03010~Ribosome,Ribosome,Ribosome,KEGG_PATHWAY,1,50.0,0.02588993501475123,RPS27L,2,1,2,193.0,0.02588993501475123
WP:WP5470~Effect of omega 3 PUFA on Huntington 39 s disease pathways,Effect of omega 3 PUFA on Huntington 39 s disease pathways,Effect of omega 3 PUFA on Huntington 39 s disease pathways,WIKIPATHWAYS,1,50.0,0.027834116247656526,REST,2,1,8,48.25,0.027834116247656526
WP:WP706~Sudden infant death syndrome SIDS susceptibility pathways,Sudden infant death syndrome SIDS susceptibility pathways,Sudden infant death syndrome SIDS susceptibility pathways,WIKIPATHWAYS,1,50.0,0.027834116247656526,REST,2,1,9,42.88888888888889,0.027834116247656526
REAC:R-HSA-198725~Nuclear Events (kinase and transcription factor activation),Nuclear Events (kinase and transcription factor activation),Nuclear Events (kinase and transcription factor activation),REACTOME_PATHWAY,1,50.0,0.03266248335184184,REST,2,1,9,42.88888888888889,0.03266248335184184
REAC:R-HSA-6807070~PTEN Regulation,PTEN Regulation,PTEN Regulation,REACTOME_PATHWAY,1,50.0,0.03266248335184184,REST,2,1,9,42.88888888888889,0.03266248335184184
REAC:R-HSA-9678108~SARS-CoV-1 Infection,SARS-CoV-1 Infection,SARS-CoV-1 Infection,REACTOME_PATHWAY,1,50.0,0.03266248335184184,RPS27L,2,1,9,42.88888888888889,0.03266248335184184
GO:0044391~ribosomal subunit,ribosomal subunit,"""Either of the two subunits of a ribosome: the ribosomal large subunit or the ribosomal small subunit."" [GOC:jl]",GOTERM_CC_DIRECT,1,50.0,0.0336569155191766,RPS27L,2,1,2,193.0,0.0336569155191766
GO:0090032~negative regulation of steroid hormone biosynthetic process,negative regulation of steroid hormone biosynthetic process,"""Any process that decreases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of steroid hormones,compounds with a 1, 2, cyclopentanoperhydrophenanthrene nucleus that act as hormones."" [GOC:dph, GOC:tb]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,2,193.0,0.03470159710749113
GO:0090278~negative regulation of peptide hormone secretion,negative regulation of peptide hormone secretion,"""Any process that decreases the rate, frequency, or extent of the regulated release of a peptide hormone from secretory granules."" [GOC:tb]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,1,386.0,0.03470159710749113
GO:0097086~amniotic stem cell differentiation,amniotic stem cell differentiation,"""The process whereby a relatively unspecialized cell acquires specialized features of an amniotic stem cell. An amniotic stem cell is a mesenchymal stem cell extracted from amniotic fluid. Amniotic stem cells are able to differentiate into various tissue types such as skin, cartilage, cardiac tissue, nerves, muscle, and bone."" [CL:0002639, GOC:yaf, PMID:20942606, Wikipedia:Amniotic_stem_cells]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,1,386.0,0.03470159710749113
GO:1902645~tertiary alcohol biosynthetic process,tertiary alcohol biosynthetic process,"""The chemical reactions and pathways resulting in the formation of tertiary alcohol."" [GO_REF:0000068, GOC:mengo_curators, GOC:TermGenie, PMID:11288200]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,2,193.0,0.03470159710749113
GO:1903306~negative regulation of regulated secretory pathway,negative regulation of regulated secretory pathway,"""Any process that stops, prevents or reduces the frequency, rate or extent of regulated secretory pathway."" [GO_REF:0000058, GOC:pad, GOC:PARL, GOC:TermGenie, PMID:12526776]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,1,386.0,0.03470159710749113
GO:1903531~negative regulation of secretion by cell,negative regulation of secretion by cell,"""Any process that stops, prevents or reduces the frequency, rate or extent of secretion by cell."" [GO_REF:0000058, GOC:pm, GOC:TermGenie, PMID:12130530]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,2,193.0,0.03470159710749113
GO:1904950~negative regulation of establishment of protein localization,negative regulation of establishment of protein localization,"""Any process that stops, prevents or reduces the frequency, rate or extent of establishment of protein localization."" [GO_REF:0000058, GOC:TermGenie, PMID:22761445]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,2,193.0,0.03470159710749113
GO:2000065~negative regulation of cortisol biosynthetic process,negative regulation of cortisol biosynthetic process,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cortisol biosynthetic process."" [GOC:obol, GOC:yaf]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,2,193.0,0.03470159710749113
GO:0090030~regulation of steroid hormone biosynthetic process,regulation of steroid hormone biosynthetic process,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of steroid hormones,compounds with a 1, 2, cyclopentanoperhydrophenanthrene nucleus that act as hormones."" [GOC:dph, GOC:tb]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,2,193.0,0.03470159710749113
GO:2000705~regulation of dense core granule biogenesis,regulation of dense core granule biogenesis,"""Any process that modulates the frequency, rate or extent of dense core granule biogenesis."" [GOC:obol]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,1,386.0,0.03470159710749113
GO:2000706~negative regulation of dense core granule biogenesis,negative regulation of dense core granule biogenesis,"""Any process that stops, prevents or reduces the frequency, rate or extent of dense core granule biogenesis."" [GOC:obol]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,1,386.0,0.03470159710749113
GO:2000737~negative regulation of stem cell differentiation,negative regulation of stem cell differentiation,"""Any process that stops, prevents or reduces the frequency, rate or extent of stem cell differentiation."" [GOC:obol]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,2,193.0,0.03470159710749113
GO:2000739~regulation of mesenchymal stem cell differentiation,regulation of mesenchymal stem cell differentiation,"""Any process that modulates the frequency, rate or extent of mesenchymal stem cell differentiation."" [GOC:obol]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,2,193.0,0.03470159710749113
GO:2000740~negative regulation of mesenchymal stem cell differentiation,negative regulation of mesenchymal stem cell differentiation,"""Any process that stops, prevents or reduces the frequency, rate or extent of mesenchymal stem cell differentiation."" [GOC:obol]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,2,193.0,0.03470159710749113
GO:2000797~regulation of amniotic stem cell differentiation,regulation of amniotic stem cell differentiation,"""Any process that modulates the frequency, rate or extent of amniotic stem cell differentiation."" [GOC:obol]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,1,386.0,0.03470159710749113
GO:2000798~negative regulation of amniotic stem cell differentiation,negative regulation of amniotic stem cell differentiation,"""Any process that stops, prevents or reduces the frequency, rate or extent of amniotic stem cell differentiation."" [GOC:obol]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,1,386.0,0.03470159710749113
GO:2000064~regulation of cortisol biosynthetic process,regulation of cortisol biosynthetic process,"""Any process that modulates the frequency, rate or extent of cortisol biosynthetic process."" [GOC:obol, GOC:yaf]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,2,193.0,0.03470159710749113
GO:0072497~mesenchymal stem cell differentiation,mesenchymal stem cell differentiation,"""The process in which a relatively unspecialized cell acquires specialized features of a mesenchymal stem cell. A mesenchymal stem cell is a cell that retains the ability to divide and proliferate throughout life to provide progenitor cells that can differentiate into specialized mesenchymal cells."" [CL:0002452, GOC:BHF]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,2,193.0,0.03470159710749113
GO:0097150~neuronal stem cell population maintenance,neuronal stem cell population maintenance,"""Any process in by an organism or tissue maintains a population of neuronal stem cells."" [CL:0000047, GOC:dos, GOC:yaf, PMID:11399758]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,1,386.0,0.03470159710749113
GO:0042255~ribosome assembly,ribosome assembly,"""The aggregation, arrangement and bonding together of the mature ribosome and of its subunits."" [GOC:ma, PMID:30467428]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,RPS27L,2,1,2,193.0,0.03470159710749113
GO:0031943~regulation of glucocorticoid metabolic process,regulation of glucocorticoid metabolic process,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving glucocorticoids."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,2,193.0,0.03470159710749113
GO:0034650~cortisol metabolic process,cortisol metabolic process,"""The chemical reactions and pathways involving cortisol, the steroid hormone 11-beta-17,21-trihydroxypregn-4-ene-3,20-dione. Cortisol is synthesized from cholesterol in the adrenal gland and controls carbohydrate, fat and protein metabolism and has anti-inflammatory properties."" [GOC:BHF, GOC:mah, GOC:rl]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,2,193.0,0.03470159710749113
GO:0046888~negative regulation of hormone secretion,negative regulation of hormone secretion,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the regulated release of a hormone from a cell."" [GOC:ai]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,1,386.0,0.03470159710749113
GO:0031946~regulation of glucocorticoid biosynthetic process,regulation of glucocorticoid biosynthetic process,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of glucocorticoids."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,2,193.0,0.03470159710749113
GO:0031947~negative regulation of glucocorticoid biosynthetic process,negative regulation of glucocorticoid biosynthetic process,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of glucocorticoids."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,2,193.0,0.03470159710749113
GO:0046676~negative regulation of insulin secretion,negative regulation of insulin secretion,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the regulated release of insulin."" [GOC:ai]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,1,386.0,0.03470159710749113
GO:0046184~aldehyde biosynthetic process,aldehyde biosynthetic process,"""The chemical reactions and pathways resulting in the formation of aldehydes, any organic compound with the formula R-CH=O."" [GOC:ai]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,2,193.0,0.03470159710749113
GO:0045955~negative regulation of calcium ion-dependent exocytosis,negative regulation of calcium ion-dependent exocytosis,"""Any process that stops, prevents, or reduces the frequency, rate or extent of calcium ion-dependent exocytosis."" [GOC:go_curators]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,1,386.0,0.03470159710749113
GO:0032341~aldosterone metabolic process,aldosterone metabolic process,"""The chemical reactions and pathways involving aldosterone, a corticosteroid hormone that is produced by the zona glomerulosa of the adrenal cortex and regulates salt (sodium and potassium) and water balance."" [PMID:16527843]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,2,193.0,0.03470159710749113
GO:0045920~negative regulation of exocytosis,negative regulation of exocytosis,"""Any process that stops, prevents, or reduces the frequency, rate or extent of exocytosis."" [GOC:go_curators]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,1,386.0,0.03470159710749113
GO:0032342~aldosterone biosynthetic process,aldosterone biosynthetic process,"""The chemical reactions and pathways resulting in the formation of aldosterone, a corticosteroid hormone that is produced by the zona glomerulosa of the adrenal cortex and regulates salt (sodium and potassium) and water balance."" [PMID:16527843]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,2,193.0,0.03470159710749113
GO:0032344~regulation of aldosterone metabolic process,regulation of aldosterone metabolic process,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving aldosterone."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,2,193.0,0.03470159710749113
GO:0032345~negative regulation of aldosterone metabolic process,negative regulation of aldosterone metabolic process,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving aldosterone."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,2,193.0,0.03470159710749113
GO:0044819~mitotic G1/S transition checkpoint signaling,mitotic G1/S transition checkpoint signaling,"""A cell cycle checkpoint that detects and negatively regulates progression from G1 to S phase as part of a mitotic cell cycle."" [GOC:mtg_cell_cycle]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,RPS27L,2,1,2,193.0,0.03470159710749113
GO:0032347~regulation of aldosterone biosynthetic process,regulation of aldosterone biosynthetic process,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of aldosterone."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,2,193.0,0.03470159710749113
GO:0032348~negative regulation of aldosterone biosynthetic process,negative regulation of aldosterone biosynthetic process,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of aldosterone."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,2,193.0,0.03470159710749113
GO:0043922~negative regulation by host of viral transcription,negative regulation by host of viral transcription,"""Any process in which a host organism stops, prevents, or reduces the frequency, rate or extent of viral transcription."" [GOC:jl]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,2,193.0,0.03470159710749113
GO:0034309~primary alcohol biosynthetic process,primary alcohol biosynthetic process,"""The chemical reactions and pathways resulting in the formation of primary alcohols. A primary alcohol is any alcohol in which a hydroxy group, -OH, is attached to a saturated carbon atom which has either three hydrogen atoms attached to it or only one other carbon atom and two hydrogen atoms attached to it."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,2,193.0,0.03470159710749113
GO:0071257~cellular response to electrical stimulus,cellular response to electrical stimulus,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an electrical stimulus."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,1,386.0,0.03470159710749113
"GO:0048024~regulation of mRNA splicing, via spliceosome","regulation of mRNA splicing, via spliceosome","""Any process that modulates the frequency, rate or extent of mRNA splicing via a spliceosomal mechanism."" [GOC:jid]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,2,193.0,0.03470159710749113
GO:0050684~regulation of mRNA processing,regulation of mRNA processing,"""Any process that modulates the frequency, rate or extent of mRNA processing, those processes involved in the conversion of a primary mRNA transcript into a mature mRNA prior to its translation into polypeptide."" [GOC:ai]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,2,193.0,0.03470159710749113
GO:0031944~negative regulation of glucocorticoid metabolic process,negative regulation of glucocorticoid metabolic process,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving glucocorticoids."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,REST,2,1,2,193.0,0.03470159710749113
GO:0031571~mitotic G1 DNA damage checkpoint signaling,mitotic G1 DNA damage checkpoint signaling,"""A signal transduction process that contributes to a mitotic cell cycle G1/S transition DNA damage checkpoint."" [GOC:mtg_cell_cycle]",GOTERM_BP_DIRECT,1,50.0,0.03470159710749113,RPS27L,2,1,2,193.0,0.03470159710749113
