Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
GO:0005484~SNAP receptor activity,SNAP receptor activity,"""Acting as a marker to identify a membrane and interacting selectively with one or more SNAREs on another membrane to mediate membrane fusion."" [GOC:mah, PMID:14570579]",GOTERM_MF_DIRECT,1,50.0,0.03363507456166914,SNAP47,2,1,2,193.0,0.03363507456166914
GO:0019905~syntaxin binding,syntaxin binding,"""Binding to a syntaxin, a SNAP receptor involved in the docking of synaptic vesicles at the presynaptic zone of a synapse."" [ISBN:0198506732]",GOTERM_MF_DIRECT,1,50.0,0.03363507456166914,SNAP47,2,1,3,128.66666666666666,0.03363507456166914
GO:0043015~gamma-tubulin binding,gamma-tubulin binding,"""Binding to the microtubule constituent protein gamma-tubulin."" [GOC:jl]",GOTERM_MF_DIRECT,1,50.0,0.03363507456166914,CEP57L1,2,1,2,193.0,0.03363507456166914
GO:0000149~SNARE binding,SNARE binding,"""Binding to a SNARE (soluble N-ethylmaleimide-sensitive factor attached protein receptor) protein."" [PMID:12642621]",GOTERM_MF_DIRECT,1,50.0,0.04198924080831706,SNAP47,2,1,5,77.2,0.04198924080831706
GO:0140029~exocytic process,exocytic process,"""The cellular processes that contribute to exocytosis."" [Wikipedia:Exocytosis]",GOTERM_BP_DIRECT,1,50.0,0.04933001717340746,SNAP47,2,1,4,96.5,0.04933001717340746
GO:0099637~neurotransmitter receptor transport,neurotransmitter receptor transport,"""The directed movement of neurotransmitter receptors."" [GOC:dos]",GOTERM_BP_DIRECT,1,50.0,0.04933001717340746,SNAP47,2,1,2,193.0,0.04933001717340746
GO:0099500~vesicle fusion to plasma membrane,vesicle fusion to plasma membrane,"""Fusion of the membrane of a vesicle with the plasma membrane, thereby releasing its contents into the extracellular space."" [GOC:aruk, GOC:bc, ISBN:0071120009, PMID:18618940]",GOTERM_BP_DIRECT,1,50.0,0.04933001717340746,SNAP47,2,1,3,128.66666666666666,0.04933001717340746
GO:0099072~regulation of postsynaptic membrane neurotransmitter receptor levels,regulation of postsynaptic membrane neurotransmitter receptor levels,"""Any process that regulates the the local concentration of neurotransmitter receptor at the postsynaptic membrane."" [GOC:dos]",GOTERM_BP_DIRECT,1,50.0,0.04933001717340746,SNAP47,2,1,5,77.2,0.04933001717340746
GO:0098969~neurotransmitter receptor transport to postsynaptic membrane,neurotransmitter receptor transport to postsynaptic membrane,"""The directed movement of neurotransmitter receptor to the postsynaptic membrane in transport vesicles."" [GOC:dos]",GOTERM_BP_DIRECT,1,50.0,0.04933001717340746,SNAP47,2,1,2,193.0,0.04933001717340746
GO:0098967~exocytic insertion of neurotransmitter receptor to postsynaptic membrane,exocytic insertion of neurotransmitter receptor to postsynaptic membrane,"""The exocytic fusion of neurotransmitter receptor containing vesicles with the postsynaptic membrane resulting in the integration of NT receptors, enabling them to participate in neurotransmitter reception. This process includes tethering and docking steps that prepare vesicles for fusion."" [PMID:19503082]",GOTERM_BP_DIRECT,1,50.0,0.04933001717340746,SNAP47,2,1,1,386.0,0.04933001717340746
GO:0098877~neurotransmitter receptor transport to plasma membrane,neurotransmitter receptor transport to plasma membrane,"""The directed movement of neurotransmitter receptor to the plasma membrane in transport vesicles."" [GOC:dos]",GOTERM_BP_DIRECT,1,50.0,0.04933001717340746,SNAP47,2,1,2,193.0,0.04933001717340746
GO:0098876~vesicle-mediated transport to the plasma membrane,vesicle-mediated transport to the plasma membrane,"""The directed movement of substances to the plasma membrane in transport vesicles that fuse with the plasma membrane by exocytosis."" [GOC:dos]",GOTERM_BP_DIRECT,1,50.0,0.04933001717340746,SNAP47,2,1,3,128.66666666666666,0.04933001717340746
GO:0097120~receptor localization to synapse,receptor localization to synapse,"""Any process in which a receptor is transported to, and/or maintained at the synapse, the junction between a nerve fiber of one neuron and another neuron or muscle fiber or glial cell."" [GOC:BHF, GOC:sjp, PMID:21525273]",GOTERM_BP_DIRECT,1,50.0,0.04933001717340746,SNAP47,2,1,4,96.5,0.04933001717340746
GO:0090174~organelle membrane fusion,organelle membrane fusion,"""The joining of two lipid bilayers to form a single organelle membrane."" [GOC:ascb_2009, GOC:dph, GOC:tb]",GOTERM_BP_DIRECT,1,50.0,0.04933001717340746,SNAP47,2,1,5,77.2,0.04933001717340746
GO:0062237~protein localization to postsynapse,protein localization to postsynapse,"""Any process in which a protein is transported to, and/or maintained at the postsynapse, the part of a synapse that is part of the post-synaptic cell."" [PMID:31189538]",GOTERM_BP_DIRECT,1,50.0,0.04933001717340746,SNAP47,2,1,4,96.5,0.04933001717340746
GO:1903539~protein localization to postsynaptic membrane,protein localization to postsynaptic membrane,"""A process in which a protein is transported to, or maintained in, a location within a postsynaptic membrane."" [GO_REF:0000087, GOC:kmv, GOC:TermGenie, PMID:9753322]",GOTERM_BP_DIRECT,1,50.0,0.04933001717340746,SNAP47,2,1,4,96.5,0.04933001717340746
GO:0060291~long-term synaptic potentiation,long-term synaptic potentiation,"""A process that modulates synaptic plasticity such that synapses are changed resulting in the increase in the rate, or frequency of synaptic transmission at the synapse."" [GOC:dgh, GOC:dph]",GOTERM_BP_DIRECT,1,50.0,0.04933001717340746,SNAP47,2,1,4,96.5,0.04933001717340746
GO:0048499~synaptic vesicle membrane organization,synaptic vesicle membrane organization,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the membrane surrounding a synaptic vesicle."" [GOC:dph, GOC:jl, GOC:mah, PMID:10620806]",GOTERM_BP_DIRECT,1,50.0,0.04933001717340746,SNAP47,2,1,3,128.66666666666666,0.04933001717340746
