Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
HPA:0130053~Colon; glandular cells[High],Colon; glandular cells[High],Colon; glandular cells[High],HUMAN_PROTEIN_ATLAS,9,69.23076923076923,1.427171073735048e-05,"AKT1,MIDEAS,LIG1,PCCA,ZNF638,PPWD1,RNASEL,TRIP11,SNX33",13,9,66,8.097902097902098,1.427171073735048e-05
HPA:0400053~Rectum; glandular cells[High],Rectum; glandular cells[High],Rectum; glandular cells[High],HUMAN_PROTEIN_ATLAS,9,69.23076923076923,1.427171073735048e-05,"AKT1,MIDEAS,LIG1,PCCA,ZNF638,PPWD1,RNASEL,TRIP11,SNX33",13,9,65,8.222485207100592,1.427171073735048e-05
HPA:0320103~Nasopharynx; respiratory epithelial cells[High],Nasopharynx; respiratory epithelial cells[High],Nasopharynx; respiratory epithelial cells[High],HUMAN_PROTEIN_ATLAS,8,61.53846153846154,3.5143061931372e-05,"AKT1,MIDEAS,LIG1,ZNF638,PPWD1,RNASEL,TRIP11,SNX33",13,8,53,8.963715529753268,3.5143061931372e-05
HPA:0050053~Breast; glandular cells[High],Breast; glandular cells[High],Breast; glandular cells[High],HUMAN_PROTEIN_ATLAS,7,53.84615384615385,5.873967854953484e-05,"AKT1,MIDEAS,PCCA,ZNF638,PPWD1,TRIP11,SNX33",13,7,40,10.392307692307693,5.873967854953484e-05
HPA:0610833~Urinary bladder; urothelial cells[High],Urinary bladder; urothelial cells[High],Urinary bladder; urothelial cells[High],HUMAN_PROTEIN_ATLAS,8,61.53846153846154,5.873967854953484e-05,"AKT1,MIDEAS,LIG1,PCCA,ZNF638,PPWD1,TRIP11,SNX33",13,8,59,8.052151238591918,5.873967854953484e-05
HPA:0150053~Duodenum; glandular cells[High],Duodenum; glandular cells[High],Duodenum; glandular cells[High],HUMAN_PROTEIN_ATLAS,8,61.53846153846154,8.198727087072002e-05,"AKT1,LIG1,PCCA,ZNF638,PPWD1,RNASEL,TRIP11,SNX33",13,8,64,7.423076923076923,8.198727087072002e-05
HPA:0340453~Ovary; follicle cells[High],Ovary; follicle cells[High],Ovary; follicle cells[High],HUMAN_PROTEIN_ATLAS,5,38.46153846153847,0.00015858964389293785,"AKT1,MIDEAS,PPWD1,TRIP11,SNX33",13,5,17,17.46606334841629,0.00015858964389293785
HPA:0030053~Appendix; glandular cells[High],Appendix; glandular cells[High],Appendix; glandular cells[High],HUMAN_PROTEIN_ATLAS,7,53.84615384615385,0.00015858964389293785,"MIDEAS,LIG1,PCCA,PPWD1,RNASEL,TRIP11,SNX33",13,7,49,8.483516483516482,0.00015858964389293785
HPA:0050012~Breast; adipocytes[≥Medium],Breast; adipocytes[≥Medium],Breast; adipocytes[≥Medium],HUMAN_PROTEIN_ATLAS,7,53.84615384615385,0.0003618163404854344,"AKT1,MIDEAS,PCCA,ZNF638,PPWD1,TRIP11,SNX33",13,7,56,7.423076923076923,0.0003618163404854344
HPA:0010012~Adipose tissue; adipocytes[≥Medium],Adipose tissue; adipocytes[≥Medium],Adipose tissue; adipocytes[≥Medium],HUMAN_PROTEIN_ATLAS,8,61.53846153846154,0.0003890328308764488,"AKT1,MIDEAS,PCCA,ZNF638,PPWD1,RNASEL,TRIP11,SNX33",13,8,83,5.723818350324375,0.0003890328308764488
HPA:0600443~Tonsil; non-germinal center cells[High],Tonsil; non-germinal center cells[High],Tonsil; non-germinal center cells[High],HUMAN_PROTEIN_ATLAS,6,46.15384615384615,0.0005775995530900478,"AKT1,MIDEAS,LIG1,PPWD1,TRIP11,SNX33",13,6,40,8.907692307692308,0.0005775995530900478
HPA:0500652~Soft tissue 1; fibroblasts[≥Medium],Soft tissue 1; fibroblasts[≥Medium],Soft tissue 1; fibroblasts[≥Medium],HUMAN_PROTEIN_ATLAS,8,61.53846153846154,0.0007852200298319508,"AKT1,MIDEAS,LIG1,PCCA,ZNF638,PPWD1,RNASEL,SNX33",13,8,93,5.108354011579818,0.0007852200298319508
HPA:0510652~Soft tissue 2; fibroblasts[≥Medium],Soft tissue 2; fibroblasts[≥Medium],Soft tissue 2; fibroblasts[≥Medium],HUMAN_PROTEIN_ATLAS,8,61.53846153846154,0.0009256712556719263,"AKT1,MIDEAS,LIG1,PCCA,ZNF638,PPWD1,TRIP11,SNX33",13,8,96,4.948717948717949,0.0009256712556719263
HPA:0550053~Stomach 2; glandular cells[High],Stomach 2; glandular cells[High],Stomach 2; glandular cells[High],HUMAN_PROTEIN_ATLAS,7,53.84615384615385,0.0009840010200577332,"MIDEAS,LIG1,PCCA,PPWD1,RNASEL,TRIP11,SNX33",13,7,69,6.024526198439242,0.0009840010200577332
HPA:0480053~Small intestine; glandular cells[High],Small intestine; glandular cells[High],Small intestine; glandular cells[High],HUMAN_PROTEIN_ATLAS,7,53.84615384615385,0.0010129590872444245,"LIG1,PCCA,ZNF638,PPWD1,RNASEL,TRIP11,SNX33",13,7,70,5.938461538461538,0.0010129590872444245
HPA:0460673~Skin 1; melanocytes[High],Skin 1; melanocytes[High],Skin 1; melanocytes[High],HUMAN_PROTEIN_ATLAS,5,38.46153846153847,0.0012509134108557884,"AKT1,MIDEAS,LIG1,ZNF638,TRIP11",13,5,29,10.23872679045093,0.0012509134108557884
HPA:0510651~Soft tissue 2; fibroblasts[≥Low],Soft tissue 2; fibroblasts[≥Low],Soft tissue 2; fibroblasts[≥Low],HUMAN_PROTEIN_ATLAS,9,69.23076923076923,0.0014484540599767994,"AKT1,MIDEAS,LIG1,PCCA,ZNF638,PPWD1,RNASEL,TRIP11,SNX33",13,9,144,3.7115384615384617,0.0014484540599767994
HPA:0060103~Bronchus; respiratory epithelial cells[High],Bronchus; respiratory epithelial cells[High],Bronchus; respiratory epithelial cells[High],HUMAN_PROTEIN_ATLAS,6,46.15384615384615,0.0014484540599767994,"AKT1,LIG1,ZNF638,PPWD1,TRIP11,SNX33",13,6,51,6.986425339366517,0.0014484540599767994
HPA:0460663~Skin 1; keratinocytes[High],Skin 1; keratinocytes[High],Skin 1; keratinocytes[High],HUMAN_PROTEIN_ATLAS,4,30.76923076923077,0.0014484540599767994,"AKT1,MIDEAS,LIG1,TRIP11",13,4,16,14.846153846153847,0.0014484540599767994
HPA:0360052~Parathyroid gland; glandular cells[≥Medium],Parathyroid gland; glandular cells[≥Medium],Parathyroid gland; glandular cells[≥Medium],HUMAN_PROTEIN_ATLAS,9,69.23076923076923,0.0014484540599767994,"AKT1,MIDEAS,LIG1,PCCA,ZNF638,PPWD1,RNASEL,TRIP11,SNX33",13,9,144,3.7115384615384617,0.0014484540599767994
HPA:0170053~Endometrium 2; glandular cells[High],Endometrium 2; glandular cells[High],Endometrium 2; glandular cells[High],HUMAN_PROTEIN_ATLAS,5,38.46153846153847,0.0015734764241908843,"AKT1,LIG1,PCCA,TRIP11,SNX33",13,5,32,9.278846153846153,0.0015734764241908843
HPA:0330222~Oral mucosa; squamous epithelial cells[≥Medium],Oral mucosa; squamous epithelial cells[≥Medium],Oral mucosa; squamous epithelial cells[≥Medium],HUMAN_PROTEIN_ATLAS,9,69.23076923076923,0.0018577214501294308,"AKT1,MIDEAS,LIG1,PCCA,ZNF638,PPWD1,RNASEL,TRIP11,SNX33",13,9,150,3.563076923076923,0.0018577214501294308
HPA:0570802~Testis; sertoli cells[≥Medium],Testis; sertoli cells[≥Medium],Testis; sertoli cells[≥Medium],HUMAN_PROTEIN_ATLAS,6,46.15384615384615,0.0024084373089780886,"AKT1,PCCA,ZNF638,PSG11,PPWD1,TRIP11",13,6,58,6.143236074270557,0.0024084373089780886
HPA:0570801~Testis; sertoli cells[≥Low],Testis; sertoli cells[≥Low],Testis; sertoli cells[≥Low],HUMAN_PROTEIN_ATLAS,7,53.84615384615385,0.0024084373089780886,"AKT1,MIDEAS,PCCA,ZNF638,PSG11,PPWD1,TRIP11",13,7,85,4.890497737556561,0.0024084373089780886
HPA:0030071~Appendix; lymphoid tissue[≥Low],Appendix; lymphoid tissue[≥Low],Appendix; lymphoid tissue[≥Low],HUMAN_PROTEIN_ATLAS,9,69.23076923076923,0.0026619966161202623,"AKT1,MIDEAS,LIG1,PCCA,ZNF638,PPWD1,RNASEL,TRIP11,SNX33",13,9,159,3.3613933236574742,0.0026619966161202623
HPA:0050092~Breast; myoepithelial cells[≥Medium],Breast; myoepithelial cells[≥Medium],Breast; myoepithelial cells[≥Medium],HUMAN_PROTEIN_ATLAS,8,61.53846153846154,0.002830900052920554,"AKT1,MIDEAS,LIG1,PCCA,ZNF638,PPWD1,RNASEL,SNX33",13,8,124,3.831265508684864,0.002830900052920554
HPA:0100132~Cerebral cortex; neuronal cells[≥Medium],Cerebral cortex; neuronal cells[≥Medium],Cerebral cortex; neuronal cells[≥Medium],HUMAN_PROTEIN_ATLAS,9,69.23076923076923,0.002830900052920554,"AKT1,MIDEAS,LIG1,PCCA,ZNF638,PPWD1,RNASEL,TRIP11,SNX33",13,9,162,3.299145299145299,0.002830900052920554
HPA:0350472~Pancreas; exocrine glandular cells[≥Medium],Pancreas; exocrine glandular cells[≥Medium],Pancreas; exocrine glandular cells[≥Medium],HUMAN_PROTEIN_ATLAS,9,69.23076923076923,0.002830900052920554,"AKT1,MIDEAS,LIG1,PCCA,ZNF638,PPWD1,RNASEL,TRIP11,SNX33",13,9,163,3.2789051439358188,0.002830900052920554
HPA:0220053~Gallbladder; glandular cells[High],Gallbladder; glandular cells[High],Gallbladder; glandular cells[High],HUMAN_PROTEIN_ATLAS,7,53.84615384615385,0.002830900052920554,"AKT1,PCCA,ZNF638,PPWD1,RNASEL,TRIP11,SNX33",13,7,89,4.670700086430424,0.002830900052920554
HPA:0170252~Endometrium 2; cells in endometrial stroma[≥Medium],Endometrium 2; cells in endometrial stroma[≥Medium],Endometrium 2; cells in endometrial stroma[≥Medium],HUMAN_PROTEIN_ATLAS,6,46.15384615384615,0.002830900052920554,"AKT1,MIDEAS,LIG1,ZNF638,TRIP11,SNX33",13,6,62,5.746898263027296,0.002830900052920554
HPA:0060102~Bronchus; respiratory epithelial cells[≥Medium],Bronchus; respiratory epithelial cells[≥Medium],Bronchus; respiratory epithelial cells[≥Medium],HUMAN_PROTEIN_ATLAS,9,69.23076923076923,0.002919889580653156,"AKT1,MIDEAS,LIG1,PCCA,ZNF638,PPWD1,RNASEL,TRIP11,SNX33",13,9,165,3.239160839160839,0.002919889580653156
HPA:0300412~Lung; macrophages[≥Medium],Lung; macrophages[≥Medium],Lung; macrophages[≥Medium],HUMAN_PROTEIN_ATLAS,9,69.23076923076923,0.002973652886524179,"AKT1,MIDEAS,LIG1,PCCA,ZNF638,PPWD1,RNASEL,TRIP11,SNX33",13,9,166,3.219647822057461,0.002973652886524179
HPA:0630052~Cervix; glandular cells[≥Medium],Cervix; glandular cells[≥Medium],Cervix; glandular cells[≥Medium],HUMAN_PROTEIN_ATLAS,8,61.53846153846154,0.0030060360973455003,"AKT1,MIDEAS,LIG1,PCCA,ZNF638,PPWD1,TRIP11,SNX33",13,8,127,3.7407631738340403,0.0030060360973455003
HPA:0030073~Appendix; lymphoid tissue[High],Appendix; lymphoid tissue[High],Appendix; lymphoid tissue[High],HUMAN_PROTEIN_ATLAS,4,30.76923076923077,0.0030645490920362005,"AKT1,MIDEAS,LIG1,TRIP11",13,4,22,10.797202797202798,0.0030645490920362005
HPA:0630222~Cervix; squamous epithelial cells[≥Medium],Cervix; squamous epithelial cells[≥Medium],Cervix; squamous epithelial cells[≥Medium],HUMAN_PROTEIN_ATLAS,8,61.53846153846154,0.0030645490920362005,"AKT1,MIDEAS,LIG1,ZNF638,PPWD1,RNASEL,TRIP11,SNX33",13,8,128,3.7115384615384617,0.0030645490920362005
HPA:0210052~Fallopian tube; glandular cells[≥Medium],Fallopian tube; glandular cells[≥Medium],Fallopian tube; glandular cells[≥Medium],HUMAN_PROTEIN_ATLAS,9,69.23076923076923,0.0030645490920362005,"AKT1,MIDEAS,LIG1,PCCA,ZNF638,PPWD1,RNASEL,TRIP11,SNX33",13,9,169,3.1624943104233045,0.0030645490920362005
HPA:0080132~Caudate; neuronal cells[≥Medium],Caudate; neuronal cells[≥Medium],Caudate; neuronal cells[≥Medium],HUMAN_PROTEIN_ATLAS,8,61.53846153846154,0.003271929547079692,"AKT1,MIDEAS,LIG1,PCCA,ZNF638,PPWD1,RNASEL,SNX33",13,8,131,3.626541397533764,0.003271929547079692
HPA:0130202~Colon; endothelial cells[≥Medium],Colon; endothelial cells[≥Medium],Colon; endothelial cells[≥Medium],HUMAN_PROTEIN_ATLAS,8,61.53846153846154,0.003271929547079692,"AKT1,MIDEAS,LIG1,ZNF638,PPWD1,RNASEL,TRIP11,SNX33",13,8,131,3.626541397533764,0.003271929547079692
HPA:0600223~Tonsil; squamous epithelial cells[High],Tonsil; squamous epithelial cells[High],Tonsil; squamous epithelial cells[High],HUMAN_PROTEIN_ATLAS,5,38.46153846153847,0.003271929547079692,"MIDEAS,LIG1,ZNF638,PPWD1,TRIP11",13,5,42,7.06959706959707,0.003271929547079692
HPA:0010011~Adipose tissue; adipocytes[≥Low],Adipose tissue; adipocytes[≥Low],Adipose tissue; adipocytes[≥Low],HUMAN_PROTEIN_ATLAS,8,61.53846153846154,0.003338471953620268,"AKT1,MIDEAS,PCCA,ZNF638,PPWD1,RNASEL,TRIP11,SNX33",13,8,133,3.5720069404279933,0.003338471953620268
HPA:0050052~Breast; glandular cells[≥Medium],Breast; glandular cells[≥Medium],Breast; glandular cells[≥Medium],HUMAN_PROTEIN_ATLAS,9,69.23076923076923,0.003338471953620268,"AKT1,MIDEAS,LIG1,PCCA,ZNF638,PPWD1,RNASEL,TRIP11,SNX33",13,9,174,3.0716180371352784,0.003338471953620268
HPA:0010000~Adipose tissue,Adipose tissue,Adipose tissue,HUMAN_PROTEIN_ATLAS,8,61.53846153846154,0.003338471953620268,"AKT1,MIDEAS,PCCA,ZNF638,PPWD1,RNASEL,TRIP11,SNX33",13,8,133,3.5720069404279933,0.003338471953620268
HPA:0190222~Esophagus; squamous epithelial cells[≥Medium],Esophagus; squamous epithelial cells[≥Medium],Esophagus; squamous epithelial cells[≥Medium],HUMAN_PROTEIN_ATLAS,9,69.23076923076923,0.003580936053541997,"AKT1,MIDEAS,LIG1,PCCA,ZNF638,PPWD1,RNASEL,TRIP11,SNX33",13,9,176,3.0367132867132867,0.003580936053541997
HPA:0510000~Soft tissue 2,Soft tissue 2,Soft tissue 2,HUMAN_PROTEIN_ATLAS,9,69.23076923076923,0.003665574103078772,"AKT1,MIDEAS,LIG1,PCCA,ZNF638,PPWD1,RNASEL,TRIP11,SNX33",13,9,177,3.0195567144719684,0.003665574103078772
HPA:0570732~Testis; Leydig cells[≥Medium],Testis; Leydig cells[≥Medium],Testis; Leydig cells[≥Medium],HUMAN_PROTEIN_ATLAS,9,69.23076923076923,0.0037529919123540072,"AKT1,MIDEAS,LIG1,PCCA,PSG11,PPWD1,RNASEL,TRIP11,SNX33",13,9,178,3.002592912705272,0.0037529919123540072
HPA:0600432~Tonsil; germinal center cells[≥Medium],Tonsil; germinal center cells[≥Medium],Tonsil; germinal center cells[≥Medium],HUMAN_PROTEIN_ATLAS,8,61.53846153846154,0.0037588349031348637,"AKT1,MIDEAS,LIG1,ZNF638,PPWD1,RNASEL,TRIP11,SNX33",13,8,137,3.4677147669848405,0.0037588349031348637
HPA:0350473~Pancreas; exocrine glandular cells[High],Pancreas; exocrine glandular cells[High],Pancreas; exocrine glandular cells[High],HUMAN_PROTEIN_ATLAS,5,38.46153846153847,0.003795259259633188,"AKT1,LIG1,PPWD1,TRIP11,SNX33",13,5,45,6.598290598290599,0.003795259259633188
HPA:0360051~Parathyroid gland; glandular cells[≥Low],Parathyroid gland; glandular cells[≥Low],Parathyroid gland; glandular cells[≥Low],HUMAN_PROTEIN_ATLAS,9,69.23076923076923,0.00391933152132766,"AKT1,MIDEAS,LIG1,PCCA,ZNF638,PPWD1,RNASEL,TRIP11,SNX33",13,9,183,2.9205548549810842,0.00391933152132766
HPA:0160052~Endometrium 1; glandular cells[≥Medium],Endometrium 1; glandular cells[≥Medium],Endometrium 1; glandular cells[≥Medium],HUMAN_PROTEIN_ATLAS,9,69.23076923076923,0.00391933152132766,"AKT1,MIDEAS,LIG1,PCCA,ZNF638,PPWD1,RNASEL,TRIP11,SNX33",13,9,181,2.952826179345516,0.00391933152132766
HPA:0340461~Ovary; ovarian stroma cells[≥Low],Ovary; ovarian stroma cells[≥Low],Ovary; ovarian stroma cells[≥Low],HUMAN_PROTEIN_ATLAS,8,61.53846153846154,0.00391933152132766,"AKT1,MIDEAS,LIG1,ZNF638,PPWD1,RNASEL,TRIP11,SNX33",13,8,139,3.4178195904814612,0.00391933152132766
HPA:0030072~Appendix; lymphoid tissue[≥Medium],Appendix; lymphoid tissue[≥Medium],Appendix; lymphoid tissue[≥Medium],HUMAN_PROTEIN_ATLAS,7,53.84615384615385,0.00391933152132766,"AKT1,MIDEAS,LIG1,ZNF638,PPWD1,TRIP11,SNX33",13,7,104,3.9970414201183426,0.00391933152132766
