Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
HP:0000100~Nephrotic syndrome,Nephrotic syndrome,"Nephrotic syndrome is a collection of findings resulting from glomerular dysfunction with an increase in glomerular capillary wall permeability associated with pronounced proteinuria. Nephrotic syndrome refers to the constellation of clinical findings that result from severe renal loss of protein, with Proteinuria and hypoalbuminemia, edema, and hyperlipidemia.",HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.004939416544021283,"COL4A4,SAA1",2,2,5,154.4,0.004939416544021283
HP:0000093~Proteinuria,Proteinuria,Increased levels of protein in the urine.,HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.006791697748029271,"COL4A4,SAA1",2,2,9,85.77777777777779,0.006791697748029271
HP:0020129~Abnormal urine protein level,Abnormal urine protein level,Any deviation of the concentration of one or more proteins in the urine.,HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.006791697748029271,"COL4A4,SAA1",2,2,10,77.2,0.006791697748029271
HP:0012622~Chronic kidney disease,Chronic kidney disease,Functional anomaly of the kidney persisting for at least three months.,HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.006791697748029271,"COL4A4,SAA1",2,2,11,70.18181818181819,0.006791697748029271
HP:0012185~Constrictive median neuropathy,Constrictive median neuropathy,"Injury to the median nerve caused by its entrapment at the wrist as it traverses through the carpal tunnel. Clinically, constrictive median neuropathy is characterized by pain, paresthesia, and weakness in the median nerve distribution of the hand.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.01464726982861703,SAA1,2,1,1,386.0,0.01464726982861703
HP:0025074~Abnormal QRS complex,Abnormal QRS complex,"An anomaly of the complex formed by the Q, R, and S waves, which occur in rapid succession on the electrocardiogram.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.01464726982861703,SAA1,2,1,1,386.0,0.01464726982861703
HP:0012577~Thin glomerular basement membrane,Thin glomerular basement membrane,"Decreased thickness of the glomerular basement membrane (GBM), measured from endothelial to visceral epithelial plasma membrane and mainly attributable to a decrease in thickness of the lamina densa, generally to an overall thickness more than 2 standard deviations less than that of the normal mean GBM thickness for health age- and sex matched individuals. May be focal or diffuse, although the term thin GBMs generally implies thinning of over 50% of GBMs.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.01464726982861703,COL4A4,2,1,1,386.0,0.01464726982861703
HP:0012211~Abnormal renal physiology,Abnormal renal physiology,An abnormal functionality of the kidney.,HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.01464726982861703,"COL4A4,SAA1",2,2,30,25.733333333333334,0.01464726982861703
HP:0012181~Entrapment neuropathy,Entrapment neuropathy,Malfunction of a peripheral nerve resulting from mechanical compression of the nerve roots from internal or external causes and leading to a conduction block or axonal loss.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.01464726982861703,SAA1,2,1,1,386.0,0.01464726982861703
HP:0011526~Abnormality of lens shape,Abnormality of lens shape,An abnormal shape of the lens.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.01464726982861703,COL4A4,2,1,1,386.0,0.01464726982861703
HP:0011501~Anterior lenticonus,Anterior lenticonus,"A conical projection of the anterior surface of the lens, occurring as a developmental anomaly.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.01464726982861703,COL4A4,2,1,1,386.0,0.01464726982861703
HP:0011034~Amyloidosis,Amyloidosis,The presence of amyloid deposition in one or more tissues. Amyloidosis may be defined as the extracellular deposition of amyloid in one or more sites of the body.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.01464726982861703,SAA1,2,1,1,386.0,0.01464726982861703
HP:0004722~Thickened glomerular basement membrane,Thickened glomerular basement membrane,"Prominent glomerular basement membrane (GBM), reflecting an increase in thickness (subjective estimate) of the basal lamina of the glomerulus of the kidney.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.01464726982861703,COL4A4,2,1,1,386.0,0.01464726982861703
HP:0003680~Nonprogressive,Nonprogressive,"Applies to a disease manifestation that does not increase in scope or severity over the course of time, i.e., that does not worsen with age.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.01464726982861703,COL4A4,2,1,1,386.0,0.01464726982861703
HP:0003110~Abnormality of urine homeostasis,Abnormality of urine homeostasis,An abnormality of the composition of urine or the levels of its components.,HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.01464726982861703,"COL4A4,SAA1",2,2,29,26.620689655172413,0.01464726982861703
HP:0001917~Renal amyloidosis,Renal amyloidosis,"A form of amyloidosis that affects the kidney. On hematoxylin and eosin stain, amyloid is identified as extracellular amorphous material that is lightly eosinophilic. These deposits often stain weakly for periodic acid Schiff (PAS), demonstrate a blue-to-gray hue on the trichrome stain and are typically negative on the Jones methenamine silver (JMS) stain. These tinctorial properties contrast with the histologic appearance of collagen, a major component of basement membranes, mesangial matrix and areas of sclerosis, which demonstrates strong positivity for PAS and JMS (See Figure 1 of PMID:25852856).",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.01464726982861703,SAA1,2,1,1,386.0,0.01464726982861703
HP:0001142~Lenticonus,Lenticonus,"A conical projection of the anterior or posterior surface of the lens, occurring as a developmental anomaly.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.01464726982861703,COL4A4,2,1,1,386.0,0.01464726982861703
HP:0025076~Abnormal QRS voltage,Abnormal QRS voltage,Abnormal amplitude of the QRS complex of the electrocardiogram (EKG).,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.01464726982861703,SAA1,2,1,1,386.0,0.01464726982861703
HP:0025077~Decreased QRS voltage,Decreased QRS voltage,"Reduced amplitude (height) of the QRS complex of the electrocardiogram (EKG), defined as amplitudes of all the QRS complexes in the limb leads are less than 5 mm or amplitudes of all the QRS complexes in the precordial leads less than 10 mm.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.01464726982861703,SAA1,2,1,1,386.0,0.01464726982861703
HP:0000083~Renal insufficiency,Renal insufficiency,"A reduction in the level of performance of the kidneys in areas of function comprising the concentration of urine, removal of wastes, the maintenance of electrolyte balance, homeostasis of blood pressure, and calcium metabolism.",HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.01464726982861703,"COL4A4,SAA1",2,2,19,40.63157894736842,0.01464726982861703
HP:0030164~Jaw claudication,Jaw claudication,Pain in the jaw or ear induced by chewing or otherwise moving the jaw.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.01464726982861703,SAA1,2,1,1,386.0,0.01464726982861703
HP:0030843~Cardiac amyloidosis,Cardiac amyloidosis,"Extracellular deposition in cardiac tissue of a proteinaceous material that, when stained with Congo red, demonstrates apple-green birefringence under polarized light and that has a distinct color when stained with sulfated Alcian blue. Viewed with electron microscopy, the amyloid deposits are seen to be composed of a beta-sheet fibrillar material. These nonbranching fibrils have a diameter of 7.5 to 10 nm and are the result of protein misfolding.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.01464726982861703,SAA1,2,1,1,386.0,0.01464726982861703
HP:0030972~Abnormal systemic blood pressure,Abnormal systemic blood pressure,A chronic deviation from normal pressure in the systemic arterial system.,HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.01464726982861703,"COL4A4,SAA1",2,2,28,27.571428571428573,0.01464726982861703
