Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
GO:0007076~mitotic chromosome condensation,mitotic chromosome condensation,"""The cell cycle process in which chromatin structure is compacted prior to and during mitosis in eukaryotic cells."" [GOC:mah, ISBN:0815316194]",GOTERM_BP_DIRECT,1,50.0,0.03038153556288282,NCAPG,2,1,1,386.0,0.03038153556288282
GO:0030261~chromosome condensation,chromosome condensation,"""The progressive compaction of dispersed interphase chromatin into threadlike chromosomes prior to mitotic or meiotic nuclear division, or during apoptosis, in eukaryotic cells."" [GOC:mah, ISBN:0815316194]",GOTERM_BP_DIRECT,1,50.0,0.03038153556288282,NCAPG,2,1,1,386.0,0.03038153556288282
GO:0033151~V(D)J recombination,V(D)J recombination,"""The process in which immune receptor V, D, and J, or V and J gene segments, depending on the specific receptor, are recombined within a single locus utilizing the conserved heptamer and nonomer recombination signal sequences (RSS)."" [GOC:add, ISBN:0781700221, ISBN:0781735149]",GOTERM_BP_DIRECT,1,50.0,0.03038153556288282,POLB,2,1,1,386.0,0.03038153556288282
GO:0033152~immunoglobulin V(D)J recombination,immunoglobulin V(D)J recombination,"""The process in which immunoglobulin gene segments are recombined within a single locus utilizing the conserved heptamer and nonomer recombination signal sequences (RSS). For immunoglobulin heavy chains V, D, and J gene segments are joined, and for immunoglobulin light chains V and J gene segments are joined."" [GOC:add, ISBN:0781735149]",GOTERM_BP_DIRECT,1,50.0,0.03038153556288282,POLB,2,1,1,386.0,0.03038153556288282
GO:1905821~positive regulation of chromosome condensation,positive regulation of chromosome condensation,"""Any process that activates or increases the frequency, rate or extent of chromosome condensation."" [GO_REF:0000058, GOC:bhm, GOC:TermGenie, PMID:17268547]",GOTERM_BP_DIRECT,1,50.0,0.03038153556288282,NCAPG,2,1,1,386.0,0.03038153556288282
GO:1905820~positive regulation of chromosome separation,positive regulation of chromosome separation,"""Any process that activates or increases the frequency, rate or extent of chromosome separation."" [GO_REF:0000058, GOC:bhm, GOC:TermGenie, PMID:21795393]",GOTERM_BP_DIRECT,1,50.0,0.03038153556288282,NCAPG,2,1,1,386.0,0.03038153556288282
GO:0048535~lymph node development,lymph node development,"""The process whose specific outcome is the progression of lymph nodes over time, from their formation to the mature structure. A lymph node is a round, oval, or bean shaped structure localized in clusters along the lymphatic vessels, with a distinct internal structure including specialized vasculature and B- and T-zones for the activation of lymphocytes."" [GOC:add, ISBN:068340007X, ISBN:0781735149]",GOTERM_BP_DIRECT,1,50.0,0.03038153556288282,POLB,2,1,1,386.0,0.03038153556288282
GO:0006290~pyrimidine dimer repair,pyrimidine dimer repair,"""The repair of UV-induced T-T, C-T and C-C dimers."" [ISBN:0815316194]",GOTERM_BP_DIRECT,1,50.0,0.03038153556288282,POLB,2,1,1,386.0,0.03038153556288282
GO:0051984~positive regulation of chromosome segregation,positive regulation of chromosome segregation,"""Any process that activates or increases the frequency, rate or extent of chromosome segregation, the process in which genetic material, in the form of chromosomes, is organized and then physically separated and apportioned to two or more sets."" [GOC:ai]",GOTERM_BP_DIRECT,1,50.0,0.03038153556288282,NCAPG,2,1,1,386.0,0.03038153556288282
GO:0060623~regulation of chromosome condensation,regulation of chromosome condensation,"""Any process that modulates the rate, frequency, or extent of chromosome condensation, the progressive compaction of dispersed interphase chromatin into threadlike chromosomes prior to mitotic or meiotic nuclear division, or during apoptosis, in eukaryotic cells."" [GOC:dph, GOC:tb]",GOTERM_BP_DIRECT,1,50.0,0.03038153556288282,NCAPG,2,1,1,386.0,0.03038153556288282
GO:0071707~immunoglobulin heavy chain V-D-J recombination,immunoglobulin heavy chain V-D-J recombination,"""The process in which immunoglobulin heavy chain V, D, and J gene segments are recombined within a single locus utilizing the conserved heptamer and nonomer recombination signal sequences (RSS)."" [GOC:add, ISBN:0781735149]",GOTERM_BP_DIRECT,1,50.0,0.03038153556288282,POLB,2,1,1,386.0,0.03038153556288282
KEGG:03410~Base excision repair,Base excision repair,Base excision repair,KEGG_PATHWAY,1,50.0,0.03104776113384844,POLB,2,1,3,128.66666666666666,0.03104776113384844
GO:0000070~mitotic sister chromatid segregation,mitotic sister chromatid segregation,"""The cell cycle process in which replicated homologous chromosomes are organized and then physically separated and apportioned to two sets during the mitotic cell cycle. Each replicated chromosome, composed of two sister chromatids, aligns at the cell equator, paired with its homologous partner. One homolog of each morphologic type goes into each of the resulting chromosome sets."" [GOC:ai, GOC:jl]",GOTERM_BP_DIRECT,1,50.0,0.033398016169029085,NCAPG,2,1,2,193.0,0.033398016169029085
GO:1905818~regulation of chromosome separation,regulation of chromosome separation,"""Any process that modulates the frequency, rate or extent of chromosome separation."" [GO_REF:0000058, GOC:bhm, GOC:TermGenie, PMID:21795393]",GOTERM_BP_DIRECT,1,50.0,0.033398016169029085,NCAPG,2,1,2,193.0,0.033398016169029085
"GO:0006287~base-excision repair, gap-filling","base-excision repair, gap-filling","""Repair of the damaged strand by the combined action of an apurinic endouclease that degrades a few bases on the damaged strand and a polymerase that synthesizes a 'patch' in the 5' to 3' direction, using the undamaged strand as a template."" [ISBN:1550091131]",GOTERM_BP_DIRECT,1,50.0,0.033398016169029085,POLB,2,1,2,193.0,0.033398016169029085
GO:0006284~base-excision repair,base-excision repair,"""In base excision repair, an altered base is removed by a DNA glycosylase enzyme, followed by excision of the resulting sugar phosphate. The small gap left in the DNA helix is filled in by the sequential action of DNA polymerase and DNA ligase."" [ISBN:0815316194]",GOTERM_BP_DIRECT,1,50.0,0.033398016169029085,POLB,2,1,2,193.0,0.033398016169029085
GO:0051304~chromosome separation,chromosome separation,"""The cell cycle process in which paired chromosomes are detached from each other. Chromosome separation begins with the release of cohesin complexes from chromosomes; in budding yeast, this includes the cleavage of cohesin complexes along the chromosome arms, followed by the separation of the centromeric regions. Chromosome separation also includes formation of chromatid axes mediated by condensins, and ends with the disentangling of inter-sister catenation catalyzed by topoisomerase II (topo II)."" [GOC:ai, GOC:lb, GOC:mah, GOC:mtg_cell_cycle, PMID:20352243]",GOTERM_BP_DIRECT,1,50.0,0.033398016169029085,NCAPG,2,1,2,193.0,0.033398016169029085
GO:0036296~response to increased oxygen levels,response to increased oxygen levels,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting an increase in the level of oxygen."" [GOC:al]",GOTERM_BP_DIRECT,1,50.0,0.033398016169029085,POLB,2,1,2,193.0,0.033398016169029085
GO:0016446~somatic hypermutation of immunoglobulin genes,somatic hypermutation of immunoglobulin genes,"""Mutations occurring somatically that result in amino acid changes in the rearranged V regions of immunoglobulins."" [GOC:add, ISBN:0781735149, PMID:11205330, PMID:11205333, PMID:14975236, PMID:7813007]",GOTERM_BP_DIRECT,1,50.0,0.033398016169029085,POLB,2,1,2,193.0,0.033398016169029085
GO:0002566~somatic diversification of immune receptors via somatic mutation,somatic diversification of immune receptors via somatic mutation,"""The process in which immune receptor genes are diversified through somatic mutation."" [ISBN:0781735149, PMID:16102575]",GOTERM_BP_DIRECT,1,50.0,0.033398016169029085,POLB,2,1,2,193.0,0.033398016169029085
GO:0055093~response to hyperoxia,response to hyperoxia,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating increased oxygen tension."" [GOC:kmv]",GOTERM_BP_DIRECT,1,50.0,0.033398016169029085,POLB,2,1,2,193.0,0.033398016169029085
GO:0016779~nucleotidyltransferase activity,nucleotidyltransferase activity,"""Catalysis of the transfer of a nucleotidyl group from one compound (donor) to another (acceptor)."" [EC:2.7.7.-]",GOTERM_MF_DIRECT,1,50.0,0.034906050281245576,POLB,2,1,4,96.5,0.034906050281245576
REAC:R-HSA-5689880~Ub-specific processing proteases,Ub-specific processing proteases,Ub-specific processing proteases,REACTOME_PATHWAY,1,50.0,0.035635889550125206,POLB,2,1,8,48.25,0.035635889550125206
WP:WP4673~Male infertility,Male infertility,Male infertility,WIKIPATHWAYS,1,50.0,0.03858289147396249,POLB,2,1,12,32.166666666666664,0.03858289147396249
REAC:R-HSA-73894~DNA Repair,DNA Repair,DNA Repair,REACTOME_PATHWAY,1,50.0,0.04077958777712838,POLB,2,1,10,38.6,0.04077958777712838
REAC:R-HSA-5688426~Deubiquitination,Deubiquitination,Deubiquitination,REACTOME_PATHWAY,1,50.0,0.0413799556357171,POLB,2,1,11,35.09090909090909,0.0413799556357171
"GO:0140097~catalytic activity, acting on DNA","catalytic activity, acting on DNA","""Catalytic activity that acts to modify DNA."" [GOC:molecular_function_refactoring, GOC:pdt]",GOTERM_MF_DIRECT,1,50.0,0.041832825951089996,POLB,2,1,6,64.33333333333333,0.041832825951089996
GO:0016829~lyase activity,lyase activity,"""Catalysis of the cleavage of C-C, C-O, C-N and other bonds by other means than by hydrolysis or oxidation, or conversely adding a group to a double bond. They differ from other enzymes in that two substrates are involved in one reaction direction, but only one in the other direction. When acting on the single substrate, a molecule is eliminated and this generates either a new double bond or a new ring."" [EC:4.-.-.-]",GOTERM_MF_DIRECT,1,50.0,0.041832825951089996,POLB,2,1,6,64.33333333333333,0.041832825951089996
REAC:R-HSA-68886~M Phase,M Phase,M Phase,REACTOME_PATHWAY,1,50.0,0.04188999645744499,NCAPG,2,1,12,32.166666666666664,0.04188999645744499
GO:0002200~somatic diversification of immune receptors,somatic diversification of immune receptors,"""The somatic process allowing for the production of immune receptors whose specificity is not encoded in the germline genomic sequences."" [GOC:add, ISBN:0781735149, PMID:16102575, PMID:16166509]",GOTERM_BP_DIRECT,1,50.0,0.04447289369166103,POLB,2,1,4,96.5,0.04447289369166103
GO:0000819~sister chromatid segregation,sister chromatid segregation,"""The cell cycle process in which sister chromatids are organized and then physically separated and apportioned to two or more sets."" [GOC:ai, GOC:elh]",GOTERM_BP_DIRECT,1,50.0,0.04447289369166103,NCAPG,2,1,3,128.66666666666666,0.04447289369166103
GO:0002562~somatic diversification of immune receptors via germline recombination within a single locus,somatic diversification of immune receptors via germline recombination within a single locus,"""The process in which immune receptor genes are diversified through recombination of the germline genetic elements within a single genetic locus."" [GOC:add, ISBN:0781735149, PMID:16102575, PMID:16166509]",GOTERM_BP_DIRECT,1,50.0,0.04447289369166103,POLB,2,1,4,96.5,0.04447289369166103
GO:0016445~somatic diversification of immunoglobulins,somatic diversification of immunoglobulins,"""The somatic process that results in the generation of sequence diversity of immunoglobulins."" [GOC:add, GOC:ma, ISBN:0781735149]",GOTERM_BP_DIRECT,1,50.0,0.04447289369166103,POLB,2,1,4,96.5,0.04447289369166103
GO:0051983~regulation of chromosome segregation,regulation of chromosome segregation,"""Any process that modulates the frequency, rate or extent of chromosome segregation, the process in which genetic material, in the form of chromosomes, is organized and then physically separated and apportioned to two or more sets."" [GOC:ai]",GOTERM_BP_DIRECT,1,50.0,0.04447289369166103,NCAPG,2,1,3,128.66666666666666,0.04447289369166103
GO:0016444~somatic cell DNA recombination,somatic cell DNA recombination,"""Recombination occurring within or between DNA molecules in somatic cells."" [GOC:ma]",GOTERM_BP_DIRECT,1,50.0,0.04447289369166103,POLB,2,1,4,96.5,0.04447289369166103
GO:2001252~positive regulation of chromosome organization,positive regulation of chromosome organization,"""Any process that activates or increases the frequency, rate or extent of chromosome organization."" [GOC:obol]",GOTERM_BP_DIRECT,1,50.0,0.04447289369166103,NCAPG,2,1,4,96.5,0.04447289369166103
GO:0098813~nuclear chromosome segregation,nuclear chromosome segregation,"""The process in which genetic material, in the form of nuclear chromosomes, is organized into specific structures and then physically separated and apportioned to two or more sets. Nuclear chromosome segregation begins with the condensation of chromosomes, includes chromosome separation, and ends when chromosomes have completed movement to the spindle poles."" [GOC:dos]",GOTERM_BP_DIRECT,1,50.0,0.04447289369166103,NCAPG,2,1,4,96.5,0.04447289369166103
GO:0048536~spleen development,spleen development,"""The process whose specific outcome is the progression of the spleen over time, from its formation to the mature structure. The spleen is a large vascular lymphatic organ composed of white and red pulp, involved both in hemopoietic and immune system functions."" [GOC:add, ISBN:0781735149]",GOTERM_BP_DIRECT,1,50.0,0.04447289369166103,POLB,2,1,4,96.5,0.04447289369166103
GO:0016447~somatic recombination of immunoglobulin gene segments,somatic recombination of immunoglobulin gene segments,"""The process in which immunoglobulin genes are formed through recombination of the germline genetic elements, as known as immunoglobulin gene segments, within a single locus."" [GOC:add, ISBN:0781735149]",GOTERM_BP_DIRECT,1,50.0,0.04447289369166103,POLB,2,1,4,96.5,0.04447289369166103
GO:0006303~double-strand break repair via nonhomologous end joining,double-strand break repair via nonhomologous end joining,"""The repair of a double-strand break in DNA in which the two broken ends are rejoined with little or no sequence complementarity. Information at the DNA ends may be lost due to the modification of broken DNA ends. This term covers instances of separate pathways, called classical (or canonical) and alternative nonhomologous end joining (C-NHEJ and A-NHEJ). These in turn may further branch into sub-pathways, but evidence is still unclear."" [GOC:rph, PMID:10827453, PMID:24837021]",GOTERM_BP_DIRECT,1,50.0,0.04504459097108442,POLB,2,1,5,77.2,0.04504459097108442
GO:0007435~salivary gland morphogenesis,salivary gland morphogenesis,"""The process in which the anatomical structures of the salivary gland are generated and organized."" [GOC:jid]",GOTERM_BP_DIRECT,1,50.0,0.04504459097108442,POLB,2,1,5,77.2,0.04504459097108442
GO:0002377~immunoglobulin production,immunoglobulin production,"""The appearance of immunoglobulin due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:add, ISBN:0781735149]",GOTERM_BP_DIRECT,1,50.0,0.04504459097108442,POLB,2,1,5,77.2,0.04504459097108442
GO:0010332~response to gamma radiation,response to gamma radiation,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a gamma radiation stimulus. Gamma radiation is a form of electromagnetic radiation (EMR) or light emission of a specific frequency produced from sub-atomic particle interaction, such as electron-positron annihilation and radioactive decay. Gamma rays are generally characterized as EMR having the highest frequency and energy, and also the shortest wavelength, within the electromagnetic radiation spectrum."" [GOC:tair_curators]",GOTERM_BP_DIRECT,1,50.0,0.04504459097108442,POLB,2,1,5,77.2,0.04504459097108442
GO:0045471~response to ethanol,response to ethanol,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an ethanol stimulus."" [GOC:go_curators]",GOTERM_BP_DIRECT,1,50.0,0.04504459097108442,POLB,2,1,5,77.2,0.04504459097108442
GO:0006261~DNA-templated DNA replication,DNA-templated DNA replication,"""A DNA replication process that uses parental DNA as a template for the DNA-dependent DNA polymerases that synthesize the new strands."" [GOC:mah, ISBN:0198506732]",GOTERM_BP_DIRECT,1,50.0,0.04504459097108442,POLB,2,1,5,77.2,0.04504459097108442
GO:0007431~salivary gland development,salivary gland development,"""The process whose specific outcome is the progression of the salivary gland over time, from its formation to the mature structure. Salivary glands include any of the saliva-secreting exocrine glands of the oral cavity."" [GOC:jid, UBERON:0001044]",GOTERM_BP_DIRECT,1,50.0,0.04504459097108442,POLB,2,1,5,77.2,0.04504459097108442
GO:0005876~spindle microtubule,spindle microtubule,"""Any microtubule that is part of a mitotic or meiotic spindle; anchored at one spindle pole."" [ISBN:0815316194]",GOTERM_CC_DIRECT,1,50.0,0.04663212435233177,POLB,2,1,1,386.0,0.04663212435233177
GO:0000796~condensin complex,condensin complex,"""A multisubunit protein complex that plays a central role in chromosome condensation in meiosis and mitosis."" [GOC:elh, PMID:17268547, PMID:21795393]",GOTERM_CC_DIRECT,1,50.0,0.04663212435233177,NCAPG,2,1,1,386.0,0.04663212435233177
KEGG:05203~Viral carcinogenesis,Viral carcinogenesis,Viral carcinogenesis,KEGG_PATHWAY,1,50.0,0.0479515421956096,POLB,2,1,14,27.571428571428573,0.0479515421956096
KEGG:05166~Human T-cell leukemia virus 1 infection,Human T-cell leukemia virus 1 infection,Human T-cell leukemia virus 1 infection,KEGG_PATHWAY,1,50.0,0.0479515421956096,POLB,2,1,12,32.166666666666664,0.0479515421956096
