Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
GO:0004888~transmembrane signaling receptor activity,transmembrane signaling receptor activity,"""Combining with an extracellular or intracellular signal and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity or state as part of signal transduction."" [GOC:go_curators, Wikipedia:Transmembrane_receptor]",GOTERM_MF_DIRECT,3,75.0,0.02413128064397256,"NTRK1,P2RX6,GCGR",4,3,66,8.772727272727273,0.02413128064397256
GO:0032555~purine ribonucleotide binding,purine ribonucleotide binding,"""Binding to a purine ribonucleotide, any compound consisting of a purine ribonucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose moiety."" [GOC:mah]",GOTERM_MF_DIRECT,3,75.0,0.02413128064397256,"NTRK1,P2RX6,GCGR",4,3,81,7.148148148148148,0.02413128064397256
GO:0004931~extracellularly ATP-gated monoatomic cation channel activity,extracellularly ATP-gated monoatomic cation channel activity,"""Enables the transmembrane transfer of a monoatomic cation by a channel that opens when ATP is bound by the channel complex or one of its constituent parts on the extracellular side of the plasma membrane."" [GOC:bf, GOC:mah, PMID:9755289]",GOTERM_MF_DIRECT,1,25.0,0.02413128064397256,P2RX6,4,1,1,193.0,0.02413128064397256
GO:0004967~glucagon receptor activity,glucagon receptor activity,"""Combining with glucagon and transmitting the signal across the membrane by activating an associated G-protein; promotes the exchange of GDP for GTP on the alpha subunit of a heterotrimeric G-protein complex."" [GOC:mah, GOC:signaling, PMID:22438981]",GOTERM_MF_DIRECT,1,25.0,0.02413128064397256,GCGR,4,1,1,193.0,0.02413128064397256
GO:0032553~ribonucleotide binding,ribonucleotide binding,"""Binding to a ribonucleotide, any compound consisting of a ribonucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose moiety."" [GOC:mah]",GOTERM_MF_DIRECT,3,75.0,0.02413128064397256,"NTRK1,P2RX6,GCGR",4,3,82,7.060975609756097,0.02413128064397256
GO:0005003~ephrin receptor activity,ephrin receptor activity,"""Combining with an ephrin receptor ligand to initiate a change in cell activity."" [GOC:mah, PMID:9530499]",GOTERM_MF_DIRECT,1,25.0,0.02413128064397256,NTRK1,4,1,1,193.0,0.02413128064397256
GO:0005004~GPI-linked ephrin receptor activity,GPI-linked ephrin receptor activity,"""Combining with a GPI-anchored ephrin to initiate a change in cell activity."" [GOC:mah, PMID:9530499]",GOTERM_MF_DIRECT,1,25.0,0.02413128064397256,NTRK1,4,1,1,193.0,0.02413128064397256
GO:0035639~purine ribonucleoside triphosphate binding,purine ribonucleoside triphosphate binding,"""Binding to a purine ribonucleoside triphosphate, a compound consisting of a purine base linked to a ribose sugar esterified with triphosphate on the sugar."" [GOC:BHF, GOC:ebc, ISBN:0198506732]",GOTERM_MF_DIRECT,3,75.0,0.02413128064397256,"NTRK1,P2RX6,GCGR",4,3,75,7.72,0.02413128064397256
GO:0005165~neurotrophin receptor binding,neurotrophin receptor binding,"""Binding to a neurotrophin receptor."" [GOC:ai]",GOTERM_MF_DIRECT,1,25.0,0.02413128064397256,NTRK1,4,1,1,193.0,0.02413128064397256
GO:0005166~neurotrophin p75 receptor binding,neurotrophin p75 receptor binding,"""Binding to a neurotrophin p75 receptor."" [GOC:ai]",GOTERM_MF_DIRECT,1,25.0,0.02413128064397256,NTRK1,4,1,1,193.0,0.02413128064397256
GO:0005231~excitatory extracellular ligand-gated monoatomic ion channel activity,excitatory extracellular ligand-gated monoatomic ion channel activity,"""Enables the transmembrane transfer of an ion by a channel that opens when a specific extracellular ligand has been bound by the channel complex or one of its constituent parts, where channel opening contributes to an increase in membrane potential."" [GOC:mah, ISBN:0323037070]",GOTERM_MF_DIRECT,1,25.0,0.02413128064397256,P2RX6,4,1,1,193.0,0.02413128064397256
GO:0010465~nerve growth factor receptor activity,nerve growth factor receptor activity,"""Combining with nerve growth factor (NGF), to prevent apoptosis in neurons and promote nerve growth, or to initiate a change in cell activity."" [GOC:dph, GOC:tb]",GOTERM_MF_DIRECT,1,25.0,0.02413128064397256,NTRK1,4,1,1,193.0,0.02413128064397256
GO:0017076~purine nucleotide binding,purine nucleotide binding,"""Binding to a purine nucleotide, a compound consisting of a purine nucleoside esterified with (ortho)phosphate."" [GOC:ai]",GOTERM_MF_DIRECT,3,75.0,0.02413128064397256,"NTRK1,P2RX6,GCGR",4,3,84,6.892857142857143,0.02413128064397256
GO:0043005~neuron projection,neuron projection,"""A prolongation or process extending from a nerve cell, e.g. an axon or dendrite."" [GOC:jl, PMID:3077060]",GOTERM_CC_DIRECT,3,75.0,0.027706159581882852,"NTRK1,P2RX6,PCARE",4,3,39,14.846153846153847,0.027706159581882852
GO:0038023~signaling receptor activity,signaling receptor activity,"""Receiving a signal and transmitting it in the cell to initiate a change in cell activity. A signal is a physical entity or change in state that is used to transfer information in order to trigger a response."" [GOC:bf, GOC:signaling]",GOTERM_MF_DIRECT,3,75.0,0.027733252312363718,"NTRK1,P2RX6,GCGR",4,3,97,5.969072164948454,0.027733252312363718
GO:0060089~molecular transducer activity,molecular transducer activity,"""A compound molecular function in which an effector function is controlled by one or more regulatory components."" [GOC:dos, GOC:pdt]",GOTERM_MF_DIRECT,3,75.0,0.027733252312363718,"NTRK1,P2RX6,GCGR",4,3,97,5.969072164948454,0.027733252312363718
GO:1901363~heterocyclic compound binding,heterocyclic compound binding,"""Binding to heterocyclic compound."" [GOC:TermGenie]",GOTERM_MF_DIRECT,3,75.0,0.027733252312363718,"NTRK1,P2RX6,GCGR",4,3,94,6.159574468085106,0.027733252312363718
GO:0031901~early endosome membrane,early endosome membrane,"""The lipid bilayer surrounding an early endosome."" [GOC:pz]",GOTERM_CC_DIRECT,1,25.0,0.028261893546867742,NTRK1,4,1,1,193.0,0.028261893546867742
GO:0055038~recycling endosome membrane,recycling endosome membrane,"""The lipid bilayer surrounding a recycling endosome."" [GOC:jid, GOC:rph, PMID:10930469, PMID:15601896, PMID:16246101]",GOTERM_CC_DIRECT,1,25.0,0.028261893546867742,NTRK1,4,1,1,193.0,0.028261893546867742
GO:0097447~dendritic tree,dendritic tree,"""The entire complement of dendrites for a neuron, consisting of each primary dendrite and all its branches."" [GOC:aruk, GOC:bc, NIF_Subcellular:sao172297168]",GOTERM_CC_DIRECT,2,50.0,0.028261893546867742,"NTRK1,P2RX6",4,2,20,19.3,0.028261893546867742
GO:0120025~plasma membrane bounded cell projection,plasma membrane bounded cell projection,"""A prolongation or process extending from a cell and that is bounded by plasma membrane, e.g. a cilium, lamellipodium, or axon."" [GOC:krc]",GOTERM_CC_DIRECT,3,75.0,0.028261893546867742,"NTRK1,P2RX6,PCARE",4,3,76,7.618421052631579,0.028261893546867742
GO:0120199~cone photoreceptor outer segment,cone photoreceptor outer segment,"""The outer segment of a vertebrate cone photoreceptor that contains membrane discs that are contiguous with the ciliary membrane and containing opsin photoreceptor proteins."" [GOC:krc, GOC:pde, PMID:19501669, PMID:26574505, PMID:6771304]",GOTERM_CC_DIRECT,1,25.0,0.028261893546867742,PCARE,4,1,1,193.0,0.028261893546867742
GO:0043235~receptor complex,receptor complex,"""Any protein complex that undergoes combination with a hormone, neurotransmitter, drug or intracellular messenger to initiate a change in cell function."" [GOC:go_curators]",GOTERM_CC_DIRECT,2,50.0,0.028261893546867742,"NTRK1,P2RX6",4,2,17,22.705882352941178,0.028261893546867742
GO:0044297~cell body,cell body,"""The portion of a cell bearing surface projections such as axons, dendrites, cilia, or flagella that includes the nucleus, but excludes all cell projections."" [GOC:go_curators]",GOTERM_CC_DIRECT,2,50.0,0.028261893546867742,"NTRK1,P2RX6",4,2,21,18.38095238095238,0.028261893546867742
GO:0043025~neuronal cell body,neuronal cell body,"""The portion of a neuron that includes the nucleus, but excludes cell projections such as axons and dendrites."" [GOC:go_curators]",GOTERM_CC_DIRECT,2,50.0,0.028261893546867742,"NTRK1,P2RX6",4,2,18,21.444444444444446,0.028261893546867742
GO:0042995~cell projection,cell projection,"""A prolongation or process extending from a cell, e.g. a flagellum or axon."" [GOC:jl, PMID:16318917]",GOTERM_CC_DIRECT,3,75.0,0.028261893546867742,"NTRK1,P2RX6,PCARE",4,3,79,7.329113924050633,0.028261893546867742
GO:0030425~dendrite,dendrite,"""A neuron projection that has a short, tapering, morphology. Dendrites receive and integrate signals from other neurons or from sensory stimuli, and conduct nerve impulses towards the axon or the cell body. In most neurons, the impulse is conveyed from dendrites to axon via the cell body, but in some types of unipolar neuron, the impulse does not travel via the cell body."" [GOC:aruk, GOC:bc, GOC:dos, GOC:mah, GOC:nln, ISBN:0198506732]",GOTERM_CC_DIRECT,2,50.0,0.028261893546867742,"NTRK1,P2RX6",4,2,20,19.3,0.028261893546867742
GO:0097367~carbohydrate derivative binding,carbohydrate derivative binding,"""Binding to a carbohydrate derivative."" [GOC:pr]",GOTERM_MF_DIRECT,3,75.0,0.028999408723121234,"NTRK1,P2RX6,GCGR",4,3,100,5.790000000000001,0.028999408723121234
GO:0001614~purinergic nucleotide receptor activity,purinergic nucleotide receptor activity,"""Combining with a purine nucleotide and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity."" [GOC:mah, GOC:signaling]",GOTERM_MF_DIRECT,1,25.0,0.031027600249995402,P2RX6,4,1,2,96.5,0.031027600249995402
GO:0043168~anion binding,anion binding,"""Binding to an anion, a charged atom or group of atoms with a net negative charge."" [GOC:jl]",GOTERM_MF_DIRECT,3,75.0,0.031027600249995402,"NTRK1,P2RX6,GCGR",4,3,104,5.567307692307692,0.031027600249995402
GO:0004714~transmembrane receptor protein tyrosine kinase activity,transmembrane receptor protein tyrosine kinase activity,"""Combining with a signal and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity by catalysis of the reaction: ATP + a protein-L-tyrosine = ADP + a protein-L-tyrosine phosphate."" [EC:2.7.10.1, GOC:mah]",GOTERM_MF_DIRECT,1,25.0,0.031027600249995402,NTRK1,4,1,2,96.5,0.031027600249995402
GO:0019199~transmembrane receptor protein kinase activity,transmembrane receptor protein kinase activity,"""Combining with a signal and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity by catalysis of the reaction: a protein + ATP = a phosphoprotein + ADP."" [GOC:mah]",GOTERM_MF_DIRECT,1,25.0,0.031027600249995402,NTRK1,4,1,2,96.5,0.031027600249995402
GO:0016502~nucleotide receptor activity,nucleotide receptor activity,"""Combining with a nucleotide and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity. A nucleotide is a compound that consists of a nucleoside esterified with a phosphate molecule."" [GOC:signaling, ISBN:0198506732]",GOTERM_MF_DIRECT,1,25.0,0.031027600249995402,P2RX6,4,1,2,96.5,0.031027600249995402
GO:0005230~extracellular ligand-gated monoatomic ion channel activity,extracellular ligand-gated monoatomic ion channel activity,"""Enables the transmembrane transfer of an ion by a channel that opens when a specific extracellular ligand has been bound by the channel complex or one of its constituent parts."" [GOC:mtg_transport, ISBN:0815340729]",GOTERM_MF_DIRECT,1,25.0,0.031027600249995402,P2RX6,4,1,2,96.5,0.031027600249995402
HP:0007328~Impaired pain sensation,Impaired pain sensation,Reduced ability to perceive painful stimuli.,HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,NTRK1,4,1,1,193.0,0.03275351591413779
HP:0011135~Aplasia/Hypoplasia of the sweat glands,Aplasia/Hypoplasia of the sweat glands,Absence or developmental hypoplasia of the sweat glands.,HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,NTRK1,4,1,1,193.0,0.03275351591413779
HP:0011014~Abnormal glucose homeostasis,Abnormal glucose homeostasis,Abnormality of glucose homeostasis.,HUMAN_PHENOTYPE_ONTOLOGY,2,50.0,0.03275351591413779,"PCARE,GCGR",4,2,22,17.545454545454547,0.03275351591413779
HP:0010834~Trophic changes related to pain,Trophic changes related to pain,"Trophic changes is a term used to describe abnormalities in the area of pain that include primarily wasting away of the skin, tissues, or muscle, thinning of the bones, and changes in how the hair or nails grow, including thickening or thinning of hair or brittle nails.",HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,NTRK1,4,1,1,193.0,0.03275351591413779
HP:0010832~Abnormality of pain sensation,Abnormality of pain sensation,"Pain is an unpleasant sensation that can range from mild, localized discomfort to agony, whereby the physical part of pain results from nerve stimulation and is often accompanied by an emotional component. This term groups abnormalities in pain sensation presumed to result from abnormalities related to the specific nerve fibers that carry the pain impulses to the brain.",HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,NTRK1,4,1,1,193.0,0.03275351591413779
HP:0010829~Impaired temperature sensation,Impaired temperature sensation,A reduced ability to discriminate between different temperatures.,HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,NTRK1,4,1,1,193.0,0.03275351591413779
HP:0004926~Orthostatic hypotension due to autonomic dysfunction,Orthostatic hypotension due to autonomic dysfunction,Orthostatic hypotension due to autonomic dysfunction,HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,NTRK1,4,1,1,193.0,0.03275351591413779
HP:0006121~Acral ulceration,Acral ulceration,A type of digital ulcer that manifests as an open sore on the surface of the skin at the tip of a finger or toe.,HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,NTRK1,4,1,1,193.0,0.03275351591413779
HP:0009085~Alveolar ridge overgrowth,Alveolar ridge overgrowth,Increased width of the alveolar ridges.,HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,NTRK1,4,1,1,193.0,0.03275351591413779
HP:0008000~Decreased corneal reflex,Decreased corneal reflex,"An abnormally reduced response to stimulation of the cornea (by touch, foreign body, blowing air). The corneal reflex (also known as the blink reflex, normally results in an involuntary blinking of the eyelids.",HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,NTRK1,4,1,1,193.0,0.03275351591413779
HP:0007021~Pain insensitivity,Pain insensitivity,Inability to perceive painful stimuli.,HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,NTRK1,4,1,1,193.0,0.03275351591413779
HP:0007499~Recurrent staphylococcal infections,Recurrent staphylococcal infections,"Increased susceptibility to staphylococcal infections, as manifested by recurrent episodes of staphylococcal infections.",HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,NTRK1,4,1,1,193.0,0.03275351591413779
HP:0007460~Autoamputation of digits,Autoamputation of digits,The spontaneous detachment of a digit (finger or toe) from the body due to long standing pathology.,HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,NTRK1,4,1,1,193.0,0.03275351591413779
HP:0007249~Decreased number of small peripheral myelinated nerve fibers,Decreased number of small peripheral myelinated nerve fibers,Decreased number of small peripheral myelinated nerve fibers,HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,NTRK1,4,1,1,193.0,0.03275351591413779
HP:0011136~Aplasia of the sweat glands,Aplasia of the sweat glands,Absence of the sweat glands.,HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,NTRK1,4,1,1,193.0,0.03275351591413779
HP:0005307~Postural hypotension with compensatory tachycardia,Postural hypotension with compensatory tachycardia,Postural hypotension with compensatory tachycardia,HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,NTRK1,4,1,1,193.0,0.03275351591413779
HP:0011276~Vascular skin abnormality,Vascular skin abnormality,Vascular skin abnormality,HUMAN_PHENOTYPE_ONTOLOGY,2,50.0,0.03275351591413779,"NTRK1,GCGR",4,2,22,17.545454545454547,0.03275351591413779
HP:0034251~Abnormal corneal reflex,Abnormal corneal reflex,An anomaly of the corneal reflex that normally induces involuntary blinking of the eyelids following contact of the cornea.,HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,NTRK1,4,1,1,193.0,0.03275351591413779
HP:0011951~Aspiration pneumonia,Aspiration pneumonia,"Pneumonia due to the aspiration (breathing in) of food, liquid, or gastric contents into the upper respiratory tract.",HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,NTRK1,4,1,1,193.0,0.03275351591413779
HP:0004510~Pancreatic islet-cell hyperplasia,Pancreatic islet-cell hyperplasia,"Hyperplasia of the islets of Langerhans, i.e., of the regions of the pancreas that contain its endocrine cells.",HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,GCGR,4,1,1,193.0,0.03275351591413779
HP:0100634~Neuroendocrine neoplasm,Neuroendocrine neoplasm,A tumor that originates from a neuroendocrine cell.,HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,GCGR,4,1,1,193.0,0.03275351591413779
HP:0031917~Digital ulcer,Digital ulcer,An open sore on the surface of the skin of a finger or toe.,HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,NTRK1,4,1,1,193.0,0.03275351591413779
HP:0031181~Necrolytic migratory erythema,Necrolytic migratory erythema,"Acral or periorificial lesions that evolve in recurrent crops, with an annular and migratory distribution.",HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,GCGR,4,1,1,193.0,0.03275351591413779
HP:0030811~Tongue pain,Tongue pain,"An unpleasant sensation characterized by physical discomfort (such as pricking, throbbing, or aching) localized to the tongue.",HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,NTRK1,4,1,1,193.0,0.03275351591413779
HP:0100536~Abnormal fascia morphology,Abnormal fascia morphology,An abnormality of fascia.,HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,NTRK1,4,1,1,193.0,0.03275351591413779
HP:0030757~Tooth abscess,Tooth abscess,A pocket of pus located within a region of a tooth.,HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,NTRK1,4,1,1,193.0,0.03275351591413779
HP:0100537~Fasciitis,Fasciitis,"Inflammation of fascia, the tissue under the skin and over the muscle.",HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,NTRK1,4,1,1,193.0,0.03275351591413779
HP:0030688~Increased glucagon level,Increased glucagon level,An elevated concentration of glucagon in the blood circulation.,HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,GCGR,4,1,1,193.0,0.03275351591413779
HP:0030687~Abnormal glucagon level,Abnormal glucagon level,A deviation from the normal concentration of glucagon in the blood circulation.,HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,GCGR,4,1,1,193.0,0.03275351591413779
HP:0030405~Pancreatic endocrine tumor,Pancreatic endocrine tumor,A neuroendocrine tumor originating in a hormone-producing cell (islet cell) of the pancreas.,HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,GCGR,4,1,1,193.0,0.03275351591413779
HP:0030404~Glucagonoma,Glucagonoma,An endocrine tumor of the pancreas that secretes excessive amounts of glucagon.,HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,GCGR,4,1,1,193.0,0.03275351591413779
HP:0012337~Abnormal homeostasis,Abnormal homeostasis,An anomaly in the processes involved in the maintenance of an internal equilibrium.,HUMAN_PHENOTYPE_ONTOLOGY,3,75.0,0.03275351591413779,"NTRK1,PCARE,GCGR",4,3,62,9.338709677419356,0.03275351591413779
HP:0012170~Nail-biting,Nail-biting,Habitual biting of one's own fingernails.,HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,NTRK1,4,1,1,193.0,0.03275351591413779
HP:0012169~Self-biting,Self-biting,Habitual biting of one's own body.,HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,NTRK1,4,1,1,193.0,0.03275351591413779
HP:0011830~Abnormal oral mucosa morphology,Abnormal oral mucosa morphology,Abnormality of the oral mucosa.,HUMAN_PHENOTYPE_ONTOLOGY,2,50.0,0.03275351591413779,"NTRK1,GCGR",4,2,13,29.69230769230769,0.03275351591413779
HP:0003380~Decreased number of peripheral myelinated nerve fibers,Decreased number of peripheral myelinated nerve fibers,"A loss of myelinated nerve fibers in the peripheral nervous system (in general, this finding can be observed on nerve biopsy).",HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,NTRK1,4,1,1,193.0,0.03275351591413779
HP:0000970~Anhidrosis,Anhidrosis,Inability to sweat.,HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,NTRK1,4,1,1,193.0,0.03275351591413779
HP:0000971~Abnormal sweat gland morphology,Abnormal sweat gland morphology,Any structural abnormality of the sweat gland.,HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,NTRK1,4,1,1,193.0,0.03275351591413779
HP:0000481~Abnormal cornea morphology,Abnormal cornea morphology,"Any abnormality of the cornea, which is the transparent tissue at the front of the eye that covers the iris, pupil, and anterior chamber.",HUMAN_PHENOTYPE_ONTOLOGY,2,50.0,0.03275351591413779,"NTRK1,PCARE",4,2,23,16.782608695652176,0.03275351591413779
HP:0000559~Corneal scarring,Corneal scarring,Corneal scarring,HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,NTRK1,4,1,1,193.0,0.03275351591413779
HP:0000759~Abnormal peripheral nervous system morphology,Abnormal peripheral nervous system morphology,"A structural abnormality of the peripheral nervous system, which is composed of the nerves that lead to or branch off from the central nervous system. This includes the cranial nerves (olfactory and optic nerves are technically part of the central nervous system).",HUMAN_PHENOTYPE_ONTOLOGY,2,50.0,0.03275351591413779,"NTRK1,GCGR",4,2,8,48.25,0.03275351591413779
HP:0003130~Abnormal peripheral myelination,Abnormal peripheral myelination,An abnormality of the myelination of motor and sensory peripheral nerves. These are axons for motor nerves and dendrites for sensory nerves in the strict anatomic sense.,HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,NTRK1,4,1,1,193.0,0.03275351591413779
HP:0001099~Fundus atrophy,Fundus atrophy,Fundus atrophy,HUMAN_PHENOTYPE_ONTOLOGY,1,25.0,0.03275351591413779,PCARE,4,1,1,193.0,0.03275351591413779
