Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
GO:0045623~negative regulation of T-helper cell differentiation,negative regulation of T-helper cell differentiation,"""Any process that stops, prevents, or reduces the frequency, rate or extent of T-helper cell differentiation."" [GOC:go_curators]",GOTERM_BP_DIRECT,1,50.0,0.01951640759930922,SOCS5,2,1,1,386.0,0.01951640759930922
GO:0045622~regulation of T-helper cell differentiation,regulation of T-helper cell differentiation,"""Any process that modulates the frequency, rate or extent of T-helper cell differentiation."" [GOC:go_curators]",GOTERM_BP_DIRECT,1,50.0,0.01951640759930922,SOCS5,2,1,1,386.0,0.01951640759930922
GO:0036337~Fas signaling pathway,Fas signaling pathway,"""The series of molecular signals initiated by the binding of a ligand to a Fas receptor on the surface of the cell, and ending with the regulation of a downstream cellular process, e.g. transcription. Fas is a death domain-containing member of the tumor necrosis factor receptor (TNFR) superfamily."" [GOC:nhn, PMID:12040174, Wikipedia:Fas_receptor]",GOTERM_BP_DIRECT,1,50.0,0.01951640759930922,TMBIM1,2,1,1,386.0,0.01951640759930922
GO:0042058~regulation of epidermal growth factor receptor signaling pathway,regulation of epidermal growth factor receptor signaling pathway,"""Any process that modulates the frequency, rate or extent of epidermal growth factor receptor signaling pathway activity."" [GOC:go_curators]",GOTERM_BP_DIRECT,1,50.0,0.01951640759930922,SOCS5,2,1,1,386.0,0.01951640759930922
GO:0042059~negative regulation of epidermal growth factor receptor signaling pathway,negative regulation of epidermal growth factor receptor signaling pathway,"""Any process that stops, prevents, or reduces the frequency, rate or extent of epidermal growth factor receptor signaling pathway activity."" [GOC:go_curators]",GOTERM_BP_DIRECT,1,50.0,0.01951640759930922,SOCS5,2,1,1,386.0,0.01951640759930922
GO:0045064~T-helper 2 cell differentiation,T-helper 2 cell differentiation,"""The process in which a relatively unspecialized T cell acquires specialized features of a T-helper 2 (Th2) cell. A Th2 cell is a CD4-positive, alpha-beta T cell that has the phenotype GATA-3-positive and produces interleukin-4."" [CL:0000546, GOC:ebc]",GOTERM_BP_DIRECT,1,50.0,0.01951640759930922,SOCS5,2,1,1,386.0,0.01951640759930922
GO:0045063~T-helper 1 cell differentiation,T-helper 1 cell differentiation,"""The process in which a relatively unspecialized T cell acquires the specialized features of a T-helper 1 (Th1) cell. A Th1 cell is a CD4-positive, alpha-beta T cell that has the phenotype T-bet-positive and produces interferon-gamma."" [CL:0000545, GOC:ebc]",GOTERM_BP_DIRECT,1,50.0,0.01951640759930922,SOCS5,2,1,1,386.0,0.01951640759930922
GO:0042093~T-helper cell differentiation,T-helper cell differentiation,"""The process in which a relatively unspecialized thymocyte acquires specialized features of a T-helper cell."" [GOC:ebc]",GOTERM_BP_DIRECT,1,50.0,0.01951640759930922,SOCS5,2,1,1,386.0,0.01951640759930922
GO:0043086~negative regulation of catalytic activity,negative regulation of catalytic activity,"""Any process that stops or reduces the activity of an enzyme."" [GOC:ebc, GOC:jl, GOC:tb, GOC:vw]",GOTERM_BP_DIRECT,2,100.0,0.01951640759930922,"TMBIM1,SOCS5",2,2,10,77.2,0.01951640759930922
GO:0044092~negative regulation of molecular function,negative regulation of molecular function,"""Any process that stops or reduces the rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GO:jl]",GOTERM_BP_DIRECT,2,100.0,0.01951640759930922,"TMBIM1,SOCS5",2,2,22,35.09090909090909,0.01951640759930922
GO:0045624~positive regulation of T-helper cell differentiation,positive regulation of T-helper cell differentiation,"""Any process that activates or increases the frequency, rate or extent of T-helper cell differentiation."" [GOC:go_curators]",GOTERM_BP_DIRECT,1,50.0,0.01951640759930922,SOCS5,2,1,1,386.0,0.01951640759930922
"GO:0043372~positive regulation of CD4-positive, alpha-beta T cell differentiation","positive regulation of CD4-positive, alpha-beta T cell differentiation","""Any process that activates or increases the frequency, rate or extent of CD4-positive, alpha-beta T cell differentiation."" [GOC:add, GOC:pr, ISBN:0781735149]",GOTERM_BP_DIRECT,1,50.0,0.01951640759930922,SOCS5,2,1,1,386.0,0.01951640759930922
"GO:0043371~negative regulation of CD4-positive, alpha-beta T cell differentiation","negative regulation of CD4-positive, alpha-beta T cell differentiation","""Any process that stops, prevents, or reduces the frequency, rate, or extent of CD4-positive, alpha-beta T cell differentiation."" [GOC:add, GOC:pr, ISBN:0781735149]",GOTERM_BP_DIRECT,1,50.0,0.01951640759930922,SOCS5,2,1,1,386.0,0.01951640759930922
GO:1902044~regulation of Fas signaling pathway,regulation of Fas signaling pathway,"""Any process that modulates the frequency, rate or extent of Fas signaling pathway."" [GOC:TermGenie, PMID:17245429]",GOTERM_BP_DIRECT,1,50.0,0.01951640759930922,TMBIM1,2,1,1,386.0,0.01951640759930922
"GO:2000516~positive regulation of CD4-positive, alpha-beta T cell activation","positive regulation of CD4-positive, alpha-beta T cell activation","""Any process that activates or increases the frequency, rate or extent of CD4-positive, alpha-beta T cell activation."" [GOC:obol]",GOTERM_BP_DIRECT,1,50.0,0.01951640759930922,SOCS5,2,1,1,386.0,0.01951640759930922
"GO:2000515~negative regulation of CD4-positive, alpha-beta T cell activation","negative regulation of CD4-positive, alpha-beta T cell activation","""Any process that stops, prevents or reduces the frequency, rate or extent of CD4-positive, alpha-beta T cell activation."" [GOC:obol]",GOTERM_BP_DIRECT,1,50.0,0.01951640759930922,SOCS5,2,1,1,386.0,0.01951640759930922
GO:0007175~negative regulation of epidermal growth factor-activated receptor activity,negative regulation of epidermal growth factor-activated receptor activity,"""Any process that stops, prevents, or reduces the frequency, rate or extent of EGF-activated receptor activity."" [GOC:go_curators]",GOTERM_BP_DIRECT,1,50.0,0.01951640759930922,SOCS5,2,1,1,386.0,0.01951640759930922
GO:0002287~alpha-beta T cell activation involved in immune response,alpha-beta T cell activation involved in immune response,"""The change in morphology and behavior of an alpha-beta T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific, leading to the initiation or perpetuation of an immune response."" [GOC:add, ISBN:0781735149]",GOTERM_BP_DIRECT,1,50.0,0.01951640759930922,SOCS5,2,1,1,386.0,0.01951640759930922
GO:0002292~T cell differentiation involved in immune response,T cell differentiation involved in immune response,"""The process in which an antigenically naive T cell acquires the specialized features of an effector, regulatory, or memory T cell as part of an immune response. Effector T cells include cells which provide T cell help or exhibit cytotoxicity towards other cells."" [GOC:add, ISBN:0781735149]",GOTERM_BP_DIRECT,1,50.0,0.01951640759930922,SOCS5,2,1,1,386.0,0.01951640759930922
GO:0002293~alpha-beta T cell differentiation involved in immune response,alpha-beta T cell differentiation involved in immune response,"""The process in which an antigenically naive alpha-beta T cell acquires the specialized features of an effector, regulatory, or memory T cell during an immune response. Effector T cells include cells which provide T cell help or exhibit cytotoxicity towards other cells."" [GOC:add, ISBN:0781735149]",GOTERM_BP_DIRECT,1,50.0,0.01951640759930922,SOCS5,2,1,1,386.0,0.01951640759930922
"GO:0002294~CD4-positive, alpha-beta T cell differentiation involved in immune response","CD4-positive, alpha-beta T cell differentiation involved in immune response","""The process in which an antigenically naive CD4-positive, alpha-beta T cell acquires the specialized features of an effector, regulatory, or memory T cell as part of an immune response. Effector T cells include cells which provide T cell help or exhibit cytotoxicity towards other cells."" [GOC:add, ISBN:0781735149]",GOTERM_BP_DIRECT,1,50.0,0.01951640759930922,SOCS5,2,1,1,386.0,0.01951640759930922
GO:2000504~positive regulation of blood vessel remodeling,positive regulation of blood vessel remodeling,"""Any process that activates or increases the frequency, rate or extent of blood vessel remodeling."" [GOC:obol]",GOTERM_BP_DIRECT,1,50.0,0.01951640759930922,TMBIM1,2,1,1,386.0,0.01951640759930922
GO:1905476~negative regulation of protein localization to membrane,negative regulation of protein localization to membrane,"""Any process that stops, prevents or reduces the frequency, rate or extent of protein localization to membrane."" [GO_REF:0000058, GOC:bc, GOC:PARL, GOC:TermGenie, PMID:26911690]",GOTERM_BP_DIRECT,1,50.0,0.01951640759930922,TMBIM1,2,1,1,386.0,0.01951640759930922
GO:1904376~negative regulation of protein localization to cell periphery,negative regulation of protein localization to cell periphery,"""Any process that stops, prevents or reduces the frequency, rate or extent of protein localization to cell periphery."" [GO_REF:0000058, GOC:TermGenie, PMID:18216290]",GOTERM_BP_DIRECT,1,50.0,0.01951640759930922,TMBIM1,2,1,1,386.0,0.01951640759930922
GO:0002825~regulation of T-helper 1 type immune response,regulation of T-helper 1 type immune response,"""Any process that modulates the frequency, rate, or extent of a T-helper 1 type immune response."" [GOC:add]",GOTERM_BP_DIRECT,1,50.0,0.01951640759930922,SOCS5,2,1,1,386.0,0.01951640759930922
GO:0002828~regulation of type 2 immune response,regulation of type 2 immune response,"""Any process that modulates the frequency, rate, or extent of a type 2 immune response."" [GOC:add]",GOTERM_BP_DIRECT,1,50.0,0.01951640759930922,SOCS5,2,1,1,386.0,0.01951640759930922
GO:0002829~negative regulation of type 2 immune response,negative regulation of type 2 immune response,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of a type 2 immune response."" [GOC:add]",GOTERM_BP_DIRECT,1,50.0,0.01951640759930922,SOCS5,2,1,1,386.0,0.01951640759930922
GO:1903077~negative regulation of protein localization to plasma membrane,negative regulation of protein localization to plasma membrane,"""Any process that stops, prevents or reduces the frequency, rate or extent of protein localization to plasma membrane."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:11602640]",GOTERM_BP_DIRECT,1,50.0,0.01951640759930922,TMBIM1,2,1,1,386.0,0.01951640759930922
GO:1902045~negative regulation of Fas signaling pathway,negative regulation of Fas signaling pathway,"""Any process that stops, prevents or reduces the frequency, rate or extent of Fas signaling pathway."" [GOC:TermGenie, PMID:17245429]",GOTERM_BP_DIRECT,1,50.0,0.01951640759930922,TMBIM1,2,1,1,386.0,0.01951640759930922
GO:2000272~negative regulation of signaling receptor activity,negative regulation of signaling receptor activity,"""Any process that stops, prevents or reduces the frequency, rate or extent of a signaling receptor activity."" [GOC:obol]",GOTERM_BP_DIRECT,1,50.0,0.01951640759930922,SOCS5,2,1,1,386.0,0.01951640759930922
GO:0005102~signaling receptor binding,signaling receptor binding,"""Binding to one or more specific sites on a receptor molecule, a macromolecule that undergoes combination with a hormone, neurotransmitter, drug or intracellular messenger to initiate a change in cell function."" [GOC:bf, GOC:ceb, ISBN:0198506732]",GOTERM_MF_DIRECT,2,100.0,0.021354216168836846,"TMBIM1,SOCS5",2,2,59,13.084745762711865,0.021354216168836846
GO:0005123~death receptor binding,death receptor binding,"""Binding to a member of the death receptor (DR) family. The DR family falls within the tumor necrosis factor receptor superfamily and is characterized by a cytoplasmic region of ~80 residues termed the death domain (DD)."" [GOC:ceb, GOC:rl, PMID:15654015]",GOTERM_MF_DIRECT,1,50.0,0.021354216168836846,TMBIM1,2,1,2,193.0,0.021354216168836846
GO:0005154~epidermal growth factor receptor binding,epidermal growth factor receptor binding,"""Binding to an epidermal growth factor receptor."" [GOC:ai]",GOTERM_MF_DIRECT,1,50.0,0.021354216168836846,SOCS5,2,1,1,386.0,0.021354216168836846
GO:0016303~1-phosphatidylinositol-3-kinase activity,1-phosphatidylinositol-3-kinase activity,"""Catalysis of the reaction: a 1-phosphatidyl-1D-myo-inositol + ATP = a 1-phosphatidyl-1D-myo-inositol 3-phosphate + ADP + H+."" [EC:2.7.1.137, RHEA:12709]",GOTERM_MF_DIRECT,1,50.0,0.021354216168836846,SOCS5,2,1,2,193.0,0.021354216168836846
GO:0001727~lipid kinase activity,lipid kinase activity,"""Catalysis of the phosphorylation of a simple or complex lipid."" [GOC:hjd]",GOTERM_MF_DIRECT,1,50.0,0.021354216168836846,SOCS5,2,1,2,193.0,0.021354216168836846
GO:0046935~1-phosphatidylinositol-3-kinase regulator activity,1-phosphatidylinositol-3-kinase regulator activity,"""Modulates the activity of the enzyme 1-phosphatidylinositol-3-kinase activity."" [GOC:ai]",GOTERM_MF_DIRECT,1,50.0,0.021354216168836846,SOCS5,2,1,2,193.0,0.021354216168836846
GO:0052742~phosphatidylinositol kinase activity,phosphatidylinositol kinase activity,"""Catalysis of the reaction: ATP + a phosphatidylinositol = ADP + a phosphatidylinositol phosphate."" [GOC:ai]",GOTERM_MF_DIRECT,1,50.0,0.021354216168836846,SOCS5,2,1,2,193.0,0.021354216168836846
GO:1990782~protein tyrosine kinase binding,protein tyrosine kinase binding,"""Binding to protein tyrosine kinase."" [PMID:25499537]",GOTERM_MF_DIRECT,1,50.0,0.02242338304111276,SOCS5,2,1,3,128.66666666666666,0.02242338304111276
GO:0030971~receptor tyrosine kinase binding,receptor tyrosine kinase binding,"""Binding to a receptor that possesses protein tyrosine kinase activity."" [GOC:mah]",GOTERM_MF_DIRECT,1,50.0,0.02242338304111276,SOCS5,2,1,3,128.66666666666666,0.02242338304111276
GO:0032813~tumor necrosis factor receptor superfamily binding,tumor necrosis factor receptor superfamily binding,"""Binding to a member of the tumor necrosis factor receptor superfamily."" [GOC:add]",GOTERM_MF_DIRECT,1,50.0,0.026890586883329924,TMBIM1,2,1,4,96.5,0.026890586883329924
WP:WP395~IL4 signaling,IL4 signaling,IL4 signaling,WIKIPATHWAYS,1,50.0,0.027096227898631586,SOCS5,2,1,7,55.142857142857146,0.027096227898631586
WP:WP5422~IL19 signaling,IL19 signaling,IL19 signaling,WIKIPATHWAYS,1,50.0,0.027096227898631586,SOCS5,2,1,6,64.33333333333333,0.027096227898631586
GO:0046635~positive regulation of alpha-beta T cell activation,positive regulation of alpha-beta T cell activation,"""Any process that activates or increases the frequency, rate or extent of alpha-beta T cell activation."" [GOC:ai]",GOTERM_BP_DIRECT,1,50.0,0.028311896677421507,SOCS5,2,1,2,193.0,0.028311896677421507
GO:0046638~positive regulation of alpha-beta T cell differentiation,positive regulation of alpha-beta T cell differentiation,"""Any process that activates or increases the frequency, rate or extent of alpha-beta T cell differentiation."" [GOC:ai]",GOTERM_BP_DIRECT,1,50.0,0.028311896677421507,SOCS5,2,1,2,193.0,0.028311896677421507
GO:0032602~chemokine production,chemokine production,"""The appearance of a chemokine due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. All chemokines possess a number of conserved cysteine residues involved in intramolecular disulfide bond formation. Some chemokines are considered pro-inflammatory and can be induced during an immune response to recruit cells of the immune system to a site of infection, while others are considered homeostatic and are involved in controlling the migration of cells during normal processes of tissue maintenance or development. Chemokines are found in all vertebrates, some viruses and some bacteria."" [GOC:BHF, GOC:rl, ISBN:0198506732, PMID:12183377, Wikipedia:Chemokine]",GOTERM_BP_DIRECT,1,50.0,0.028311896677421507,SOCS5,2,1,2,193.0,0.028311896677421507
GO:0046636~negative regulation of alpha-beta T cell activation,negative regulation of alpha-beta T cell activation,"""Any process that stops, prevents, or reduces the frequency, rate or extent of alpha-beta T cell activation."" [GOC:ai]",GOTERM_BP_DIRECT,1,50.0,0.028311896677421507,SOCS5,2,1,2,193.0,0.028311896677421507
GO:0009968~negative regulation of signal transduction,negative regulation of signal transduction,"""Any process that stops, prevents, or reduces the frequency, rate or extent of signal transduction."" [GOC:sm]",GOTERM_BP_DIRECT,2,100.0,0.028311896677421507,"TMBIM1,SOCS5",2,2,55,14.036363636363635,0.028311896677421507
GO:1901184~regulation of ERBB signaling pathway,regulation of ERBB signaling pathway,"""Any process that modulates the frequency, rate or extent of ERBB signaling pathway."" [GOC:BHF, GOC:TermGenie]",GOTERM_BP_DIRECT,1,50.0,0.028311896677421507,SOCS5,2,1,2,193.0,0.028311896677421507
GO:1901185~negative regulation of ERBB signaling pathway,negative regulation of ERBB signaling pathway,"""Any process that stops, prevents or reduces the frequency, rate or extent of ERBB signaling pathway."" [GOC:BHF, GOC:TermGenie]",GOTERM_BP_DIRECT,1,50.0,0.028311896677421507,SOCS5,2,1,2,193.0,0.028311896677421507
GO:0032642~regulation of chemokine production,regulation of chemokine production,"""Any process that modulates the frequency, rate, or extent of chemokine production."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.028311896677421507,SOCS5,2,1,2,193.0,0.028311896677421507
GO:0046639~negative regulation of alpha-beta T cell differentiation,negative regulation of alpha-beta T cell differentiation,"""Any process that stops, prevents, or reduces the frequency, rate or extent of alpha-beta T cell differentiation."" [GOC:ai]",GOTERM_BP_DIRECT,1,50.0,0.028311896677421507,SOCS5,2,1,2,193.0,0.028311896677421507
GO:0032715~negative regulation of interleukin-6 production,negative regulation of interleukin-6 production,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of interleukin-6 production."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.028311896677421507,SOCS5,2,1,2,193.0,0.028311896677421507
GO:0050732~negative regulation of peptidyl-tyrosine phosphorylation,negative regulation of peptidyl-tyrosine phosphorylation,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the phosphorylation of peptidyl-tyrosine."" [GOC:ai]",GOTERM_BP_DIRECT,1,50.0,0.028311896677421507,SOCS5,2,1,2,193.0,0.028311896677421507
"GO:2000514~regulation of CD4-positive, alpha-beta T cell activation","regulation of CD4-positive, alpha-beta T cell activation","""Any process that modulates the frequency, rate or extent of CD4-positive, alpha-beta T cell activation."" [GOC:obol]",GOTERM_BP_DIRECT,1,50.0,0.028311896677421507,SOCS5,2,1,2,193.0,0.028311896677421507
GO:0045620~negative regulation of lymphocyte differentiation,negative regulation of lymphocyte differentiation,"""Any process that stops, prevents, or reduces the frequency, rate or extent of lymphocyte differentiation."" [GOC:go_curators]",GOTERM_BP_DIRECT,1,50.0,0.028311896677421507,SOCS5,2,1,2,193.0,0.028311896677421507
GO:0045581~negative regulation of T cell differentiation,negative regulation of T cell differentiation,"""Any process that stops, prevents, or reduces the frequency, rate or extent of T cell differentiation."" [GOC:go_curators]",GOTERM_BP_DIRECT,1,50.0,0.028311896677421507,SOCS5,2,1,2,193.0,0.028311896677421507
GO:0042088~T-helper 1 type immune response,T-helper 1 type immune response,"""An immune response which is associated with resistance to intracellular bacteria, fungi, and protozoa, and pathological conditions such as arthritis, and which is typically orchestrated by the production of particular cytokines by T-helper 1 cells, most notably interferon-gamma, IL-2, and lymphotoxin."" [GOC:add, ISBN:0781735149]",GOTERM_BP_DIRECT,1,50.0,0.028311896677421507,SOCS5,2,1,2,193.0,0.028311896677421507
GO:0042092~type 2 immune response,type 2 immune response,"""An immune response which is associated with resistance to extracellular organisms such as helminths and pathological conditions such as allergy, which is orchestrated by the production of particular cytokines, most notably IL-4, IL-5, IL-10, and IL-13, by any of a variety of cell types including T-helper 2 cells, eosinophils, basophils, mast cells, and nuocytes, resulting in enhanced production of certain antibody isotypes and other effects."" [GOC:add, ISBN:0781735149, PMID:18000958, PMID:18007680, PMID:20065995, PMID:20200518]",GOTERM_BP_DIRECT,1,50.0,0.028311896677421507,SOCS5,2,1,2,193.0,0.028311896677421507
"GO:0043370~regulation of CD4-positive, alpha-beta T cell differentiation","regulation of CD4-positive, alpha-beta T cell differentiation","""Any process that modulates the frequency, rate, or extent of CD4-positive, alpha-beta T cell differentiation."" [GOC:add, GOC:pr, ISBN:0781735149]",GOTERM_BP_DIRECT,1,50.0,0.028311896677421507,SOCS5,2,1,2,193.0,0.028311896677421507
GO:0065009~regulation of molecular function,regulation of molecular function,"""Any process that modulates the frequency, rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GOC:isa_complete]",GOTERM_BP_DIRECT,2,100.0,0.02988755027020384,"TMBIM1,SOCS5",2,2,58,13.310344827586206,0.02988755027020384
GO:0010648~negative regulation of cell communication,negative regulation of cell communication,"""Any process that decreases the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]",GOTERM_BP_DIRECT,2,100.0,0.02998435205245552,"TMBIM1,SOCS5",2,2,59,13.084745762711865,0.02998435205245552
GO:0023057~negative regulation of signaling,negative regulation of signaling,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",GOTERM_BP_DIRECT,2,100.0,0.02998435205245552,"TMBIM1,SOCS5",2,2,59,13.084745762711865,0.02998435205245552
GO:0070851~growth factor receptor binding,growth factor receptor binding,"""Binding to a growth factor receptor."" [GOC:mah, GOC:vw]",GOTERM_MF_DIRECT,1,50.0,0.030537629678776046,SOCS5,2,1,5,77.2,0.030537629678776046
GO:0071498~cellular response to fluid shear stress,cellular response to fluid shear stress,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a fluid shear stress stimulus. Fluid shear stress is the force acting on an object in a system where the fluid is moving across a solid surface."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.03373458661658532,SOCS5,2,1,3,128.66666666666666,0.03373458661658532
GO:0055094~response to lipoprotein particle,response to lipoprotein particle,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipoprotein particle stimulus."" [GOC:BHF, GOC:rl]",GOTERM_BP_DIRECT,1,50.0,0.03373458661658532,SOCS5,2,1,3,128.66666666666666,0.03373458661658532
GO:0051240~positive regulation of multicellular organismal process,positive regulation of multicellular organismal process,"""Any process that activates or increases the frequency, rate or extent of an organismal process, any of the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs."" [GOC:ai]",GOTERM_BP_DIRECT,2,100.0,0.03373458661658532,"TMBIM1,SOCS5",2,2,67,11.522388059701493,0.03373458661658532
"GO:0043367~CD4-positive, alpha-beta T cell differentiation","CD4-positive, alpha-beta T cell differentiation","""The process in which a relatively unspecialized T cell acquires specialized features of a mature CD4-positive, alpha-beta T cell."" [CL:0000624, ISBN:0781735149]",GOTERM_BP_DIRECT,1,50.0,0.03373458661658532,SOCS5,2,1,3,128.66666666666666,0.03373458661658532
GO:0046637~regulation of alpha-beta T cell differentiation,regulation of alpha-beta T cell differentiation,"""Any process that modulates the frequency, rate or extent of alpha-beta T cell differentiation."" [GOC:ai]",GOTERM_BP_DIRECT,1,50.0,0.03373458661658532,SOCS5,2,1,3,128.66666666666666,0.03373458661658532
GO:0071402~cellular response to lipoprotein particle stimulus,cellular response to lipoprotein particle stimulus,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipoprotein particle stimulus."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.03373458661658532,SOCS5,2,1,3,128.66666666666666,0.03373458661658532
GO:0046634~regulation of alpha-beta T cell activation,regulation of alpha-beta T cell activation,"""Any process that modulates the frequency, rate or extent of alpha-beta T cell activation."" [GOC:ai]",GOTERM_BP_DIRECT,1,50.0,0.03373458661658532,SOCS5,2,1,3,128.66666666666666,0.03373458661658532
GO:0002698~negative regulation of immune effector process,negative regulation of immune effector process,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of an immune effector process."" [GOC:add]",GOTERM_BP_DIRECT,1,50.0,0.03373458661658532,SOCS5,2,1,3,128.66666666666666,0.03373458661658532
