Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
KEGG:00071~Fatty acid degradation,Fatty acid degradation,Fatty acid degradation,KEGG_PATHWAY,1,50.0,0.012081969673550574,ALDH9A1,2,1,2,193.0,0.012081969673550574
KEGG:00620~Pyruvate metabolism,Pyruvate metabolism,Pyruvate metabolism,KEGG_PATHWAY,1,50.0,0.012081969673550574,ALDH9A1,2,1,2,193.0,0.012081969673550574
KEGG:00010~Glycolysis / Gluconeogenesis,Glycolysis / Gluconeogenesis,Glycolysis / Gluconeogenesis,KEGG_PATHWAY,1,50.0,0.012081969673550574,ALDH9A1,2,1,2,193.0,0.012081969673550574
KEGG:04217~Necroptosis,Necroptosis,Necroptosis,KEGG_PATHWAY,1,50.0,0.012081969673550574,TNFAIP3,2,1,2,193.0,0.012081969673550574
KEGG:00380~Tryptophan metabolism,Tryptophan metabolism,Tryptophan metabolism,KEGG_PATHWAY,1,50.0,0.012081969673550574,ALDH9A1,2,1,2,193.0,0.012081969673550574
KEGG:00340~Histidine metabolism,Histidine metabolism,Histidine metabolism,KEGG_PATHWAY,1,50.0,0.012081969673550574,ALDH9A1,2,1,1,386.0,0.012081969673550574
KEGG:00310~Lysine degradation,Lysine degradation,Lysine degradation,KEGG_PATHWAY,1,50.0,0.012081969673550574,ALDH9A1,2,1,2,193.0,0.012081969673550574
KEGG:00053~Ascorbate and aldarate metabolism,Ascorbate and aldarate metabolism,Ascorbate and aldarate metabolism,KEGG_PATHWAY,1,50.0,0.012081969673550574,ALDH9A1,2,1,2,193.0,0.012081969673550574
KEGG:00561~Glycerolipid metabolism,Glycerolipid metabolism,Glycerolipid metabolism,KEGG_PATHWAY,1,50.0,0.012081969673550574,ALDH9A1,2,1,2,193.0,0.012081969673550574
KEGG:00410~beta-Alanine metabolism,beta-Alanine metabolism,beta-Alanine metabolism,KEGG_PATHWAY,1,50.0,0.014818249632064026,ALDH9A1,2,1,3,128.66666666666666,0.014818249632064026
KEGG:00330~Arginine and proline metabolism,Arginine and proline metabolism,Arginine and proline metabolism,KEGG_PATHWAY,1,50.0,0.014818249632064026,ALDH9A1,2,1,3,128.66666666666666,0.014818249632064026
REAC:R-HSA-71262~Carnitine synthesis,Carnitine synthesis,Carnitine synthesis,REACTOME_PATHWAY,1,50.0,0.01725995667650082,ALDH9A1,2,1,1,386.0,0.01725995667650082
REAC:R-HSA-936440~Negative regulators of DDX58/IFIH1 signaling,Negative regulators of DDX58/IFIH1 signaling,Negative regulators of DDX58/IFIH1 signaling,REACTOME_PATHWAY,1,50.0,0.01725995667650082,TNFAIP3,2,1,1,386.0,0.01725995667650082
REAC:R-HSA-5357905~Regulation of TNFR1 signaling,Regulation of TNFR1 signaling,Regulation of TNFR1 signaling,REACTOME_PATHWAY,1,50.0,0.01725995667650082,TNFAIP3,2,1,2,193.0,0.01725995667650082
REAC:R-HSA-75893~TNF signaling,TNF signaling,TNF signaling,REACTOME_PATHWAY,1,50.0,0.01725995667650082,TNFAIP3,2,1,2,193.0,0.01725995667650082
REAC:R-HSA-5357786~TNFR1-induced proapoptotic signaling,TNFR1-induced proapoptotic signaling,TNFR1-induced proapoptotic signaling,REACTOME_PATHWAY,1,50.0,0.01725995667650082,TNFAIP3,2,1,2,193.0,0.01725995667650082
REAC:R-HSA-5357956~TNFR1-induced NF-kappa-B signaling pathway,TNFR1-induced NF-kappa-B signaling pathway,TNFR1-induced NF-kappa-B signaling pathway,REACTOME_PATHWAY,1,50.0,0.01725995667650082,TNFAIP3,2,1,2,193.0,0.01725995667650082
"KEGG:00280~Valine, leucine and isoleucine degradation","Valine, leucine and isoleucine degradation","Valine, leucine and isoleucine degradation",KEGG_PATHWAY,1,50.0,0.018099433479164373,ALDH9A1,2,1,4,96.5,0.018099433479164373
GO:0061578~K63-linked deubiquitinase activity,K63-linked deubiquitinase activity,"""Hydrolysis of a ubiquitin unit from a ubiquitinated protein linked via the Lys63 residue of ubiquitin."" [GOC:dph, GOC:pg, PMID:18313383]",GOTERM_MF_DIRECT,1,50.0,0.018998272884283317,TNFAIP3,2,1,1,386.0,0.018998272884283317
GO:0043878~glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity,glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity,"""Catalysis of the reaction: D-glyceraldehyde 3-phosphate + NAD+ + H2O = 3-phospho-D-glycerate + NADH + H+."" [PMID:9497334]",GOTERM_MF_DIRECT,1,50.0,0.018998272884283317,ALDH9A1,2,1,1,386.0,0.018998272884283317
GO:0120533~glyceraldehyde-3-phosphate dehydrogenase [NAD(P)+] (non-phosphorylating) activity,glyceraldehyde-3-phosphate dehydrogenase [NAD(P)+] (non-phosphorylating) activity,"""Catalysis of the reaction: D-glyceraldehyde 3-phosphate + NAD(P)+ + H2O = (2R)-3-phosphoglycerate + NAD(P)H + 2 H+."" [EC:1.2.1.90]",GOTERM_MF_DIRECT,1,50.0,0.018998272884283317,ALDH9A1,2,1,1,386.0,0.018998272884283317
GO:0047105~4-trimethylammoniobutyraldehyde dehydrogenase activity,4-trimethylammoniobutyraldehyde dehydrogenase activity,"""Catalysis of the reaction: NAD+ + 4-trimethylammoniobutanal = NADH + 4-trimethylammoniobutanoate."" [EC:1.2.1.47, MetaCyc:1.2.1.47-RXN]",GOTERM_MF_DIRECT,1,50.0,0.018998272884283317,ALDH9A1,2,1,1,386.0,0.018998272884283317
GO:0019145~aminobutyraldehyde dehydrogenase (NAD+) activity,aminobutyraldehyde dehydrogenase (NAD+) activity,"""Catalysis of the reaction: 4-aminobutanal + NAD+ + H2O = 4-aminobutanoate + NADH + 2 H+."" [EC:1.2.1.19]",GOTERM_MF_DIRECT,1,50.0,0.018998272884283317,ALDH9A1,2,1,1,386.0,0.018998272884283317
GO:0018467~formaldehyde dehydrogenase (NAD+) activity,formaldehyde dehydrogenase (NAD+) activity,"""Catalysis of the reaction: formaldehyde + H2O + NAD+ = formate + 2 H+ + NADH."" [RHEA:16425]",GOTERM_MF_DIRECT,1,50.0,0.018998272884283317,ALDH9A1,2,1,1,386.0,0.018998272884283317
GO:0070428~regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway,regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway,"""Any process that modulates the frequency, rate, or extent of the nucleotide-binding oligomerization domain containing 1 (NOD1) pathway."" [GOC:add]",GOTERM_BP_DIRECT,1,50.0,0.02182780288832551,TNFAIP3,2,1,1,386.0,0.02182780288832551
GO:0045329~carnitine biosynthetic process,carnitine biosynthetic process,"""The chemical reactions and pathways resulting in the formation of carnitine (hydroxy-trimethyl aminobutyric acid), a compound that participates in the transfer of acyl groups across the inner mitochondrial membrane."" [GOC:jl, ISBN:0198506732]",GOTERM_BP_DIRECT,1,50.0,0.02182780288832551,ALDH9A1,2,1,1,386.0,0.02182780288832551
GO:0072666~establishment of protein localization to vacuole,establishment of protein localization to vacuole,"""The directed movement of a protein to a specific location in a vacuole."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.02182780288832551,TNFAIP3,2,1,1,386.0,0.02182780288832551
GO:0090289~regulation of osteoclast proliferation,regulation of osteoclast proliferation,"""Any process that modulates the rate, frequency, or extent of the multiplication or reproduction of osteoclasts, resulting in the expansion of an osteoclast cell population."" [GOC:tb]",GOTERM_BP_DIRECT,1,50.0,0.02182780288832551,TNFAIP3,2,1,1,386.0,0.02182780288832551
GO:0090291~negative regulation of osteoclast proliferation,negative regulation of osteoclast proliferation,"""Any process that decreases the rate, frequency, or extent of the multiplication or reproduction of osteoclasts, resulting in the expansion of an osteoclast cell population."" [GOC:tb]",GOTERM_BP_DIRECT,1,50.0,0.02182780288832551,TNFAIP3,2,1,1,386.0,0.02182780288832551
GO:0072577~endothelial cell apoptotic process,endothelial cell apoptotic process,"""Any apoptotic process in an endothelial cell. An endothelial cell comprises the outermost layer or lining of anatomical structures and can be squamous or cuboidal."" [CL:0000115, GOC:BHF, GOC:mah, GOC:mtg_apoptosis]",GOTERM_BP_DIRECT,1,50.0,0.02182780288832551,TNFAIP3,2,1,1,386.0,0.02182780288832551
GO:0072576~liver morphogenesis,liver morphogenesis,"""The process in which the anatomical structures of the liver are generated and organized."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.02182780288832551,TNFAIP3,2,1,1,386.0,0.02182780288832551
GO:0034136~negative regulation of toll-like receptor 2 signaling pathway,negative regulation of toll-like receptor 2 signaling pathway,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of toll-like receptor 2 signaling pathway."" [GOC:add, PMID:16551253, PMID:17328678]",GOTERM_BP_DIRECT,1,50.0,0.02182780288832551,TNFAIP3,2,1,1,386.0,0.02182780288832551
GO:0072574~hepatocyte proliferation,hepatocyte proliferation,"""The multiplication or reproduction of hepatocytes, resulting in the expansion of a cell population. Hepatocytes form the main structural component of the liver. They are specialized epithelial cells that are organized into interconnected plates called lobules."" [CL:0000182, GOC:BHF, GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.02182780288832551,TNFAIP3,2,1,1,386.0,0.02182780288832551
GO:0070433~negative regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway,negative regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of the nucleotide-binding oligomerization domain containing 2 (NOD2) pathway."" [GOC:add]",GOTERM_BP_DIRECT,1,50.0,0.02182780288832551,TNFAIP3,2,1,1,386.0,0.02182780288832551
GO:0035871~protein K11-linked deubiquitination,protein K11-linked deubiquitination,"""A protein deubiquitination process in which a K11-linked ubiquitin chain, i.e. a polymer of ubiquitin formed by linkages between lysine residues at position 11 of the ubiquitin monomers, is removed from a protein."" [GOC:sp, PMID:21596315]",GOTERM_BP_DIRECT,1,50.0,0.02182780288832551,TNFAIP3,2,1,1,386.0,0.02182780288832551
GO:0035523~protein K29-linked deubiquitination,protein K29-linked deubiquitination,"""A protein deubiquitination process in which a K29-linked ubiquitin chain, i.e. a polymer of ubiquitin formed by linkages between lysine residues at position 29 of the ubiquitin monomers, is removed from a protein."" [GOC:bf]",GOTERM_BP_DIRECT,1,50.0,0.02182780288832551,TNFAIP3,2,1,1,386.0,0.02182780288832551
GO:0034148~negative regulation of toll-like receptor 5 signaling pathway,negative regulation of toll-like receptor 5 signaling pathway,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of toll-like receptor 5 signaling pathway."" [GOC:add, PMID:16551253, PMID:17328678]",GOTERM_BP_DIRECT,1,50.0,0.02182780288832551,TNFAIP3,2,1,1,386.0,0.02182780288832551
GO:0034147~regulation of toll-like receptor 5 signaling pathway,regulation of toll-like receptor 5 signaling pathway,"""Any process that modulates the frequency, rate, or extent of toll-like receptor 5 signaling pathway."" [GOC:add, PMID:16551253, PMID:17328678]",GOTERM_BP_DIRECT,1,50.0,0.02182780288832551,TNFAIP3,2,1,1,386.0,0.02182780288832551
GO:0034146~toll-like receptor 5 signaling pathway,toll-like receptor 5 signaling pathway,"""The series of molecular signals initiated by a ligand binding to toll-like receptor 5."" [GOC:add, PMID:16551253, PMID:17328678]",GOTERM_BP_DIRECT,1,50.0,0.02182780288832551,TNFAIP3,2,1,1,386.0,0.02182780288832551
GO:0034144~negative regulation of toll-like receptor 4 signaling pathway,negative regulation of toll-like receptor 4 signaling pathway,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of toll-like receptor 4 signaling pathway."" [GOC:add, PMID:16551253, PMID:17328678]",GOTERM_BP_DIRECT,1,50.0,0.02182780288832551,TNFAIP3,2,1,1,386.0,0.02182780288832551
GO:0034143~regulation of toll-like receptor 4 signaling pathway,regulation of toll-like receptor 4 signaling pathway,"""Any process that modulates the frequency, rate, or extent of toll-like receptor 4 signaling pathway."" [GOC:add, PMID:16551253, PMID:17328678]",GOTERM_BP_DIRECT,1,50.0,0.02182780288832551,TNFAIP3,2,1,1,386.0,0.02182780288832551
GO:0070429~negative regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway,negative regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of the nucleotide-binding oligomerization domain containing 1 (NOD1) pathway."" [GOC:add]",GOTERM_BP_DIRECT,1,50.0,0.02182780288832551,TNFAIP3,2,1,1,386.0,0.02182780288832551
GO:0034140~negative regulation of toll-like receptor 3 signaling pathway,negative regulation of toll-like receptor 3 signaling pathway,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of toll-like receptor 3 signaling pathway."" [GOC:add, PMID:16551253, PMID:17328678]",GOTERM_BP_DIRECT,1,50.0,0.02182780288832551,TNFAIP3,2,1,1,386.0,0.02182780288832551
GO:0071947~protein deubiquitination involved in ubiquitin-dependent protein catabolic process,protein deubiquitination involved in ubiquitin-dependent protein catabolic process,"""The removal of one or more ubiquitin groups from a protein as part of a process of ubiquitin-dependent protein catabolism."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.02182780288832551,TNFAIP3,2,1,1,386.0,0.02182780288832551
GO:0072573~tolerance induction to lipopolysaccharide,tolerance induction to lipopolysaccharide,"""Tolerance induction directed at lipopolysaccharide antigens."" [GOC:BHF, GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.02182780288832551,TNFAIP3,2,1,1,386.0,0.02182780288832551
