Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
WP:WP4971~Phosphoinositides metabolism,Phosphoinositides metabolism,Phosphoinositides metabolism,WIKIPATHWAYS,1,50.0,0.005181347150259086,PLCZ1,2,1,1,386.0,0.005181347150259086
WP:WP3958~GPR40 role in insulin secretion,GPR40 role in insulin secretion,GPR40 role in insulin secretion,WIKIPATHWAYS,1,50.0,0.005181347150259086,PLCZ1,2,1,1,386.0,0.005181347150259086
WP:WP5344~Cardiomyocyte signaling converging on titin,Cardiomyocyte signaling converging on titin,Cardiomyocyte signaling converging on titin,WIKIPATHWAYS,1,50.0,0.010349253711282813,PLCZ1,2,1,3,128.66666666666666,0.010349253711282813
GO:0017177~glucosidase II complex,glucosidase II complex,"""A heterodimeric complex that catalyzes the trimming of glucose residues from N-linked core glycans on newly synthesized glycoproteins."" [PMID:10464333, PMID:8910335]",GOTERM_CC_DIRECT,1,50.0,0.018782383419689186,PRKCSH,2,1,1,386.0,0.018782383419689186
GO:0045120~pronucleus,pronucleus,"""The nucleus of either the ovum or the spermatozoon following fertilization. Thus, in the fertilized ovum, there are two pronuclei, one originating from the ovum, the other from the spermatozoon that brought about fertilization; they approach each other, but do not fuse until just before the first cleavage, when each pronucleus loses its membrane to release its contents."" [ISBN:0198506732]",GOTERM_CC_DIRECT,1,50.0,0.018782383419689186,PLCZ1,2,1,1,386.0,0.018782383419689186
GO:0061827~sperm head,sperm head,"""The part of the late spermatid or spermatozoon that contains the nucleus and acrosome."" [PMID:22797892, PMID:24665388]",GOTERM_CC_DIRECT,1,50.0,0.018782383419689186,PLCZ1,2,1,1,386.0,0.018782383419689186
GO:1902687~glucosidase complex,glucosidase complex,"""A protein complex which is capable of glucosidase activity."" [GO_REF:0000088, GOC:bhm, GOC:TermGenie, PMID:23826932]",GOTERM_CC_DIRECT,1,50.0,0.018782383419689186,PRKCSH,2,1,1,386.0,0.018782383419689186
REAC:R-HSA-1855204~Synthesis of IP3 and IP4 in the cytosol,Synthesis of IP3 and IP4 in the cytosol,Synthesis of IP3 and IP4 in the cytosol,REACTOME_PATHWAY,1,50.0,0.02158894645941286,PLCZ1,2,1,1,386.0,0.02158894645941286
REAC:R-HSA-1483249~Inositol phosphate metabolism,Inositol phosphate metabolism,Inositol phosphate metabolism,REACTOME_PATHWAY,1,50.0,0.02158894645941286,PLCZ1,2,1,1,386.0,0.02158894645941286
REAC:R-HSA-9683686~Maturation of spike protein,Maturation of spike protein,Maturation of spike protein,REACTOME_PATHWAY,1,50.0,0.02158894645941286,PRKCSH,2,1,1,386.0,0.02158894645941286
REAC:R-HSA-532668~N-glycan trimming in the ER and Calnexin/Calreticulin cycle,N-glycan trimming in the ER and Calnexin/Calreticulin cycle,N-glycan trimming in the ER and Calnexin/Calreticulin cycle,REACTOME_PATHWAY,1,50.0,0.02588993501475123,PRKCSH,2,1,2,193.0,0.02588993501475123
REAC:R-HSA-901042~Calnexin/calreticulin cycle,Calnexin/calreticulin cycle,Calnexin/calreticulin cycle,REACTOME_PATHWAY,1,50.0,0.02588993501475123,PRKCSH,2,1,2,193.0,0.02588993501475123
