Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
GO:0043161~proteasome-mediated ubiquitin-dependent protein catabolic process,proteasome-mediated ubiquitin-dependent protein catabolic process,"""The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of ubiquitin, and mediated by the proteasome."" [GOC:go_curators]",GOTERM_BP_DIRECT,2,100.0,0.013844766954583287,"UBE2G1,SYVN1",2,2,16,48.25,0.013844766954583287
GO:0010498~proteasomal protein catabolic process,proteasomal protein catabolic process,"""The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds that is mediated by the proteasome."" [GOC:tb]",GOTERM_BP_DIRECT,2,100.0,0.013844766954583287,"UBE2G1,SYVN1",2,2,23,33.56521739130435,0.013844766954583287
GO:0006511~ubiquitin-dependent protein catabolic process,ubiquitin-dependent protein catabolic process,"""The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of a ubiquitin group, or multiple ubiquitin groups, to the protein."" [GOC:go_curators]",GOTERM_BP_DIRECT,2,100.0,0.013844766954583287,"UBE2G1,SYVN1",2,2,23,33.56521739130435,0.013844766954583287
GO:0043632~modification-dependent macromolecule catabolic process,modification-dependent macromolecule catabolic process,"""The chemical reactions and pathways resulting in the breakdown of a macromolecule, initiated by covalent modification of the target molecule."" [GOC:jl]",GOTERM_BP_DIRECT,2,100.0,0.013844766954583287,"UBE2G1,SYVN1",2,2,23,33.56521739130435,0.013844766954583287
GO:0016567~protein ubiquitination,protein ubiquitination,"""The process in which one or more ubiquitin groups are added to a protein."" [PMID:26906419]",GOTERM_BP_DIRECT,2,100.0,0.015561682224148716,"UBE2G1,SYVN1",2,2,26,29.69230769230769,0.015561682224148716
GO:0032446~protein modification by small protein conjugation,protein modification by small protein conjugation,"""A protein modification process in which one or more groups of a small protein, such as ubiquitin or a ubiquitin-like protein, are covalently attached to a target protein."" [GOC:mah]",GOTERM_BP_DIRECT,2,100.0,0.016088385314812194,"UBE2G1,SYVN1",2,2,28,27.571428571428573,0.016088385314812194
"GO:0036508~protein alpha-1,2-demannosylation","protein alpha-1,2-demannosylation","""The removal of one or more alpha 1,2-linked mannose residues from a mannosylated protein."" [GOC:bf, GOC:PARL, PMID:21062743, PMID:25092655]",GOTERM_BP_DIRECT,1,50.0,0.016599127705758623,SYVN1,2,1,1,386.0,0.016599127705758623
GO:0036507~protein demannosylation,protein demannosylation,"""The removal of one or more mannose residues from a mannosylated protein."" [GOC:bf, GOC:PARL, PMID:25092655]",GOTERM_BP_DIRECT,1,50.0,0.016599127705758623,SYVN1,2,1,1,386.0,0.016599127705758623
GO:0030163~protein catabolic process,protein catabolic process,"""The chemical reactions and pathways resulting in the breakdown of a protein by the destruction of the native, active configuration, with or without the hydrolysis of peptide bonds."" [GOC:mah]",GOTERM_BP_DIRECT,2,100.0,0.016599127705758623,"UBE2G1,SYVN1",2,2,40,19.3,0.016599127705758623
GO:0070647~protein modification by small protein conjugation or removal,protein modification by small protein conjugation or removal,"""A protein modification process in which one or more groups of a small protein, such as ubiquitin or a ubiquitin-like protein, are covalently attached to or removed from a target protein."" [GOC:mah]",GOTERM_BP_DIRECT,2,100.0,0.016599127705758623,"UBE2G1,SYVN1",2,2,32,24.125,0.016599127705758623
GO:1904380~endoplasmic reticulum mannose trimming,endoplasmic reticulum mannose trimming,"""Any protein alpha-1,2-demannosylation that takes place in the endoplasmic reticulum quality control compartment (ERQC)."" [GO_REF:0000062, GOC:bf, GOC:PARL, GOC:TermGenie, PMID:24519966]",GOTERM_BP_DIRECT,1,50.0,0.016599127705758623,SYVN1,2,1,1,386.0,0.016599127705758623
GO:0051603~proteolysis involved in protein catabolic process,proteolysis involved in protein catabolic process,"""The hydrolysis of a peptide bond or bonds within a protein as part of the chemical reactions and pathways resulting in the breakdown of a protein by individual cells."" [GOC:ai, GOC:dph, GOC:tb]",GOTERM_BP_DIRECT,2,100.0,0.016599127705758623,"UBE2G1,SYVN1",2,2,33,23.393939393939394,0.016599127705758623
GO:0043687~post-translational protein modification,post-translational protein modification,"""The process of covalently altering one or more amino acids in a protein after the protein has been completely translated and released from the ribosome."" [GOC:jsg]",GOTERM_BP_DIRECT,2,100.0,0.016599127705758623,"UBE2G1,SYVN1",2,2,35,22.057142857142857,0.016599127705758623
GO:0006517~protein deglycosylation,protein deglycosylation,"""The removal of sugar residues from a glycosylated protein."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.016599127705758623,SYVN1,2,1,1,386.0,0.016599127705758623
GO:0002327~immature B cell differentiation,immature B cell differentiation,"""The process in which a precursor cell type acquires the specialized features of an immature B cell."" [GOC:jal, ISBN:0781735149, PMID:16551251]",GOTERM_BP_DIRECT,1,50.0,0.016599127705758623,SYVN1,2,1,1,386.0,0.016599127705758623
GO:0016746~acyltransferase activity,acyltransferase activity,"""Catalysis of the transfer of an acyl group from one compound (donor) to another (acceptor)."" [EC:2.3.-.-]",GOTERM_MF_DIRECT,2,100.0,0.016854498901231803,"UBE2G1,SYVN1",2,2,33,23.393939393939394,0.016854498901231803
GO:0000153~cytoplasmic ubiquitin ligase complex,cytoplasmic ubiquitin ligase complex,"""A ubiquitin ligase complex found in the cytoplasm."" [GOC:mah]",GOTERM_CC_DIRECT,1,50.0,0.018998272884283317,SYVN1,2,1,1,386.0,0.018998272884283317
GO:0000836~Hrd1p ubiquitin ligase complex,Hrd1p ubiquitin ligase complex,"""A multiprotein complex that recognizes and ubiquitinates proteins with misfolded luminal and membrane domains during ER-associated protein degradation (ERAD). In S. cerevisiae, this complex contains the ubiquitin ligase Hrd1p. In mammals, this complex contains the ubiquitin ligase HRD1 (Synoviolin) or AMFR (gp78)."" [GOC:bf, GOC:elh, PMID:16619026, PMID:16873066, PMID:21454652]",GOTERM_CC_DIRECT,1,50.0,0.018998272884283317,SYVN1,2,1,1,386.0,0.018998272884283317
GO:0000839~Hrd1p ubiquitin ligase ERAD-L complex,Hrd1p ubiquitin ligase ERAD-L complex,"""A multiprotein complex that recognizes and ubiquitinates proteins with misfolded luminal domains during ER-associated protein degradation (ERAD). In S. cerevisiae, this complex contains the ubiquitin ligase Hrd1p."" [GOC:elh, PMID:16873065, PMID:16873066]",GOTERM_CC_DIRECT,1,50.0,0.018998272884283317,SYVN1,2,1,1,386.0,0.018998272884283317
GO:0005790~smooth endoplasmic reticulum,smooth endoplasmic reticulum,"""The smooth endoplasmic reticulum (smooth ER or SER) has no ribosomes attached to it. The smooth ER is the recipient of the proteins synthesized in the rough ER. Those proteins to be exported are passed to the Golgi complex, the resident proteins are returned to the rough ER and the lysosomal proteins after phosphorylation of their mannose residues are passed to the lysosomes. Glycosylation of the glycoproteins also continues. The smooth ER is the site of synthesis of lipids, including the phospholipids. The membranes of the smooth ER also contain enzymes that catalyze a series of reactions to detoxify both lipid-soluble drugs and harmful products of metabolism. Large quantities of certain compounds such as phenobarbital cause an increase in the amount of the smooth ER."" [ISBN:0198506732]",GOTERM_CC_DIRECT,1,50.0,0.018998272884283317,SYVN1,2,1,1,386.0,0.018998272884283317
GO:0036513~Derlin-1 retrotranslocation complex,Derlin-1 retrotranslocation complex,"""A protein complex that functions in the retrotranslocation step of ERAD (ER-associated protein degradation), and includes at its core Derlin-1 oligomers forming a retrotranslocation channel."" [GOC:bf, GOC:PARL, PMID:15215856, PMID:16186510]",GOTERM_CC_DIRECT,1,50.0,0.018998272884283317,SYVN1,2,1,1,386.0,0.018998272884283317
GO:0000835~ER ubiquitin ligase complex,ER ubiquitin ligase complex,"""A ubiquitin ligase complex found in the ER."" [GOC:elh]",GOTERM_CC_DIRECT,1,50.0,0.018998272884283317,SYVN1,2,1,1,386.0,0.018998272884283317
GO:1990381~ubiquitin-specific protease binding,ubiquitin-specific protease binding,"""Binding to a ubiquitin-specific protease."" [GOC:bf, GOC:PARL, PMID:24063750]",GOTERM_MF_DIRECT,1,50.0,0.019689119170984527,SYVN1,2,1,1,386.0,0.019689119170984527
REAC:R-HSA-381070~IRE1alpha activates chaperones,IRE1alpha activates chaperones,IRE1alpha activates chaperones,REACTOME_PATHWAY,1,50.0,0.021560945231839195,SYVN1,2,1,3,128.66666666666666,0.021560945231839195
REAC:R-HSA-8852135~Protein ubiquitination,Protein ubiquitination,Protein ubiquitination,REACTOME_PATHWAY,1,50.0,0.021560945231839195,UBE2G1,2,1,3,128.66666666666666,0.021560945231839195
REAC:R-HSA-381038~XBP1(S) activates chaperone genes,XBP1(S) activates chaperone genes,XBP1(S) activates chaperone genes,REACTOME_PATHWAY,1,50.0,0.021560945231839195,SYVN1,2,1,3,128.66666666666666,0.021560945231839195
REAC:R-HSA-392499~Metabolism of proteins,Metabolism of proteins,Metabolism of proteins,REACTOME_PATHWAY,2,100.0,0.021560945231839195,"UBE2G1,SYVN1",2,2,61,12.655737704918032,0.021560945231839195
REAC:R-HSA-901042~Calnexin/calreticulin cycle,Calnexin/calreticulin cycle,Calnexin/calreticulin cycle,REACTOME_PATHWAY,1,50.0,0.021560945231839195,SYVN1,2,1,2,193.0,0.021560945231839195
REAC:R-HSA-901032~ER Quality Control Compartment (ERQC),ER Quality Control Compartment (ERQC),ER Quality Control Compartment (ERQC),REACTOME_PATHWAY,1,50.0,0.021560945231839195,SYVN1,2,1,1,386.0,0.021560945231839195
REAC:R-HSA-597592~Post-translational protein modification,Post-translational protein modification,Post-translational protein modification,REACTOME_PATHWAY,2,100.0,0.021560945231839195,"UBE2G1,SYVN1",2,2,49,15.755102040816325,0.021560945231839195
REAC:R-HSA-8866652~Synthesis of active ubiquitin: roles of E1 and E2 enzymes,Synthesis of active ubiquitin: roles of E1 and E2 enzymes,Synthesis of active ubiquitin: roles of E1 and E2 enzymes,REACTOME_PATHWAY,1,50.0,0.021560945231839195,UBE2G1,2,1,2,193.0,0.021560945231839195
REAC:R-HSA-532668~N-glycan trimming in the ER and Calnexin/Calreticulin cycle,N-glycan trimming in the ER and Calnexin/Calreticulin cycle,N-glycan trimming in the ER and Calnexin/Calreticulin cycle,REACTOME_PATHWAY,1,50.0,0.021560945231839195,SYVN1,2,1,2,193.0,0.021560945231839195
"GO:0030970~retrograde protein transport, ER to cytosol","retrograde protein transport, ER to cytosol","""The directed movement of unfolded or misfolded proteins from the endoplasmic reticulum to the cytosol through the translocon."" [PMID:11994744]",GOTERM_BP_DIRECT,1,50.0,0.02270348147447416,SYVN1,2,1,2,193.0,0.02270348147447416
GO:1902235~regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,"""Any process that modulates the frequency, rate or extent of an endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway."" [GOC:BHF, GOC:mtg_apoptosis, GOC:rl, GOC:TermGenie, PMID:20160352]",GOTERM_BP_DIRECT,1,50.0,0.02270348147447416,SYVN1,2,1,2,193.0,0.02270348147447416
GO:1902236~negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,"""Any process that stops, prevents or reduces the frequency, rate or extent of an endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway."" [GOC:BHF, GOC:mtg_apoptosis, GOC:rl, GOC:TermGenie, PMID:20160352]",GOTERM_BP_DIRECT,1,50.0,0.02270348147447416,SYVN1,2,1,2,193.0,0.02270348147447416
GO:1903513~endoplasmic reticulum to cytosol transport,endoplasmic reticulum to cytosol transport,"""The directed movement of substances from endoplasmic reticulum to cytosol."" [GO_REF:0000076, GOC:BHF, GOC:mtg_cardiac_conduct_nov11, GOC:rl, GOC:TermGenie, PMID:16402920]",GOTERM_BP_DIRECT,1,50.0,0.02270348147447416,SYVN1,2,1,2,193.0,0.02270348147447416
GO:1903573~negative regulation of response to endoplasmic reticulum stress,negative regulation of response to endoplasmic reticulum stress,"""Any process that stops, prevents or reduces the frequency, rate or extent of a response to endoplasmic reticulum stress."" [GO_REF:0000058, GOC:bf, GOC:PARL, GOC:TermGenie, PMID:11381086]",GOTERM_BP_DIRECT,1,50.0,0.02270348147447416,SYVN1,2,1,2,193.0,0.02270348147447416
GO:1905897~regulation of response to endoplasmic reticulum stress,regulation of response to endoplasmic reticulum stress,"""Any process that modulates the frequency, rate or extent of response to endoplasmic reticulum stress."" [GO_REF:0000058, GOC:aruk, GOC:bc, GOC:TermGenie, PMID:21803450]",GOTERM_BP_DIRECT,1,50.0,0.02270348147447416,SYVN1,2,1,2,193.0,0.02270348147447416
GO:0009057~macromolecule catabolic process,macromolecule catabolic process,"""The chemical reactions and pathways resulting in the breakdown of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:mah]",GOTERM_BP_DIRECT,2,100.0,0.02270348147447416,"UBE2G1,SYVN1",2,2,54,14.296296296296296,0.02270348147447416
GO:0032527~protein exit from endoplasmic reticulum,protein exit from endoplasmic reticulum,"""The directed movement of proteins from the endoplasmic reticulum."" [GOC:rb]",GOTERM_BP_DIRECT,1,50.0,0.02270348147447416,SYVN1,2,1,2,193.0,0.02270348147447416
WP:WP2371~Parkinson 39 s disease pathway,Parkinson 39 s disease pathway,Parkinson 39 s disease pathway,WIKIPATHWAYS,1,50.0,0.023240458861716662,UBE2G1,2,1,6,64.33333333333333,0.023240458861716662
WP:WP2359~Parkin ubiquitin proteasomal system pathway,Parkin ubiquitin proteasomal system pathway,Parkin ubiquitin proteasomal system pathway,WIKIPATHWAYS,1,50.0,0.023240458861716662,UBE2G1,2,1,3,128.66666666666666,0.023240458861716662
GO:0006508~proteolysis,proteolysis,"""The hydrolysis of proteins into smaller polypeptides and/or amino acids by cleavage of their peptide bonds."" [GOC:bf, GOC:mah]",GOTERM_BP_DIRECT,2,100.0,0.024274450858592315,"UBE2G1,SYVN1",2,2,59,13.084745762711865,0.024274450858592315
GO:0051082~unfolded protein binding,unfolded protein binding,"""Binding to an unfolded protein."" [GOC:ai]",GOTERM_MF_DIRECT,1,50.0,0.02810907230172991,SYVN1,2,1,2,193.0,0.02810907230172991
GO:0061631~ubiquitin conjugating enzyme activity,ubiquitin conjugating enzyme activity,"""Isoenergetic transfer of ubiquitin from one protein to another via the reaction X-ubiquitin + Y = Y-ubiquitin + X, where both the X-ubiquitin and Y-ubiquitin linkages are thioester bonds between the C-terminal glycine of ubiquitin and a sulfhydryl side group of a cysteine residue."" [GOC:BioGRID, GOC:dph]",GOTERM_MF_DIRECT,1,50.0,0.02810907230172991,UBE2G1,2,1,2,193.0,0.02810907230172991
REAC:R-HSA-5362768~Hh mutants are degraded by ERAD,Hh mutants are degraded by ERAD,Hh mutants are degraded by ERAD,REACTOME_PATHWAY,1,50.0,0.029363105460361583,SYVN1,2,1,5,77.2,0.029363105460361583
REAC:R-HSA-381119~Unfolded Protein Response (UPR),Unfolded Protein Response (UPR),Unfolded Protein Response (UPR),REACTOME_PATHWAY,1,50.0,0.029363105460361583,SYVN1,2,1,5,77.2,0.029363105460361583
REAC:R-HSA-5358346~Hedgehog ligand biogenesis,Hedgehog ligand biogenesis,Hedgehog ligand biogenesis,REACTOME_PATHWAY,1,50.0,0.029795460079123925,SYVN1,2,1,6,64.33333333333333,0.029795460079123925
REAC:R-HSA-5387390~Hh mutants abrogate ligand secretion,Hh mutants abrogate ligand secretion,Hh mutants abrogate ligand secretion,REACTOME_PATHWAY,1,50.0,0.029795460079123925,SYVN1,2,1,6,64.33333333333333,0.029795460079123925
GO:0070534~protein K63-linked ubiquitination,protein K63-linked ubiquitination,"""A protein ubiquitination process in which a polymer of ubiquitin, formed by linkages between lysine residues at position 63 of the ubiquitin monomers, is added to a protein. K63-linked ubiquitination does not target the substrate protein for degradation, but is involved in several pathways, notably as a signal to promote error-free DNA postreplication repair."" [GOC:mah, PMID:15556404]",GOTERM_BP_DIRECT,1,50.0,0.03160218543981002,UBE2G1,2,1,3,128.66666666666666,0.03160218543981002
GO:0044322~endoplasmic reticulum quality control compartment,endoplasmic reticulum quality control compartment,"""A subcompartment of the endoplasmic reticulum in which proteins with improper or incorrect folding accumulate. Enzymes in this compartment direct proteins with major folding problems to translocation to the cytosol and degradation, and proteins with minor folding problems to the ER, to interact with chaperon proteins."" [PMID:11408579]",GOTERM_CC_DIRECT,1,50.0,0.032547346875687264,SYVN1,2,1,2,193.0,0.032547346875687264
GO:0061650~ubiquitin-like protein conjugating enzyme activity,ubiquitin-like protein conjugating enzyme activity,"""Isoenergetic transfer of a ubiquitin-like protein (ULP) from one protein to another molecule, usually another protein, via the reaction X-SCP + Y = Y-SCP + X, where both the X-SCP and Y-SCP linkages are thioester bonds between the C-terminal amino acid of SCP and a sulfhydryl side group of a cysteine residue."" [GOC:dph]",GOTERM_MF_DIRECT,1,50.0,0.03263643878147616,UBE2G1,2,1,3,128.66666666666666,0.03263643878147616
GO:0019899~enzyme binding,enzyme binding,"""Binding to an enzyme, a protein with catalytic activity."" [GOC:jl]",GOTERM_MF_DIRECT,2,100.0,0.03263643878147616,"UBE2G1,SYVN1",2,2,72,10.722222222222223,0.03263643878147616
GO:0051087~protein-folding chaperone binding,protein-folding chaperone binding,"""Binding to a chaperone protein, a class of proteins that bind to nascent or unfolded polypeptides and ensure correct folding or transport."" [PMID:10585443]",GOTERM_MF_DIRECT,1,50.0,0.03263643878147616,SYVN1,2,1,3,128.66666666666666,0.03263643878147616
KEGG:05012~Parkinson disease,Parkinson disease,Parkinson disease,KEGG_PATHWAY,1,50.0,0.034385507460647134,UBE2G1,2,1,8,48.25,0.034385507460647134
REAC:R-HSA-983169~Class I MHC mediated antigen processing & presentation,Class I MHC mediated antigen processing & presentation,Class I MHC mediated antigen processing & presentation,REACTOME_PATHWAY,1,50.0,0.0362423388641361,UBE2G1,2,1,9,42.88888888888889,0.0362423388641361
REAC:R-HSA-5358351~Signaling by Hedgehog,Signaling by Hedgehog,Signaling by Hedgehog,REACTOME_PATHWAY,1,50.0,0.0362423388641361,SYVN1,2,1,9,42.88888888888889,0.0362423388641361
REAC:R-HSA-983168~Antigen processing: Ubiquitination & Proteasome degradation,Antigen processing: Ubiquitination & Proteasome degradation,Antigen processing: Ubiquitination & Proteasome degradation,REACTOME_PATHWAY,1,50.0,0.0362423388641361,UBE2G1,2,1,9,42.88888888888889,0.0362423388641361
GO:0036503~ERAD pathway,ERAD pathway,"""The protein catabolic pathway which targets endoplasmic reticulum (ER)-resident proteins for degradation by the cytoplasmic proteasome. It begins with recognition of the ER-resident protein, includes retrotranslocation (dislocation) of the protein from the ER to the cytosol, protein modifications necessary for correct substrate transfer (e.g. ubiquitination), transport of the protein to the proteasome, and ends with degradation of the protein by the cytoplasmic proteasome."" [GOC:bf, GOC:PARL, PMID:20940304, PMID:21969857]",GOTERM_BP_DIRECT,1,50.0,0.039301626983328355,SYVN1,2,1,4,96.5,0.039301626983328355
GO:0070059~intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,"""The series of molecular signals in which an intracellular signal is conveyed to trigger the apoptotic death of a cell. The pathway is induced in response to a stimulus indicating endoplasmic reticulum (ER) stress, and ends when the execution phase of apoptosis is triggered. ER stress usually results from the accumulation of unfolded or misfolded proteins in the ER lumen."" [GOC:mah, GOC:mtg_apoptosis, PMID:18701708]",GOTERM_BP_DIRECT,1,50.0,0.039301626983328355,SYVN1,2,1,4,96.5,0.039301626983328355
GO:0140534~endoplasmic reticulum protein-containing complex,endoplasmic reticulum protein-containing complex,"""A protein complex that is part of an endoplasmic reticulum."" [GOC:pg]",GOTERM_CC_DIRECT,1,50.0,0.042690671559041604,SYVN1,2,1,3,128.66666666666666,0.042690671559041604
REAC:R-HSA-446203~Asparagine N-linked glycosylation,Asparagine N-linked glycosylation,Asparagine N-linked glycosylation,REACTOME_PATHWAY,1,50.0,0.04914215439204904,SYVN1,2,1,13,29.69230769230769,0.04914215439204904
