Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
KEGG:03260~Virion - Human immunodeficiency virus,Virion - Human immunodeficiency virus,Virion - Human immunodeficiency virus,KEGG_PATHWAY,1,33.33333333333333,0.013601036269429323,CLEC4M,3,1,1,257.3333333333333,0.013601036269429323
KEGG:03264~Virion - Flavivirus,Virion - Flavivirus,Virion - Flavivirus,KEGG_PATHWAY,1,33.33333333333333,0.013601036269429323,CLEC4M,3,1,1,257.3333333333333,0.013601036269429323
GO:0001618~virus receptor activity,virus receptor activity,"""Combining with a virus component and mediating entry of the virus into the cell."" [GOC:bf, GOC:dph, PMID:7621403, UniProtKB-KW:KW-1183]",GOTERM_MF_DIRECT,1,33.33333333333333,0.015544041450776369,CLEC4M,3,1,1,257.3333333333333,0.015544041450776369
GO:0005537~D-mannose binding,D-mannose binding,"""Binding to mannose, a monosaccharide hexose, stereoisomeric with glucose, that occurs naturally only in polymerized forms called mannans."" [GOC:jl, ISBN:0192800981]",GOTERM_MF_DIRECT,1,33.33333333333333,0.015544041450776369,CLEC4M,3,1,1,257.3333333333333,0.015544041450776369
GO:0016520~growth hormone-releasing hormone receptor activity,growth hormone-releasing hormone receptor activity,"""Combining with growth hormone-releasing hormone to initiate a change in cell activity."" [PMID:12529933]",GOTERM_MF_DIRECT,1,33.33333333333333,0.015544041450776369,TAPT1,3,1,1,257.3333333333333,0.015544041450776369
GO:0030369~ICAM-3 receptor activity,ICAM-3 receptor activity,"""Combining with ICAM-3, intercellular adhesion molecule 3, and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity. ICAM-3, or CD50, are constitutively expressed on monocytes, granulocytes and lymphocytes; on physiological stimulation, they become transiently phosphorylated on serine residues."" [GOC:ai, GOC:signaling, ISBN:0198506732, PMID:7515813]",GOTERM_MF_DIRECT,1,33.33333333333333,0.015544041450776369,CLEC4M,3,1,1,257.3333333333333,0.015544041450776369
GO:0046790~virion binding,virion binding,"""Binding to a virion, either by binding to components of the capsid or the viral envelope."" [GOC:ai]",GOTERM_MF_DIRECT,1,33.33333333333333,0.015544041450776369,CLEC4M,3,1,1,257.3333333333333,0.015544041450776369
GO:0140272~exogenous protein binding,exogenous protein binding,"""Binding to a protein or protein complex from a different species, for example a pathogen molecule binding to a host protein."" [PMID:28861068]",GOTERM_MF_DIRECT,1,33.33333333333333,0.015544041450776369,CLEC4M,3,1,1,257.3333333333333,0.015544041450776369
KEGG:04145~Phagosome,Phagosome,Phagosome,KEGG_PATHWAY,1,33.33333333333333,0.018111193994744406,CLEC4M,3,1,2,128.66666666666666,0.018111193994744406
REAC:R-HSA-9833110~RSV-host interactions,RSV-host interactions,RSV-host interactions,REACTOME_PATHWAY,1,33.33333333333333,0.03104776113384755,CLEC4M,3,1,2,128.66666666666666,0.03104776113384755
REAC:R-HSA-9820952~Respiratory Syncytial Virus Infection Pathway,Respiratory Syncytial Virus Infection Pathway,Respiratory Syncytial Virus Infection Pathway,REACTOME_PATHWAY,1,33.33333333333333,0.03104776113384755,CLEC4M,3,1,2,128.66666666666666,0.03104776113384755
GO:0048306~calcium-dependent protein binding,calcium-dependent protein binding,"""Binding to a protein or protein complex in the presence of calcium."" [GOC:jid, PMID:10485905]",GOTERM_MF_DIRECT,1,33.33333333333333,0.03986675264155221,CLEC4M,3,1,3,85.77777777777777,0.03986675264155221
GO:0042605~peptide antigen binding,peptide antigen binding,"""Binding to an antigen peptide."" [GOC:add, GOC:jl, GOC:rv]",GOTERM_MF_DIRECT,1,33.33333333333333,0.04128962977373174,CLEC4M,3,1,4,64.33333333333333,0.04128962977373174
GO:0048029~monosaccharide binding,monosaccharide binding,"""Binding to a monosaccharide. Monosaccharides are the simplest carbohydrates; they are polyhydroxy aldehydes H[CH(OH)]nC(=O)H or polyhydroxy ketones H[CHOH]nC(=O)[CHOH]mH with three or more carbon atoms. They form the constitutional repeating units of oligo- and polysaccharides."" [GOC:jid]",GOTERM_MF_DIRECT,1,33.33333333333333,0.04128962977373174,CLEC4M,3,1,4,64.33333333333333,0.04128962977373174
GO:0004888~transmembrane signaling receptor activity,transmembrane signaling receptor activity,"""Combining with an extracellular or intracellular signal and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity or state as part of signal transduction."" [GOC:go_curators, Wikipedia:Transmembrane_receptor]",GOTERM_MF_DIRECT,2,66.66666666666666,0.04901859697529142,"TAPT1,CLEC4M",3,2,66,7.797979797979798,0.04901859697529142
