Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
CORUM:7593~AKAP13-MAP2K3-MAP3K20-MAPK14-PKN1 complex,AKAP13-MAP2K3-MAP3K20-MAPK14-PKN1 complex,AKAP13-MAP2K3-MAP3K20-MAPK14-PKN1 complex,CORUM_COMPLEX,1,16.666666666666664,0.010362694300518172,MAPK14,6,1,1,128.66666666666666,0.010362694300518172
CORUM:918~PAR3-PAR6-PALS1 complex,PAR3-PAR6-PALS1 complex,PAR3-PAR6-PALS1 complex,CORUM_COMPLEX,1,16.666666666666664,0.010362694300518172,PALS1,6,1,1,128.66666666666666,0.010362694300518172
"CORUM:848~RICH1/AMOT polarity complex, Flag-Amot precipitated","RICH1/AMOT polarity complex, Flag-Amot precipitated","RICH1/AMOT polarity complex, Flag-Amot precipitated",CORUM_COMPLEX,1,16.666666666666664,0.010362694300518172,PALS1,6,1,1,128.66666666666666,0.010362694300518172
CORUM:461~MPP4-MPP5-CRB1 complex,MPP4-MPP5-CRB1 complex,MPP4-MPP5-CRB1 complex,CORUM_COMPLEX,1,16.666666666666664,0.010362694300518172,PALS1,6,1,1,128.66666666666666,0.010362694300518172
CORUM:460~CRB1-MPP5-INADL complex,CRB1-MPP5-INADL complex,CRB1-MPP5-INADL complex,CORUM_COMPLEX,1,16.666666666666664,0.010362694300518172,PALS1,6,1,1,128.66666666666666,0.010362694300518172
CORUM:6470~Set1B complex,Set1B complex,Set1B complex,CORUM_COMPLEX,1,16.666666666666664,0.010362694300518172,BOD1L1,6,1,1,128.66666666666666,0.010362694300518172
"CORUM:846~RICH1/AMOT polarity complex, Flag-Rich1 precipitated","RICH1/AMOT polarity complex, Flag-Rich1 precipitated","RICH1/AMOT polarity complex, Flag-Rich1 precipitated",CORUM_COMPLEX,1,16.666666666666664,0.017707016275593773,PALS1,6,1,2,64.33333333333333,0.017707016275593773
CORUM:0000000~CORUM root,CORUM root,CORUM root,CORUM_COMPLEX,3,50.0,0.022192919470668173,"MAPK14,BOD1L1,PALS1",6,3,88,4.386363636363637,0.022192919470668173
GO:1901265~nucleoside phosphate binding,nucleoside phosphate binding,"""Binding to nucleoside phosphate."" [GOC:TermGenie]",GOTERM_MF_DIRECT,4,66.66666666666666,0.023144966847947538,"MAPK14,RASEF,PALS1,RAPGEFL1",6,4,88,5.848484848484848,0.023144966847947538
GO:0000166~nucleotide binding,nucleotide binding,"""Binding to a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose."" [GOC:mah, ISBN:0198547684]",GOTERM_MF_DIRECT,4,66.66666666666666,0.023144966847947538,"MAPK14,RASEF,PALS1,RAPGEFL1",6,4,88,5.848484848484848,0.023144966847947538
GO:0032555~purine ribonucleotide binding,purine ribonucleotide binding,"""Binding to a purine ribonucleotide, any compound consisting of a purine ribonucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose moiety."" [GOC:mah]",GOTERM_MF_DIRECT,4,66.66666666666666,0.023144966847947538,"MAPK14,RASEF,PALS1,RAPGEFL1",6,4,81,6.353909465020576,0.023144966847947538
GO:0032553~ribonucleotide binding,ribonucleotide binding,"""Binding to a ribonucleotide, any compound consisting of a ribonucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose moiety."" [GOC:mah]",GOTERM_MF_DIRECT,4,66.66666666666666,0.023144966847947538,"MAPK14,RASEF,PALS1,RAPGEFL1",6,4,82,6.276422764227641,0.023144966847947538
GO:0017076~purine nucleotide binding,purine nucleotide binding,"""Binding to a purine nucleotide, a compound consisting of a purine nucleoside esterified with (ortho)phosphate."" [GOC:ai]",GOTERM_MF_DIRECT,4,66.66666666666666,0.023144966847947538,"MAPK14,RASEF,PALS1,RAPGEFL1",6,4,84,6.1269841269841265,0.023144966847947538
GO:0035639~purine ribonucleoside triphosphate binding,purine ribonucleoside triphosphate binding,"""Binding to a purine ribonucleoside triphosphate, a compound consisting of a purine base linked to a ribose sugar esterified with triphosphate on the sugar."" [GOC:BHF, GOC:ebc, ISBN:0198506732]",GOTERM_MF_DIRECT,4,66.66666666666666,0.023144966847947538,"MAPK14,RASEF,PALS1,RAPGEFL1",6,4,75,6.862222222222222,0.023144966847947538
GO:0097367~carbohydrate derivative binding,carbohydrate derivative binding,"""Binding to a carbohydrate derivative."" [GOC:pr]",GOTERM_MF_DIRECT,4,66.66666666666666,0.025243435865901713,"MAPK14,RASEF,PALS1,RAPGEFL1",6,4,100,5.1466666666666665,0.025243435865901713
GO:1901363~heterocyclic compound binding,heterocyclic compound binding,"""Binding to heterocyclic compound."" [GOC:TermGenie]",GOTERM_MF_DIRECT,4,66.66666666666666,0.025243435865901713,"MAPK14,RASEF,PALS1,RAPGEFL1",6,4,94,5.4751773049645385,0.025243435865901713
GO:0019003~GDP binding,GDP binding,"""Binding to GDP, guanosine 5'-diphosphate."" [GOC:ai]",GOTERM_MF_DIRECT,2,33.33333333333333,0.025243435865901713,"RASEF,RAPGEFL1",6,2,12,21.444444444444443,0.025243435865901713
GO:0043168~anion binding,anion binding,"""Binding to an anion, a charged atom or group of atoms with a net negative charge."" [GOC:jl]",GOTERM_MF_DIRECT,4,66.66666666666666,0.026396020388912266,"MAPK14,RASEF,PALS1,RAPGEFL1",6,4,104,4.948717948717948,0.026396020388912266
GO:0051525~NFAT protein binding,NFAT protein binding,"""Binding to NFAT (nuclear factor of activated T cells) proteins, a family of transcription factors. NFAT proteins have crucial roles in the development and function of the immune system."" [PMID:15928679]",GOTERM_MF_DIRECT,1,16.666666666666664,0.04184934236747723,MAPK14,6,1,1,128.66666666666666,0.04184934236747723
GO:0004708~MAP kinase kinase activity,MAP kinase kinase activity,"""Catalysis of the concomitant phosphorylation of threonine (T) and tyrosine (Y) residues in a T-X-Y motif in the activation loop of a MAP kinase (MAPK) substrate."" [PMID:12623839, PMID:38270553]",GOTERM_MF_DIRECT,1,16.666666666666664,0.04184934236747723,MAPK14,6,1,1,128.66666666666666,0.04184934236747723
GO:0048273~mitogen-activated protein kinase p38 binding,mitogen-activated protein kinase p38 binding,"""Binding to mitogen-activated protein kinase p38, an enzyme that catalyzes the transfer of phosphate from ATP to hydroxyl side chains on proteins in response to mitogen activation."" [GOC:curators, PMID:17827184]",GOTERM_MF_DIRECT,1,16.666666666666664,0.04184934236747723,MAPK14,6,1,1,128.66666666666666,0.04184934236747723
