Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
CORUM:6740~AURKA-INPP5E complex,AURKA-INPP5E complex,AURKA-INPP5E complex,CORUM_COMPLEX,1,33.33333333333333,0.005829015544041138,INPP5E,3,1,1,257.3333333333333,0.005829015544041138
CORUM:6741~INPP5E-PDE6D-RPGR complex,INPP5E-PDE6D-RPGR complex,INPP5E-PDE6D-RPGR complex,CORUM_COMPLEX,1,33.33333333333333,0.005829015544041138,INPP5E,3,1,1,257.3333333333333,0.005829015544041138
"GO:0106019~phosphatidylinositol-4,5-bisphosphate phosphatase activity","phosphatidylinositol-4,5-bisphosphate phosphatase activity","""Catalysis of the reaction: 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate + H2O = 1-phosphatidyl-1D-myo-inositol phosphate + phosphate."" [GOC:hjd]",GOTERM_MF_DIRECT,1,33.33333333333333,0.023285820850385663,INPP5E,3,1,2,128.66666666666666,0.023285820850385663
"GO:0106018~phosphatidylinositol-3,5-bisphosphate phosphatase activity","phosphatidylinositol-3,5-bisphosphate phosphatase activity","""Catalysis of the reaction: 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate + H2O = 1-phosphatidyl-1D-myo-inositol phosphate + phosphate."" [GOC:hjd]",GOTERM_MF_DIRECT,1,33.33333333333333,0.023285820850385663,INPP5E,3,1,2,128.66666666666666,0.023285820850385663
GO:0052866~phosphatidylinositol phosphate phosphatase activity,phosphatidylinositol phosphate phosphatase activity,"""Catalysis of the reaction: phosphatidylinositol phosphate(n) + H2O = phosphatidylinositol phosphate(n-1) + phosphate. This reaction is the removal of a phosphate group from a phosphatidylinositol phosphate."" [GOC:ai]",GOTERM_MF_DIRECT,1,33.33333333333333,0.023285820850385663,INPP5E,3,1,2,128.66666666666666,0.023285820850385663
GO:0052745~inositol phosphate phosphatase activity,inositol phosphate phosphatase activity,"""Catalysis of the reaction: inositol phosphate(n) + H2O = inositol phosphate(n-1) + phosphate. This reaction is the removal of a phosphate group from an inositol phosphate."" [GOC:ai]",GOTERM_MF_DIRECT,1,33.33333333333333,0.023285820850385663,INPP5E,3,1,1,257.3333333333333,0.023285820850385663
"GO:0043813~phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity","phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity","""Catalysis of the reaction: phosphatidylinositol-3,5-bisphosphate + H2O = phosphatidylinositol-3-phosphate + orthophosphate."" [PMID:10806194, PMID:16607019, RHEA:32955]",GOTERM_MF_DIRECT,1,33.33333333333333,0.023285820850385663,INPP5E,3,1,2,128.66666666666666,0.023285820850385663
"GO:0004439~phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity","phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity","""Catalysis of the reaction: 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate + H2O = 1-phosphatidyl-1D-myo-inositol 4-phosphate + phosphate."" [RHEA:22764]",GOTERM_MF_DIRECT,1,33.33333333333333,0.023285820850385663,INPP5E,3,1,2,128.66666666666666,0.023285820850385663
GO:0034594~phosphatidylinositol trisphosphate phosphatase activity,phosphatidylinositol trisphosphate phosphatase activity,"""Catalysis of the reaction: phosphatidylinositol trisphosphate + H2O = phosphatidylinositol bisphosphate + phosphate."" [GOC:mah]",GOTERM_MF_DIRECT,1,33.33333333333333,0.023285820850385663,INPP5E,3,1,1,257.3333333333333,0.023285820850385663
GO:0034593~phosphatidylinositol bisphosphate phosphatase activity,phosphatidylinositol bisphosphate phosphatase activity,"""Catalysis of the reaction: 1-phosphatidyl-1D-myo-inositol bisphosphate + H2O = phosphatidylinositol phosphate + phosphate."" [GOC:mah]",GOTERM_MF_DIRECT,1,33.33333333333333,0.023285820850385663,INPP5E,3,1,2,128.66666666666666,0.023285820850385663
