Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
HP:0040084~Abnormal circulating renin concentration,Abnormal circulating renin concentration,"A deviation from the normal concentration of renin in the blood, a central hormone in the control of blood pressure and various other physiological functions.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04458986971350574,CASR,2,1,3,128.66666666666666,0.04458986971350574
HP:0040148~Cortical myoclonus,Cortical myoclonus,"Cortical myoclonus mainly affects the distal upper limbs and face, which reflects the largest cortical representations of these body areas. It is often focal, but may be multifocal, bilateral or generalized, as a consequence of intracortical and transcallosal spreading of abnormal activity. It typically occurs on voluntary action and may affect speech and gait. Cortical myoclonic jerks are stimulus sensitive, typically to touch, but sensitivity to visual stimuli is also described. Most patients with cortical myoclonus have both positive myoclonus and NM, occurring either independently or together as a complex of the two kinds of myoclonus. If cortical myoclonus is prolonged and lasts for hours, days or weeks, it is called epilepsia partials continua and is considered to be a rare form of focal epileptic status. Focal cortical myoclonus almost always points to an underlining lesion of the sensori-motor cortex, which produces hyperexcitability (e.g. vascular, inflammatory or neoplastic).",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04458986971350574,CASR,2,1,1,386.0,0.04458986971350574
HP:0012607~Abnormal urine magnesium concentration,Abnormal urine magnesium concentration,An abnormal concentration of magnesium the urine.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04458986971350574,CASR,2,1,1,386.0,0.04458986971350574
HP:0012608~Hypermagnesiuria,Hypermagnesiuria,An increased concentration of magnesium the urine.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04458986971350574,CASR,2,1,1,386.0,0.04458986971350574
HP:0003165~Elevated circulating parathyroid hormone level,Elevated circulating parathyroid hormone level,An abnormal increased concentration of parathyroid hormone.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04458986971350574,CASR,2,1,3,128.66666666666666,0.04458986971350574
HP:0100733~Neoplasm of the parathyroid gland,Neoplasm of the parathyroid gland,A tumor (abnormal growth of tissue) of the parathyroid gland.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04458986971350574,CASR,2,1,1,386.0,0.04458986971350574
HP:0000103~Polyuria,Polyuria,An increased rate of urine production.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04458986971350574,CASR,2,1,3,128.66666666666666,0.04458986971350574
HP:0000787~Nephrolithiasis,Nephrolithiasis,The presence of calculi (stones) in the kidneys.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04458986971350574,CASR,2,1,3,128.66666666666666,0.04458986971350574
HP:0000828~Abnormality of the parathyroid gland,Abnormality of the parathyroid gland,An abnormality of the parathyroid gland.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04458986971350574,CASR,2,1,3,128.66666666666666,0.04458986971350574
HP:0000843~Hyperparathyroidism,Hyperparathyroidism,Excessive production of parathyroid hormone (PTH) by the parathyroid glands.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04458986971350574,CASR,2,1,2,193.0,0.04458986971350574
HP:0000848~Increased circulating renin concentration,Increased circulating renin concentration,An increased level of renin in the blood.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04458986971350574,CASR,2,1,3,128.66666666666666,0.04458986971350574
HP:0001281~Tetany,Tetany,A condition characterized by intermittent involuntary contraction of muscles (spasms) related to hypocalcemia or occasionally magnesium deficiency.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04458986971350574,CASR,2,1,2,193.0,0.04458986971350574
HP:0001733~Pancreatitis,Pancreatitis,The presence of inflammation in the pancreas.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04458986971350574,CASR,2,1,3,128.66666666666666,0.04458986971350574
HP:0001959~Polydipsia,Polydipsia,Excessive thirst manifested by excessive fluid intake.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04458986971350574,CASR,2,1,3,128.66666666666666,0.04458986971350574
HP:0003398~Abnormal synaptic transmission at the neuromuscular junction,Abnormal synaptic transmission at the neuromuscular junction,"Any abnormality of the neuromuscular junction, which is the synapse between the motor end plate of a motor neuron and the skeletal muscle fibers.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04458986971350574,CASR,2,1,3,128.66666666666666,0.04458986971350574
HP:0002356~Writer's cramp,Writer's cramp,"A focal dystonia of the fingers, hand, and/or forearm that appears when the affected person attempts to do a task that requires fine motor movements such as writing or playing a musical instrument.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04458986971350574,CASR,2,1,1,386.0,0.04458986971350574
HP:0002135~Basal ganglia calcification,Basal ganglia calcification,The presence of calcium deposition affecting one or more structures of the basal ganglia.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04458986971350574,CASR,2,1,1,386.0,0.04458986971350574
HP:0003025~Metaphyseal irregularity,Metaphyseal irregularity,Irregularity of the normally smooth surface of the metaphyses.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04458986971350574,CASR,2,1,2,193.0,0.04458986971350574
HP:0002897~Parathyroid adenoma,Parathyroid adenoma,A benign tumor of the parathyroid gland that can cause hyperparathyroidism.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04458986971350574,CASR,2,1,1,386.0,0.04458986971350574
HP:0003127~Hypocalciuria,Hypocalciuria,An abnormally decreased calcium concentration in the urine.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04458986971350574,CASR,2,1,2,193.0,0.04458986971350574
HP:0002905~Hyperphosphatemia,Hyperphosphatemia,An abnormally increased phosphate concentration in the blood.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04458986971350574,CASR,2,1,3,128.66666666666666,0.04458986971350574
HP:0002917~Hypomagnesemia,Hypomagnesemia,An abnormally decreased magnesium concentration in the blood.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04458986971350574,CASR,2,1,3,128.66666666666666,0.04458986971350574
HP:0002918~Hypermagnesemia,Hypermagnesemia,An abnormally increased magnesium concentration in the blood.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04458986971350574,CASR,2,1,1,386.0,0.04458986971350574
HP:0002384~Focal impaired awareness seizure,Focal impaired awareness seizure,Focal impaired awareness seizure (or focal seizure with impaired or lost awareness) is a type of focal-onset seizure characterized by some degree (which may be partial) of impairment of the person's awareness of themselves or their surroundings at any point during the seizure.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04458986971350574,CASR,2,1,3,128.66666666666666,0.04458986971350574
HP:0003072~Hypercalcemia,Hypercalcemia,An abnormally increased calcium concentration in the blood.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04458986971350574,CASR,2,1,3,128.66666666666666,0.04458986971350574
HP:0003109~Hyperphosphaturia,Hyperphosphaturia,An increased excretion of phosphates in the urine.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04458986971350574,CASR,2,1,1,386.0,0.04458986971350574
KEGG:04621~NOD-like receptor signaling pathway,NOD-like receptor signaling pathway,NOD-like receptor signaling pathway,KEGG_PATHWAY,1,50.0,0.046299469768754986,CASR,2,1,12,32.166666666666664,0.046299469768754986
"KEGG:04928~Parathyroid hormone synthesis, secretion and action","Parathyroid hormone synthesis, secretion and action","Parathyroid hormone synthesis, secretion and action",KEGG_PATHWAY,1,50.0,0.046299469768754986,CASR,2,1,9,42.88888888888889,0.046299469768754986
HP:0100530~Abnormal circulating calcium-phosphate regulating hormone concentration,Abnormal circulating calcium-phosphate regulating hormone concentration,Any deviation from the normal concentration in the blood circulation of a hormone that is involved in the regulation of phosphate and calcium.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04899094776315169,CASR,2,1,4,96.5,0.04899094776315169
HP:0032894~Seizure precipitated by febrile infection,Seizure precipitated by febrile infection,"Any form of seizure occurring at the time of a fever (temperature at or above 38.0 degrees Celcius) without infection of the central nervous system, and without an alternative cause such as severe metabolic derangement, occurring at any age.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04899094776315169,CASR,2,1,4,96.5,0.04899094776315169
HP:0002373~Febrile seizure (within the age range of 3 months to 6 years),Febrile seizure (within the age range of 3 months to 6 years),"A febrile seizure is any type of seizure (most often a generalized tonic-clonic seizure) occurring with fever (at least 38 degrees Celsius) but in the absence of central nervous system infection, severe metabolic disturbance or other alternative precipitant in children between the ages of 3 months and 6 years.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04899094776315169,CASR,2,1,4,96.5,0.04899094776315169
HP:0011036~Abnormality of renal excretion,Abnormality of renal excretion,An altered ability of the kidneys to void urine and/or specific substances.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04899094776315169,CASR,2,1,4,96.5,0.04899094776315169
HP:0001974~Increased total leukocyte count,Increased total leukocyte count,An abnormal increase in the number of leukocytes in the blood.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04899094776315169,CASR,2,1,4,96.5,0.04899094776315169
HP:0002148~Hypophosphatemia,Hypophosphatemia,An abnormally decreased phosphate concentration in the blood.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04899094776315169,CASR,2,1,4,96.5,0.04899094776315169
HP:0012590~Abnormal urine output,Abnormal urine output,An abnormal amount of urine production.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04899094776315169,CASR,2,1,4,96.5,0.04899094776315169
HP:0002789~Tachypnea,Tachypnea,Very rapid breathing.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04899094776315169,CASR,2,1,4,96.5,0.04899094776315169
HP:0032892~Infection-related seizure,Infection-related seizure,"Seizure associated with a presumed or proven infection (excluding infection of the central nervous system) or inflammatory state without an alternative precipitant such as metabolic derangement, and regardless of the presence or absence of a fever.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04899094776315169,CASR,2,1,4,96.5,0.04899094776315169
HP:0003457~EMG abnormality,EMG abnormality,Abnormal results of investigations using electromyography (EMG).,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04899094776315169,CASR,2,1,4,96.5,0.04899094776315169
