Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
REAC:R-HSA-9033241~Peroxisomal protein import,Peroxisomal protein import,Peroxisomal protein import,REACTOME_PATHWAY,1,50.0,0.014415031955001063,PIPOX,2,1,3,128.66666666666666,0.014415031955001063
"GO:0016647~oxidoreductase activity, acting on the CH-NH group of donors, oxygen as acceptor","oxidoreductase activity, acting on the CH-NH group of donors, oxygen as acceptor","""Catalysis of an oxidation-reduction (redox) reaction in which a CH-NH group acts as a hydrogen or electron donor and reduces oxygen."" [GOC:jl]",GOTERM_MF_DIRECT,1,50.0,0.01702442635085128,PIPOX,2,1,1,386.0,0.01702442635085128
GO:0032089~NACHT domain binding,NACHT domain binding,"""Binding to a NACHT (NAIP, CIITA, HET-E and TP1) domain. The NACHT domain consists of seven distinct conserved motifs, including an ATP/GTPase specific P-loop, a Mg2+-binding site and five more specific motifs."" [GOC:rl]",GOTERM_MF_DIRECT,1,50.0,0.01702442635085128,CARD8,2,1,1,386.0,0.01702442635085128
GO:0140608~cysteine-type endopeptidase activator activity,cysteine-type endopeptidase activator activity,"""Binds to and increases the activity of a cysteine-type endopeptidase."" [PMID:32558991]",GOTERM_MF_DIRECT,1,50.0,0.01702442635085128,CARD8,2,1,1,386.0,0.01702442635085128
GO:0038187~pattern recognition receptor activity,pattern recognition receptor activity,"""Combining with a pathogen-associated molecular pattern (PAMP), a structure conserved among microbial species to initiate an innate immune response."" [GOC:ar, GOC:bf]",GOTERM_MF_DIRECT,1,50.0,0.01702442635085128,CARD8,2,1,1,386.0,0.01702442635085128
GO:0008115~sarcosine oxidase activity,sarcosine oxidase activity,"""Catalysis of the reaction: H2O + O2 + sarcosine = formaldehyde + glycine + H2O2."" [EC:1.5.3.1, RHEA:13313]",GOTERM_MF_DIRECT,1,50.0,0.01702442635085128,PIPOX,2,1,1,386.0,0.01702442635085128
GO:0050031~L-pipecolate oxidase activity,L-pipecolate oxidase activity,"""Catalysis of the reaction: L-pipecolate + O2 = 2,3,4,5-tetrahydropyridine-2-carboxylate + H2O2 + H+. Delta1-piperideine-6-carboxylate is also known as 2,3,4,5-tetrahydropyridine-2-carboxylate."" [EC:1.5.3.7, RHEA:11992]",GOTERM_MF_DIRECT,1,50.0,0.01702442635085128,PIPOX,2,1,1,386.0,0.01702442635085128
"GO:0016645~oxidoreductase activity, acting on the CH-NH group of donors","oxidoreductase activity, acting on the CH-NH group of donors","""Catalysis of an oxidation-reduction (redox) reaction in which a CH-NH group acts as a hydrogen or electron donor and reduces a hydrogen or electron acceptor."" [GOC:ai]",GOTERM_MF_DIRECT,1,50.0,0.01702442635085128,PIPOX,2,1,1,386.0,0.01702442635085128
GO:0072559~NLRP3 inflammasome complex,NLRP3 inflammasome complex,"""An inflammasome complex that consists of three components, NLRP3 (NALP3), PYCARD and caspase-1. It is activated upon exposure to whole pathogens, as well as a number of structurally diverse pathogen- and danger-associated molecular patterns (PAMPs and DAMPs) and environmental irritants. Whole pathogens demonstrated to activate the NLRP3 inflammasome complex include the fungi Candida albicans and Saccharomyces cerevisiae, bacteria that produce pore-forming toxins, including Listeria monocytogenes and Staphylococcus aureus, and viruses such as Sendai virus, adenovirus, and influenza virus."" [GOC:add, GOC:BHF, GOC:vp, PMID:20303873]",GOTERM_CC_DIRECT,1,50.0,0.01986183074265983,CARD8,2,1,1,386.0,0.01986183074265983
GO:0140634~CARD8 inflammasome complex,CARD8 inflammasome complex,"""An inflammasome complex that consists of CARD8 and CASP1."" [PMID:33420028, PMID:33420033, PMID:33542150]",GOTERM_CC_DIRECT,1,50.0,0.01986183074265983,CARD8,2,1,1,386.0,0.01986183074265983
GO:0061702~canonical inflammasome complex,canonical inflammasome complex,"""A cytosolic protein complex that is capable of activating caspase-1."" [GOC:dph, PMID:17599095]",GOTERM_CC_DIRECT,1,50.0,0.01986183074265983,CARD8,2,1,1,386.0,0.01986183074265983
REAC:R-HSA-109606~Intrinsic Pathway for Apoptosis,Intrinsic Pathway for Apoptosis,Intrinsic Pathway for Apoptosis,REACTOME_PATHWAY,1,50.0,0.025177163766859717,CARD8,2,1,6,64.33333333333333,0.025177163766859717
GO:0050700~CARD domain binding,CARD domain binding,"""Binding to a CARD (N-terminal caspase recruitment) domain, a protein-protein interaction domain that belongs to the death domain-fold superfamily. These protein molecule families are similar in structure with each consisting of six or seven anti-parallel alpha-helices that form highly specific homophilic interactions between signaling partners. CARD exists in the N-terminal prodomains of several caspases and in apoptosis-regulatory proteins and mediates the assembly of CARD-containing proteins that participate in activation or suppression of CARD carrying members of the caspase family."" [PMID:12054670]",GOTERM_MF_DIRECT,1,50.0,0.026465266903967923,CARD8,2,1,2,193.0,0.026465266903967923
GO:0061133~endopeptidase activator activity,endopeptidase activator activity,"""Binds to and increases the activity of an endopeptidase."" [GOC:dph, GOC:tb]",GOTERM_MF_DIRECT,1,50.0,0.026465266903967923,CARD8,2,1,2,193.0,0.026465266903967923
HP:0032564~Ileitis,Ileitis,Inflammation of the ileum.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.02653718339012001,CARD8,2,1,2,193.0,0.02653718339012001
HP:0033117~Duodenitis,Duodenitis,Inflammation of the lining of the upper small intestine (duodenum).,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.02653718339012001,CARD8,2,1,1,386.0,0.02653718339012001
HP:0033256~Pancolitis,Pancolitis,Inflammation of the entire colon.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.02653718339012001,CARD8,2,1,1,386.0,0.02653718339012001
HP:0005263~Gastritis,Gastritis,The presence of inflammation of the gastric mucous membrane.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.02653718339012001,CARD8,2,1,2,193.0,0.02653718339012001
HP:0100633~Esophagitis,Esophagitis,Inflammation of the esophagus.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.02653718339012001,CARD8,2,1,1,386.0,0.02653718339012001
HP:0025085~Bloody diarrhea,Bloody diarrhea,Passage of many stools containing blood.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.02653718339012001,CARD8,2,1,2,193.0,0.02653718339012001
HP:0002243~Protein-losing enteropathy,Protein-losing enteropathy,Abnormal loss of protein from the digestive tract related to excessive leakage of plasma proteins into the lumen of the gastrointestinal tract.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.02653718339012001,CARD8,2,1,1,386.0,0.02653718339012001
HP:0004295~Abnormal gastric mucosa morphology,Abnormal gastric mucosa morphology,An abnormality of the gastric mucous membrane.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.02653718339012001,CARD8,2,1,2,193.0,0.02653718339012001
REAC:R-HSA-5357801~Programmed Cell Death,Programmed Cell Death,Programmed Cell Death,REACTOME_PATHWAY,1,50.0,0.030153625934961237,CARD8,2,1,9,42.88888888888889,0.030153625934961237
REAC:R-HSA-109581~Apoptosis,Apoptosis,Apoptosis,REACTOME_PATHWAY,1,50.0,0.030153625934961237,CARD8,2,1,9,42.88888888888889,0.030153625934961237
HP:0002028~Chronic diarrhea,Chronic diarrhea,"The presence of chronic diarrhea, which is usually taken to mean diarrhea that has persisted for over 4 weeks.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.031823955162194655,CARD8,2,1,3,128.66666666666666,0.031823955162194655
HP:0002583~Colitis,Colitis,"Colitis refers to an inflammation of the colon and is often used to describe an inflammation of the large intestine (colon, cecum and rectum). Colitides may be acute and self-limited or chronic, and broadly fit into the category of digestive diseases.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.031823955162194655,CARD8,2,1,3,128.66666666666666,0.031823955162194655
GO:0008656~cysteine-type endopeptidase activator activity involved in apoptotic process,cysteine-type endopeptidase activator activity involved in apoptotic process,"""Binds to and increases the rate of proteolysis catalyzed by a cysteine-type endopeptidase involved in the apoptotic process."" [GOC:mah, GOC:mtg_apoptosis]",GOTERM_MF_DIRECT,1,50.0,0.03245902300356882,CARD8,2,1,3,128.66666666666666,0.03245902300356882
GO:0043028~cysteine-type endopeptidase regulator activity involved in apoptotic process,cysteine-type endopeptidase regulator activity involved in apoptotic process,"""Binds to and modulates the activity of a cysteine-type endopeptidase involved in the apoptotic process."" [GOC:jl, GOC:mtg_apoptosis, PMID:14744432, Wikipedia:Caspase]",GOTERM_MF_DIRECT,1,50.0,0.03245902300356882,CARD8,2,1,3,128.66666666666666,0.03245902300356882
REAC:R-HSA-71291~Metabolism of amino acids and derivatives,Metabolism of amino acids and derivatives,Metabolism of amino acids and derivatives,REACTOME_PATHWAY,1,50.0,0.03346034690160857,PIPOX,2,1,11,35.09090909090909,0.03346034690160857
GO:0031907~microbody lumen,microbody lumen,"""The volume enclosed by the membranes of a microbody."" [GOC:mah]",GOTERM_CC_DIRECT,1,50.0,0.03570492530392571,PIPOX,2,1,3,128.66666666666666,0.03570492530392571
GO:0005782~peroxisomal matrix,peroxisomal matrix,"""The volume contained within the membranes of a peroxisome; in many cells the matrix contains a crystalloid core largely composed of urate oxidase."" [GOC:curators, ISBN:0815316194]",GOTERM_CC_DIRECT,1,50.0,0.03570492530392571,PIPOX,2,1,3,128.66666666666666,0.03570492530392571
HP:0002246~Abnormal duodenum morphology,Abnormal duodenum morphology,"An abnormality of the duodenum, i.e., the first section of the small intestine.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.0385494427348436,CARD8,2,1,4,96.5,0.0385494427348436
GO:0016504~peptidase activator activity,peptidase activator activity,"""Binds to and increases the activity of a peptidase."" [GOC:ai]",GOTERM_MF_DIRECT,1,50.0,0.039620616967847896,CARD8,2,1,5,77.2,0.039620616967847896
GO:0016505~peptidase activator activity involved in apoptotic process,peptidase activator activity involved in apoptotic process,"""Binds to and increases the activity of a peptidase that is involved in the apoptotic process."" [GOC:BHF, GOC:mah, GOC:mtg_apoptosis, GOC:rl]",GOTERM_MF_DIRECT,1,50.0,0.039620616967847896,CARD8,2,1,4,96.5,0.039620616967847896
GO:0004197~cysteine-type endopeptidase activity,cysteine-type endopeptidase activity,"""Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a mechanism in which the sulfhydryl group of a cysteine residue at the active center acts as a nucleophile."" [GOC:mah, https://www.ebi.ac.uk/merops/about/glossary.shtml#CATTYPE, https://www.ebi.ac.uk/merops/about/glossary.shtml#ENDOPEPTIDASE]",GOTERM_MF_DIRECT,1,50.0,0.039620616967847896,CARD8,2,1,5,77.2,0.039620616967847896
GO:0140693~molecular condensate scaffold activity,molecular condensate scaffold activity,"""Binding and bringing together two or more macromolecules in contact, permitting those molecules to organize as a molecular condensate."" [PMID:28225081]",GOTERM_MF_DIRECT,1,50.0,0.039620616967847896,CARD8,2,1,5,77.2,0.039620616967847896
HP:0002037~Inflammation of the large intestine,Inflammation of the large intestine,"Inflammation, or an inflammatory state in the large intestine.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04074695557730176,CARD8,2,1,5,77.2,0.04074695557730176
HP:0004386~Gastrointestinal inflammation,Gastrointestinal inflammation,Inflammation of the alimentary part of the gastrointestinal system.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04074695557730176,CARD8,2,1,5,77.2,0.04074695557730176
GO:0061135~endopeptidase regulator activity,endopeptidase regulator activity,"""Binds to and modulates the activity of a peptidase, any enzyme that hydrolyzes nonterminal peptide bonds in polypeptides."" [GOC:dph, GOC:tb]",GOTERM_MF_DIRECT,1,50.0,0.04192396500544967,CARD8,2,1,6,64.33333333333333,0.04192396500544967
GO:0050660~flavin adenine dinucleotide binding,flavin adenine dinucleotide binding,"""Binding to FAD, flavin-adenine dinucleotide, the coenzyme or the prosthetic group of various flavoprotein oxidoreductase enzymes, in either the oxidized form, FAD, or the reduced form, FADH2."" [GOC:ai, GOC:imk, ISBN:0198506732]",GOTERM_MF_DIRECT,1,50.0,0.04192396500544967,PIPOX,2,1,6,64.33333333333333,0.04192396500544967
GO:0005777~peroxisome,peroxisome,"""A small organelle enclosed by a single membrane, and found in most eukaryotic cells. Contains peroxidases and other enzymes involved in a variety of metabolic processes including free radical detoxification, lipid catabolism and biosynthesis, and hydrogen peroxide metabolism."" [GOC:pm, PMID:9302272, UniProtKB-KW:KW-0576]",GOTERM_CC_DIRECT,1,50.0,0.042450661036979885,PIPOX,2,1,5,77.2,0.042450661036979885
GO:0042579~microbody,microbody,"""Cytoplasmic organelles, spherical or oval in shape, that are bounded by a single membrane and contain oxidative enzymes, especially those utilizing hydrogen peroxide (H2O2)."" [ISBN:0198506732]",GOTERM_CC_DIRECT,1,50.0,0.042450661036979885,PIPOX,2,1,5,77.2,0.042450661036979885
HP:0001549~Abnormal ileum morphology,Abnormal ileum morphology,Abnormal ileum morphology,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04537422920620872,CARD8,2,1,6,64.33333333333333,0.04537422920620872
KEGG:04621~NOD-like receptor signaling pathway,NOD-like receptor signaling pathway,NOD-like receptor signaling pathway,KEGG_PATHWAY,1,50.0,0.046299469768754986,CARD8,2,1,12,32.166666666666664,0.046299469768754986
HP:0002031~Abnormal esophagus morphology,Abnormal esophagus morphology,A structural abnormality of the esophagus.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.049375348615284226,CARD8,2,1,7,55.142857142857146,0.049375348615284226
