Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
CORUM:6975~JUN-FBW7-PRR7 complex,JUN-FBW7-PRR7 complex,JUN-FBW7-PRR7 complex,CORUM_COMPLEX,1,16.666666666666664,0.010362694300518172,JUN,6,1,1,128.66666666666666,0.010362694300518172
CORUM:6092~c-Jun-ATF3 complex,c-Jun-ATF3 complex,c-Jun-ATF3 complex,CORUM_COMPLEX,1,16.666666666666664,0.010362694300518172,JUN,6,1,1,128.66666666666666,0.010362694300518172
CORUM:2708~SMAD3-SMAD4-cJUN complex,SMAD3-SMAD4-cJUN complex,SMAD3-SMAD4-cJUN complex,CORUM_COMPLEX,1,16.666666666666664,0.010362694300518172,JUN,6,1,1,128.66666666666666,0.010362694300518172
CORUM:2695~ETS2-FOS-JUN complex,ETS2-FOS-JUN complex,ETS2-FOS-JUN complex,CORUM_COMPLEX,1,16.666666666666664,0.010362694300518172,JUN,6,1,1,128.66666666666666,0.010362694300518172
CORUM:2694~ERG-JUN-FOS DNA-protein complex,ERG-JUN-FOS DNA-protein complex,ERG-JUN-FOS DNA-protein complex,CORUM_COMPLEX,1,16.666666666666664,0.010362694300518172,JUN,6,1,1,128.66666666666666,0.010362694300518172
CORUM:2693~NFAT-JUN-FOS DNA-protein complex,NFAT-JUN-FOS DNA-protein complex,NFAT-JUN-FOS DNA-protein complex,CORUM_COMPLEX,1,16.666666666666664,0.010362694300518172,JUN,6,1,1,128.66666666666666,0.010362694300518172
CORUM:2692~SMAD3-SMAD4-cJun-cFos complex,SMAD3-SMAD4-cJun-cFos complex,SMAD3-SMAD4-cJun-cFos complex,CORUM_COMPLEX,1,16.666666666666664,0.010362694300518172,JUN,6,1,1,128.66666666666666,0.010362694300518172
CORUM:1816~JUN-TCF4-CTNNB1 complex,JUN-TCF4-CTNNB1 complex,JUN-TCF4-CTNNB1 complex,CORUM_COMPLEX,1,16.666666666666664,0.010362694300518172,JUN,6,1,1,128.66666666666666,0.010362694300518172
CORUM:562~LSm2-8 complex,LSm2-8 complex,LSm2-8 complex,CORUM_COMPLEX,1,16.666666666666664,0.010362694300518172,LSM6,6,1,1,128.66666666666666,0.010362694300518172
CORUM:561~LSm1-7 complex,LSm1-7 complex,LSm1-7 complex,CORUM_COMPLEX,1,16.666666666666664,0.010362694300518172,LSM6,6,1,1,128.66666666666666,0.010362694300518172
"CORUM:485~TFIID complex, B-cell specific","TFIID complex, B-cell specific","TFIID complex, B-cell specific",CORUM_COMPLEX,1,16.666666666666664,0.010362694300518172,TAF4B,6,1,1,128.66666666666666,0.010362694300518172
CORUM:6235~c-Fos-c-Jun-SAF-1 complex,c-Fos-c-Jun-SAF-1 complex,c-Fos-c-Jun-SAF-1 complex,CORUM_COMPLEX,1,16.666666666666664,0.010362694300518172,JUN,6,1,1,128.66666666666666,0.010362694300518172
