Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
REAC:R-HSA-446728~Cell junction organization,Cell junction organization,Cell junction organization,REACTOME_PATHWAY,1,50.0,0.02015483558799219,HEYL,2,1,5,77.2,0.02015483558799219
REAC:R-HSA-2871809~FCERI mediated Ca+2 mobilization,FCERI mediated Ca+2 mobilization,FCERI mediated Ca+2 mobilization,REACTOME_PATHWAY,1,50.0,0.026092663902385974,GRAP2,2,1,7,55.142857142857146,0.026092663902385974
REAC:R-HSA-202403~TCR signaling,TCR signaling,TCR signaling,REACTOME_PATHWAY,1,50.0,0.026092663902385974,GRAP2,2,1,7,55.142857142857146,0.026092663902385974
REAC:R-HSA-162582~Signal Transduction,Signal Transduction,Signal Transduction,REACTOME_PATHWAY,2,100.0,0.032264366193951864,"GRAP2,HEYL",2,2,120,6.433333333333334,0.032264366193951864
REAC:R-HSA-2871796~FCERI mediated MAPK activation,FCERI mediated MAPK activation,FCERI mediated MAPK activation,REACTOME_PATHWAY,1,50.0,0.032264366193951864,GRAP2,2,1,9,42.88888888888889,0.032264366193951864
REAC:R-HSA-157118~Signaling by NOTCH,Signaling by NOTCH,Signaling by NOTCH,REACTOME_PATHWAY,1,50.0,0.03348218785911593,HEYL,2,1,10,38.6,0.03348218785911593
WP:WP3863~T cell antigen receptor TCR pathway during Staphylococcus aureus infection,T cell antigen receptor TCR pathway during Staphylococcus aureus infection,T cell antigen receptor TCR pathway during Staphylococcus aureus infection,WIKIPATHWAYS,1,50.0,0.03610478283367949,GRAP2,2,1,6,64.33333333333333,0.03610478283367949
WP:WP5072~Modulators of TCR signaling and T cell activation,Modulators of TCR signaling and T cell activation,Modulators of TCR signaling and T cell activation,WIKIPATHWAYS,1,50.0,0.03610478283367949,GRAP2,2,1,6,64.33333333333333,0.03610478283367949
WP:WP5098~T cell activation SARS CoV 2,T cell activation SARS CoV 2,T cell activation SARS CoV 2,WIKIPATHWAYS,1,50.0,0.03610478283367949,GRAP2,2,1,8,48.25,0.03610478283367949
WP:WP69~T cell receptor signaling,T cell receptor signaling,T cell receptor signaling,WIKIPATHWAYS,1,50.0,0.03610478283367949,GRAP2,2,1,8,48.25,0.03610478283367949
REAC:R-HSA-2454202~Fc epsilon receptor (FCERI) signaling,Fc epsilon receptor (FCERI) signaling,Fc epsilon receptor (FCERI) signaling,REACTOME_PATHWAY,1,50.0,0.04844465284583906,GRAP2,2,1,15,25.733333333333334,0.04844465284583906
