Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
GO:0150146~cell junction disassembly,cell junction disassembly,"""The disaggregation of a cell junction into its constituent components."" [GOC:aruk, PMID:25490267]",GOTERM_BP_DIRECT,1,50.0,0.03735547766414106,C1QL1,2,1,2,193.0,0.03735547766414106
REAC:R-HSA-449836~Other interleukin signaling,Other interleukin signaling,Other interleukin signaling,REACTOME_PATHWAY,1,50.0,0.03875929920767729,IFNLR1,2,1,5,77.2,0.03875929920767729
GO:0150053~cerebellar climbing fiber to Purkinje cell synapse,cerebellar climbing fiber to Purkinje cell synapse,"""A synapse of a climbing fiber onto the dendrites of a Purkinje cell in cerebellum. The climbing fiber originates from the inferior olivary nucleus of the medulla oblongata."" [GOC:aruk, GOC:bc, PMID:19597563, PMID:23811844, PMID:5044254]",GOTERM_CC_DIRECT,1,50.0,0.038834902522126846,C1QL1,2,1,2,193.0,0.038834902522126846
"GO:0098985~asymmetric, glutamatergic, excitatory synapse","asymmetric, glutamatergic, excitatory synapse","""A neuron to neuron synapse with a postsynaptic density, that uses glutamate as a neurotransmitter and whose activity results in excitatory postsynaptic potentials."" [GOC:dos]",GOTERM_CC_DIRECT,1,50.0,0.038834902522126846,C1QL1,2,1,2,193.0,0.038834902522126846
GO:0044301~climbing fiber,climbing fiber,"""The axon of inferior olive neuron that projects to the cerebellar cortex, largely via the inferior cerebellar peduncle. They range in diameter from 1-3 um and are myelinated until they enter the granule cell layer. They give off collaterals to the deep cerebellar nuclei. They synapse extensively with the dendrites of Purkinje cells in the molecular layer, where each fiber branches repeatedly to climb along the Purkinje cell dendritic tree. Each Purkinje cell is innervated by only a single climbing fiber."" [NIF_Subcellular:nlx_subcell_20090203]",GOTERM_CC_DIRECT,1,50.0,0.038834902522126846,C1QL1,2,1,1,386.0,0.038834902522126846
GO:0032002~interleukin-28 receptor complex,interleukin-28 receptor complex,"""A protein complex that binds interleukin-28 and interleukin-29. It is composed of an alpha and a beta receptor subunit (in human IFNLR1/IL28Ralpha & IL10RB) and either Interleukin-28 (IFNL2 or IFNL3) or Interleukin-29 (IFNL1)."" [GOC:rph]",GOTERM_CC_DIRECT,1,50.0,0.038834902522126846,IFNLR1,2,1,1,386.0,0.038834902522126846
GO:0050691~regulation of defense response to virus by host,regulation of defense response to virus by host,"""Any host process that modulates the frequency, rate, or extent of the antiviral response of a host cell or organism."" [GOC:ai, GOC:dph]",GOTERM_BP_DIRECT,1,50.0,0.04126084045419332,IFNLR1,2,1,3,128.66666666666666,0.04126084045419332
GO:0042551~neuron maturation,neuron maturation,"""A developmental process, independent of morphogenetic (shape) change, that is required for a neuron to attain its fully functional state."" [GOC:dph, GOC:jl]",GOTERM_BP_DIRECT,1,50.0,0.04126084045419332,C1QL1,2,1,3,128.66666666666666,0.04126084045419332
GO:0034331~cell junction maintenance,cell junction maintenance,"""The organization process that preserves a cell junction in a stable functional or structural state. A cell junction is a specialized region of connection between two cells or between a cell and the extracellular matrix."" [GOC:dph, GOC:jl, GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.04126084045419332,C1QL1,2,1,3,128.66666666666666,0.04126084045419332
GO:0007612~learning,learning,"""Any process in an organism in which a relatively long-lasting adaptive behavioral change occurs as the result of experience."" [ISBN:0582227089, ISBN:0721662544]",GOTERM_BP_DIRECT,1,50.0,0.04126084045419332,C1QL1,2,1,3,128.66666666666666,0.04126084045419332
GO:0045333~cellular respiration,cellular respiration,"""The enzymatic release of energy from inorganic and organic compounds (especially carbohydrates and fats) which either requires oxygen (aerobic respiration) or does not (anaerobic respiration)."" [GOC:das, ISBN:0140513590, ISBN:0198506732]",GOTERM_BP_DIRECT,1,50.0,0.04126084045419332,IFNLR1,2,1,3,128.66666666666666,0.04126084045419332
GO:0043083~synaptic cleft,synaptic cleft,"""The narrow gap that separates the presynaptic and postsynaptic membranes, into which neurotransmitter is released."" [GOC:jl, PMID:30784960]",GOTERM_CC_DIRECT,1,50.0,0.04657164170077266,C1QL1,2,1,3,128.66666666666666,0.04657164170077266
