Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
KEGG:01240~Biosynthesis of cofactors,Biosynthesis of cofactors,Biosynthesis of cofactors,KEGG_PATHWAY,1,50.0,0.010866716396846953,KYNU,2,1,3,128.66666666666666,0.010866716396846953
KEGG:04918~Thyroid hormone synthesis,Thyroid hormone synthesis,Thyroid hormone synthesis,KEGG_PATHWAY,1,50.0,0.010866716396846953,GSR,2,1,3,128.66666666666666,0.010866716396846953
WP:WP3925~Amino acid metabolism,Amino acid metabolism,Amino acid metabolism,WIKIPATHWAYS,1,50.0,0.010996082068237989,GSR,2,1,3,128.66666666666666,0.010996082068237989
WP:WP408~Oxidative stress response,Oxidative stress response,Oxidative stress response,WIKIPATHWAYS,1,50.0,0.010996082068237989,GSR,2,1,3,128.66666666666666,0.010996082068237989
GO:0034516~response to vitamin B6,response to vitamin B6,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a vitamin B6 stimulus. Vitamin B6 encompasses pyridoxal, pyridoxamine and pyridoxine and the active form, pyridoxal phosphate."" [GOC:mah, GOC:rph]",GOTERM_BP_DIRECT,1,50.0,0.012953367875647714,KYNU,2,1,1,386.0,0.012953367875647714
GO:0042182~ketone catabolic process,ketone catabolic process,"""The chemical reactions and pathways resulting in the breakdown of ketones, a class of organic compounds that contain the carbonyl group, CO, and in which the carbonyl group is bonded only to carbon atoms. The general formula for a ketone is RCOR, where R and R are alkyl or aryl groups."" [GOC:go_curators]",GOTERM_BP_DIRECT,1,50.0,0.012953367875647714,KYNU,2,1,1,386.0,0.012953367875647714
GO:0042430~indole-containing compound metabolic process,indole-containing compound metabolic process,"""The chemical reactions and pathways involving compounds that contain an indole (2,3-benzopyrrole) skeleton."" [GOC:jl, GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.012953367875647714,KYNU,2,1,1,386.0,0.012953367875647714
GO:0034354~'de novo' NAD biosynthetic process from L-tryptophan,'de novo' NAD biosynthetic process from L-tryptophan,"""The chemical reactions and pathways resulting in the formation of nicotinamide adenine dinucleotide (NAD+), beginning with the catabolism of L-tryptophan into the precursor quinolinate. NAD+ is a coenzyme that interconverts with its reduced form, NADH, in many redox and catabolic reactions."" [PMID:17161604]",GOTERM_BP_DIRECT,1,50.0,0.012953367875647714,KYNU,2,1,1,386.0,0.012953367875647714
GO:0042436~indole-containing compound catabolic process,indole-containing compound catabolic process,"""The chemical reactions and pathways resulting in the breakdown of compounds that contain an indole (2,3-benzopyrrole) skeleton."" [GOC:jl]",GOTERM_BP_DIRECT,1,50.0,0.012953367875647714,KYNU,2,1,1,386.0,0.012953367875647714
GO:0097052~L-kynurenine metabolic process,L-kynurenine metabolic process,"""The chemical reactions and pathways involving L-kynurenine, the L-enantiomer of the amino acid kynurenine (3-(2-aminobenzoyl)-alanine)."" [GOC:yaf]",GOTERM_BP_DIRECT,1,50.0,0.012953367875647714,KYNU,2,1,1,386.0,0.012953367875647714
GO:0043420~anthranilate metabolic process,anthranilate metabolic process,"""The chemical reactions and pathways involving anthranilate (2-aminobenzoate)."" [GOC:jl]",GOTERM_BP_DIRECT,1,50.0,0.012953367875647714,KYNU,2,1,1,386.0,0.012953367875647714
GO:0046874~quinolinate metabolic process,quinolinate metabolic process,"""The chemical reactions and pathways involving quinolinate, the anion of quinolinic acid, also known as 2,3-pyridinedicarboxylic acid."" [GOC:ai]",GOTERM_BP_DIRECT,1,50.0,0.012953367875647714,KYNU,2,1,1,386.0,0.012953367875647714
GO:0070189~kynurenine metabolic process,kynurenine metabolic process,"""The chemical reactions and pathways involving kynurenine, the amino acid 3-(2-aminobenzoyl)-alanine."" [CHEBI:28683, GOC:mah, GOC:rph]",GOTERM_BP_DIRECT,1,50.0,0.012953367875647714,KYNU,2,1,1,386.0,0.012953367875647714
GO:0072525~pyridine-containing compound biosynthetic process,pyridine-containing compound biosynthetic process,"""The chemical reactions and pathways resulting in the formation of a pyridine-containing compound, i.e. any compound that contains pyridine or a formal derivative thereof."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.012953367875647714,KYNU,2,1,1,386.0,0.012953367875647714
GO:0097053~L-kynurenine catabolic process,L-kynurenine catabolic process,"""The chemical reactions and pathways resulting in the breakdown of L-kynurenine, the L-enantiomer of the amino acid kynurenine (3-(2-aminobenzoyl)-alanine)."" [GOC:yaf]",GOTERM_BP_DIRECT,1,50.0,0.012953367875647714,KYNU,2,1,1,386.0,0.012953367875647714
GO:0170041~non-proteinogenic amino acid metabolic process,non-proteinogenic amino acid metabolic process,"""The chemical reactions and pathways involving non-proteingenic amino acids."" [GOC:ew]",GOTERM_BP_DIRECT,1,50.0,0.012953367875647714,KYNU,2,1,1,386.0,0.012953367875647714
GO:0170044~non-proteinogenic amino acid catabolic process,non-proteinogenic amino acid catabolic process,"""The chemical reactions and pathways resulting in the breakdown of non-proteinogenic amino acids."" [GOC:ew]",GOTERM_BP_DIRECT,1,50.0,0.012953367875647714,KYNU,2,1,1,386.0,0.012953367875647714
GO:0042537~benzene-containing compound metabolic process,benzene-containing compound metabolic process,"""The chemical reactions and pathways involving benzene, C6H6, a volatile, very inflammable liquid, contained in the naphtha produced by the destructive distillation of coal, from which it is separated by fractional distillation, or any of its derivatives."" [GOC:jl]",GOTERM_BP_DIRECT,1,50.0,0.012953367875647714,KYNU,2,1,1,386.0,0.012953367875647714
GO:0019441~L-tryptophan catabolic process to kynurenine,L-tryptophan catabolic process to kynurenine,"""The chemical reactions and pathways resulting in the breakdown of L-tryptophan into other compounds, including kynurenine."" [GOC:go_curators]",GOTERM_BP_DIRECT,1,50.0,0.012953367875647714,KYNU,2,1,1,386.0,0.012953367875647714
GO:0019805~quinolinate biosynthetic process,quinolinate biosynthetic process,"""The chemical reactions and pathways resulting in the formation of quinolinate, the anion of quinolinic acid, also known as 2,3-pyridinedicarboxylic acid."" [GOC:ai]",GOTERM_BP_DIRECT,1,50.0,0.012953367875647714,KYNU,2,1,1,386.0,0.012953367875647714
GO:0019363~pyridine nucleotide biosynthetic process,pyridine nucleotide biosynthetic process,"""The chemical reactions and pathways resulting in the formation of a pyridine nucleotide, a nucleotide characterized by a pyridine derivative as a nitrogen base."" [GOC:jl, GOC:pde, GOC:vw]",GOTERM_BP_DIRECT,1,50.0,0.012953367875647714,KYNU,2,1,1,386.0,0.012953367875647714
GO:0019359~nicotinamide nucleotide biosynthetic process,nicotinamide nucleotide biosynthetic process,"""The chemical reactions and pathways resulting in the formation of nicotinamide nucleotides, any nucleotide that contains combined nicotinamide."" [GOC:go_curators]",GOTERM_BP_DIRECT,1,50.0,0.012953367875647714,KYNU,2,1,1,386.0,0.012953367875647714
GO:0009435~NAD biosynthetic process,NAD biosynthetic process,"""The chemical reactions and pathways resulting in the formation of nicotinamide adenine dinucleotide (NAD+), a coenzyme that interconverts with its reduced form, NADH, in many redox and catabolic reactions. NAD+ is derived from various sources including vitamin B3."" [PMID:28648096]",GOTERM_BP_DIRECT,1,50.0,0.012953367875647714,KYNU,2,1,1,386.0,0.012953367875647714
GO:0006568~L-tryptophan metabolic process,L-tryptophan metabolic process,"""The chemical reactions and pathways involving tryptophan, the chiral amino acid 2-amino-3-(1H-indol-3-yl)propanoic acid."" [ISBN:0198547684]",GOTERM_BP_DIRECT,1,50.0,0.012953367875647714,KYNU,2,1,1,386.0,0.012953367875647714
GO:0006569~L-tryptophan catabolic process,L-tryptophan catabolic process,"""The chemical reactions and pathways resulting in the breakdown of L-tryptophan, the chiral amino acid 2-amino-3-(1H-indol-3-yl)propanoic acid."" [ISBN:0198547684]",GOTERM_BP_DIRECT,1,50.0,0.012953367875647714,KYNU,2,1,1,386.0,0.012953367875647714
GO:0006749~glutathione metabolic process,glutathione metabolic process,"""The chemical reactions and pathways involving glutathione, the tripeptide glutamylcysteinylglycine, which acts as a coenzyme for some enzymes and as an antioxidant in the protection of sulfhydryl groups in enzymes and other proteins; it has a specific role in the reduction of hydrogen peroxide (H2O2) and oxidized ascorbate, and it participates in the gamma-glutamyl cycle."" [ISBN:0198506732]",GOTERM_BP_DIRECT,1,50.0,0.012953367875647714,GSR,2,1,1,386.0,0.012953367875647714
GO:0006586~indolalkylamine metabolic process,indolalkylamine metabolic process,"""The chemical reactions and pathways involving indolalkylamines, indole or indole derivatives containing a primary, secondary, or tertiary amine group."" [GOC:curators]",GOTERM_BP_DIRECT,1,50.0,0.012953367875647714,KYNU,2,1,1,386.0,0.012953367875647714
WP:WP692~Sulfation biotransformation reaction,Sulfation biotransformation reaction,Sulfation biotransformation reaction,WIKIPATHWAYS,1,50.0,0.013524851391023928,GSR,2,1,4,96.5,0.013524851391023928
GO:0030429~kynureninase activity,kynureninase activity,"""Catalysis of the reaction: L-kynurenine + H2O = anthranilate + L-alanine + H+. Also acts on 3'-hydroxykynurenine and some other (3-arylcarbonyl)- alanines."" [EC:3.7.1.3, PMID:17300176]",GOTERM_MF_DIRECT,1,50.0,0.01381692573402423,KYNU,2,1,1,386.0,0.01381692573402423
"GO:0016823~hydrolase activity, acting on acid carbon-carbon bonds, in ketonic substances","hydrolase activity, acting on acid carbon-carbon bonds, in ketonic substances","""Catalysis of the hydrolysis of any acid carbon-carbon bond in a ketonic substance, a substance containing a keto (C=O) group."" [EC:3.7.1.-]",GOTERM_MF_DIRECT,1,50.0,0.01381692573402423,KYNU,2,1,1,386.0,0.01381692573402423
"GO:0016822~hydrolase activity, acting on acid carbon-carbon bonds","hydrolase activity, acting on acid carbon-carbon bonds","""Catalysis of the hydrolysis of any acid carbon-carbon bond."" [GOC:jl]",GOTERM_MF_DIRECT,1,50.0,0.01381692573402423,KYNU,2,1,1,386.0,0.01381692573402423
GO:0004362~glutathione-disulfide reductase (NADPH) activity,glutathione-disulfide reductase (NADPH) activity,"""Catalysis of the reaction: 2 glutathione + NADP+ = glutathione disulfide + NADPH + H+."" [PMID:36771108, RHEA:11740]",GOTERM_MF_DIRECT,1,50.0,0.01381692573402423,GSR,2,1,1,386.0,0.01381692573402423
GO:0015038~glutathione disulfide oxidoreductase activity,glutathione disulfide oxidoreductase activity,"""Catalysis of the reaction: 2 glutathione + electron acceptor = glutathione disulfide + electron donor."" [GOC:mah]",GOTERM_MF_DIRECT,1,50.0,0.01381692573402423,GSR,2,1,1,386.0,0.01381692573402423
"GO:0016668~oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor","oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor","""Catalysis of an oxidation-reduction (redox) reaction in which a sulfur-containing group acts as a hydrogen or electron donor and reduces NAD or NADP."" [GOC:jl]",GOTERM_MF_DIRECT,1,50.0,0.01381692573402423,GSR,2,1,1,386.0,0.01381692573402423
"GO:0016667~oxidoreductase activity, acting on a sulfur group of donors","oxidoreductase activity, acting on a sulfur group of donors","""Catalysis of an oxidation-reduction (redox) reaction in which a sulfur-containing group acts as a hydrogen or electron donor and reduces a hydrogen or electron acceptor."" [EC:1.8.-.-, GOC:ai]",GOTERM_MF_DIRECT,1,50.0,0.018410620454934207,GSR,2,1,2,193.0,0.018410620454934207
GO:0015036~disulfide oxidoreductase activity,disulfide oxidoreductase activity,"""Catalysis of the reaction: substrate with reduced sulfide groups = substrate with oxidized disulfide bonds."" [GOC:curators]",GOTERM_MF_DIRECT,1,50.0,0.018410620454934207,GSR,2,1,2,193.0,0.018410620454934207
GO:0050661~NADP binding,NADP binding,"""Binding to nicotinamide-adenine dinucleotide phosphate, a coenzyme involved in many redox and biosynthetic reactions; binding may be to either the oxidized form, NADP+, or the reduced form, NADPH."" [GOC:ai]",GOTERM_MF_DIRECT,1,50.0,0.018410620454934207,GSR,2,1,2,193.0,0.018410620454934207
GO:0016209~antioxidant activity,antioxidant activity,"""Inhibition of the reactions brought about by dioxygen (O2) or peroxides. Usually the antioxidant is effective because it can itself be more easily oxidized than the substance protected. The term is often applied to components that can trap free radicals, thereby breaking the chain reaction that normally leads to extensive biological damage."" [ISBN:0198506732]",GOTERM_MF_DIRECT,1,50.0,0.020698507422565626,GSR,2,1,3,128.66666666666666,0.020698507422565626
GO:0030170~pyridoxal phosphate binding,pyridoxal phosphate binding,"""Binding to pyridoxal 5' phosphate, 3-hydroxy-5-(hydroxymethyl)-2-methyl4-pyridine carboxaldehyde 5' phosphate, the biologically active form of vitamin B6."" [GOC:mah, ISBN:0198506732]",GOTERM_MF_DIRECT,1,50.0,0.020698507422565626,KYNU,2,1,3,128.66666666666666,0.020698507422565626
GO:0070279~vitamin B6 binding,vitamin B6 binding,"""Binding to a vitamin B6 compound: pyridoxal, pyridoxamine, pyridoxine, or the active form, pyridoxal phosphate."" [GOC:mah]",GOTERM_MF_DIRECT,1,50.0,0.020698507422565626,KYNU,2,1,3,128.66666666666666,0.020698507422565626
GO:0019674~NAD metabolic process,NAD metabolic process,"""The chemical reactions and pathways involving nicotinamide adenine dinucleotide (NAD+), a coenzyme that interconverts with its reduced form, NADH, in many redox and catabolic reactions."" [PMID:28648096]",GOTERM_BP_DIRECT,1,50.0,0.022054389086639935,KYNU,2,1,2,193.0,0.022054389086639935
GO:0034341~response to type II interferon,response to type II interferon,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interferon-gamma stimulus. Interferon-gamma is also known as type II interferon."" [GOC:add, ISBN:0126896631, PMID:15546383]",GOTERM_BP_DIRECT,1,50.0,0.022054389086639935,KYNU,2,1,2,193.0,0.022054389086639935
GO:0045454~cell redox homeostasis,cell redox homeostasis,"""Any process that maintains the redox environment of a cell or compartment within a cell."" [GOC:ai, GOC:dph, GOC:tb]",GOTERM_BP_DIRECT,1,50.0,0.022054389086639935,GSR,2,1,2,193.0,0.022054389086639935
GO:0043650~dicarboxylic acid biosynthetic process,dicarboxylic acid biosynthetic process,"""The chemical reactions and pathways resulting in the formation of dicarboxylic acids, any organic acid containing two carboxyl (-COOH) groups."" [ISBN:0198506732]",GOTERM_BP_DIRECT,1,50.0,0.022054389086639935,KYNU,2,1,2,193.0,0.022054389086639935
GO:0009165~nucleotide biosynthetic process,nucleotide biosynthetic process,"""The chemical reactions and pathways resulting in the formation of nucleotides, any nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the glycose moiety; may be mono-, di- or triphosphate; this definition includes cyclic-nucleotides (nucleoside cyclic phosphates)."" [GOC:go_curators]",GOTERM_BP_DIRECT,1,50.0,0.026253621547004193,KYNU,2,1,3,128.66666666666666,0.026253621547004193
GO:0009074~aromatic amino acid family catabolic process,aromatic amino acid family catabolic process,"""The chemical reactions and pathways resulting in the breakdown of aromatic amino acid family, amino acids with aromatic ring (phenylalanine, tyrosine, tryptophan)."" [GOC:go_curators]",GOTERM_BP_DIRECT,1,50.0,0.026253621547004193,KYNU,2,1,3,128.66666666666666,0.026253621547004193
GO:0009072~aromatic amino acid metabolic process,aromatic amino acid metabolic process,"""The chemical reactions and pathways involving aromatic amino acid family, amino acids with aromatic ring (phenylalanine, tyrosine, tryptophan)."" [GOC:go_curators]",GOTERM_BP_DIRECT,1,50.0,0.026253621547004193,KYNU,2,1,3,128.66666666666666,0.026253621547004193
GO:0006575~modified amino acid metabolic process,modified amino acid metabolic process,"""The chemical reactions and pathways involving compounds derived from amino acids, organic acids containing one or more amino substituents."" [GOC:ai]",GOTERM_BP_DIRECT,1,50.0,0.026253621547004193,GSR,2,1,3,128.66666666666666,0.026253621547004193
GO:1902222~erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process,erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process,"""The chemical reactions and pathways resulting in the breakdown of erythrose 4-phosphate/phosphoenolpyruvate family amino acid."" [GOC:pr, GOC:TermGenie]",GOTERM_BP_DIRECT,1,50.0,0.026253621547004193,KYNU,2,1,3,128.66666666666666,0.026253621547004193
GO:1902221~erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process,erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process,"""The chemical reactions and pathways involving erythrose 4-phosphate/phosphoenolpyruvate family amino acid."" [GOC:pr, GOC:TermGenie]",GOTERM_BP_DIRECT,1,50.0,0.026253621547004193,KYNU,2,1,3,128.66666666666666,0.026253621547004193
GO:0006164~purine nucleotide biosynthetic process,purine nucleotide biosynthetic process,"""The chemical reactions and pathways resulting in the formation of a purine nucleotide, a compound consisting of nucleoside (a purine base linked to a deoxyribose or ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",GOTERM_BP_DIRECT,1,50.0,0.026253621547004193,KYNU,2,1,3,128.66666666666666,0.026253621547004193
GO:0009055~electron transfer activity,electron transfer activity,"""A molecular function representing the directed movement of electrons from one molecular entity to another, typically mediated by electron carriers or acceptors, resulting in the transfer of energy and/or the reduction-oxidation (redox) transformation of chemical species. This activity is fundamental to various biological processes, including cellular respiration and photosynthesis, as well as numerous enzymatic reactions involved in metabolic pathways."" [Wikipedia:Electron_transfer]",GOTERM_MF_DIRECT,1,50.0,0.03180250191399162,GSR,2,1,5,77.2,0.03180250191399162
GO:1901363~heterocyclic compound binding,heterocyclic compound binding,"""Binding to heterocyclic compound."" [GOC:TermGenie]",GOTERM_MF_DIRECT,2,100.0,0.03305309704777481,"GSR,KYNU",2,2,94,8.212765957446809,0.03305309704777481
GO:0050660~flavin adenine dinucleotide binding,flavin adenine dinucleotide binding,"""Binding to FAD, flavin-adenine dinucleotide, the coenzyme or the prosthetic group of various flavoprotein oxidoreductase enzymes, in either the oxidized form, FAD, or the reduced form, FADH2."" [GOC:ai, GOC:imk, ISBN:0198506732]",GOTERM_MF_DIRECT,1,50.0,0.03305309704777481,GSR,2,1,6,64.33333333333333,0.03305309704777481
GO:0072522~purine-containing compound biosynthetic process,purine-containing compound biosynthetic process,"""The chemical reactions and pathways resulting in the formation of a purine-containing compound, i.e. any compound that contains purine or a formal derivative thereof."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.03398260979761474,KYNU,2,1,4,96.5,0.03398260979761474
GO:0019842~vitamin binding,vitamin binding,"""Binding to a vitamin, one of a number of unrelated organic substances that occur in many foods in small amounts and that are necessary in trace amounts for the normal metabolic functioning of the body."" [GOC:ai]",GOTERM_MF_DIRECT,1,50.0,0.0340031095198514,KYNU,2,1,7,55.142857142857146,0.0340031095198514
GO:0043168~anion binding,anion binding,"""Binding to an anion, a charged atom or group of atoms with a net negative charge."" [GOC:jl]",GOTERM_MF_DIRECT,2,100.0,0.0340031095198514,"GSR,KYNU",2,2,104,7.4230769230769225,0.0340031095198514
WP:WP2882~Nuclear receptors meta pathway,Nuclear receptors meta pathway,Nuclear receptors meta pathway,WIKIPATHWAYS,1,50.0,0.03437958720110331,GSR,2,1,11,35.09090909090909,0.03437958720110331
WP:WP702~Metapathway biotransformation Phase I and II,Metapathway biotransformation Phase I and II,Metapathway biotransformation Phase I and II,WIKIPATHWAYS,1,50.0,0.03498182160305932,GSR,2,1,12,32.166666666666664,0.03498182160305932
KEGG:05415~Diabetic cardiomyopathy,Diabetic cardiomyopathy,Diabetic cardiomyopathy,KEGG_PATHWAY,1,50.0,0.03601069870903166,GSR,2,1,12,32.166666666666664,0.03601069870903166
GO:0009308~amine metabolic process,amine metabolic process,"""The chemical reactions and pathways involving any organic compound that is weakly basic in character and contains an amino or a substituted amino group. Amines are called primary, secondary, or tertiary according to whether one, two, or three carbon atoms are attached to the nitrogen atom."" [GOC:jl, ISBN:0198506732]",GOTERM_BP_DIRECT,1,50.0,0.03909929306037622,KYNU,2,1,5,77.2,0.03909929306037622
GO:0006576~biogenic amine metabolic process,biogenic amine metabolic process,"""The chemical reactions and pathways occurring at the level of individual cells involving any of a group of naturally occurring, biologically active amines, such as norepinephrine, histamine, and serotonin, many of which act as neurotransmitters."" [GOC:jl, ISBN:0395825172]",GOTERM_BP_DIRECT,1,50.0,0.03909929306037622,KYNU,2,1,5,77.2,0.03909929306037622
GO:0043648~dicarboxylic acid metabolic process,dicarboxylic acid metabolic process,"""The chemical reactions and pathways involving dicarboxylic acids, any organic acid containing two carboxyl (COOH) groups or anions (COO-)."" [ISBN:0198506732]",GOTERM_BP_DIRECT,1,50.0,0.03909929306037622,KYNU,2,1,5,77.2,0.03909929306037622
GO:1990748~cellular detoxification,cellular detoxification,"""Any process carried out at the cellular level that reduces or removes the toxicity of a toxic substance. These may include transport of the toxic substance away from sensitive areas and to compartments or complexes whose purpose is sequestration of the toxic substance."" [GOC:vw]",GOTERM_BP_DIRECT,1,50.0,0.04049473892571843,GSR,2,1,6,64.33333333333333,0.04049473892571843
GO:0170040~proteinogenic amino acid catabolic process,proteinogenic amino acid catabolic process,"""The chemical reactions and pathways resulting in the breakdown of any amino acid that is incorporated into protein naturally by ribosomal translation of mRNA, and that has a specific codon for translation from mRNA to protein."" [GOC:ew]",GOTERM_BP_DIRECT,1,50.0,0.04049473892571843,KYNU,2,1,6,64.33333333333333,0.04049473892571843
GO:0170035~L-amino acid catabolic process,L-amino acid catabolic process,"""The chemical reactions and pathways resulting in the breakdown of an L-amino acid."" [GOC:edw]",GOTERM_BP_DIRECT,1,50.0,0.04049473892571843,KYNU,2,1,6,64.33333333333333,0.04049473892571843
GO:0098869~cellular oxidant detoxification,cellular oxidant detoxification,"""Any process carried out at the cellular level that reduces or removes the toxicity superoxide radicals or hydrogen peroxide."" [GOC:dos, GOC:vw]",GOTERM_BP_DIRECT,1,50.0,0.04049473892571843,GSR,2,1,6,64.33333333333333,0.04049473892571843
GO:0098754~detoxification,detoxification,"""Any process that reduces or removes the toxicity of a toxic substance. These may include transport of the toxic substance away from sensitive areas and to compartments or complexes whose purpose is sequestration of the toxic substance."" [GOC:dos]",GOTERM_BP_DIRECT,1,50.0,0.04049473892571843,GSR,2,1,6,64.33333333333333,0.04049473892571843
GO:0097237~cellular response to toxic substance,cellular response to toxic substance,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a toxic stimulus."" [GOC:pr]",GOTERM_BP_DIRECT,1,50.0,0.04049473892571843,GSR,2,1,6,64.33333333333333,0.04049473892571843
WP:WP5420~ADHD and autism ASD pathways,ADHD and autism ASD pathways,ADHD and autism ASD pathways,WIKIPATHWAYS,1,50.0,0.040913993669482666,KYNU,2,1,15,25.733333333333334,0.040913993669482666
GO:1901293~nucleoside phosphate biosynthetic process,nucleoside phosphate biosynthetic process,"""The chemical reactions and pathways resulting in the formation of a nucleoside phosphate."" [GOC:TermGenie]",GOTERM_BP_DIRECT,1,50.0,0.04616394382729826,KYNU,2,1,7,55.142857142857146,0.04616394382729826
HP:0004354~Abnormal circulating carboxylic acid concentration,Abnormal circulating carboxylic acid concentration,Any deviation from the normal concentration of a carboxylic acid in the blood circulation.,HUMAN_PHENOTYPE_ONTOLOGY,2,100.0,0.047458720590310685,"GSR,KYNU",2,2,12,64.33333333333333,0.047458720590310685
GO:1901606~alpha-amino acid catabolic process,alpha-amino acid catabolic process,"""The chemical reactions and pathways resulting in the breakdown of an alpha-amino acid."" [GOC:TermGenie]",GOTERM_BP_DIRECT,1,50.0,0.04942916697468026,KYNU,2,1,8,48.25,0.04942916697468026
GO:0009636~response to toxic substance,response to toxic substance,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a toxic stimulus."" [GOC:lr]",GOTERM_BP_DIRECT,1,50.0,0.04942916697468026,GSR,2,1,8,48.25,0.04942916697468026
GO:0009063~amino acid catabolic process,amino acid catabolic process,"""The chemical reactions and pathways resulting in the breakdown of amino acids, organic acids containing one or more amino substituents."" [GOC:ai]",GOTERM_BP_DIRECT,1,50.0,0.04942916697468026,KYNU,2,1,8,48.25,0.04942916697468026
