Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
GO:0033283~ATPase-coupled organic acid transmembrane transporter activity,ATPase-coupled organic acid transmembrane transporter activity,"""Enables the transfer of an organic acid from one side of a membrane to the other according to the reaction: ATP + H2O + organic acid(out/in) = ADP + phosphate + organic acid(in/out)."" [GOC:mlg]",GOTERM_MF_DIRECT,1,50.0,0.0117342273697044,ABCC11,2,1,1,386.0,0.0117342273697044
GO:0033284~ATPase-coupled carboxylic acid transmembrane transporter activity,ATPase-coupled carboxylic acid transmembrane transporter activity,"""Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: ATP + H2O + carboxylic acid(out/in) = ADP + phosphate + carboxylic acid(in/out)."" [GOC:mlg]",GOTERM_MF_DIRECT,1,50.0,0.0117342273697044,ABCC11,2,1,1,386.0,0.0117342273697044
GO:0042910~xenobiotic transmembrane transporter activity,xenobiotic transmembrane transporter activity,"""Enables the directed movement of a xenobiotic from one side of a membrane to the other. A xenobiotic is a compound foreign to the organism exposed to it. It may be synthesized by another organism (like ampicilin) or it can be a synthetic chemical."" [GOC:go_curators, GOC:krc]",GOTERM_MF_DIRECT,1,50.0,0.0117342273697044,ABCC11,2,1,1,386.0,0.0117342273697044
GO:0043225~ATPase-coupled inorganic anion transmembrane transporter activity,ATPase-coupled inorganic anion transmembrane transporter activity,"""Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: ATP + H2O + inorganic anion(out) = ADP + phosphate + inorganic anion(in)."" [GOC:mlg]",GOTERM_MF_DIRECT,1,50.0,0.0117342273697044,ABCC11,2,1,1,386.0,0.0117342273697044
GO:0170055~lipid transmembrane transporter activity,lipid transmembrane transporter activity,"""Enables the transfer of a lipid from one side of a membrane to the other."" [GOC:curators]",GOTERM_MF_DIRECT,1,50.0,0.0117342273697044,ABCC11,2,1,1,386.0,0.0117342273697044
GO:0015932~nucleobase-containing compound transmembrane transporter activity,nucleobase-containing compound transmembrane transporter activity,"""Enables the transfer of nucleobases, nucleosides, nucleotides and nucleic acids from one side of a membrane to the other."" [GOC:ai]",GOTERM_MF_DIRECT,1,50.0,0.0117342273697044,ABCC11,2,1,1,386.0,0.0117342273697044
GO:0033285~ATPase-coupled monocarboxylic acid transmembrane transporter activity,ATPase-coupled monocarboxylic acid transmembrane transporter activity,"""Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: ATP + H2O + monocarboxylic acid(out/in) = ADP + phosphate + monocarboxylic acid(in/out)."" [GOC:mlg]",GOTERM_MF_DIRECT,1,50.0,0.0117342273697044,ABCC11,2,1,1,386.0,0.0117342273697044
GO:0015432~ABC-type bile acid transporter activity,ABC-type bile acid transporter activity,"""Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: bile acid(in) + ATP + H2O -> bile acid(out) + ADP + phosphate."" [RHEA:50048]",GOTERM_MF_DIRECT,1,50.0,0.0117342273697044,ABCC11,2,1,1,386.0,0.0117342273697044
GO:0015431~ABC-type glutathione S-conjugate transporter activity,ABC-type glutathione S-conjugate transporter activity,"""Catalysis of the reaction: ATP + H2O + glutathione S-conjugate(in) -> ADP + phosphate + glutathione S-conjugate(out)."" [GOC:jl, PMID:1455517, RHEA:19121]",GOTERM_MF_DIRECT,1,50.0,0.0117342273697044,ABCC11,2,1,1,386.0,0.0117342273697044
GO:0015216~purine nucleotide transmembrane transporter activity,purine nucleotide transmembrane transporter activity,"""Enables the transfer of a purine nucleotide, any compound consisting of a purine nucleoside esterified with (ortho)phosphate, from one side of a membrane to the other."" [GOC:ai]",GOTERM_MF_DIRECT,1,50.0,0.0117342273697044,ABCC11,2,1,1,386.0,0.0117342273697044
GO:0015215~nucleotide transmembrane transporter activity,nucleotide transmembrane transporter activity,"""Enables the transfer of a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate, from one side of a membrane to the other."" [ISBN:0198506732]",GOTERM_MF_DIRECT,1,50.0,0.0117342273697044,ABCC11,2,1,1,386.0,0.0117342273697044
GO:0015605~organophosphate ester transmembrane transporter activity,organophosphate ester transmembrane transporter activity,"""Enables the transfer of organophosphate esters from one side of a membrane to the other. Organophosphate esters are small organic molecules containing phosphate ester bonds."" [GOC:mcc]",GOTERM_MF_DIRECT,1,50.0,0.0117342273697044,ABCC11,2,1,1,386.0,0.0117342273697044
GO:0005011~macrophage colony-stimulating factor receptor activity,macrophage colony-stimulating factor receptor activity,"""Combining with macrophage colony-stimulating factor (M-CSF) receptor ligand and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity by catalysis of the reaction: ATP + a protein-L-tyrosine = ADP + a protein-L-tyrosine phosphate."" [GOC:mah, GOC:signaling]",GOTERM_MF_DIRECT,1,50.0,0.0117342273697044,CSF1R,2,1,1,386.0,0.0117342273697044
GO:0015125~bile acid transmembrane transporter activity,bile acid transmembrane transporter activity,"""Enables the transfer of bile acid from one side of a membrane to the other. Bile acids are any of a group of steroid carboxylic acids occurring in bile, where they are present as the sodium salts of their amides with glycine or taurine."" [GOC:ai]",GOTERM_MF_DIRECT,1,50.0,0.0117342273697044,ABCC11,2,1,1,386.0,0.0117342273697044
GO:0008028~monocarboxylic acid transmembrane transporter activity,monocarboxylic acid transmembrane transporter activity,"""Enables the transfer of monocarboxylic acids from one side of a membrane to the other. A monocarboxylic acid is an organic acid with one COOH group."" [GOC:ai]",GOTERM_MF_DIRECT,1,50.0,0.0117342273697044,ABCC11,2,1,1,386.0,0.0117342273697044
GO:0034040~ATPase-coupled lipid transmembrane transporter activity,ATPase-coupled lipid transmembrane transporter activity,"""Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: ATP + H2O + lipid(in) = ADP + phosphate + lipid(out)."" [GOC:BHF, GOC:rl]",GOTERM_MF_DIRECT,1,50.0,0.0117342273697044,ABCC11,2,1,1,386.0,0.0117342273697044
GO:0008559~ABC-type xenobiotic transporter activity,ABC-type xenobiotic transporter activity,"""Catalysis of the reaction: ATP + H2O + xenobiotic(in) = ADP + phosphate + xenobiotic(out)."" [EC:7.6.2.2]",GOTERM_MF_DIRECT,1,50.0,0.0117342273697044,ABCC11,2,1,1,386.0,0.0117342273697044
GO:0005524~ATP binding,ATP binding,"""Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."" [ISBN:0198506732]",GOTERM_MF_DIRECT,2,100.0,0.01594819996908676,"CSF1R,ABCC11",2,2,55,14.036363636363635,0.01594819996908676
GO:0005342~organic acid transmembrane transporter activity,organic acid transmembrane transporter activity,"""Enables the transfer of organic acids from one side of a membrane to the other. Organic acids are acidic compound containing carbon in covalent linkage."" [ISBN:0198506732]",GOTERM_MF_DIRECT,1,50.0,0.01594819996908676,ABCC11,2,1,2,193.0,0.01594819996908676
GO:0005319~lipid transporter activity,lipid transporter activity,"""Enables the directed movement of lipids into, out of or within a cell, or between cells."" [GOC:ai]",GOTERM_MF_DIRECT,1,50.0,0.01594819996908676,ABCC11,2,1,2,193.0,0.01594819996908676
GO:0140359~ABC-type transporter activity,ABC-type transporter activity,"""Primary active transporter characterized by two nucleotide-binding domains and two transmembrane domains. Uses the energy generated from ATP hydrolysis to drive the transport of a substance across a membrane."" [PMID:26517899]",GOTERM_MF_DIRECT,1,50.0,0.01594819996908676,ABCC11,2,1,2,193.0,0.01594819996908676
GO:0019199~transmembrane receptor protein kinase activity,transmembrane receptor protein kinase activity,"""Combining with a signal and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity by catalysis of the reaction: a protein + ATP = a phosphoprotein + ADP."" [GOC:mah]",GOTERM_MF_DIRECT,1,50.0,0.01594819996908676,CSF1R,2,1,2,193.0,0.01594819996908676
GO:0046943~carboxylic acid transmembrane transporter activity,carboxylic acid transmembrane transporter activity,"""Enables the transfer of carboxylic acids from one side of a membrane to the other. Carboxylic acids are organic acids containing one or more carboxyl (COOH) groups or anions (COO-)."" [GOC:ai]",GOTERM_MF_DIRECT,1,50.0,0.01594819996908676,ABCC11,2,1,2,193.0,0.01594819996908676
GO:0004714~transmembrane receptor protein tyrosine kinase activity,transmembrane receptor protein tyrosine kinase activity,"""Combining with a signal and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity by catalysis of the reaction: ATP + a protein-L-tyrosine = ADP + a protein-L-tyrosine phosphate."" [EC:2.7.10.1, GOC:mah]",GOTERM_MF_DIRECT,1,50.0,0.01594819996908676,CSF1R,2,1,2,193.0,0.01594819996908676
GO:1901682~sulfur compound transmembrane transporter activity,sulfur compound transmembrane transporter activity,"""Enables the transfer of a sulfur compound from one side of a membrane to the other."" [GOC:pr, GOC:TermGenie]",GOTERM_MF_DIRECT,1,50.0,0.01594819996908676,ABCC11,2,1,2,193.0,0.01594819996908676
