Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
CORUM:7128~GSKIP-GSK3B-PRKAR2A complex,GSKIP-GSK3B-PRKAR2A complex,GSKIP-GSK3B-PRKAR2A complex,CORUM_COMPLEX,1,16.666666666666664,0.008327165062916388,GSK3B,6,1,1,128.66666666666666,0.008327165062916388
CORUM:7130~PRKAR2A-GSKIP-GSK3B-DNM1L complex,PRKAR2A-GSKIP-GSK3B-DNM1L complex,PRKAR2A-GSKIP-GSK3B-DNM1L complex,CORUM_COMPLEX,1,16.666666666666664,0.008327165062916388,GSK3B,6,1,1,128.66666666666666,0.008327165062916388
CORUM:6353~beta-Catenin destruction complex,beta-Catenin destruction complex,beta-Catenin destruction complex,CORUM_COMPLEX,1,16.666666666666664,0.008327165062916388,GSK3B,6,1,1,128.66666666666666,0.008327165062916388
CORUM:7159~TSC2-GSK3-AXIN-DVL complex,TSC2-GSK3-AXIN-DVL complex,TSC2-GSK3-AXIN-DVL complex,CORUM_COMPLEX,1,16.666666666666664,0.008327165062916388,GSK3B,6,1,1,128.66666666666666,0.008327165062916388
REAC:R-HSA-4839735~Signaling by AXIN mutants,Signaling by AXIN mutants,Signaling by AXIN mutants,REACTOME_PATHWAY,1,16.666666666666664,0.04214269873591318,GSK3B,6,1,2,64.33333333333333,0.04214269873591318
REAC:R-HSA-5467348~Truncations of AMER1 destabilize the destruction complex,Truncations of AMER1 destabilize the destruction complex,Truncations of AMER1 destabilize the destruction complex,REACTOME_PATHWAY,1,16.666666666666664,0.04214269873591318,GSK3B,6,1,2,64.33333333333333,0.04214269873591318
REAC:R-HSA-4791275~Signaling by WNT in cancer,Signaling by WNT in cancer,Signaling by WNT in cancer,REACTOME_PATHWAY,1,16.666666666666664,0.04214269873591318,GSK3B,6,1,2,64.33333333333333,0.04214269873591318
REAC:R-HSA-5339716~Signaling by GSK3beta mutants,Signaling by GSK3beta mutants,Signaling by GSK3beta mutants,REACTOME_PATHWAY,1,16.666666666666664,0.04214269873591318,GSK3B,6,1,2,64.33333333333333,0.04214269873591318
REAC:R-HSA-4839743~Signaling by CTNNB1 phospho-site mutants,Signaling by CTNNB1 phospho-site mutants,Signaling by CTNNB1 phospho-site mutants,REACTOME_PATHWAY,1,16.666666666666664,0.04214269873591318,GSK3B,6,1,2,64.33333333333333,0.04214269873591318
REAC:R-HSA-198323~AKT phosphorylates targets in the cytosol,AKT phosphorylates targets in the cytosol,AKT phosphorylates targets in the cytosol,REACTOME_PATHWAY,1,16.666666666666664,0.04214269873591318,GSK3B,6,1,2,64.33333333333333,0.04214269873591318
REAC:R-HSA-373755~Semaphorin interactions,Semaphorin interactions,Semaphorin interactions,REACTOME_PATHWAY,1,16.666666666666664,0.04214269873591318,GSK3B,6,1,2,64.33333333333333,0.04214269873591318
REAC:R-HSA-5467337~APC truncation mutants have impaired AXIN binding,APC truncation mutants have impaired AXIN binding,APC truncation mutants have impaired AXIN binding,REACTOME_PATHWAY,1,16.666666666666664,0.04214269873591318,GSK3B,6,1,2,64.33333333333333,0.04214269873591318
REAC:R-HSA-5467340~AXIN missense mutants destabilize the destruction complex,AXIN missense mutants destabilize the destruction complex,AXIN missense mutants destabilize the destruction complex,REACTOME_PATHWAY,1,16.666666666666664,0.04214269873591318,GSK3B,6,1,2,64.33333333333333,0.04214269873591318
REAC:R-HSA-5250924~B-WICH complex positively regulates rRNA expression,B-WICH complex positively regulates rRNA expression,B-WICH complex positively regulates rRNA expression,REACTOME_PATHWAY,1,16.666666666666664,0.04214269873591318,GSK3B,6,1,1,128.66666666666666,0.04214269873591318
REAC:R-HSA-196299~Beta-catenin phosphorylation cascade,Beta-catenin phosphorylation cascade,Beta-catenin phosphorylation cascade,REACTOME_PATHWAY,1,16.666666666666664,0.04214269873591318,GSK3B,6,1,2,64.33333333333333,0.04214269873591318
REAC:R-HSA-399956~CRMPs in Sema3A signaling,CRMPs in Sema3A signaling,CRMPs in Sema3A signaling,REACTOME_PATHWAY,1,16.666666666666664,0.04214269873591318,GSK3B,6,1,1,128.66666666666666,0.04214269873591318
REAC:R-HSA-5358747~CTNNB1 S33 mutants aren't phosphorylated,CTNNB1 S33 mutants aren't phosphorylated,CTNNB1 S33 mutants aren't phosphorylated,REACTOME_PATHWAY,1,16.666666666666664,0.04214269873591318,GSK3B,6,1,2,64.33333333333333,0.04214269873591318
REAC:R-HSA-5358749~CTNNB1 S37 mutants aren't phosphorylated,CTNNB1 S37 mutants aren't phosphorylated,CTNNB1 S37 mutants aren't phosphorylated,REACTOME_PATHWAY,1,16.666666666666664,0.04214269873591318,GSK3B,6,1,2,64.33333333333333,0.04214269873591318
REAC:R-HSA-4839748~Signaling by AMER1 mutants,Signaling by AMER1 mutants,Signaling by AMER1 mutants,REACTOME_PATHWAY,1,16.666666666666664,0.04214269873591318,GSK3B,6,1,2,64.33333333333333,0.04214269873591318
REAC:R-HSA-5358751~CTNNB1 S45 mutants aren't phosphorylated,CTNNB1 S45 mutants aren't phosphorylated,CTNNB1 S45 mutants aren't phosphorylated,REACTOME_PATHWAY,1,16.666666666666664,0.04214269873591318,GSK3B,6,1,2,64.33333333333333,0.04214269873591318
REAC:R-HSA-212165~Epigenetic regulation of gene expression,Epigenetic regulation of gene expression,Epigenetic regulation of gene expression,REACTOME_PATHWAY,1,16.666666666666664,0.04214269873591318,GSK3B,6,1,2,64.33333333333333,0.04214269873591318
REAC:R-HSA-74160~Gene expression (Transcription),Gene expression (Transcription),Gene expression (Transcription),REACTOME_PATHWAY,3,50.0,0.04214269873591318,"GSK3B,ZNF710,ZNF175",6,3,77,5.012987012987013,0.04214269873591318
REAC:R-HSA-212436~Generic Transcription Pathway,Generic Transcription Pathway,Generic Transcription Pathway,REACTOME_PATHWAY,3,50.0,0.04214269873591318,"GSK3B,ZNF710,ZNF175",6,3,68,5.676470588235294,0.04214269873591318
REAC:R-HSA-9683610~Maturation of nucleoprotein,Maturation of nucleoprotein,Maturation of nucleoprotein,REACTOME_PATHWAY,1,16.666666666666664,0.04214269873591318,GSK3B,6,1,2,64.33333333333333,0.04214269873591318
REAC:R-HSA-9694631~Maturation of nucleoprotein,Maturation of nucleoprotein,Maturation of nucleoprotein,REACTOME_PATHWAY,1,16.666666666666664,0.04214269873591318,GSK3B,6,1,2,64.33333333333333,0.04214269873591318
REAC:R-HSA-5250913~Positive epigenetic regulation of rRNA expression,Positive epigenetic regulation of rRNA expression,Positive epigenetic regulation of rRNA expression,REACTOME_PATHWAY,1,16.666666666666664,0.04214269873591318,GSK3B,6,1,1,128.66666666666666,0.04214269873591318
REAC:R-HSA-73857~RNA Polymerase II Transcription,RNA Polymerase II Transcription,RNA Polymerase II Transcription,REACTOME_PATHWAY,3,50.0,0.04214269873591318,"GSK3B,ZNF710,ZNF175",6,3,72,5.361111111111112,0.04214269873591318
REAC:R-HSA-5358752~CTNNB1 T41 mutants aren't phosphorylated,CTNNB1 T41 mutants aren't phosphorylated,CTNNB1 T41 mutants aren't phosphorylated,REACTOME_PATHWAY,1,16.666666666666664,0.04214269873591318,GSK3B,6,1,2,64.33333333333333,0.04214269873591318
REAC:R-HSA-4839744~Signaling by APC mutants,Signaling by APC mutants,Signaling by APC mutants,REACTOME_PATHWAY,1,16.666666666666664,0.04214269873591318,GSK3B,6,1,2,64.33333333333333,0.04214269873591318
