Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
CORUM:0000000~CORUM root,CORUM root,CORUM root,CORUM_COMPLEX,6,27.27272727272727,0.03521245931904911,"SGCA,COBLL1,MED15,BCL9,ATXN7L2,MYOCD",22,6,88,2.392561983471074,0.03521245931904911
CORUM:230~Mediator complex,Mediator complex,Mediator complex,CORUM_COMPLEX,1,4.545454545454546,0.03521245931904911,MED15,22,1,1,35.09090909090909,0.03521245931904911
CORUM:232~ARC complex,ARC complex,ARC complex,CORUM_COMPLEX,1,4.545454545454546,0.03521245931904911,MED15,22,1,1,35.09090909090909,0.03521245931904911
CORUM:284~CRSP complex,CRSP complex,CRSP complex,CORUM_COMPLEX,1,4.545454545454546,0.03521245931904911,MED15,22,1,1,35.09090909090909,0.03521245931904911
CORUM:287~ARC-L complex,ARC-L complex,ARC-L complex,CORUM_COMPLEX,1,4.545454545454546,0.03521245931904911,MED15,22,1,1,35.09090909090909,0.03521245931904911
CORUM:288~ARC complex,ARC complex,ARC complex,CORUM_COMPLEX,1,4.545454545454546,0.03521245931904911,MED15,22,1,1,35.09090909090909,0.03521245931904911
CORUM:343~Sarcoglycan-sarcospan complex SG-SPN,Sarcoglycan-sarcospan complex SG-SPN,Sarcoglycan-sarcospan complex SG-SPN,CORUM_COMPLEX,1,4.545454545454546,0.03521245931904911,SGCA,22,1,1,35.09090909090909,0.03521245931904911
CORUM:909~ARC92-Mediator complex,ARC92-Mediator complex,ARC92-Mediator complex,CORUM_COMPLEX,1,4.545454545454546,0.03521245931904911,MED15,22,1,1,35.09090909090909,0.03521245931904911
CORUM:910~CRSP-Mediator 2 complex,CRSP-Mediator 2 complex,CRSP-Mediator 2 complex,CORUM_COMPLEX,1,4.545454545454546,0.03521245931904911,MED15,22,1,1,35.09090909090909,0.03521245931904911
"CORUM:3917~Ternary complex (GATA4, SRF, MYOCD)","Ternary complex (GATA4, SRF, MYOCD)","Ternary complex (GATA4, SRF, MYOCD)",CORUM_COMPLEX,1,4.545454545454546,0.03521245931904911,MYOCD,22,1,1,35.09090909090909,0.03521245931904911
CORUM:5450~Mediator complex,Mediator complex,Mediator complex,CORUM_COMPLEX,1,4.545454545454546,0.03521245931904911,MED15,22,1,1,35.09090909090909,0.03521245931904911
CORUM:6339~beta-catenin-B-cell lymphoma 9 protein  complex,beta-catenin-B-cell lymphoma 9 protein  complex,beta-catenin-B-cell lymphoma 9 protein  complex,CORUM_COMPLEX,1,4.545454545454546,0.03521245931904911,BCL9,22,1,1,35.09090909090909,0.03521245931904911
CORUM:6647~MED15-WWTR1 complex,MED15-WWTR1 complex,MED15-WWTR1 complex,CORUM_COMPLEX,1,4.545454545454546,0.03521245931904911,MED15,22,1,1,35.09090909090909,0.03521245931904911
GO:0090575~RNA polymerase II transcription regulator complex,RNA polymerase II transcription regulator complex,"""A transcription factor complex that acts at a regulatory region of a gene transcribed by RNA polymerase II."" [GOC:tb]",GOTERM_CC_DIRECT,3,13.636363636363635,0.04040930239091838,"GTF2A1L,MED15,BCL9",22,3,6,17.545454545454543,0.04040930239091838
