Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
REAC:R-HSA-9700645~ALK mutants bind TKIs,ALK mutants bind TKIs,ALK mutants bind TKIs,REACTOME_PATHWAY,1,50.0,0.028478928516226354,PPM1B,2,1,1,386.0,0.028478928516226354
REAC:R-HSA-1169408~ISG15 antiviral mechanism,ISG15 antiviral mechanism,ISG15 antiviral mechanism,REACTOME_PATHWAY,1,50.0,0.028478928516226354,PPM1B,2,1,2,193.0,0.028478928516226354
WP:WP3915~Angiopoietin like protein 8 regulatory pathway,Angiopoietin like protein 8 regulatory pathway,Angiopoietin like protein 8 regulatory pathway,WIKIPATHWAYS,1,50.0,0.036057740771355616,MAP4K5,2,1,7,55.142857142857146,0.036057740771355616
WP:WP4534~Mechanoregulation and pathology of YAP TAZ via Hippo and non Hippo mechanisms,Mechanoregulation and pathology of YAP TAZ via Hippo and non Hippo mechanisms,Mechanoregulation and pathology of YAP TAZ via Hippo and non Hippo mechanisms,WIKIPATHWAYS,1,50.0,0.036057740771355616,MAP4K5,2,1,3,128.66666666666666,0.036057740771355616
WP:WP4746~Thyroid hormones production and peripheral downstream signaling effects,Thyroid hormones production and peripheral downstream signaling effects,Thyroid hormones production and peripheral downstream signaling effects,WIKIPATHWAYS,1,50.0,0.036057740771355616,MAP4K5,2,1,9,42.88888888888889,0.036057740771355616
WP:WP481~Insulin signaling,Insulin signaling,Insulin signaling,WIKIPATHWAYS,1,50.0,0.036057740771355616,MAP4K5,2,1,10,38.6,0.036057740771355616
WP:WP5461~Primary ovarian insufficiency,Primary ovarian insufficiency,Primary ovarian insufficiency,WIKIPATHWAYS,1,50.0,0.036057740771355616,PPM1B,2,1,9,42.88888888888889,0.036057740771355616
REAC:R-HSA-1169410~Antiviral mechanism by IFN-stimulated genes,Antiviral mechanism by IFN-stimulated genes,Antiviral mechanism by IFN-stimulated genes,REACTOME_PATHWAY,1,50.0,0.039741134251326325,PPM1B,2,1,7,55.142857142857146,0.039741134251326325
REAC:R-HSA-9725370~Signaling by ALK fusions and activated point mutants,Signaling by ALK fusions and activated point mutants,Signaling by ALK fusions and activated point mutants,REACTOME_PATHWAY,1,50.0,0.039741134251326325,PPM1B,2,1,7,55.142857142857146,0.039741134251326325
REAC:R-HSA-9700206~Signaling by ALK in cancer,Signaling by ALK in cancer,Signaling by ALK in cancer,REACTOME_PATHWAY,1,50.0,0.039741134251326325,PPM1B,2,1,7,55.142857142857146,0.039741134251326325
REAC:R-HSA-913531~Interferon Signaling,Interferon Signaling,Interferon Signaling,REACTOME_PATHWAY,1,50.0,0.0472184700577276,PPM1B,2,1,10,38.6,0.0472184700577276
