Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
GO:0098857~membrane microdomain,membrane microdomain,"""A membrane region with a lipid composition that is distinct from that of the membrane regions that surround it."" [PMID:20044567, PMID:26253820]",GOTERM_CC_DIRECT,2,66.66666666666666,0.008115672154703631,"NOS3,SYNJ2",3,2,9,57.18518518518518,0.008115672154703631
GO:0045121~membrane raft,membrane raft,"""Any of the small (10-200 nm), heterogeneous, highly dynamic, sterol- and sphingolipid-enriched membrane domains that compartmentalize cellular processes. Small rafts can sometimes be stabilized to form larger platforms through protein-protein and protein-lipid interactions."" [PMID:16645198, PMID:20044567]",GOTERM_CC_DIRECT,2,66.66666666666666,0.008115672154703631,"NOS3,SYNJ2",3,2,9,57.18518518518518,0.008115672154703631
WP:WP554~ACE inhibitor pathway,ACE inhibitor pathway,ACE inhibitor pathway,WIKIPATHWAYS,1,33.33333333333333,0.023316062176164554,NOS3,3,1,1,257.3333333333333,0.023316062176164554
WP:WP4947~Nitric oxide metabolism in cystic fibrosis,Nitric oxide metabolism in cystic fibrosis,Nitric oxide metabolism in cystic fibrosis,WIKIPATHWAYS,1,33.33333333333333,0.023316062176164554,NOS3,3,1,1,257.3333333333333,0.023316062176164554
WP:WP4595~Urea cycle and associated pathways,Urea cycle and associated pathways,Urea cycle and associated pathways,WIKIPATHWAYS,1,33.33333333333333,0.023316062176164554,NOS3,3,1,1,257.3333333333333,0.023316062176164554
WP:WP1995~Effects of nitric oxide,Effects of nitric oxide,Effects of nitric oxide,WIKIPATHWAYS,1,33.33333333333333,0.023316062176164554,NOS3,3,1,1,257.3333333333333,0.023316062176164554
"GO:0106019~phosphatidylinositol-4,5-bisphosphate phosphatase activity","phosphatidylinositol-4,5-bisphosphate phosphatase activity","""Catalysis of the reaction: 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate + H2O = 1-phosphatidyl-1D-myo-inositol phosphate + phosphate."" [GOC:hjd]",GOTERM_MF_DIRECT,1,33.33333333333333,0.02483820890707804,SYNJ2,3,1,2,128.66666666666666,0.02483820890707804
"GO:0106018~phosphatidylinositol-3,5-bisphosphate phosphatase activity","phosphatidylinositol-3,5-bisphosphate phosphatase activity","""Catalysis of the reaction: 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate + H2O = 1-phosphatidyl-1D-myo-inositol phosphate + phosphate."" [GOC:hjd]",GOTERM_MF_DIRECT,1,33.33333333333333,0.02483820890707804,SYNJ2,3,1,2,128.66666666666666,0.02483820890707804
GO:0097110~scaffold protein binding,scaffold protein binding,"""Binding to a scaffold protein. Scaffold proteins are crucial regulators of many key signaling pathways. Although not strictly defined in function, they are known to interact and/or bind with multiple members of a signaling pathway, tethering them into complexes."" [GOC:BHF, GOC:sjp, PMID:10433269, Wikipedia:Scaffold_protein]",GOTERM_MF_DIRECT,1,33.33333333333333,0.02483820890707804,NOS3,3,1,2,128.66666666666666,0.02483820890707804
GO:0070006~metalloaminopeptidase activity,metalloaminopeptidase activity,"""Catalysis of the hydrolysis of a single N-terminal amino acid residue from a polypeptide chain by a mechanism in which water acts as a nucleophile, one or two metal ions hold the water molecule in place, and charged amino acid side chains are ligands for the metal ions."" [https://www.ebi.ac.uk/merops/about/glossary.shtml#AMINOPEPTIDASE]",GOTERM_MF_DIRECT,1,33.33333333333333,0.02483820890707804,XPNPEP2,3,1,2,128.66666666666666,0.02483820890707804
GO:0052866~phosphatidylinositol phosphate phosphatase activity,phosphatidylinositol phosphate phosphatase activity,"""Catalysis of the reaction: phosphatidylinositol phosphate(n) + H2O = phosphatidylinositol phosphate(n-1) + phosphate. This reaction is the removal of a phosphate group from a phosphatidylinositol phosphate."" [GOC:ai]",GOTERM_MF_DIRECT,1,33.33333333333333,0.02483820890707804,SYNJ2,3,1,2,128.66666666666666,0.02483820890707804
GO:0052744~phosphatidylinositol monophosphate phosphatase activity,phosphatidylinositol monophosphate phosphatase activity,"""Catalysis of the reaction: phosphatidyl-1D-myo-inositol monophosphate + H2O = phosphatidylinositol + phosphate."" [GOC:ai]",GOTERM_MF_DIRECT,1,33.33333333333333,0.02483820890707804,SYNJ2,3,1,1,257.3333333333333,0.02483820890707804
"GO:0052629~phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity","phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity","""Catalysis of the reaction: 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate + H2O = 1-phosphatidyl-1D-myo-inositol 5-phosphate + phosphate + 2 H+."" [PMID:19901554, RHEA:39019]",GOTERM_MF_DIRECT,1,33.33333333333333,0.02483820890707804,SYNJ2,3,1,1,257.3333333333333,0.02483820890707804
GO:0050661~NADP binding,NADP binding,"""Binding to nicotinamide-adenine dinucleotide phosphate, a coenzyme involved in many redox and biosynthetic reactions; binding may be to either the oxidized form, NADP+, or the reduced form, NADPH."" [GOC:ai]",GOTERM_MF_DIRECT,1,33.33333333333333,0.02483820890707804,NOS3,3,1,2,128.66666666666666,0.02483820890707804
GO:0046870~cadmium ion binding,cadmium ion binding,"""Binding to a cadmium ion (Cd)."" [GOC:ai]",GOTERM_MF_DIRECT,1,33.33333333333333,0.02483820890707804,NOS3,3,1,1,257.3333333333333,0.02483820890707804
