Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
GO:0070573~metallodipeptidase activity,metallodipeptidase activity,"""Catalysis of the hydrolysis of a dipeptide by a mechanism in which water acts as a nucleophile, one or two metal ions hold the water molecule in place, and charged amino acid side chains are ligands for the metal ions."" [GOC:mah, https://www.ebi.ac.uk/merops/about/glossary.shtml#CATTYPE]",GOTERM_MF_DIRECT,1,50.0,0.011917098445595898,DPEP2,2,1,1,386.0,0.011917098445595898
GO:0047238~glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity,glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity,"""Catalysis of the reaction: D-glucuronyl-N-acetyl-1,3-beta-D-galactosaminylproteoglycan + UDP-N-acetylgalactosamine = N-acetyl-D-galactosaminyl-1,4-beta-D-glucuronyl-N-acetyl-1,3-beta-D-galactosaminylproteoglycan + UDP."" [EC:2.4.1.175]",GOTERM_MF_DIRECT,1,50.0,0.011917098445595898,CHPF2,2,1,1,386.0,0.011917098445595898
GO:0016805~dipeptidase activity,dipeptidase activity,"""Catalysis of the hydrolysis of a dipeptide."" [EC:3.4.13.-, https://www.ebi.ac.uk/merops/about/glossary.shtml#DIPEPTIDASE, PMID:19879002]",GOTERM_MF_DIRECT,1,50.0,0.011917098445595898,DPEP2,2,1,1,386.0,0.011917098445595898
GO:0015020~glucuronosyltransferase activity,glucuronosyltransferase activity,"""Catalysis of the reaction: glucuronate acceptor + UDP-alpha-D-glucuronate = acceptor beta-D-glucuronoside + H+ + UDP."" [RHEA:21032]",GOTERM_MF_DIRECT,1,50.0,0.011917098445595898,CHPF2,2,1,1,386.0,0.011917098445595898
GO:0050510~N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase activity,N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase activity,"""Catalysis of the reaction: N-acetyl-beta-D-galactosaminyl-(1,4)-beta-D-glucuronosyl-proteoglycan + UDP-alpha-D-glucuronate = beta-D-glucuronosyl-(1,3)-N-acetyl-beta-D-galactosaminyl-(1,4)-beta-D-glucuronosyl-proteoglycan + UDP."" [EC:2.4.1.226]",GOTERM_MF_DIRECT,1,50.0,0.011917098445595898,CHPF2,2,1,1,386.0,0.011917098445595898
REAC:R-HSA-1793185~Chondroitin sulfate/dermatan sulfate metabolism,Chondroitin sulfate/dermatan sulfate metabolism,Chondroitin sulfate/dermatan sulfate metabolism,REACTOME_PATHWAY,1,50.0,0.012305699481865329,CHPF2,2,1,1,386.0,0.012305699481865329
REAC:R-HSA-9664535~LTC4-CYSLTR mediated IL4 production,LTC4-CYSLTR mediated IL4 production,LTC4-CYSLTR mediated IL4 production,REACTOME_PATHWAY,1,50.0,0.012305699481865329,DPEP2,2,1,1,386.0,0.012305699481865329
REAC:R-HSA-2022870~Chondroitin sulfate biosynthesis,Chondroitin sulfate biosynthesis,Chondroitin sulfate biosynthesis,REACTOME_PATHWAY,1,50.0,0.012305699481865329,CHPF2,2,1,1,386.0,0.012305699481865329
REAC:R-HSA-2142691~Synthesis of Leukotrienes (LT) and Eoxins (EX),Synthesis of Leukotrienes (LT) and Eoxins (EX),Synthesis of Leukotrienes (LT) and Eoxins (EX),REACTOME_PATHWAY,1,50.0,0.012305699481865329,DPEP2,2,1,1,386.0,0.012305699481865329
REAC:R-HSA-5423646~Aflatoxin activation and detoxification,Aflatoxin activation and detoxification,Aflatoxin activation and detoxification,REACTOME_PATHWAY,1,50.0,0.01843460817322251,DPEP2,2,1,2,193.0,0.01843460817322251
REAC:R-HSA-1630316~Glycosaminoglycan metabolism,Glycosaminoglycan metabolism,Glycosaminoglycan metabolism,REACTOME_PATHWAY,1,50.0,0.01843460817322251,CHPF2,2,1,3,128.66666666666666,0.01843460817322251
REAC:R-HSA-1430728~Metabolism,Metabolism,Metabolism,REACTOME_PATHWAY,2,100.0,0.01843460817322251,"CHPF2,DPEP2",2,2,67,11.522388059701493,0.01843460817322251
REAC:R-HSA-2142753~Arachidonate metabolism,Arachidonate metabolism,Arachidonate metabolism,REACTOME_PATHWAY,1,50.0,0.01843460817322251,DPEP2,2,1,3,128.66666666666666,0.01843460817322251
WP:WP5321~Prostaglandin and leukotriene metabolism in senescence ,Prostaglandin and leukotriene metabolism in senescence ,Prostaglandin and leukotriene metabolism in senescence ,WIKIPATHWAYS,1,50.0,0.01936704905143055,DPEP2,2,1,5,77.2,0.01936704905143055
WP:WP5424~Omega 6 fatty acids in senescence,Omega 6 fatty acids in senescence,Omega 6 fatty acids in senescence,WIKIPATHWAYS,1,50.0,0.01936704905143055,DPEP2,2,1,6,64.33333333333333,0.01936704905143055
GO:0016758~hexosyltransferase activity,hexosyltransferase activity,"""Catalysis of the transfer of a hexosyl group from one compound (donor) to another (acceptor)."" [EC:2.4.1.-]",GOTERM_MF_DIRECT,1,50.0,0.019836069613292057,CHPF2,2,1,3,128.66666666666666,0.019836069613292057
GO:0008376~acetylgalactosaminyltransferase activity,acetylgalactosaminyltransferase activity,"""Catalysis of the transfer of an N-acetylgalactosaminyl residue from UDP-N-acetyl-galactosamine to an oligosaccharide."" [ISBN:0198506732]",GOTERM_MF_DIRECT,1,50.0,0.019836069613292057,CHPF2,2,1,2,193.0,0.019836069613292057
GO:0008235~metalloexopeptidase activity,metalloexopeptidase activity,"""Catalysis of the hydrolysis of a peptide bond not more than three residues from the N- or C-terminus of a polypeptide chain by a mechanism in which water acts as a nucleophile, one or two metal ions hold the water molecule in place, and charged amino acid side chains are ligands for the metal ions."" [GOC:mah, https://www.ebi.ac.uk/merops/about/glossary.shtml]",GOTERM_MF_DIRECT,1,50.0,0.019836069613292057,DPEP2,2,1,3,128.66666666666666,0.019836069613292057
GO:0008194~UDP-glycosyltransferase activity,UDP-glycosyltransferase activity,"""Catalysis of the transfer of a glycosyl group from a UDP-sugar to a small hydrophobic molecule."" [InterPro:IPR004224, PMID:11846783]",GOTERM_MF_DIRECT,1,50.0,0.019836069613292057,CHPF2,2,1,3,128.66666666666666,0.019836069613292057
GO:1901568~fatty acid derivative metabolic process,fatty acid derivative metabolic process,"""The chemical reactions and pathways involving fatty acid derivative."" [GOC:pr, GOC:TermGenie]",GOTERM_BP_DIRECT,1,50.0,0.027166790992117384,DPEP2,2,1,3,128.66666666666666,0.027166790992117384
GO:0008238~exopeptidase activity,exopeptidase activity,"""Catalysis of the hydrolysis of a peptide bond not more than three residues from the N- or C-terminus of a polypeptide chain, in a reaction that requires a free N-terminal amino group, C-terminal carboxyl group or both."" [https://www.ebi.ac.uk/merops/about/glossary.shtml#EXOPEPTIDASE]",GOTERM_MF_DIRECT,1,50.0,0.029715462725885922,DPEP2,2,1,5,77.2,0.029715462725885922
GO:0006690~icosanoid metabolic process,icosanoid metabolic process,"""The chemical reactions and pathways involving icosanoids, any of a group of C20 polyunsaturated fatty acids."" [GOC:ma]",GOTERM_BP_DIRECT,1,50.0,0.032176770629625547,DPEP2,2,1,4,96.5,0.032176770629625547
GO:0008237~metallopeptidase activity,metallopeptidase activity,"""Catalysis of the hydrolysis of peptide bonds by a mechanism in which water acts as a nucleophile, one or two metal ions hold the water molecule in place, and charged amino acid side chains are ligands for the metal ions."" [GOC:mah, https://www.ebi.ac.uk/merops/about/glossary.shtml#CATTYPE]",GOTERM_MF_DIRECT,1,50.0,0.03239579114057474,DPEP2,2,1,6,64.33333333333333,0.03239579114057474
REAC:R-HSA-8978868~Fatty acid metabolism,Fatty acid metabolism,Fatty acid metabolism,REACTOME_PATHWAY,1,50.0,0.03270879395352715,DPEP2,2,1,6,64.33333333333333,0.03270879395352715
REAC:R-HSA-9664433~Leishmania parasite growth and survival,Leishmania parasite growth and survival,Leishmania parasite growth and survival,REACTOME_PATHWAY,1,50.0,0.035635889550125206,DPEP2,2,1,8,48.25,0.035635889550125206
REAC:R-HSA-9662851~Anti-inflammatory response favouring Leishmania parasite infection,Anti-inflammatory response favouring Leishmania parasite infection,Anti-inflammatory response favouring Leishmania parasite infection,REACTOME_PATHWAY,1,50.0,0.035635889550125206,DPEP2,2,1,8,48.25,0.035635889550125206
REAC:R-HSA-71387~Metabolism of carbohydrates and carbohydrate derivatives,Metabolism of carbohydrates and carbohydrate derivatives,Metabolism of carbohydrates and carbohydrate derivatives,REACTOME_PATHWAY,1,50.0,0.036725570048991255,CHPF2,2,1,9,42.88888888888889,0.036725570048991255
GO:0016757~glycosyltransferase activity,glycosyltransferase activity,"""Catalysis of the transfer of a glycosyl group from one compound (donor) to another (acceptor)."" [GOC:jl, ISBN:0198506732]",GOTERM_MF_DIRECT,1,50.0,0.039543333579744204,CHPF2,2,1,8,48.25,0.039543333579744204
REAC:R-HSA-211859~Biological oxidations,Biological oxidations,Biological oxidations,REACTOME_PATHWAY,1,50.0,0.0413799556357171,DPEP2,2,1,11,35.09090909090909,0.0413799556357171
REAC:R-HSA-9658195~Leishmania infection,Leishmania infection,Leishmania infection,REACTOME_PATHWAY,1,50.0,0.04232777564968491,DPEP2,2,1,13,29.69230769230769,0.04232777564968491
REAC:R-HSA-9824443~Parasitic Infection Pathways,Parasitic Infection Pathways,Parasitic Infection Pathways,REACTOME_PATHWAY,1,50.0,0.04232777564968491,DPEP2,2,1,13,29.69230769230769,0.04232777564968491
