Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
WP:WP4549~Fragile X syndrome,Fragile X syndrome,Fragile X syndrome,WIKIPATHWAYS,1,50.0,0.0205274453777512,PDK1,2,1,7,55.142857142857146,0.0205274453777512
GO:0005739~mitochondrion,mitochondrion,"""A semiautonomous, self replicating organelle that occurs in varying numbers, shapes, and sizes in the cytoplasm of virtually all eukaryotic cells. It is notably the site of tissue respiration."" [GOC:giardia, ISBN:0198506732]",GOTERM_CC_DIRECT,2,100.0,0.02416393934710115,"PDK1,NDUFAF5",2,2,56,13.785714285714286,0.02416393934710115
GO:1990204~oxidoreductase complex,oxidoreductase complex,"""Any protein complex that possesses oxidoreductase activity."" [GOC:bhm, PMID:18982432]",GOTERM_CC_DIRECT,1,50.0,0.02416393934710115,PDK1,2,1,2,193.0,0.02416393934710115
GO:0097411~hypoxia-inducible factor-1alpha signaling pathway,hypoxia-inducible factor-1alpha signaling pathway,"""The series of molecular signals mediated by hypoxia-inducible factor (HIF1) in response to lowered oxygen levels (hypoxia). Under hypoxic conditions, the oxygen-sensitive alpha-subunit of hypoxia-inducible factor (HIF)-1 dimerizes with a HIF1-beta subunit (also called ARNT or aryl-hydrocarbon-receptor nuclear translocator), translocates to the nucleus and activates transcription of genes whose products participate in responding to hypoxia."" [GOC:bf, GOC:jc, PMID:16887934, PMID:26579469]",GOTERM_BP_DIRECT,1,50.0,0.026683937823834294,PDK1,2,1,1,386.0,0.026683937823834294
GO:0071616~acyl-CoA biosynthetic process,acyl-CoA biosynthetic process,"""The chemical reactions and pathways resulting in the formation of acyl-CoA, any derivative of coenzyme A in which the sulfhydryl group is in thiolester linkage with an acyl group."" [GOC:cjk]",GOTERM_BP_DIRECT,1,50.0,0.026683937823834294,PDK1,2,1,1,386.0,0.026683937823834294
GO:0050812~regulation of acyl-CoA biosynthetic process,regulation of acyl-CoA biosynthetic process,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of acyl-CoA."" [GOC:ai]",GOTERM_BP_DIRECT,1,50.0,0.026683937823834294,PDK1,2,1,1,386.0,0.026683937823834294
GO:0042762~regulation of sulfur metabolic process,regulation of sulfur metabolic process,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving sulfur, the nonmetallic element sulfur or compounds that contain sulfur."" [GOC:go_curators]",GOTERM_BP_DIRECT,1,50.0,0.026683937823834294,PDK1,2,1,1,386.0,0.026683937823834294
GO:0035384~thioester biosynthetic process,thioester biosynthetic process,"""The chemical reactions and pathways resulting in the formation of a thioester, a compound of general formula RC(=O)SR' in which the linking oxygen in an ester is replaced by a sulfur atom. They are the product of esterification between a carboxylic acid and a thiol."" [GOC:bf, http://encyclopedia.thefreedictionary.com/Thioester]",GOTERM_BP_DIRECT,1,50.0,0.026683937823834294,PDK1,2,1,1,386.0,0.026683937823834294
GO:0030961~peptidyl-arginine hydroxylation,peptidyl-arginine hydroxylation,"""The hydroxylation of peptidyl-arginine to form peptidyl-hydroxyarginine."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.026683937823834294,NDUFAF5,2,1,1,386.0,0.026683937823834294
GO:0018195~peptidyl-arginine modification,peptidyl-arginine modification,"""The modification of peptidyl-arginine."" [GOC:go_curators]",GOTERM_BP_DIRECT,1,50.0,0.026683937823834294,NDUFAF5,2,1,1,386.0,0.026683937823834294
GO:0010510~regulation of acetyl-CoA biosynthetic process from pyruvate,regulation of acetyl-CoA biosynthetic process from pyruvate,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of acetyl-CoA from pyruvate."" [GOC:dph, GOC:tb]",GOTERM_BP_DIRECT,1,50.0,0.026683937823834294,PDK1,2,1,1,386.0,0.026683937823834294
GO:0006086~pyruvate decarboxylation to acetyl-CoA,pyruvate decarboxylation to acetyl-CoA,"""The chemical reactions and pathways resulting in the formation of acetyl-CoA from pyruvate."" [GOC:dph, GOC:go_curators, GOC:tb]",GOTERM_BP_DIRECT,1,50.0,0.026683937823834294,PDK1,2,1,1,386.0,0.026683937823834294
GO:0006085~acetyl-CoA biosynthetic process,acetyl-CoA biosynthetic process,"""The chemical reactions and pathways resulting in the formation of acetyl-CoA, a derivative of coenzyme A in which the sulfhydryl group is acetylated."" [GOC:go_curators]",GOTERM_BP_DIRECT,1,50.0,0.026683937823834294,PDK1,2,1,1,386.0,0.026683937823834294
KEGG:04066~HIF-1 signaling pathway,HIF-1 signaling pathway,HIF-1 signaling pathway,KEGG_PATHWAY,1,50.0,0.030926795830729475,PDK1,2,1,7,55.142857142857146,0.030926795830729475
KEGG:04714~Thermogenesis,Thermogenesis,Thermogenesis,KEGG_PATHWAY,1,50.0,0.030926795830729475,NDUFAF5,2,1,9,42.88888888888889,0.030926795830729475
KEGG:05230~Central carbon metabolism in cancer,Central carbon metabolism in cancer,Central carbon metabolism in cancer,KEGG_PATHWAY,1,50.0,0.030926795830729475,PDK1,2,1,6,64.33333333333333,0.030926795830729475
WP:WP710~DNA damage response only ATM dependent ,DNA damage response only ATM dependent ,DNA damage response only ATM dependent ,WIKIPATHWAYS,1,50.0,0.03355034041214129,PDK1,2,1,12,32.166666666666664,0.03355034041214129
GO:0010257~NADH dehydrogenase complex assembly,NADH dehydrogenase complex assembly,"""The aggregation, arrangement and bonding together of a set of components to form an NADH dehydrogenase complex."" [GOC:sm]",GOTERM_BP_DIRECT,1,50.0,0.03809519009313395,NDUFAF5,2,1,2,193.0,0.03809519009313395
GO:0032981~mitochondrial respiratory chain complex I assembly,mitochondrial respiratory chain complex I assembly,"""The aggregation, arrangement and bonding together of a set of components to form mitochondrial respiratory chain complex I."" [GOC:rph]",GOTERM_BP_DIRECT,1,50.0,0.03809519009313395,NDUFAF5,2,1,2,193.0,0.03809519009313395
GO:0033108~mitochondrial respiratory chain complex assembly,mitochondrial respiratory chain complex assembly,"""The aggregation, arrangement and bonding together of a set of components to form a mitochondrial respiratory chain complex or between respiratory chain complexes to form high-order structures."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.03809519009313395,NDUFAF5,2,1,2,193.0,0.03809519009313395
GO:0044272~sulfur compound biosynthetic process,sulfur compound biosynthetic process,"""The chemical reactions and pathways resulting in the formation of compounds that contain sulfur, such as the amino acids methionine and cysteine or the tripeptide glutathione."" [GOC:jl]",GOTERM_BP_DIRECT,1,50.0,0.03809519009313395,PDK1,2,1,2,193.0,0.03809519009313395
HP:0010994~Abnormal corpus striatum morphology,Abnormal corpus striatum morphology,"Abnormality of the striatum, which is the largest nucleus of the basal ganglia, comprising the caudate, putamen and ventral striatum, including the nucleus accumbens.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04250264331588327,NDUFAF5,2,1,1,386.0,0.04250264331588327
HP:0000114~Proximal tubulopathy,Proximal tubulopathy,"Dysfunction of the proximal tubule, which is the portion of the duct system of the nephron of the kidney which leads from Bowman's capsule to the loop of Henle.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04250264331588327,NDUFAF5,2,1,1,386.0,0.04250264331588327
HP:0000846~Adrenal insufficiency,Adrenal insufficiency,Insufficient production of steroid hormones (primarily cortisol) by the adrenal glands.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04250264331588327,NDUFAF5,2,1,2,193.0,0.04250264331588327
HP:0001138~Optic neuropathy,Optic neuropathy,Optic neuropathy,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04250264331588327,NDUFAF5,2,1,1,386.0,0.04250264331588327
HP:0001266~Choreoathetosis,Choreoathetosis,Involuntary movements characterized by both athetosis (inability to sustain muscles in a fixed position) and chorea (widespread jerky arrhythmic movements).,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04250264331588327,NDUFAF5,2,1,2,193.0,0.04250264331588327
HP:0002305~Athetosis,Athetosis,"A slow, continuous, involuntary writhing movement that prevents maintenance of a stable posture. Athetosis involves continuous smooth movements that appear random and are not composed of recognizable sub-movements or movement fragments. In contrast to chorea, in athetosis, the same regions of the body are repeatedly involved. Athetosis may worsen with attempts at movement of posture, but athetosis can also occur at rest.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04250264331588327,NDUFAF5,2,1,2,193.0,0.04250264331588327
HP:0002340~Caudate atrophy,Caudate atrophy,Caudate atrophy,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04250264331588327,NDUFAF5,2,1,1,386.0,0.04250264331588327
HP:0009112~Aplasia of the left hemidiaphragm,Aplasia of the left hemidiaphragm,Congenital absence of the left half of the diaphragm.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04250264331588327,NDUFAF5,2,1,2,193.0,0.04250264331588327
HP:0002490~Increased CSF lactate,Increased CSF lactate,Increased concentration of lactate in the cerebrospinal fluid.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04250264331588327,NDUFAF5,2,1,2,193.0,0.04250264331588327
HP:0002415~Leukodystrophy,Leukodystrophy,Leukodystrophy refers to deterioration of white matter of the brain resulting from degeneration of myelin sheaths in the CNS. Their basic defect is directly related to the synthesis and maintenance of myelin membranes. Symmetric white matter involvement at MRI is a typical finding in patients with leukodystrophies.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04250264331588327,NDUFAF5,2,1,2,193.0,0.04250264331588327
HP:0003737~Mitochondrial myopathy,Mitochondrial myopathy,A type of myopathy associated with mitochondrial disease and characterized by findings on biopsy such as ragged red muscle fibers.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04250264331588327,NDUFAF5,2,1,2,193.0,0.04250264331588327
HP:0010996~Abnormal circulating monocarboxylic acid concentration,Abnormal circulating monocarboxylic acid concentration,Any deviation from the normal concentration of a monocarboxylic acid in the blood circulation.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04250264331588327,NDUFAF5,2,1,2,193.0,0.04250264331588327
HP:0012747~Abnormal brainstem MRI signal intensity,Abnormal brainstem MRI signal intensity,A deviation from normal signal on magnetic resonance imaging (MRI) of the brainstem.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04250264331588327,NDUFAF5,2,1,1,386.0,0.04250264331588327
HP:0012748~Focal T2 hyperintense brainstem lesion,Focal T2 hyperintense brainstem lesion,A lighter than expected T2 signal on magnetic resonance imaging (MRI) of the brainstem. This term refers to a localized hyperintensity affecting a particular region of the brainstem.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04250264331588327,NDUFAF5,2,1,1,386.0,0.04250264331588327
HP:0025116~Fetal distress,Fetal distress,"An intrauterine state characterized by suboptimal values in the fetal heart rate, oxygenation of fetal blood, or other parameters indicative of compromise of the fetus. Signs of fetal distress include repetitive variable decelerations, fetal tachycardia or bradycardia, late decelerations, or low biophysical profile.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04250264331588327,NDUFAF5,2,1,2,193.0,0.04250264331588327
HP:0003542~Increased circulating pyruvate concentration,Increased circulating pyruvate concentration,The concentration of pyruvate in the blood circulation is above the upper limit of normal.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04250264331588327,NDUFAF5,2,1,1,386.0,0.04250264331588327
HP:0030085~Abnormal CSF lactate concentration,Abnormal CSF lactate concentration,Abnormal concentration of lactate in the cerebrospinal fluid.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04250264331588327,NDUFAF5,2,1,2,193.0,0.04250264331588327
HP:0002339~Abnormal caudate nucleus morphology,Abnormal caudate nucleus morphology,Any structural abnormality of the caudate nucleus.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04250264331588327,NDUFAF5,2,1,1,386.0,0.04250264331588327
HP:0040046~Abnormal left hemidiaphragm morphology,Abnormal left hemidiaphragm morphology,Abnormal left hemidiaphragm morphology,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04250264331588327,NDUFAF5,2,1,2,193.0,0.04250264331588327
HP:0008316~Abnormal mitochondria in muscle tissue,Abnormal mitochondria in muscle tissue,An abnormality of the mitochondria in muscle tissue.,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04250264331588327,NDUFAF5,2,1,1,386.0,0.04250264331588327
HP:0007704~Paroxysmal involuntary eye movements,Paroxysmal involuntary eye movements,"Sudden-onset episode of abnormal, involuntary eye movements.",HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04250264331588327,NDUFAF5,2,1,1,386.0,0.04250264331588327
HP:0007374~Atrophy/Degeneration involving the caudate nucleus,Atrophy/Degeneration involving the caudate nucleus,Atrophy/Degeneration involving the caudate nucleus,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04250264331588327,NDUFAF5,2,1,1,386.0,0.04250264331588327
HP:0003800~Muscle abnormality related to mitochondrial dysfunction,Muscle abnormality related to mitochondrial dysfunction,Muscle abnormality related to mitochondrial dysfunction,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04250264331588327,NDUFAF5,2,1,2,193.0,0.04250264331588327
HP:0040045~Abnormal hemidiaphragm morphology,Abnormal hemidiaphragm morphology,Abnormal hemidiaphragm morphology,HUMAN_PHENOTYPE_ONTOLOGY,1,50.0,0.04250264331588327,NDUFAF5,2,1,2,193.0,0.04250264331588327
REAC:R-HSA-9006931~Signaling by Nuclear Receptors,Signaling by Nuclear Receptors,Signaling by Nuclear Receptors,REACTOME_PATHWAY,1,50.0,0.04344166448257135,PDK1,2,1,13,29.69230769230769,0.04344166448257135
GO:0019217~regulation of fatty acid metabolic process,regulation of fatty acid metabolic process,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving fatty acids."" [GOC:go_curators]",GOTERM_BP_DIRECT,1,50.0,0.04996749057478734,PDK1,2,1,3,128.66666666666666,0.04996749057478734
GO:0006084~acetyl-CoA metabolic process,acetyl-CoA metabolic process,"""The chemical reactions and pathways involving acetyl-CoA, a derivative of coenzyme A in which the sulfhydryl group is acetylated; it is a metabolite derived from several pathways (e.g. glycolysis, fatty acid oxidation, amino-acid catabolism) and is further metabolized by the tricarboxylic acid cycle. It is a key intermediate in lipid and terpenoid biosynthesis."" [ISBN:0198547684]",GOTERM_BP_DIRECT,1,50.0,0.04996749057478734,PDK1,2,1,3,128.66666666666666,0.04996749057478734
