Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
GO:0141188~nucleic acid catabolic process,nucleic acid catabolic process,"""The cellular DNA metabolic process resulting in the breakdown of a nucleic acid."" [GOC:curators]",GOTERM_BP_DIRECT,2,100.0,0.001323058002862845,"DCP2,MEX3D",2,2,10,77.2,0.001323058002862845
GO:0006401~RNA catabolic process,RNA catabolic process,"""The chemical reactions and pathways resulting in the breakdown of RNA, ribonucleic acid, one of the two main type of nucleic acid, consisting of a long, unbranched macromolecule formed from ribonucleotides joined in 3',5'-phosphodiester linkage."" [ISBN:0198506732]",GOTERM_BP_DIRECT,2,100.0,0.001323058002862845,"DCP2,MEX3D",2,2,10,77.2,0.001323058002862845
GO:0010608~post-transcriptional regulation of gene expression,post-transcriptional regulation of gene expression,"""Any process that modulates the frequency, rate or extent of gene expression after the production of an RNA transcript."" [GOC:dph, GOC:tb]",GOTERM_BP_DIRECT,2,100.0,0.0024697082720106438,"DCP2,MEX3D",2,2,14,55.142857142857146,0.0024697082720106438
GO:0009896~positive regulation of catabolic process,positive regulation of catabolic process,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of substances."" [GOC:go_curators]",GOTERM_BP_DIRECT,2,100.0,0.003427350255035178,"DCP2,MEX3D",2,2,17,45.411764705882355,0.003427350255035178
"CORUM:822~mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)",CORUM_COMPLEX,1,50.0,0.0034542314335060573,DCP2,2,1,1,386.0,0.0034542314335060573
CORUM:559~Decapping complex,Decapping complex,Decapping complex,CORUM_COMPLEX,1,50.0,0.0034542314335060573,DCP2,2,1,1,386.0,0.0034542314335060573
CORUM:1296~DCP1A-DCP2 Decapping complex,DCP1A-DCP2 Decapping complex,DCP1A-DCP2 Decapping complex,CORUM_COMPLEX,1,50.0,0.0034542314335060573,DCP2,2,1,1,386.0,0.0034542314335060573
GO:0034655~nucleobase-containing compound catabolic process,nucleobase-containing compound catabolic process,"""The chemical reactions and pathways resulting in the breakdown of nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:mah]",GOTERM_BP_DIRECT,2,100.0,0.0035987177677869403,"DCP2,MEX3D",2,2,18,42.88888888888889,0.0035987177677869403
GO:0016071~mRNA metabolic process,mRNA metabolic process,"""The chemical reactions and pathways involving mRNA, messenger RNA, which is responsible for carrying the coded genetic 'message', transcribed from DNA, to sites of protein assembly at the ribosomes."" [ISBN:0198506732]",GOTERM_BP_DIRECT,2,100.0,0.0071665641821737494,"DCP2,MEX3D",2,2,26,29.69230769230769,0.0071665641821737494
GO:0071044~histone mRNA catabolic process,histone mRNA catabolic process,"""The chemical reactions and pathways resulting in the breakdown of histone messenger RNA (mRNA)."" [GOC:dgf, GOC:krc, PMID:17179095, PMID:17855393]",GOTERM_BP_DIRECT,1,50.0,0.010074841681059335,DCP2,2,1,1,386.0,0.010074841681059335
GO:0090672~telomerase RNA localization,telomerase RNA localization,"""Any process in which telomerase RNA is transported to, or maintained in, a specific location."" [GOC:BHF, GOC:BHF_telomere, GOC:nc, PMID:25467444]",GOTERM_BP_DIRECT,1,50.0,0.010074841681059335,DCP2,2,1,1,386.0,0.010074841681059335
GO:0090685~RNA localization to nucleus,RNA localization to nucleus,"""A macromolecular localization process in which RNA is transported to and maintained in a location within the nucleus."" [GOC:mah, PMID:26305931]",GOTERM_BP_DIRECT,1,50.0,0.010074841681059335,DCP2,2,1,1,386.0,0.010074841681059335
GO:1904872~regulation of telomerase RNA localization to Cajal body,regulation of telomerase RNA localization to Cajal body,"""Any process that modulates the frequency, rate or extent of telomerase RNA localization to Cajal body."" [GO_REF:0000058, GOC:BHF, GOC:BHF_telomere, GOC:nc, GOC:TermGenie, PMID:25467444]",GOTERM_BP_DIRECT,1,50.0,0.010074841681059335,DCP2,2,1,1,386.0,0.010074841681059335
GO:0090671~telomerase RNA localization to Cajal body,telomerase RNA localization to Cajal body,"""A process in which telomerase RNA (TERC) is transported to, or maintained in, a Cajal body."" [GOC:BHF, GOC:BHF_telomere, GOC:nc, PMID:25467444]",GOTERM_BP_DIRECT,1,50.0,0.010074841681059335,DCP2,2,1,1,386.0,0.010074841681059335
"GO:0000184~nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","""The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins."" [GOC:krc, GOC:ma, PMID:10025395]",GOTERM_BP_DIRECT,1,50.0,0.010074841681059335,DCP2,2,1,1,386.0,0.010074841681059335
GO:0008298~intracellular mRNA localization,intracellular mRNA localization,"""Any process in which mRNA is transported to, or maintained in, a specific location within the cell."" [GOC:ai]",GOTERM_BP_DIRECT,1,50.0,0.010074841681059335,MEX3D,2,1,1,386.0,0.010074841681059335
GO:0090670~RNA localization to Cajal body,RNA localization to Cajal body,"""A process in which an RNA is transported to, or maintained in, a Cajal body."" [GOC:BHF, GOC:BHF_telomere, GOC:nc, PMID:25467444]",GOTERM_BP_DIRECT,1,50.0,0.010074841681059335,DCP2,2,1,1,386.0,0.010074841681059335
GO:0009894~regulation of catabolic process,regulation of catabolic process,"""Any process that modulates the frequency, rate, or extent of the chemical reactions and pathways resulting in the breakdown of substances."" [GOC:go_curators]",GOTERM_BP_DIRECT,2,100.0,0.010074841681059335,"DCP2,MEX3D",2,2,32,24.125,0.010074841681059335
GO:0010629~negative regulation of gene expression,negative regulation of gene expression,"""Any process that decreases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]",GOTERM_BP_DIRECT,2,100.0,0.010074841681059335,"DCP2,MEX3D",2,2,36,21.444444444444446,0.010074841681059335
GO:0010609~mRNA localization resulting in post-transcriptional regulation of gene expression,mRNA localization resulting in post-transcriptional regulation of gene expression,"""Any process that modulates the frequency, rate or extent of gene expression after the production of a mRNA transcript by its transport into, or maintenance in, a specific location within the cell."" [GOC:dph, GOC:tb]",GOTERM_BP_DIRECT,1,50.0,0.010074841681059335,MEX3D,2,1,1,386.0,0.010074841681059335
REAC:R-HSA-430039~mRNA decay by 5' to 3' exoribonuclease,mRNA decay by 5' to 3' exoribonuclease,mRNA decay by 5' to 3' exoribonuclease,REACTOME_PATHWAY,1,50.0,0.011218971839725533,DCP2,2,1,2,193.0,0.011218971839725533
REAC:R-HSA-381042~PERK regulates gene expression,PERK regulates gene expression,PERK regulates gene expression,REACTOME_PATHWAY,1,50.0,0.011218971839725533,DCP2,2,1,1,386.0,0.011218971839725533
REAC:R-HSA-429914~Deadenylation-dependent mRNA decay,Deadenylation-dependent mRNA decay,Deadenylation-dependent mRNA decay,REACTOME_PATHWAY,1,50.0,0.011218971839725533,DCP2,2,1,2,193.0,0.011218971839725533
"REAC:R-HSA-450513~Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA","Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA","Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",REACTOME_PATHWAY,1,50.0,0.011218971839725533,DCP2,2,1,1,386.0,0.011218971839725533
REAC:R-HSA-450385~Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,REACTOME_PATHWAY,1,50.0,0.011218971839725533,DCP2,2,1,2,193.0,0.011218971839725533
REAC:R-HSA-380994~ATF4 activates genes in response to endoplasmic reticulum  stress,ATF4 activates genes in response to endoplasmic reticulum  stress,ATF4 activates genes in response to endoplasmic reticulum  stress,REACTOME_PATHWAY,1,50.0,0.011218971839725533,DCP2,2,1,1,386.0,0.011218971839725533
KEGG:03018~RNA degradation,RNA degradation,RNA degradation,KEGG_PATHWAY,1,50.0,0.01552388056692422,DCP2,2,1,3,128.66666666666666,0.01552388056692422
WP:WP5502~16p13 11 copy number variation syndrome ,16p13 11 copy number variation syndrome ,16p13 11 copy number variation syndrome ,WIKIPATHWAYS,1,50.0,0.01552388056692422,DCP2,2,1,3,128.66666666666666,0.01552388056692422
GO:0009057~macromolecule catabolic process,macromolecule catabolic process,"""The chemical reactions and pathways resulting in the breakdown of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:mah]",GOTERM_BP_DIRECT,2,100.0,0.015990842214993407,"DCP2,MEX3D",2,2,54,14.296296296296296,0.015990842214993407
GO:0008334~histone mRNA metabolic process,histone mRNA metabolic process,"""The chemical reactions and pathways involving an mRNA encoding a histone."" [GOC:krc, GOC:mah, PMID:17855393]",GOTERM_BP_DIRECT,1,50.0,0.015990842214993407,DCP2,2,1,2,193.0,0.015990842214993407
GO:0000956~nuclear-transcribed mRNA catabolic process,nuclear-transcribed mRNA catabolic process,"""The chemical reactions and pathways resulting in the breakdown of nuclear-transcribed mRNAs in eukaryotic cells."" [GOC:krc]",GOTERM_BP_DIRECT,1,50.0,0.015990842214993407,DCP2,2,1,2,193.0,0.015990842214993407
GO:0000290~deadenylation-dependent decapping of nuclear-transcribed mRNA,deadenylation-dependent decapping of nuclear-transcribed mRNA,"""Cleavage of the 5'-cap of a nuclear mRNA triggered by shortening of the poly(A) tail to below a minimum functional length."" [GOC:krc]",GOTERM_BP_DIRECT,1,50.0,0.015990842214993407,DCP2,2,1,2,193.0,0.015990842214993407
"GO:0000288~nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","""A major pathway of degradation of nuclear-transcribed mRNAs that proceeds through a series of ordered steps that includes poly(A) tail shortening and that can regulate mRNA stability."" [GOC:jp, GOC:krc]",GOTERM_BP_DIRECT,1,50.0,0.015990842214993407,DCP2,2,1,2,193.0,0.015990842214993407
GO:0110154~RNA decapping,RNA decapping,"""Cleavage of the 5'-cap of an RNA."" [GOC:sp, PMID:25533955, PMID:31101919]",GOTERM_BP_DIRECT,1,50.0,0.015990842214993407,DCP2,2,1,2,193.0,0.015990842214993407
GO:0110156~mRNA methylguanosine-cap decapping,mRNA methylguanosine-cap decapping,"""Cleavage of the 5'-methylguanosine-cap of an mRNA. The methylguanosine-cap is present at the 5'-end of eukaryotic mRNAs. Decapping inactivates translation initiation and promotes 5'-to-3' decay of mRNA."" [PMID:23287066]",GOTERM_BP_DIRECT,1,50.0,0.015990842214993407,DCP2,2,1,2,193.0,0.015990842214993407
REAC:R-HSA-450604~KSRP (KHSRP) binds and destabilizes mRNA,KSRP (KHSRP) binds and destabilizes mRNA,KSRP (KHSRP) binds and destabilizes mRNA,REACTOME_PATHWAY,1,50.0,0.019207562059521375,DCP2,2,1,4,96.5,0.019207562059521375
GO:1904356~regulation of telomere maintenance via telomere lengthening,regulation of telomere maintenance via telomere lengthening,"""Any process that modulates the frequency, rate or extent of telomere maintenance via telomere lengthening."" [GO_REF:0000058, GOC:BHF, GOC:BHF_telomere, GOC:nc, GOC:TermGenie, PMID:23959892]",GOTERM_BP_DIRECT,1,50.0,0.02037509324408804,DCP2,2,1,3,128.66666666666666,0.02037509324408804
GO:1904357~negative regulation of telomere maintenance via telomere lengthening,negative regulation of telomere maintenance via telomere lengthening,"""Any process that stops, prevents or reduces the frequency, rate or extent of telomere maintenance via telomere lengthening."" [GO_REF:0000058, GOC:BHF, GOC:BHF_telomere, GOC:nc, GOC:TermGenie, PMID:23959892]",GOTERM_BP_DIRECT,1,50.0,0.02037509324408804,DCP2,2,1,3,128.66666666666666,0.02037509324408804
GO:2000278~regulation of DNA biosynthetic process,regulation of DNA biosynthetic process,"""Any process that modulates the frequency, rate or extent of DNA biosynthetic process."" [GOC:obol]",GOTERM_BP_DIRECT,1,50.0,0.02037509324408804,DCP2,2,1,3,128.66666666666666,0.02037509324408804
GO:2000279~negative regulation of DNA biosynthetic process,negative regulation of DNA biosynthetic process,"""Any process that stops, prevents or reduces the frequency, rate or extent of DNA biosynthetic process."" [GOC:obol]",GOTERM_BP_DIRECT,1,50.0,0.02037509324408804,DCP2,2,1,3,128.66666666666666,0.02037509324408804
GO:0032210~regulation of telomere maintenance via telomerase,regulation of telomere maintenance via telomerase,"""Any process that modulates the frequency, rate or extent of the addition of telomeric repeats by telomerase."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.02037509324408804,DCP2,2,1,3,128.66666666666666,0.02037509324408804
GO:0032211~negative regulation of telomere maintenance via telomerase,negative regulation of telomere maintenance via telomerase,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the addition of telomeric repeats by telomerase."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.02037509324408804,DCP2,2,1,3,128.66666666666666,0.02037509324408804
REAC:R-HSA-381119~Unfolded Protein Response (UPR),Unfolded Protein Response (UPR),Unfolded Protein Response (UPR),REACTOME_PATHWAY,1,50.0,0.02099462040415853,DCP2,2,1,5,77.2,0.02099462040415853
GO:0051254~positive regulation of RNA metabolic process,positive regulation of RNA metabolic process,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving RNA."" [GOC:ai]",GOTERM_BP_DIRECT,2,100.0,0.02324279457387022,"DCP2,MEX3D",2,2,74,10.432432432432433,0.02324279457387022
GO:0007004~telomere maintenance via telomerase,telomere maintenance via telomerase,"""The maintenance of proper telomeric length by the addition of telomeric repeats by telomerase."" [GOC:elh]",GOTERM_BP_DIRECT,1,50.0,0.024132577972219165,DCP2,2,1,4,96.5,0.024132577972219165
GO:0010833~telomere maintenance via telomere lengthening,telomere maintenance via telomere lengthening,"""Any process that contributes to the maintenance of proper telomeric length and structure by affecting and monitoring the activity of telomeric proteins and lengthening the telomeric DNA."" [GOC:dph, GOC:tb]",GOTERM_BP_DIRECT,1,50.0,0.024132577972219165,DCP2,2,1,4,96.5,0.024132577972219165
GO:0032205~negative regulation of telomere maintenance,negative regulation of telomere maintenance,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a process that affects and monitors the activity of telomeric proteins and the length of telomeric DNA."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.024132577972219165,DCP2,2,1,4,96.5,0.024132577972219165
GO:0006278~RNA-templated DNA biosynthetic process,RNA-templated DNA biosynthetic process,"""A DNA biosynthetic process that uses RNA as a template for RNA-dependent DNA polymerases (e.g. reverse transcriptase) that synthesize the new strand."" [GOC:mah, ISBN:0198506732]",GOTERM_BP_DIRECT,1,50.0,0.024132577972219165,DCP2,2,1,4,96.5,0.024132577972219165
GO:0045935~positive regulation of nucleobase-containing compound metabolic process,positive regulation of nucleobase-containing compound metabolic process,"""Any cellular process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:go_curators]",GOTERM_BP_DIRECT,2,100.0,0.024850480749423875,"DCP2,MEX3D",2,2,81,9.530864197530864,0.024850480749423875
REAC:R-HSA-450531~Regulation of mRNA stability by proteins that bind AU-rich elements,Regulation of mRNA stability by proteins that bind AU-rich elements,Regulation of mRNA stability by proteins that bind AU-rich elements,REACTOME_PATHWAY,1,50.0,0.026092663902385974,DCP2,2,1,7,55.142857142857146,0.026092663902385974
GO:0004532~RNA exonuclease activity,RNA exonuclease activity,"""Catalysis of the sequential cleavage of mononucleotides from a free 5' or 3' terminus of an RNA molecule."" [GOC:mah, ISBN:0198547684]",GOTERM_MF_DIRECT,1,50.0,0.0267355720874806,DCP2,2,1,3,128.66666666666666,0.0267355720874806
GO:0008409~5'-3' exonuclease activity,5'-3' exonuclease activity,"""Catalysis of the hydrolysis of ester linkages within nucleic acids by removing nucleotide residues from the 5' end."" [GOC:ai]",GOTERM_MF_DIRECT,1,50.0,0.0267355720874806,DCP2,2,1,2,193.0,0.0267355720874806
GO:0004527~exonuclease activity,exonuclease activity,"""Catalysis of the hydrolysis of ester linkages within nucleic acids by removing nucleotide residues from the 3' or 5' end."" [GOC:mah, ISBN:0198547684]",GOTERM_MF_DIRECT,1,50.0,0.0267355720874806,DCP2,2,1,3,128.66666666666666,0.0267355720874806
"GO:0016896~RNA exonuclease activity, producing 5'-phosphomonoesters","RNA exonuclease activity, producing 5'-phosphomonoesters","""Catalysis of the hydrolysis of ester linkages within ribonucleic acids by removing nucleotide residues from the 3' or 5' end to yield 5' phosphomonoesters."" [GOC:ai]",GOTERM_MF_DIRECT,1,50.0,0.0267355720874806,DCP2,2,1,3,128.66666666666666,0.0267355720874806
GO:0035925~mRNA 3'-UTR AU-rich region binding,mRNA 3'-UTR AU-rich region binding,"""Binding to a region containing frequent adenine and uridine bases within the 3' untranslated region of a mRNA molecule or in pre-mRNA intron. The ARE-binding element consensus is UUAUUUAUU. ARE-binding proteins control the stability and/or translation of mRNAs."" [GOC:vw, PMID:31511872, PMID:7892223, PMID:8578590]",GOTERM_MF_DIRECT,1,50.0,0.0267355720874806,MEX3D,2,1,2,193.0,0.0267355720874806
GO:0070034~telomerase RNA binding,telomerase RNA binding,"""Binding to the telomerase RNA template."" [GOC:krc, PMID:16884717]",GOTERM_MF_DIRECT,1,50.0,0.0267355720874806,DCP2,2,1,1,386.0,0.0267355720874806
GO:0140933~5'-(N(7)-methylguanosine 5'-triphospho)-[mRNA] hydrolase activity,5'-(N(7)-methylguanosine 5'-triphospho)-[mRNA] hydrolase activity,"""Catalysis of the reaction: a 5'-end (N7-methyl 5'-triphosphoguanosine)-ribonucleoside in mRNA + H2O = a 5'-end phospho-ribonucleoside in mRNA + N7-methyl-GDP + H+."" [PMID:18820299, PMID:29483298]",GOTERM_MF_DIRECT,1,50.0,0.0267355720874806,DCP2,2,1,1,386.0,0.0267355720874806
GO:0004534~5'-3' RNA exonuclease activity,5'-3' RNA exonuclease activity,"""Catalysis of the sequential cleavage of mononucleotides from a free 5' terminus of an RNA molecule."" [GOC:mah, ISBN:0198547684]",GOTERM_MF_DIRECT,1,50.0,0.0267355720874806,DCP2,2,1,2,193.0,0.0267355720874806
GO:0003723~RNA binding,RNA binding,"""Binding to an RNA molecule or a portion thereof."" [GOC:jl, GOC:mah]",GOTERM_MF_DIRECT,2,100.0,0.0267355720874806,"DCP2,MEX3D",2,2,47,16.425531914893618,0.0267355720874806
GO:2001251~negative regulation of chromosome organization,negative regulation of chromosome organization,"""Any process that stops, prevents or reduces the frequency, rate or extent of chromosome organization."" [GOC:obol]",GOTERM_BP_DIRECT,1,50.0,0.028863307920610745,DCP2,2,1,5,77.2,0.028863307920610745
GO:0033036~macromolecule localization,macromolecule localization,"""Any process in which a macromolecule is transported to, or maintained in, a specific location."" [GOC:mah]",GOTERM_BP_DIRECT,2,100.0,0.028895586782524532,"DCP2,MEX3D",2,2,91,8.483516483516484,0.028895586782524532
GO:0010558~negative regulation of macromolecule biosynthetic process,negative regulation of macromolecule biosynthetic process,"""Any process that decreases the rate, frequency or extent of the chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",GOTERM_BP_DIRECT,2,100.0,0.028895586782524532,"DCP2,MEX3D",2,2,91,8.483516483516484,0.028895586782524532
GO:0009056~catabolic process,catabolic process,"""A cellular process consisting of the biochemical pathways by which a living organism breaks down substances. This includes the breakdown of carbon compounds with the liberation of energy for use by the cell or organism."" [ISBN:0198547684]",GOTERM_BP_DIRECT,2,100.0,0.028895586782524532,"DCP2,MEX3D",2,2,91,8.483516483516484,0.028895586782524532
GO:0009890~negative regulation of biosynthetic process,negative regulation of biosynthetic process,"""Any process that stops, prevents, or reduces the rate of the chemical reactions and pathways resulting in the formation of substances."" [GOC:go_curators]",GOTERM_BP_DIRECT,2,100.0,0.03023836094386143,"DCP2,MEX3D",2,2,94,8.212765957446809,0.03023836094386143
GO:0051053~negative regulation of DNA metabolic process,negative regulation of DNA metabolic process,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving DNA."" [GOC:ai]",GOTERM_BP_DIRECT,1,50.0,0.03128523308308012,DCP2,2,1,6,64.33333333333333,0.03128523308308012
GO:0030145~manganese ion binding,manganese ion binding,"""Binding to a manganese ion (Mn)."" [GOC:ai]",GOTERM_MF_DIRECT,1,50.0,0.0320618535916626,DCP2,2,1,4,96.5,0.0320618535916626
GO:0003730~mRNA 3'-UTR binding,mRNA 3'-UTR binding,"""Binding to a 3' untranslated region of an mRNA molecule."" [GOC:mah]",GOTERM_MF_DIRECT,1,50.0,0.033376063206611,MEX3D,2,1,5,77.2,0.033376063206611
GO:0004540~RNA nuclease activity,RNA nuclease activity,"""Catalysis of the hydrolysis of phosphodiester bonds in chains of RNA."" [GOC:mah, ISBN:0198547684]",GOTERM_MF_DIRECT,1,50.0,0.033376063206611,DCP2,2,1,5,77.2,0.033376063206611
GO:0010605~negative regulation of macromolecule metabolic process,negative regulation of macromolecule metabolic process,"""Any process that decreases the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",GOTERM_BP_DIRECT,2,100.0,0.03428966929683781,"DCP2,MEX3D",2,2,102,7.568627450980392,0.03428966929683781
GO:0032204~regulation of telomere maintenance,regulation of telomere maintenance,"""Any process that modulates the frequency, rate or extent of a process that affects and monitors the activity of telomeric proteins and the length of telomeric DNA."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.03448610823462202,DCP2,2,1,7,55.142857142857146,0.03448610823462202
GO:0071897~DNA biosynthetic process,DNA biosynthetic process,"""The biosynthetic process resulting in the formation of DNA."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.03448610823462202,DCP2,2,1,7,55.142857142857146,0.03448610823462202
GO:0016442~RISC complex,RISC complex,"""A ribonucleoprotein complex that contains members of the Argonaute family of proteins, small interfering RNAs (siRNAs) or microRNAs (miRNAs), and miRNA or siRNA-complementary mRNAs, in addition to a number of accessory factors. The RISC complex is involved in posttranscriptional repression of gene expression through downregulation of translation or induction of mRNA degradation."" [PMID:10749213, PMID:15145345]",GOTERM_CC_DIRECT,1,50.0,0.03497409326424883,DCP2,2,1,1,386.0,0.03497409326424883
GO:0031332~RNAi effector complex,RNAi effector complex,"""Any protein complex that mediates the effects of small interfering RNAs on gene expression. Most known examples contain one or more members of the Argonaute family of proteins."" [GOC:mah, PMID:14704433]",GOTERM_CC_DIRECT,1,50.0,0.03497409326424883,DCP2,2,1,1,386.0,0.03497409326424883
GO:0009892~negative regulation of metabolic process,negative regulation of metabolic process,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism."" [GOC:go_curators]",GOTERM_BP_DIRECT,2,100.0,0.035728866353500935,"DCP2,MEX3D",2,2,107,7.214953271028038,0.035728866353500935
GO:0004518~nuclease activity,nuclease activity,"""Catalysis of the hydrolysis of ester linkages within nucleic acids."" [ISBN:0198547684]",GOTERM_MF_DIRECT,1,50.0,0.03694637049811367,DCP2,2,1,6,64.33333333333333,0.03694637049811367
GO:0032200~telomere organization,telomere organization,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of telomeres, terminal regions of a linear chromosome that include the telomeric DNA repeats and associated proteins."" [GOC:dph, GOC:jl, GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.03734977534518567,DCP2,2,1,8,48.25,0.03734977534518567
