Term,description,Category,Count,%,PValue,Genes,List Total,Pop Total,Fold Enrichment,FDR
Secreted_Factors,Secreted_Factors,Secreted_Factors,1,50.0,0.11990394229062128,CBLIF,2,1035,8.09,0.23980788458124255
Other_Cellular_Proteins,Other_Cellular_Proteins,Other_Cellular_Proteins,1,50.0,0.9459535222717461,KRTAP10-9,2,1035,0.65,0.9459535222717461
