Term,description,Category,Count,%,PValue,Genes,List Total,Pop Total,Fold Enrichment,FDR
Secreted_Factors,Secreted_Factors,Secreted_Factors,1,50.0,0.11990394229062128,C1QL1,2,1035,8.09,0.23980788458124255
Membrane_Proteins,Membrane_Proteins,Membrane_Proteins,1,50.0,0.13255403246152553,IFNLR1,2,1035,7.29,0.13255403246152553
