Term,description,Category,Count,%,PValue,Genes,List Total,Pop Total,Fold Enrichment,FDR
Membrane_Proteins,Membrane_Proteins,Membrane_Proteins,1,50.0,0.13255403246152553,DPEP2,2,1035,7.29,0.26510806492305106
Other_Cellular_Proteins,Other_Cellular_Proteins,Other_Cellular_Proteins,1,50.0,0.9459535222717461,CHPF2,2,1035,0.65,0.9459535222717461
